mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	slur	Ottava:8va	decrescendo_hairpin	crescendo_hairpin
331	331	1320	1320	1.0	0	0	Chord	2/2	1	1	1/4			1/4	1	4056							
331	331	2643/2	2643/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	4057		articStaccatoBelow					
331	331	1322	1322	1.0	1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	4058		articStaccatoBelow					
331	331	1320	1320	1.0	0	0	Chord	2/2	2	1	1/4			1/4	1	4059							
331	331	1323	1323	0.5	3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	4060				519			
331	331	2647/2	2647/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	4061				519			
331	331	1320	1320	1.0	0	0	Chord	2/2	3	1	1/4			1/4	1	4062							
331	331	1320	1320	1.0	0	0	Chord	2/2	4	1	1/4			1/4	1	4063							
332	332	1324	1324	1.0	0	0	Chord	2/2	1	1	1/4			1/4	1	4064		articStaccatoAbove					
332	332	2651/2	2651/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	4065		articStaccatoAbove					
332	332	1326	1326	1.0	1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	4066		articStaccatoAbove					
332	332	1327	1327	0.5	3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	4067				520			
332	332	2655/2	2655/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	4068				520			
332	332	1324	1324	1.0	0	0	Chord	2/2	2	1	1/4			1/4	1	4069		articStaccatoAbove					
332	332	2651/2	2651/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	4070		articStaccatoAbove					
332	332	1326	1326	1.0	1/2	1/2	Chord	2/2	2	1	1/4			1/4	1	4071		articStaccatoAbove					
332	332	1324	1324	1.0	0	0	Chord	2/2	3	1	1/4			1/4	1	4072							
332	332	1327	1327	0.5	3/4	3/4	Chord	2/2	3	1	1/8			1/8	1	4073				521			
332	332	2655/2	2655/2	0.5	7/8	7/8	Chord	2/2	3	1	1/8			1/8	1	4074				521			
332	332	1324	1324	1.0	0	0	Chord	2/2	4	1	1/4			1/4	1	4075							
333	333	1328	1328	1.0	0	0	Chord	2/2	1	1	1/4			1/4	1	4076		articStaccatoAbove					
333	333	2659/2	2659/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	4077		articStaccatoAbove					
333	333	1330	1330	0.5	1/2	1/2	Chord	2/2	1	1	1/8			1/8	1	4078		articStaccatoAbove					
333	333	1331	1331	0.5	3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	4079				522			
333	333	2663/2	2663/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	4080				522			
333	333	1328	1328	1.0	0	0	Chord	2/2	3	1	1/4			1/4	1	4081		articStaccatoAbove					
333	333	2659/2	2659/2	0.5	3/8	3/8	Chord	2/2	3	1	1/8			1/8	1	4082		articStaccatoAbove					
333	333	1330	1330	1.0	1/2	1/2	Chord	2/2	3	1	1/4			1/4	1	4083		articStaccatoAbove					
333	333	1328	1328	1.0	0	0	Chord	2/2	4	1	1/4			1/4	1	4084							
334	334	1332	1332	1.0	0	0	Chord	2/2	1	1	1/4			1/4	1	4085		articStaccatoAbove					
334	334	2667/2	2667/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	4086		articStaccatoAbove					
334	334	1334	1334	1.0	1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	4087		articStaccatoAbove					
334	334	1335	1335	0.5	3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	4088				523			
334	334	2671/2	2671/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	4089				523			
334	334	1332	1332	1.0	0	0	Chord	2/2	2	1	1/4			1/4	1	4090		articStaccatoAbove					
334	334	2667/2	2667/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	4091		articStaccatoAbove					
334	334	1334	1334	0.5	1/2	1/2	Chord	2/2	2	1	1/8			1/8	1	4092		articStaccatoAbove					
334	334	1335	1335	0.5	3/4	3/4	Chord	2/2	3	1	1/8			1/8	1	4093				524			
334	334	2671/2	2671/2	0.5	7/8	7/8	Chord	2/2	3	1	1/8			1/8	1	4094				524			
334	334	1332	1332	1.0	0	0	Chord	2/2	4	1	1/4			1/4	1	4095							
335	335	1336	1336	1.0	0	0	Chord	2/2	1	1	1/4			1/4	1	4096		articStaccatoAbove					
335	335	2675/2	2675/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	4097		articStaccatoAbove					
335	335	1338	1338	1.0	1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	4098		articStaccatoAbove					
335	335	1336	1336	1.0	0	0	Chord	2/2	3	1	1/4			1/4	1	4099		articStaccatoAbove					
335	335	2675/2	2675/2	0.5	3/8	3/8	Chord	2/2	3	1	1/8			1/8	1	4100		articStaccatoAbove					
335	335	1338	1338	1.0	1/2	1/2	Chord	2/2	3	1	1/4			1/4	1	4101		articStaccatoAbove					
335	335	1336	1336	1.0	0	0	Chord	2/2	4	1	1/4			1/4	1	4102							
335	335	1339	1339	0.5	3/4	3/4	Chord	2/2	4	1	1/8			1/8	1	4103				525			
335	335	2679/2	2679/2	0.5	7/8	7/8	Chord	2/2	4	1	1/8			1/8	1	4104				525			
336	336	1340	1340	0.0	0	0	StaffText	2/2	2	1	0								<i>cresc.</i>				
336	336	1340	1340	1.0	0	0	Chord	2/2	2	1	1/4			1/4	1	4105		articStaccatoAbove					
336	336	1341	1341	1.0	1/4	1/4	Chord	2/2	2	1	1/4			1/4	1	4106		articStaccatoAbove					
336	336	1342	1342	0.5	1/2	1/2	Chord	2/2	2	1	1/8			1/8	1	4107		articStaccatoAbove					
336	336	1343	1343	0.0	3/4	3/4	StaffText	2/2	3	1	0								<i>cresc.</i>				
336	336	1343	1343	0.5	3/4	3/4	Chord	2/2	3	1	1/8			1/8	1	4108				526			
336	336	2687/2	2687/2	0.5	7/8	7/8	Chord	2/2	3	1	1/8			1/8	1	4109				526			
336	336	1340	1340	1.0	0	0	Chord	2/2	4	1	1/4			1/4	1	4110		articStaccatoAbove					
336	336	2683/2	2683/2	0.5	3/8	3/8	Chord	2/2	4	1	1/8			1/8	1	4111		articStaccatoAbove					
336	336	1342	1342	1.0	1/2	1/2	Chord	2/2	4	1	1/4			1/4	1	4112		articStaccatoAbove					
336	336	1343	1343	0.5	3/4	3/4	Chord	2/2	4	1	1/8			1/8	1	4113				527			
336	336	2687/2	2687/2	0.5	7/8	7/8	Chord	2/2	4	1	1/8			1/8	1	4114				527			
337	337	1344	1344	0.0	0	0	StaffText	2/2	1	1	0								<i>cresc.</i>				
337	337	1344	1344	1.0	0	0	Chord	2/2	1	1	1/4			1/4	1	4115		articStaccatoAbove					
337	337	1345	1345	1.0	1/4	1/4	Chord	2/2	1	1	1/4			1/4	1	4116		articStaccatoAbove					
337	337	1346	1346	1.0	1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	4117		articStaccatoAbove					
337	337	1344	1344	1.0	0	0	Chord	2/2	3	1	1/4			1/4	1	4118		articStaccatoAbove					
337	337	2691/2	2691/2	0.5	3/8	3/8	Chord	2/2	3	1	1/8			1/8	1	4119		articStaccatoAbove					
337	337	1346	1346	1.0	1/2	1/2	Chord	2/2	3	1	1/4			1/4	1	4120		articStaccatoAbove					
337	337	1344	1344	1.0	0	0	Chord	2/2	4	1	1/4			1/4	1	4121		articStaccatoAbove					
337	337	2691/2	2691/2	0.5	3/8	3/8	Chord	2/2	4	1	1/8			1/8	1	4122		articStaccatoAbove					
337	337	1346	1346	1.0	1/2	1/2	Chord	2/2	4	1	1/4			1/4	1	4123		articStaccatoAbove					
337	337	1347	1347	0.5	3/4	3/4	Chord	2/2	4	1	1/8			1/8	1	4124				528			
337	337	2695/2	2695/2	0.5	7/8	7/8	Chord	2/2	4	1	1/8			1/8	1	4125				528			
338	338	1348	1348	1.0	0	0	Chord	2/2	2	1	1/4			1/4	1	4126		articStaccatoAbove					
338	338	1349	1349	1.0	1/4	1/4	Chord	2/2	2	1	1/4			1/4	1	4127		articStaccatoAbove					
338	338	1350	1350	1.0	1/2	1/2	Chord	2/2	2	1	1/4			1/4	1	4128		articStaccatoAbove					
338	338	1351	1351	0.5	3/4	3/4	Chord	2/2	3	1	1/8			1/8	1	4129				529			
338	338	2703/2	2703/2	0.5	7/8	7/8	Chord	2/2	3	1	1/8			1/8	1	4130				529			
338	338	1348	1348	1.0	0	0	Chord	2/2	4	1	1/4			1/4	1	4131		articStaccatoAbove					
338	338	2699/2	2699/2	0.5	3/8	3/8	Chord	2/2	4	1	1/8			1/8	1	4132		articStaccatoAbove					
338	338	1350	1350	1.0	1/2	1/2	Chord	2/2	4	1	1/4			1/4	1	4133		articStaccatoAbove					
338	338	1351	1351	0.5	3/4	3/4	Chord	2/2	4	1	1/8			1/8	1	4134				530			
338	338	2703/2	2703/2	0.5	7/8	7/8	Chord	2/2	4	1	1/8			1/8	1	4135				530			
339	339	1352	1352	1.0	0	0	Chord	2/2	1	1	1/4			1/4	1	4136		articStaccatoAbove					
339	339	1353	1353	1.0	1/4	1/4	Chord	2/2	1	1	1/4			1/4	1	4137		articStaccatoAbove					
339	339	1354	1354	1.0	1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	4138		articStaccatoAbove					
339	339	1355	1355	0.5	3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	4139				531			
339	339	2711/2	2711/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	4140				531			
339	339	1352	1352	1.0	0	0	Chord	2/2	3	1	1/4			1/4	1	4141		articStaccatoAbove					
339	339	2707/2	2707/2	0.5	3/8	3/8	Chord	2/2	3	1	1/8			1/8	1	4142		articStaccatoAbove					
339	339	1354	1354	1.0	1/2	1/2	Chord	2/2	3	1	1/4			1/4	1	4143		articStaccatoAbove					
339	339	1352	1352	1.0	0	0	Chord	2/2	4	1	1/4			1/4	1	4144		articStaccatoAbove					
339	339	2707/2	2707/2	0.5	3/8	3/8	Chord	2/2	4	1	1/8			1/8	1	4145		articStaccatoAbove					
339	339	1354	1354	1.0	1/2	1/2	Chord	2/2	4	1	1/4			1/4	1	4146		articStaccatoAbove					
340	340	1356	1356	1.0	0	0	Chord	2/2	1	1	1/4			1/4	1	4147		articStaccatoAbove					
340	340	2715/2	2715/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	4148		articStaccatoAbove					
340	340	1358	1358	1.0	1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	4149		articStaccatoAbove					
340	340	1359	1359	0.5	3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	4150				532			
340	340	2719/2	2719/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	4151				532			
340	340	1356	1356	0.0	0	0	Dynamic	2/2	2	1	0						f						
340	340	1356	1356	0.0	0	0	Dynamic	2/2	2	1	0						f						
340	340	1356	1356	1.0	0	0	Chord	2/2	2	1	1/4			1/4	1	4152							
340	340	1359	1359	0.0	3/4	3/4	Spanner	2/2	2	1	0										0		
340	340	1359	1359	0.5	3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	4153				533	0		
340	340	2719/2	2719/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	4154				533	0		
340	340	1356	1356	0.0	0	0	Dynamic	2/2	3	1	0						f						
340	340	1356	1356	1.0	0	0	Chord	2/2	3	1	1/4			1/4	1	4155							
340	340	1356	1356	0.0	0	0	Dynamic	2/2	4	1	0						f						
340	340	1356	1356	0.5	0	0	Chord	2/2	4	1	1/8			1/8	1	4156							
341	341	1360	1360	1.0	0	0	Chord	2/2	1	1	1/4			1/4	1	4157							
341	341	2723/2	2723/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	4158		articStaccatoAbove					
341	341	1362	1362	1.0	1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	4159		articStaccatoAbove					
341	341	1360	1360	1.0	0	0	Chord	2/2	2	1	1/4			1/4	1	4160		articStaccatoAbove			0		
341	341	2723/2	2723/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	4161		articStaccatoAbove			0		
341	341	1362	1362	1.0	1/2	1/2	Chord	2/2	2	1	1/4			1/4	1	4162		articStaccatoAbove			0		
341	341	1363	1363	0.0	3/4	3/4	Spanner	2/2	2	1	0												
341	341	1363	1363	0.5	3/4	3/4	Chord	2/2	4	1	1/8			1/8	1	4163				534			
341	341	2727/2	2727/2	0.5	7/8	7/8	Chord	2/2	4	1	1/8			1/8	1	4164				534			
342	342	1364	1364	0.0	0	0	Dynamic	2/2	1	1	0						ff						
342	342	1364	1364	1.0	0	0	Chord	2/2	1	1	1/4			1/4	1	4165							
342	342	1364	1364	0.0	0	0	Dynamic	2/2	2	1	0						ff						
342	342	1364	1364	1.0	0	0	Chord	2/2	2	1	1/4			1/4	1	4166							
342	342	1364	1364	0.0	0	0	Dynamic	2/2	3	1	0						ff						
342	342	1364	1364	1.0	0	0	Chord	2/2	3	1	1/4			1/4	1	4167							
342	342	1364	1364	0.0	0	0	Dynamic	2/2	4	1	0						ff						
342	342	1364	1364	1.0	0	0	Chord	2/2	4	1	1/4			1/4	1	4168		articStaccatoBelow					
342	342	2731/2	2731/2	0.5	3/8	3/8	Chord	2/2	4	1	1/8			1/8	1	4169		articStaccatoBelow					
342	342	1366	1366	1.0	1/2	1/2	Chord	2/2	4	1	1/4			1/4	1	4170		articStaccatoBelow					
344	344	1372	1372	1.0	0	0	Chord	2/2	1	1	1/4			1/4	1	4171				535			
344	344	1373	1373	0.5	1/4	1/4	Chord	2/2	1	1	1/8			1/8	1	4172				535			
344	344	2747/2	2747/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	4173				535			
344	344	1374	1374	1.0	1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	4174				535			
344	344	1375	1375	0.5	3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	4175				535			
344	344	2751/2	2751/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	4176				535			
344	344	1372	1372	0.0	0	0	Dynamic	2/2	2	1	0						p						
344	344	1372	1372	0.0	0	0	Dynamic	2/2	4	1	0						p						
344	344	1372	1372	4.0	0	0	Chord	2/2	4	1	1			1	1	4177							
345	345	1376	1376	1.0	0	0	Chord	2/2	1	1	1/4			1/4	1	4178				535			
345	345	1377	1377	1.0	1/4	1/4	Chord	2/2	1	1	1/4			1/4	1	4179				535			
345	345	1378	1378	1.0	1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	4180				535			
345	345	1379	1379	1.0	3/4	3/4	Chord	2/2	1	1	1/4			1/4	1	4181							
345	345	1376	1376	4.0	0	0	Chord	2/2	2	1	1			1	1	4182							
345	345	1376	1376	0.0	0	0	Dynamic	2/2	3	1	0						p						
345	345	1376	1376	4.0	0	0	Chord	2/2	3	1	1			1	1	4183							
345	345	1376	1376	0.0	0	0	Dynamic	2/2	4	1	0						p						
345	345	1376	1376	4.0	0	0	Chord	2/2	4	1	1			1	1	4184							
346	346	1380	1380	0.0	0	0	StaffText	2/2	1	1	0								<i>cresc.</i>				
346	346	1380	1380	4.0	0	0	Chord	2/2	1	1	1			1	1	4185							
346	346	1380	1380	0.0	0	0	StaffText	2/2	2	1	0								<i>cresc.</i>				
346	346	1380	1380	2.0	0	0	Chord	2/2	2	1	1/2			1/2	1	4186				536			
346	346	1382	1382	2.0	1/2	1/2	Chord	2/2	2	1	1/2			1/2	1	4187				536			
346	346	1380	1380	0.0	0	0	StaffText	2/2	3	1	0								<i>cresc.</i>				
346	346	1380	1380	2.0	0	0	Chord	2/2	3	1	1/2			1/2	1	4188				537			
346	346	1382	1382	2.0	1/2	1/2	Chord	2/2	3	1	1/2			1/2	1	4189				537			
346	346	1380	1380	0.0	0	0	StaffText	2/2	4	1	0								<i>cresc.</i>				
346	346	1380	1380	4.0	0	0	Chord	2/2	4	1	1			1	1	4190				538			
347	347	1384	1384	2.0	0	0	Chord	2/2	1	1	1/2			1/2	1	4191				539			
347	347	1386	1386	1.0	1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	4192							
347	347	1387	1387	0.5	3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	4193				540			
347	347	2775/2	2775/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	4194				540			
347	347	1384	1384	2.0	0	0	Chord	2/2	2	1	1/2			1/2	1	4195				536			
347	347	1386	1386	2.0	1/2	1/2	Chord	2/2	2	1	1/2			1/2	1	4196							
347	347	1384	1384	2.0	0	0	Chord	2/2	3	1	1/2			1/2	1	4197				537			
347	347	1386	1386	2.0	1/2	1/2	Chord	2/2	3	1	1/2			1/2	1	4198							
347	347	1384	1384	2.0	0	0	Chord	2/2	4	1	1/2			1/2	1	4199				538			
347	347	1386	1386	2.0	1/2	1/2	Chord	2/2	4	1	1/2			1/2	1	4200							
348	348	1388	1388	0.0	0	0	Dynamic	2/2	1	1	0						f						
348	348	1388	1388	1.0	0	0	Chord	2/2	1	1	1/4			1/4	1	4201		articStaccatoAbove					
348	348	2779/2	2779/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	4202		articStaccatoAbove					
348	348	1390	1390	1.0	1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	4203		articStaccatoAbove					
348	348	1391	1391	0.5	3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	4204				541			
348	348	2783/2	2783/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	4205				541			
348	348	1388	1388	0.0	0	0	Dynamic	2/2	2	1	0						f						
348	348	1388	1388	1.0	0	0	Chord	2/2	2	1	1/4			1/4	1	4206		articStaccatoBelow					
348	348	1391	1391	0.5	3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	4207				542			
348	348	2783/2	2783/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	4208				542			
348	348	1388	1388	0.0	0	0	Dynamic	2/2	3	1	0						f						
348	348	1388	1388	1.0	0	0	Chord	2/2	3	1	1/4			1/4	1	4209		articStaccatoBelow					
348	348	1388	1388	0.0	0	0	Dynamic	2/2	4	1	0						f						
348	348	1388	1388	1.0	0	0	Chord	2/2	4	1	1/4			1/4	1	4210		articStaccatoBelow					
349	349	1392	1392	1.0	0	0	Chord	2/2	1	1	1/4			1/4	1	4211		articStaccatoAbove					
349	349	2787/2	2787/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	4212		articStaccatoAbove					
349	349	1394	1394	1.0	1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	4213		articStaccatoAbove					
349	349	1392	1392	1.0	0	0	Chord	2/2	2	1	1/4			1/4	1	4214		articStaccatoAbove					
349	349	2787/2	2787/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	4215		articStaccatoAbove					
349	349	1394	1394	1.0	1/2	1/2	Chord	2/2	2	1	1/4			1/4	1	4216		articStaccatoAbove					
349	349	1395	1395	0.0	3/4	3/4	Dynamic	2/2	4	1	0						ff						
349	349	1395	1395	0.5	3/4	3/4	Chord	2/2	4	1	1/8			1/8	1	4217				543			
349	349	2791/2	2791/2	0.5	7/8	7/8	Chord	2/2	4	1	1/8			1/8	1	4218				543			
350	350	1396	1396	0.0	0	0	Dynamic	2/2	1	1	0						ff						
350	350	1396	1396	1.0	0	0	Chord	2/2	1	1	1/4			1/4	1	4219							
350	350	1396	1396	0.0	0	0	Dynamic	2/2	2	1	0						ff						
350	350	1396	1396	1.0	0	0	Chord	2/2	2	1	1/4			1/4	1	4220							
350	350	1396	1396	0.0	0	0	Dynamic	2/2	3	1	0						ff						
350	350	1396	1396	1.0	0	0	Chord	2/2	3	1	1/4			1/4	1	4221							
350	350	1396	1396	1.0	0	0	Chord	2/2	4	1	1/4			1/4	1	4222		articStaccatoBelow					
350	350	2795/2	2795/2	0.5	3/8	3/8	Chord	2/2	4	1	1/8			1/8	1	4223		articStaccatoBelow					
350	350	1398	1398	1.0	1/2	1/2	Chord	2/2	4	1	1/4			1/4	1	4224							
352	352	1404	1404	1.0	0	0	Chord	2/2	1	1	1/4			1/4	1	4225				544			
352	352	1405	1405	0.5	1/4	1/4	Chord	2/2	1	1	1/8			1/8	1	4226				544			
352	352	2811/2	2811/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	4227				544			
352	352	1406	1406	1.0	1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	4228				544			
352	352	1407	1407	0.5	3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	4229				544			
352	352	2815/2	2815/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	4230				544			
352	352	1404	1404	0.0	0	0	Dynamic	2/2	2	1	0						p						
352	352	1404	1404	0.0	0	0	Dynamic	2/2	4	1	0						p						
352	352	1404	1404	4.0	0	0	Chord	2/2	4	1	1			1	1	4231							
353	353	1408	1408	1.0	0	0	Chord	2/2	1	1	1/4			1/4	1	4232				544			
353	353	1409	1409	1.0	1/4	1/4	Chord	2/2	1	1	1/4			1/4	1	4233				544			
353	353	1410	1410	1.0	1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	4234				544			
353	353	1411	1411	1.0	3/4	3/4	Chord	2/2	1	1	1/4			1/4	1	4235							
353	353	1408	1408	4.0	0	0	Chord	2/2	2	1	1			1	1	4236							
353	353	1408	1408	0.0	0	0	Dynamic	2/2	3	1	0						p						
353	353	1408	1408	4.0	0	0	Chord	2/2	3	1	1			1	1	4237							
353	353	1408	1408	0.0	0	0	Dynamic	2/2	4	1	0						p						
353	353	1408	1408	4.0	0	0	Chord	2/2	4	1	1			1	1	4238							
354	354	1412	1412	2.0	0	0	Chord	2/2	1	1	1/2			1/2	1	4239							
354	354	1414	1414	2.0	1/2	1/2	Chord	2/2	1	1	1/2			1/2	1	4240							
354	354	1412	1412	2.0	0	0	Chord	2/2	2	1	1/2			1/2	1	4241							
354	354	1414	1414	2.0	1/2	1/2	Chord	2/2	2	1	1/2			1/2	1	4242							
354	354	1412	1412	2.0	0	0	Chord	2/2	3	1	1/2			1/2	1	4243							
354	354	1414	1414	2.0	1/2	1/2	Chord	2/2	3	1	1/2			1/2	1	4244							
354	354	1412	1412	4.0	0	0	Chord	2/2	4	1	1			1	1	4245							
355	355	1416	1416	0.0	0	0	StaffText	2/2	1	1	0								<i>cresc.</i>				
355	355	1416	1416	2.0	0	0	Chord	2/2	1	1	1/2			1/2	1	4246				545			
355	355	1418	1418	2.0	1/2	1/2	Chord	2/2	1	1	1/2			1/2	1	4247				545			
355	355	1416	1416	0.0	0	0	StaffText	2/2	2	1	0								<i>cresc.</i>				
355	355	1416	1416	2.0	0	0	Chord	2/2	2	1	1/2			1/2	1	4248				546			
355	355	1418	1418	2.0	1/2	1/2	Chord	2/2	2	1	1/2			1/2	1	4249				546			
355	355	1416	1416	0.0	0	0	StaffText	2/2	3	1	0								<i>cresc.</i>				
355	355	1416	1416	2.0	0	0	Chord	2/2	3	1	1/2			1/2	1	4250				547			
355	355	1418	1418	2.0	1/2	1/2	Chord	2/2	3	1	1/2			1/2	1	4251				547			
355	355	1416	1416	0.0	0	0	StaffText	2/2	4	1	0								<i>cresc.</i>				
355	355	1416	1416	2.0	0	0	Chord	2/2	4	1	1/2			1/2	1	4252				548			
355	355	1418	1418	2.0	1/2	1/2	Chord	2/2	4	1	1/2			1/2	1	4253				549			
356	356	1420	1420	2.0	0	0	Chord	2/2	1	1	1/2			1/2	1	4254				545			
356	356	1422	1422	2.0	1/2	1/2	Chord	2/2	1	1	1/2			1/2	1	4255				545			
356	356	1420	1420	2.0	0	0	Chord	2/2	2	1	1/2			1/2	1	4256				546			
356	356	1422	1422	2.0	1/2	1/2	Chord	2/2	2	1	1/2			1/2	1	4257				546			
356	356	1420	1420	2.0	0	0	Chord	2/2	3	1	1/2			1/2	1	4258				547			
356	356	1422	1422	2.0	1/2	1/2	Chord	2/2	3	1	1/2			1/2	1	4259				547			
356	356	1420	1420	2.0	0	0	Chord	2/2	4	1	1/2			1/2	1	4260				549			
356	356	1422	1422	2.0	1/2	1/2	Chord	2/2	4	1	1/2			1/2	1	4261				549			
357	357	1424	1424	2.0	0	0	Chord	2/2	1	1	1/2			1/2	1	4262				545			
357	357	1426	1426	2.0	1/2	1/2	Chord	2/2	1	1	1/2			1/2	1	4263				545			
357	357	1424	1424	2.0	0	0	Chord	2/2	2	1	1/2			1/2	1	4264				546			
357	357	1426	1426	2.0	1/2	1/2	Chord	2/2	2	1	1/2			1/2	1	4265				546			
357	357	1424	1424	2.0	0	0	Chord	2/2	3	1	1/2			1/2	1	4266				547			
357	357	1426	1426	2.0	1/2	1/2	Chord	2/2	3	1	1/2			1/2	1	4267				547			
357	357	1424	1424	2.0	0	0	Chord	2/2	4	1	1/2			1/2	1	4268				549			
357	357	1426	1426	2.0	1/2	1/2	Chord	2/2	4	1	1/2			1/2	1	4269				549			
358	358	1428	1428	2.0	0	0	Chord	2/2	1	1	1/2			1/2	1	4270				545			
358	358	1430	1430	0.0	1/2	1/2	Dynamic	2/2	1	1	0						sf						
358	358	1430	1430	2.0	1/2	1/2	Chord	2/2	1	1	1/2			1/2	1	4271							
358	358	1428	1428	4.0	0	0	Chord	2/2	2	1	1			1	1	4272				550			
358	358	1428	1428	4.0	0	0	Chord	2/2	3	1	1			1	1	4273				547, 551			
358	358	1428	1428	2.0	0	0	Chord	2/2	4	1	1/2			1/2	1	4274				549			
358	358	1430	1430	2.0	1/2	1/2	Chord	2/2	4	1	1/2			1/2	1	4275				549			
359	359	1432	1432	0.0	0	0	Spanner	2/2	1	1	0											2	
359	359	1432	1432	4.0	0	0	Chord	2/2	1	1	1			1	1	4276						2	
359	359	1432	1432	0.0	0	0	Dynamic	2/2	2	1	0						sf						
359	359	1432	1432	0.0	0	0	Spanner	2/2	2	1	0											3	
359	359	1432	1432	4.0	0	0	Chord	2/2	2	1	1			1	1	4277						3	
359	359	1432	1432	0.0	0	0	Dynamic	2/2	3	1	0						sf						
359	359	1432	1432	0.0	0	0	Spanner	2/2	3	1	0											4	
359	359	1432	1432	2.0	0	0	Chord	2/2	3	1	1/2			1/2	1	4278						4	
359	359	1434	1434	2.0	1/2	1/2	Chord	2/2	3	1	1/2			1/2	1	4279						4	
359	359	1432	1432	0.0	0	0	Dynamic	2/2	4	1	0						sf						
359	359	1432	1432	0.0	0	0	Spanner	2/2	4	1	0											5	
359	359	1432	1432	4.0	0	0	Chord	2/2	4	1	1			1	1	4280						5	
360	360	1436	1436	0.0	0	0	Dynamic	2/2	1	1	0						p						
360	360	1436	1436	0.0	0	0	Spanner	2/2	1	1	0												
360	360	1436	1436	2.0	0	0	Chord	2/2	1	1	1/2			1/2	1	4281							
360	360	1438	1438	1.0	1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	4282							
360	360	1439	1439	1.0	3/4	3/4	Chord	2/2	1	1	1/4			1/4	1	4283							
360	360	1436	1436	0.0	0	0	Dynamic	2/2	2	1	0						p						
360	360	1436	1436	0.0	0	0	Spanner	2/2	2	1	0												
360	360	1436	1436	2.0	0	0	Chord	2/2	2	1	1/2			1/2	1	4284							
360	360	1438	1438	1.0	1/2	1/2	Chord	2/2	2	1	1/4			1/4	1	4285							
360	360	1439	1439	1.0	3/4	3/4	Chord	2/2	2	1	1/4			1/4	1	4286							
360	360	1436	1436	0.0	0	0	Dynamic	2/2	3	1	0						p						
360	360	1436	1436	0.0	0	0	Spanner	2/2	3	1	0												
