mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin
122	122	484	484	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	2633							472		
122	122	485	485	2.0	1/4	1/4	Chord	4/4	1	1	1/2		1/2	1	2634							472		
122	122	487	487	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	2635									
122	122	484	484	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	2636							473		
122	122	485	485	2.0	1/4	1/4	Chord	4/4	2	1	1/2		1/2	1	2637							473		
122	122	487	487	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	2638							473		
122	122	975/2	975/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	2639									
122	122	486	486	1.0	1/2	1/2	Chord	4/4	3	1	1/4		1/4	1	2640							474		
122	122	487	487	0.5	3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	2641									
122	122	975/2	975/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	2642									
122	122	486	486	1.0	1/2	1/2	Chord	4/4	4	1	1/4		1/4	1	2643									
122	122	487	487	1.0	3/4	3/4	Chord	4/4	4	1	1/4		1/4	1	2644									
123	123	488	488	4.0	0	0	Chord	4/4	1	1	1		1	1	2645									
123	123	488	488	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	2646							475		
123	123	1953/4	1953/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	2647							475		
123	123	977/2	977/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	2648							475		
123	123	1955/4	1955/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	2649							475		
123	123	489	489	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	2650							475		
123	123	1957/4	1957/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	2651							475		
123	123	979/2	979/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	2652							475		
123	123	1959/4	1959/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	2653							475		
123	123	490	490	0.25	1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	2654							475		
123	123	1961/4	1961/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	2655							475		
123	123	981/2	981/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	2656							475		
123	123	1963/4	1963/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	2657							475		
123	123	491	491	0.25	3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	2658							475		
123	123	1965/4	1965/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	2659							475		
123	123	983/2	983/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	2660							475		
123	123	1967/4	1967/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	2661									
123	123	488	488	0.25	0	0	Chord	4/4	3	1	1/16		1/16	1	2662							476		
123	123	1953/4	1953/4	0.25	1/16	1/16	Chord	4/4	3	1	1/16		1/16	1	2663							476		
123	123	977/2	977/2	0.25	1/8	1/8	Chord	4/4	3	1	1/16		1/16	1	2664							476		
123	123	1955/4	1955/4	0.25	3/16	3/16	Chord	4/4	3	1	1/16		1/16	1	2665							476		
123	123	489	489	0.25	1/4	1/4	Chord	4/4	3	1	1/16		1/16	1	2666							476		
123	123	1957/4	1957/4	0.25	5/16	5/16	Chord	4/4	3	1	1/16		1/16	1	2667							476		
123	123	979/2	979/2	0.25	3/8	3/8	Chord	4/4	3	1	1/16		1/16	1	2668							476		
123	123	1959/4	1959/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16		1/16	1	2669							476		
123	123	490	490	0.25	1/2	1/2	Chord	4/4	3	1	1/16		1/16	1	2670							476		
123	123	1961/4	1961/4	0.25	9/16	9/16	Chord	4/4	3	1	1/16		1/16	1	2671							476		
123	123	981/2	981/2	0.25	5/8	5/8	Chord	4/4	3	1	1/16		1/16	1	2672							476		
123	123	1963/4	1963/4	0.25	11/16	11/16	Chord	4/4	3	1	1/16		1/16	1	2673							476		
123	123	491	491	0.25	3/4	3/4	Chord	4/4	3	1	1/16		1/16	1	2674							476		
123	123	1965/4	1965/4	0.25	13/16	13/16	Chord	4/4	3	1	1/16		1/16	1	2675							476		
123	123	983/2	983/2	0.25	7/8	7/8	Chord	4/4	3	1	1/16		1/16	1	2676							476		
123	123	1967/4	1967/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16		1/16	1	2677									
123	123	488	488	4.0	0	0	Chord	4/4	4	1	1		1	1	2678									
124	124	492	492	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	2679							477		
124	124	493	493	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	2680							477		
124	124	494	494	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	2681							477		
124	124	495	495	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	2682							477		
124	124	991/2	991/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	2683									
124	124	492	492	3.0	0	0	Chord	4/4	2	1	3/4		1/2	3/2	2684							478		
124	124	495	495	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	2685							478		
124	124	991/2	991/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	2686									
124	124	492	492	3.0	0	0	Chord	4/4	3	1	3/4		1/2	3/2	2687							479		
124	124	495	495	0.5	3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	2688							479		
124	124	991/2	991/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	2689									
124	124	492	492	0.25	0	0	Chord	4/4	4	1	1/16		1/16	1	2690							480		
124	124	1969/4	1969/4	0.25	1/16	1/16	Chord	4/4	4	1	1/16		1/16	1	2691							480		
124	124	985/2	985/2	0.25	1/8	1/8	Chord	4/4	4	1	1/16		1/16	1	2692							480		
124	124	1971/4	1971/4	0.25	3/16	3/16	Chord	4/4	4	1	1/16		1/16	1	2693							480		
124	124	493	493	0.25	1/4	1/4	Chord	4/4	4	1	1/16		1/16	1	2694							480		
124	124	1973/4	1973/4	0.25	5/16	5/16	Chord	4/4	4	1	1/16		1/16	1	2695							480		
124	124	987/2	987/2	0.25	3/8	3/8	Chord	4/4	4	1	1/16		1/16	1	2696							480		
124	124	1975/4	1975/4	0.25	7/16	7/16	Chord	4/4	4	1	1/16		1/16	1	2697							480		
124	124	494	494	0.25	1/2	1/2	Chord	4/4	4	1	1/16		1/16	1	2698							480		
124	124	1977/4	1977/4	0.25	9/16	9/16	Chord	4/4	4	1	1/16		1/16	1	2699							480		
124	124	989/2	989/2	0.25	5/8	5/8	Chord	4/4	4	1	1/16		1/16	1	2700							480		
124	124	1979/4	1979/4	0.25	11/16	11/16	Chord	4/4	4	1	1/16		1/16	1	2701							480		
124	124	495	495	0.25	3/4	3/4	Chord	4/4	4	1	1/16		1/16	1	2702							480		
124	124	1981/4	1981/4	0.25	13/16	13/16	Chord	4/4	4	1	1/16		1/16	1	2703							480		
124	124	991/2	991/2	0.25	7/8	7/8	Chord	4/4	4	1	1/16		1/16	1	2704							480		
124	124	1983/4	1983/4	0.25	15/16	15/16	Chord	4/4	4	1	1/16		1/16	1	2705									
125	125	496	496	1.5	0	0	Chord	4/4	1	1	3/8		1/4	3/2	2706									
125	125	995/2	995/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	2707									
125	125	498	498	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	2708							481		
125	125	997/2	997/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	2709							481		
125	125	499	499	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	2710							481		
125	125	999/2	999/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	2711									
125	125	496	496	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	2712							482		
125	125	1985/4	1985/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	2713							482		
125	125	993/2	993/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	2714							482		
125	125	1987/4	1987/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	2715							482		
125	125	497	497	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	2716							482		
125	125	1989/4	1989/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	2717							482		
125	125	995/2	995/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	2718							482		
125	125	1991/4	1991/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	2719							482		
125	125	498	498	0.25	1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	2720							482		
125	125	1993/4	1993/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	2721							482		
125	125	997/2	997/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	2722							482		
125	125	1995/4	1995/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	2723							482		
125	125	499	499	0.25	3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	2724							482		
125	125	1997/4	1997/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	2725							482		
125	125	999/2	999/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	2726							482		
125	125	1999/4	1999/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	2727									
125	125	496	496	0.25	0	0	Chord	4/4	3	1	1/16		1/16	1	2728							483		
125	125	1985/4	1985/4	0.25	1/16	1/16	Chord	4/4	3	1	1/16		1/16	1	2729							483		
125	125	993/2	993/2	0.25	1/8	1/8	Chord	4/4	3	1	1/16		1/16	1	2730							483		
125	125	1987/4	1987/4	0.25	3/16	3/16	Chord	4/4	3	1	1/16		1/16	1	2731							483		
125	125	497	497	0.25	1/4	1/4	Chord	4/4	3	1	1/16		1/16	1	2732							483		
125	125	1989/4	1989/4	0.25	5/16	5/16	Chord	4/4	3	1	1/16		1/16	1	2733							483		
125	125	995/2	995/2	0.25	3/8	3/8	Chord	4/4	3	1	1/16		1/16	1	2734							483		
125	125	1991/4	1991/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16		1/16	1	2735							483		
125	125	498	498	0.25	1/2	1/2	Chord	4/4	3	1	1/16		1/16	1	2736							483		
125	125	1993/4	1993/4	0.25	9/16	9/16	Chord	4/4	3	1	1/16		1/16	1	2737							483		
125	125	997/2	997/2	0.25	5/8	5/8	Chord	4/4	3	1	1/16		1/16	1	2738							483		
125	125	1995/4	1995/4	0.25	11/16	11/16	Chord	4/4	3	1	1/16		1/16	1	2739							483		
125	125	499	499	0.25	3/4	3/4	Chord	4/4	3	1	1/16		1/16	1	2740							483		
125	125	1997/4	1997/4	0.25	13/16	13/16	Chord	4/4	3	1	1/16		1/16	1	2741							483		
125	125	999/2	999/2	0.25	7/8	7/8	Chord	4/4	3	1	1/16		1/16	1	2742							483		
125	125	1999/4	1999/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16		1/16	1	2743									
125	125	496	496	4.0	0	0	Chord	4/4	4	1	1		1	1	2744									
126	126	500	500	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	2745							484		
126	126	501	501	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	2746							484		
126	126	502	502	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	2747							484		
126	126	503	503	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	2748							484		
126	126	1007/2	1007/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	2749									
126	126	500	500	3.0	0	0	Chord	4/4	2	1	3/4		1/2	3/2	2750									
126	126	503	503	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	2751							485		
126	126	1007/2	1007/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	2752									
126	126	500	500	3.0	0	0	Chord	4/4	3	1	3/4		1/2	3/2	2753									
126	126	503	503	0.5	3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	2754							486		
126	126	1007/2	1007/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	2755									
126	126	500	500	0.25	0	0	Chord	4/4	4	1	1/16		1/16	1	2756							487		
126	126	2001/4	2001/4	0.25	1/16	1/16	Chord	4/4	4	1	1/16		1/16	1	2757							487		
126	126	1001/2	1001/2	0.25	1/8	1/8	Chord	4/4	4	1	1/16		1/16	1	2758							487		
126	126	2003/4	2003/4	0.25	3/16	3/16	Chord	4/4	4	1	1/16		1/16	1	2759							487		
126	126	501	501	0.25	1/4	1/4	Chord	4/4	4	1	1/16		1/16	1	2760							487		
126	126	2005/4	2005/4	0.25	5/16	5/16	Chord	4/4	4	1	1/16		1/16	1	2761							487		
126	126	1003/2	1003/2	0.25	3/8	3/8	Chord	4/4	4	1	1/16		1/16	1	2762							487		
126	126	2007/4	2007/4	0.25	7/16	7/16	Chord	4/4	4	1	1/16		1/16	1	2763							487		
126	126	502	502	0.25	1/2	1/2	Chord	4/4	4	1	1/16		1/16	1	2764							487		
126	126	2009/4	2009/4	0.25	9/16	9/16	Chord	4/4	4	1	1/16		1/16	1	2765							487		
126	126	1005/2	1005/2	0.25	5/8	5/8	Chord	4/4	4	1	1/16		1/16	1	2766							487		
126	126	2011/4	2011/4	0.25	11/16	11/16	Chord	4/4	4	1	1/16		1/16	1	2767							487		
126	126	503	503	0.25	3/4	3/4	Chord	4/4	4	1	1/16		1/16	1	2768							487		
126	126	2013/4	2013/4	0.25	13/16	13/16	Chord	4/4	4	1	1/16		1/16	1	2769							487		
126	126	1007/2	1007/2	0.25	7/8	7/8	Chord	4/4	4	1	1/16		1/16	1	2770							487		
126	126	2015/4	2015/4	0.25	15/16	15/16	Chord	4/4	4	1	1/16		1/16	1	2771									
127	127	504	504	0.0	0	0	Dynamic	4/4	1	1	0					pp								
127	127	504	504	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	2772									
127	127	506	506	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	2773									
127	127	504	504	0.0	0	0	Dynamic	4/4	2	1	0					pp								
127	127	504	504	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	2774									
127	127	506	506	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	2775									
127	127	504	504	0.0	0	0	Dynamic	4/4	3	1	0					pp								
127	127	504	504	1.0	0	0	Chord	4/4	3	1	1/4		1/4	1	2776									
127	127	504	504	0.0	0	0	Dynamic	4/4	4	1	0					pp								
127	127	504	504	0.5	0	0	Chord	4/4	4	1	1/8		1/8	1	2777									
127	127	1009/2	1009/2	0.25	1/8	1/8	Chord	4/4	4	1	1/16		1/16	1	2778							488		
127	127	2019/4	2019/4	0.25	3/16	3/16	Chord	4/4	4	1	1/16		1/16	1	2779							488		
127	127	505	505	0.25	1/4	1/4	Chord	4/4	4	1	1/16		1/16	1	2780							488		
127	127	2021/4	2021/4	0.25	5/16	5/16	Chord	4/4	4	1	1/16		1/16	1	2781							488		
127	127	1011/2	1011/2	0.25	3/8	3/8	Chord	4/4	4	1	1/16		1/16	1	2782							488		
127	127	2023/4	2023/4	0.25	7/16	7/16	Chord	4/4	4	1	1/16		1/16	1	2783									
127	127	506	506	1.0	1/2	1/2	Chord	4/4	4	1	1/4		1/4	1	2784									
128	128	508	508	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	2785									
128	128	510	510	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	2786									
128	128	508	508	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	2787									
128	128	510	510	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	2788									
128	128	1017/2	1017/2	0.25	1/8	1/8	Chord	4/4	3	1	1/16		1/16	1	2789							489		
128	128	2035/4	2035/4	0.25	3/16	3/16	Chord	4/4	3	1	1/16		1/16	1	2790							489		
128	128	509	509	0.25	1/4	1/4	Chord	4/4	3	1	1/16		1/16	1	2791							489		
128	128	2037/4	2037/4	0.25	5/16	5/16	Chord	4/4	3	1	1/16		1/16	1	2792							489		
128	128	1019/2	1019/2	0.25	3/8	3/8	Chord	4/4	3	1	1/16		1/16	1	2793							489		
128	128	2039/4	2039/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16		1/16	1	2794									
128	128	510	510	1.0	1/2	1/2	Chord	4/4	3	1	1/4		1/4	1	2795									
128	128	508	508	1.0	0	0	Chord	4/4	4	1	1/4		1/4	1	2796									
128	128	510	510	1.0	1/2	1/2	Chord	4/4	4	1	1/4		1/4	1	2797									
129	129	512	512	4.0	0	0	Chord	4/4	1	1	1		1	1	2798									
129	129	512	512	0.0	0	0	Dynamic	4/4	2	1	0					ff								
129	129	512	512	0.0	0	0	Dynamic	4/4	2	1	0					ff								
129	129	512	512	4.0	0	0	Chord	4/4	2	1	1		1	1	2799									
129	129	512	512	0.0	0	0	Dynamic	4/4	3	1	0					ff								
129	129	512	512	4.0	0	0	Chord	4/4	3	1	1		1	1	2800									
129	129	512	512	0.0	0	0	Dynamic	4/4	4	1	0					ff								
129	129	512	512	0.25	0	0	Chord	4/4	4	1	1/16		1/16	1	2801							490		
129	129	2049/4	2049/4	0.25	1/16	1/16	Chord	4/4	4	1	1/16		1/16	1	2802							490		
129	129	1025/2	1025/2	0.25	1/8	1/8	Chord	4/4	4	1	1/16		1/16	1	2803							490		
129	129	2051/4	2051/4	0.25	3/16	3/16	Chord	4/4	4	1	1/16		1/16	1	2804									
129	129	513	513	0.5	1/4	1/4	Chord	4/4	4	1	1/8		1/8	1	2805		articStaccatoBelow							
129	129	1027/2	1027/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8		1/8	1	2806		articStaccatoBelow							
129	129	514	514	0.5	1/2	1/2	Chord	4/4	4	1	1/8		1/8	1	2807		articStaccatoBelow							
129	129	1029/2	1029/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8		1/8	1	2808		articStaccatoBelow							
129	129	515	515	0.5	3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	2809		articStaccatoBelow							
129	129	1031/2	1031/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8		1/8	1	2810		articStaccatoBelow							
130	130	516	516	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	2811									
130	130	2065/4	2065/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	2812									
130	130	1033/2	1033/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	2813									
130	130	2067/4	2067/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	2814									
130	130	517	517	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	2815		articStaccatoBelow							
130	130	1035/2	1035/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	2816		articStaccatoBelow							
130	130	518	518	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	2817		articStaccatoBelow							
130	130	1037/2	1037/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	2818		articStaccatoBelow							
130	130	519	519	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	2819		articStaccatoBelow							
130	130	1039/2	1039/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	2820		articStaccatoBelow							
130	130	516	516	0.0	0	0	Dynamic	4/4	2	1	0					sf								
130	130	516	516	4.0	0	0	Chord	4/4	2	1	1		1	1	2821									
130	130	516	516	0.0	0	0	Dynamic	4/4	3	1	0					sf								
130	130	516	516	4.0	0	0	Chord	4/4	3	1	1		1	1	2822									
130	130	516	516	0.0	0	0	Dynamic	4/4	4	1	0					sf								
130	130	516	516	0.25	0	0	Chord	4/4	4	1	1/16		1/16	1	2823							491		
130	130	2065/4	2065/4	0.25	1/16	1/16	Chord	4/4	4	1	1/16		1/16	1	2824							491		
130	130	1033/2	1033/2	0.25	1/8	1/8	Chord	4/4	4	1	1/16		1/16	1	2825							491		
130	130	2067/4	2067/4	0.25	3/16	3/16	Chord	4/4	4	1	1/16		1/16	1	2826									
130	130	517	517	0.5	1/4	1/4	Chord	4/4	4	1	1/8		1/8	1	2827		articStaccatoBelow							
130	130	1035/2	1035/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8		1/8	1	2828		articStaccatoBelow							
130	130	518	518	0.5	1/2	1/2	Chord	4/4	4	1	1/8		1/8	1	2829		articStaccatoBelow							
130	130	1037/2	1037/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8		1/8	1	2830		articStaccatoBelow							
130	130	519	519	0.5	3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	2831		articStaccatoBelow							
130	130	1039/2	1039/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8		1/8	1	2832		articStaccatoBelow							
131	131	520	520	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	2833									
131	131	1041/2	1041/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	2834									
131	131	521	521	0.0	1/4	1/4	Dynamic	4/4	1	1	0					sf								
131	131	521	521	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	2835									
131	131	1043/2	1043/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	2836									
131	131	522	522	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	2837									
131	131	1045/2	1045/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	2838									
131	131	523	523	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	2839									
131	131	1047/2	1047/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	2840									
131	131	520	520	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	2841									
131	131	521	521	0.0	1/4	1/4	Dynamic	4/4	2	1	0					sf								
131	131	521	521	3.0	1/4	1/4	Chord	4/4	2	1	3/4		1/2	3/2	2842									
131	131	520	520	1.0	0	0	Chord	4/4	3	1	1/4		1/4	1	2843									
131	131	521	521	0.0	1/4	1/4	Dynamic	4/4	3	1	0					sf								
131	131	521	521	3.0	1/4	1/4	Chord	4/4	3	1	3/4		1/2	3/2	2844									
131	131	520	520	0.5	0	0	Chord	4/4	4	1	1/8		1/8	1	2845									
131	131	1041/2	1041/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8		1/8	1	2846									
131	131	521	521	0.0	1/4	1/4	Dynamic	4/4	4	1	0					sf								
131	131	521	521	0.5	1/4	1/4	Chord	4/4	4	1	1/8		1/8	1	2847									
131	131	1043/2	1043/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8		1/8	1	2848									
131	131	522	522	0.5	1/2	1/2	Chord	4/4	4	1	1/8		1/8	1	2849									
131	131	1045/2	1045/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8		1/8	1	2850									
131	131	523	523	0.5	3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	2851									
131	131	1047/2	1047/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8		1/8	1	2852									
132	132	524	524	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	2853									
132	132	1049/2	1049/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	2854									
132	132	525	525	0.0	1/4	1/4	Dynamic	4/4	1	1	0					sf								
132	132	525	525	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	2855									
132	132	1051/2	1051/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	2856									
132	132	526	526	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	2857									
132	132	1053/2	1053/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	2858									
132	132	527	527	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	2859									
132	132	1055/2	1055/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	2860									
132	132	524	524	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	2861									
132	132	525	525	0.0	1/4	1/4	Dynamic	4/4	2	1	0					sf								
132	132	525	525	3.0	1/4	1/4	Chord	4/4	2	1	3/4		1/2	3/2	2862									
132	132	524	524	1.0	0	0	Chord	4/4	3	1	1/4		1/4	1	2863									
132	132	525	525	0.0	1/4	1/4	Dynamic	4/4	3	1	0					sf								
132	132	525	525	3.0	1/4	1/4	Chord	4/4	3	1	3/4		1/2	3/2	2864									
132	132	524	524	0.5	0	0	Chord	4/4	4	1	1/8		1/8	1	2865									
132	132	1049/2	1049/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8		1/8	1	2866									
132	132	525	525	0.0	1/4	1/4	Dynamic	4/4	4	1	0					sf								
132	132	525	525	0.5	1/4	1/4	Chord	4/4	4	1	1/8		1/8	1	2867									
132	132	1051/2	1051/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8		1/8	1	2868									
132	132	526	526	0.5	1/2	1/2	Chord	4/4	4	1	1/8		1/8	1	2869									
132	132	1053/2	1053/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8		1/8	1	2870									
132	132	527	527	0.5	3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	2871									
132	132	1055/2	1055/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8		1/8	1	2872									
133	133	528	528	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	2873									
133	133	1057/2	1057/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	2874									
133	133	529	529	0.0	1/4	1/4	Dynamic	4/4	1	1	0					sf								
133	133	529	529	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	2875									
133	133	1059/2	1059/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	2876									
133	133	530	530	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	2877									
133	133	1061/2	1061/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	2878									
133	133	531	531	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	2879									
133	133	1063/2	1063/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	2880									
133	133	528	528	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	2881									
133	133	529	529	0.0	1/4	1/4	Dynamic	4/4	2	1	0					sf								
133	133	529	529	3.0	1/4	1/4	Chord	4/4	2	1	3/4		1/2	3/2	2882									
133	133	528	528	1.0	0	0	Chord	4/4	3	1	1/4		1/4	1	2883									
133	133	529	529	0.0	1/4	1/4	Dynamic	4/4	3	1	0					sf								
133	133	529	529	3.0	1/4	1/4	Chord	4/4	3	1	3/4		1/2	3/2	2884									
133	133	528	528	0.5	0	0	Chord	4/4	4	1	1/8		1/8	1	2885									
133	133	1057/2	1057/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8		1/8	1	2886									
133	133	529	529	0.0	1/4	1/4	Dynamic	4/4	4	1	0					sf								
133	133	529	529	0.5	1/4	1/4	Chord	4/4	4	1	1/8		1/8	1	2887									
133	133	1059/2	1059/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8		1/8	1	2888									
133	133	530	530	0.5	1/2	1/2	Chord	4/4	4	1	1/8		1/8	1	2889									
133	133	1061/2	1061/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8		1/8	1	2890									
133	133	531	531	0.5	3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	2891									
133	133	1063/2	1063/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8		1/8	1	2892									
