mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin
69	68	807/4	819/4	0.25		3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	969											
69	68	202	205	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	970											
69	68	811/4	823/4	0.25		7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	971											
69	68	203	206	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	972											
69	68	815/4	827/4	0.25		11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	973											
69	68	201	204	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	974											
69	68	807/4	819/4	0.25		3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	975											
69	68	202	205	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	976											
69	68	811/4	823/4	0.25		7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	977											
69	68	203	206	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	978											
69	68	815/4	827/4	0.25		11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	979											
69	68	201	204	0.5		0	0	Chord	3/4	3	1	1/8		1/8	1	980											
69	68	807/4	819/4	0.25		3/16	3/16	Chord	3/4	3	1	1/16		1/16	1	981											
69	68	202	205	0.5		1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	982											
69	68	811/4	823/4	0.25		7/16	7/16	Chord	3/4	3	1	1/16		1/16	1	983											
69	68	203	206	0.5		1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	984											
69	68	815/4	827/4	0.25		11/16	11/16	Chord	3/4	3	1	1/16		1/16	1	985											
69	68	201	204	0.5		0	0	Chord	3/4	4	1	1/8		1/8	1	986											
69	68	807/4	819/4	0.25		3/16	3/16	Chord	3/4	4	1	1/16		1/16	1	987											
69	68	202	205	0.5		1/4	1/4	Chord	3/4	4	1	1/8		1/8	1	988											
69	68	811/4	823/4	0.25		7/16	7/16	Chord	3/4	4	1	1/16		1/16	1	989											
69	68	203	206	0.5		1/2	1/2	Chord	3/4	4	1	1/8		1/8	1	990											
69	68	815/4	827/4	0.25		11/16	11/16	Chord	3/4	4	1	1/16		1/16	1	991											
70	69	204	207	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	992											
70	69	819/4	831/4	0.25		3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	993											
70	69	205	208	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	994											
70	69	823/4	835/4	0.25		7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	995											
70	69	206	209	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	996											
70	69	204	207	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	997											
70	69	819/4	831/4	0.25		3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	998											
70	69	205	208	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	999											
70	69	823/4	835/4	0.25		7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	1000											
70	69	206	209	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1001											
70	69	204	207	0.5		0	0	Chord	3/4	3	1	1/8		1/8	1	1002											
70	69	819/4	831/4	0.25		3/16	3/16	Chord	3/4	3	1	1/16		1/16	1	1003											
70	69	205	208	0.5		1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	1004											
70	69	823/4	835/4	0.25		7/16	7/16	Chord	3/4	3	1	1/16		1/16	1	1005											
70	69	206	209	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	1006											
70	69	204	207	0.5		0	0	Chord	3/4	4	1	1/8		1/8	1	1007											
70	69	819/4	831/4	0.25		3/16	3/16	Chord	3/4	4	1	1/16		1/16	1	1008											
70	69	205	208	0.5		1/4	1/4	Chord	3/4	4	1	1/8		1/8	1	1009											
70	69	823/4	835/4	0.25		7/16	7/16	Chord	3/4	4	1	1/16		1/16	1	1010											
70	69	206	209	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	1011											
71	70	207	210	0.0		0	0	StaffText	2/4	1	1	0							"<font size=""10.9754""/><font face=""Times New Roman""/><b>Allegro</b>"								
71	70	207	210	0.0		0	0	Tempo	2/4	1	1	0								𝅘𝅥=120	120.0	𝅘𝅥	120.0	1.0			
71	70	208	211	1.0		1/4	1/4	Chord	2/4	3	1	1/4		1/4	1	1012									60		
71	70	208	211	0.0		1/4	1/4	Dynamic	2/4	4	1	0					p										
71	70	208	211	0.0		1/4	1/4	Dynamic	2/4	4	1	0					p										
71	70	208	211	1.0		1/4	1/4	Chord	2/4	4	1	1/4		1/4	1	1013									61		
72	71	209	212	1.0		0	0	Chord	2/4	3	1	1/4		1/4	1	1014									60		
72	71	210	213	1.0		1/4	1/4	Chord	2/4	3	1	1/4		1/4	1	1015											
72	71	209	212	1.0		0	0	Chord	2/4	4	1	1/4		1/4	1	1016									61		
72	71	210	213	1.0		1/4	1/4	Chord	2/4	4	1	1/4		1/4	1	1017											
73	72	211	214	1.0		0	0	Chord	2/4	3	1	1/4		1/4	1	1018									62		
73	72	212	215	1.0		1/4	1/4	Chord	2/4	3	1	1/4		1/4	1	1019											
73	72	211	214	1.0		0	0	Chord	2/4	4	1	1/4		1/4	1	1020									63		
73	72	212	215	1.0		1/4	1/4	Chord	2/4	4	1	1/4		1/4	1	1021											
74	73	213	216	0.5		0	0	Chord	2/4	3	1	1/8		1/8	1	1022									64		
74	73	427/2	433/2	0.25		1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	1023									64		
74	73	855/4	867/4	0.25		3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	1024											
74	73	214	217	0.5		1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1025		articStaccatoBelow									
74	73	429/2	435/2	0.5		3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1026		articStaccatoBelow									
74	73	213	216	0.5		0	0	Chord	2/4	4	1	1/8		1/8	1	1027									65		
74	73	427/2	433/2	0.25		1/8	1/8	Chord	2/4	4	1	1/16		1/16	1	1028									65		
74	73	855/4	867/4	0.25		3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	1029											
74	73	214	217	0.5		1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	1030		articStaccatoBelow									
74	73	429/2	435/2	0.5		3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1031		articStaccatoBelow									
75	74	215	218	0.5		0	0	Chord	2/4	3	1	1/8		1/8	1	1032		articStaccatoAbove									
75	74	431/2	437/2	0.5		1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	1033		articStaccatoAbove									
75	74	216	219	0.5		1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1034		articStaccatoAbove									
75	74	433/2	439/2	0.5		3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1035		articStaccatoAbove									
75	74	215	218	0.5		0	0	Chord	2/4	4	1	1/8		1/8	1	1036		articStaccatoAbove									
75	74	431/2	437/2	0.5		1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	1037		articStaccatoAbove									
75	74	216	219	0.5		1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	1038		articStaccatoAbove									
75	74	433/2	439/2	0.5		3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1039		articStaccatoAbove									
76	75	217	220	0.0		0	0	StaffText	3/4	1	1	0							"<font size=""10.9754""/><font face=""Times New Roman""/><b>Tempo I</b>"								
76	75	875/4	887/4	0.0		7/16	7/16	Dynamic	3/4	1	1	0					pp										
76	75	875/4	887/4	0.25		7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1040											
76	75	219	222	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1041											
76	75	879/4	891/4	0.25		11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1042											
76	75	217	220	0.0		0	0	Dynamic	3/4	2	1	0					pp										
76	75	217	220	3.0		0	0	Chord	3/4	2	1	3/4		1/2	3/2	1043											
76	75	217	220	0.0		0	0	Dynamic	3/4	3	1	0					pp										
76	75	217	220	3.0		0	0	Chord	3/4	3	1	3/4		1/2	3/2	1044											
76	75	217	220	0.0		0	0	Dynamic	3/4	4	1	0					pp										
76	75	217	220	3.0		0	0	Chord	3/4	4	1	3/4		1/2	3/2	1045											
77	76	220	223	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	1046											
77	76	220	223	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	1047											
77	76	887/4	899/4	0.25		7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	1048											
77	76	222	225	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1049											
77	76	891/4	903/4	0.25		11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	1050											
77	76	220	223	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	1051											
77	76	220	223	1.0		0	0	Chord	3/4	4	1	1/4		1/4	1	1052											
78	77	223	226	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	1053											
78	77	224	227	1.0		1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	1054									66		
78	77	225	228	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	1055											
78	77	224	227	1.0		1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	1056									67		
78	77	225	228	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	1057											
79	78	226	229	0.0		0	0	StaffText	2/4	1	1	0							"<font size=""10.9754""/><font face=""Times New Roman""/><b>Allegro</b>"								
79	78	226	229	0.0		0	0	Tempo	2/4	1	1	0								𝅘𝅥=120	120.0	𝅘𝅥	120.0	1.0			
79	78	226	229	0.0		0	0	Dynamic	2/4	3	1	0					p										
79	78	226	229	1.0		0	0	Chord	2/4	3	1	1/4		1/4	1	1058									68		
79	78	227	230	1.0		1/4	1/4	Chord	2/4	3	1	1/4		1/4	1	1059											
79	78	226	229	0.0		0	0	Dynamic	2/4	4	1	0					p										
79	78	226	229	1.0		0	0	Chord	2/4	4	1	1/4		1/4	1	1060									69		
79	78	227	230	1.0		1/4	1/4	Chord	2/4	4	1	1/4		1/4	1	1061											
80	79	228	231	0.5		0	0	Chord	2/4	3	1	1/8		1/8	1	1062									70		
80	79	457/2	463/2	0.25		1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	1063									70		
80	79	915/4	927/4	0.25		3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	1064											
80	79	229	232	0.5		1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1065		articStaccatoBelow									
80	79	459/2	465/2	0.5		3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1066		articStaccatoBelow									
80	79	228	231	0.5		0	0	Chord	2/4	4	1	1/8		1/8	1	1067									71		
80	79	457/2	463/2	0.25		1/8	1/8	Chord	2/4	4	1	1/16		1/16	1	1068									71		
80	79	915/4	927/4	0.25		3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	1069											
80	79	229	232	0.5		1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	1070		articStaccatoBelow									
80	79	459/2	465/2	0.5		3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1071		articStaccatoBelow									
81	80	230	233	0.5		0	0	Chord	2/4	3	1	1/8		1/8	1	1072		articStaccatoBelow									
81	80	461/2	467/2	0.5		1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	1073		articStaccatoBelow									
81	80	231	234	0.5		1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1074		articStaccatoBelow									
81	80	463/2	469/2	0.5		3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1075		articStaccatoBelow									
81	80	230	233	0.5		0	0	Chord	2/4	4	1	1/8		1/8	1	1076		articStaccatoBelow									
81	80	461/2	467/2	0.5		1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	1077		articStaccatoBelow									
81	80	231	234	0.5		1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	1078		articStaccatoAbove									
81	80	463/2	469/2	0.5		3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1079		articStaccatoAbove									
82	81	232	235	0.0		0	0	StaffText	3/4	1	1	0							"<font size=""10.9754""/><font face=""Times New Roman""/><b>Tempo I</b>"								
82	81	935/4	947/4	0.0		7/16	7/16	Dynamic	3/4	1	1	0					pp										
82	81	935/4	947/4	0.25		7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1080											
82	81	234	237	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1081											
82	81	939/4	951/4	0.25		11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1082											
82	81	232	235	0.0		0	0	Dynamic	3/4	3	1	0					pp										
82	81	232	235	3.0		0	0	Chord	3/4	3	1	3/4		1/2	3/2	1083											
82	81	232	235	0.0		0	0	Dynamic	3/4	4	1	0					pp										
82	81	232	235	3.0		0	0	Chord	3/4	4	1	3/4		1/2	3/2	1084											
83	82	235	238	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	1085											
83	82	947/4	959/4	0.0		7/16	7/16	Dynamic	3/4	2	1	0					pp										
83	82	947/4	959/4	0.25		7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	1086											
83	82	237	240	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1087											
83	82	951/4	963/4	0.25		11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	1088											
83	82	235	238	3.0		0	0	Chord	3/4	3	1	3/4		1/2	3/2	1089											
83	82	235	238	3.0		0	0	Chord	3/4	4	1	3/4		1/2	3/2	1090											
84	83	238	241	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	1091											
84	83	238	241	1.5		0	0	Chord	3/4	3	1	3/8		1/4	3/2	1092											
84	83	959/4	971/4	0.25		7/16	7/16	Chord	3/4	3	1	1/16		1/16	1	1093											
84	83	240	243	0.5		1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	1094											
84	83	963/4	975/4	0.25		11/16	11/16	Chord	3/4	3	1	1/16		1/16	1	1095											
84	83	238	241	2.0		0	0	Chord	3/4	4	1	1/2		1/2	1	1096									72		
84	83	240	243	0.0		1/2	1/2	Spanner	3/4	4	1	0														6	
84	83	240	243	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	1097		ornamentTrill								6	
85	84	971/4	983/4	0.25		7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1098											
85	84	243	246	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1099											
85	84	975/4	987/4	0.25		11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1100											
85	84	971/4	983/4	0.25		7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	1101											
85	84	243	246	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1102											
85	84	975/4	987/4	0.25		11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	1103											
85	84	241	244	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	1104											
85	84	971/4	983/4	0.25		7/16	7/16	Chord	3/4	3	1	1/16		1/16	1	1105											
85	84	243	246	0.5		1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	1106											
85	84	975/4	987/4	0.25		11/16	11/16	Chord	3/4	3	1	1/16		1/16	1	1107											
85	84	241	244	0.0		0	0	Dynamic	3/4	4	1	0					p										
85	84	241	244	0.0		0	0	Spanner	3/4	4	1	0															
85	84	241	244	1.0		0	0	Chord	3/4	4	1	1/4		1/4	1	1108											
85	84	243	246	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	1109									73		
86	85	244	247	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	1110											
86	85	244	247	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	1111											
86	85	244	247	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	1112											
86	85	983/4	995/4	0.25		7/16	7/16	Chord	3/4	3	1	1/16		1/16	1	1113											
86	85	246	249	0.5		1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	1114											
86	85	987/4	999/4	0.25		11/16	11/16	Chord	3/4	3	1	1/16		1/16	1	1115											
86	85	244	247	2.0		0	0	Chord	3/4	4	1	1/2		1/2	1	1116									73		
86	85	246	249	0.0		1/2	1/2	Spanner	3/4	4	1	0														7	
86	85	246	249	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	1117		ornamentTrill								7	
87	86	995/4	1007/4	0.25		7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1118											
87	86	249	252	0.0		1/2	1/2	StaffText	3/4	1	1	0							"<font size=""10.0608""/><font face=""Times New Roman""/><i>cresc.</i>"								
87	86	249	252	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1119											
87	86	999/4	1011/4	0.25		11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1120											
87	86	995/4	1007/4	0.25		7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	1121											
87	86	249	252	0.0		1/2	1/2	StaffText	3/4	2	1	0							"<font size=""10.0608""/><font face=""Times New Roman""/><i>cresc.</i>"								
87	86	249	252	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1122											
87	86	999/4	1011/4	0.25		11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	1123											
87	86	247	250	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	1124											
87	86	995/4	1007/4	0.25		7/16	7/16	Chord	3/4	3	1	1/16		1/16	1	1125											
87	86	249	252	0.0		1/2	1/2	StaffText	3/4	3	1	0							"<font size=""10.0608""/><font face=""Times New Roman""/><i>cresc.</i>"								
87	86	249	252	0.5		1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	1126											
87	86	999/4	1011/4	0.25		11/16	11/16	Chord	3/4	3	1	1/16		1/16	1	1127											
87	86	247	250	0.0		0	0	Dynamic	3/4	4	1	0					p										
87	86	247	250	0.0		0	0	Spanner	3/4	4	1	0															
87	86	247	250	2.0		0	0	Chord	3/4	4	1	1/2		1/2	1	1128											
87	86	249	252	0.0		1/2	1/2	StaffText	3/4	4	1	0							"<font size=""10.0608""/><font face=""Times New Roman""/><i>cresc.</i>"								
87	86	249	252	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	1129		ornamentTrill							74		
88	87	250	253	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	1130											
88	87	1007/4	1019/4	0.25		7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1131											
88	87	252	255	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1132											
88	87	1011/4	1023/4	0.25		11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1133											
88	87	250	253	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	1134											
88	87	1007/4	1019/4	0.25		7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	1135											
88	87	252	255	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1136											
88	87	1011/4	1023/4	0.25		11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	1137											
88	87	250	253	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	1138											
88	87	1007/4	1019/4	0.25		7/16	7/16	Chord	3/4	3	1	1/16		1/16	1	1139											
88	87	252	255	0.5		1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	1140											
88	87	1011/4	1023/4	0.25		11/16	11/16	Chord	3/4	3	1	1/16		1/16	1	1141											
88	87	250	253	2.0		0	0	Chord	3/4	4	1	1/2		1/2	1	1142											
88	87	252	255	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	1143		ornamentTrill							75		
89	88	253	256	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	1144											
89	88	1019/4	1031/4	0.25		7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1145											
89	88	255	258	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1146											
89	88	1023/4	1035/4	0.25		11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1147											
89	88	253	256	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	1148											
89	88	1019/4	1031/4	0.25		7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	1149											
89	88	255	258	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1150											
89	88	1023/4	1035/4	0.25		11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	1151											
89	88	253	256	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	1152											
89	88	1019/4	1031/4	0.25		7/16	7/16	Chord	3/4	3	1	1/16		1/16	1	1153											
89	88	255	258	0.5		1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	1154											
89	88	1023/4	1035/4	0.25		11/16	11/16	Chord	3/4	3	1	1/16		1/16	1	1155											
89	88	253	256	2.0		0	0	Chord	3/4	4	1	1/2		1/2	1	1156											
89	88	255	258	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	1157		ornamentTrill							76		
90	89	256	259	0.0		0	0	Dynamic	3/4	1	1	0					f										
90	89	256	259	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	1158											
90	89	1027/4	1039/4	0.25		3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1159											
90	89	257	260	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1160											
90	89	1031/4	1043/4	0.25		7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1161											
90	89	258	261	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1162											
90	89	1035/4	1047/4	0.25		11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1163											
90	89	256	259	0.0		0	0	Dynamic	3/4	2	1	0					f										
90	89	256	259	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	1164											
90	89	1027/4	1039/4	0.25		3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	1165											
90	89	257	260	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1166		articStaccatoAbove									
90	89	515/2	521/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	1167		articStaccatoAbove									
90	89	258	261	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1168		articStaccatoBelow									
90	89	517/2	523/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1169		articStaccatoBelow									
90	89	256	259	0.5		0	0	Chord	3/4	3	1	1/8		1/8	1	1170											
90	89	1027/4	1039/4	0.25		3/16	3/16	Chord	3/4	3	1	1/16		1/16	1	1171											
90	89	257	260	0.5		1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	1172		articStaccatoAbove									
90	89	515/2	521/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	1173		articStaccatoAbove									
90	89	258	261	0.5		1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	1174		articStaccatoBelow									
90	89	517/2	523/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	1175		articStaccatoBelow									
90	89	256	259	0.0		0	0	Dynamic	3/4	4	1	0					f										
90	89	256	259	0.0		0	0	Dynamic	3/4	4	1	0					f										
90	89	256	259	0.5		0	0	Chord	3/4	4	1	1/8		1/8	1	1176											
90	89	1027/4	1039/4	0.25		3/16	3/16	Chord	3/4	4	1	1/16		1/16	1	1177											
90	89	257	260	0.5		1/4	1/4	Chord	3/4	4	1	1/8		1/8	1	1178											
90	89	1031/4	1043/4	0.25		7/16	7/16	Chord	3/4	4	1	1/16		1/16	1	1179											
90	89	258	261	0.5		1/2	1/2	Chord	3/4	4	1	1/8		1/8	1	1180											
90	89	1035/4	1047/4	0.25		11/16	11/16	Chord	3/4	4	1	1/16		1/16	1	1181											
91	90	259	262	0.0		0	0	StaffText	3/4	1	1	0							"<font size=""10.0608""/><font face=""Times New Roman""/><i>sempre</i>"								
91	90	259	262	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	1182											
91	90	1039/4	1051/4	0.25		3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1183											
91	90	260	263	0.0		1/4	1/4	Dynamic	3/4	1	1	0					f										
91	90	260	263	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	1184											
91	90	259	262	0.0		0	0	StaffText	3/4	2	1	0							"<font size=""10.0608""/><font face=""Times New Roman""/><i>sempre</i>"								
91	90	259	262	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	1185											
91	90	1043/4	1055/4	0.0		7/16	7/16	Dynamic	3/4	2	1	0					f										
91	90	1043/4	1055/4	0.25		7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	1186											
91	90	261	264	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1187											
91	90	259	262	0.0		0	0	StaffText	3/4	3	1	0							"<font size=""10.0608""/><font face=""Times New Roman""/><i>sempre</i>"								
91	90	259	262	0.5		0	0	Chord	3/4	3	1	1/8		1/8	1	1188		articStaccatoBelow									
91	90	519/2	525/2	0.5		1/8	1/8	Chord	3/4	3	1	1/8		1/8	1	1189		articStaccatoBelow									
91	90	260	263	0.5		1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	1190		articStaccatoBelow									
91	90	521/2	527/2	0.0		3/8	3/8	Dynamic	3/4	3	1	0					f										
91	90	521/2	527/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	1191		articStaccatoBelow									
91	90	261	264	0.5		1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	1192		articStaccatoBelow									
91	90	523/2	529/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	1193		articStaccatoBelow									
91	90	259	262	0.0		0	0	StaffText	3/4	4	1	0							"<font size=""10.0608""/><font face=""Times New Roman""/><i>sempre</i>"								
91	90	259	262	1.0		0	0	Chord	3/4	4	1	1/4		1/4	1	1194											
91	90	1043/4	1055/4	0.0		7/16	7/16	Dynamic	3/4	4	1	0					f										
91	90	1043/4	1055/4	0.25		7/16	7/16	Chord	3/4	4	1	1/16		1/16	1	1195											
91	90	261	264	0.5		1/2	1/2	Chord	3/4	4	1	1/8		1/8	1	1196											
91	90	1047/4	1059/4	0.25		11/16	11/16	Chord	3/4	4	1	1/16		1/16	1	1197											
92	91	1051/4	1063/4	0.25		3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1198											
92	91	263	266	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	1199											
92	91	1055/4	1067/4	0.25		7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	1200											
92	91	264	267	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1201											
92	91	262	265	0.5		0	0	Chord	3/4	3	1	1/8		1/8	1	1202											
92	91	525/2	531/2	0.5		1/8	1/8	Chord	3/4	3	1	1/8		1/8	1	1203											
92	91	263	266	0.5		1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	1204											
92	91	527/2	533/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	1205											
92	91	264	267	0.5		1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	1206											
92	91	529/2	535/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	1207											
92	91	262	265	1.0		0	0	Chord	3/4	4	1	1/4		1/4	1	1208											
92	91	1055/4	1067/4	0.25		7/16	7/16	Chord	3/4	4	1	1/16		1/16	1	1209											
92	91	264	267	0.5		1/2	1/2	Chord	3/4	4	1	1/8		1/8	1	1210											
92	91	1059/4	1071/4	0.25		11/16	11/16	Chord	3/4	4	1	1/16		1/16	1	1211											
