mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	Trill:trill	decrescendo_hairpin	crescendo_hairpin
251	249	968	970	0.0		0	0	StaffText	2/4	1	1	0							"<font size=""8.2""/><i>dim.</i>"							
251	249	968	970	0.0		0	0	Spanner	2/4	1	1	0												4		
251	249	968	970	2.0		0	0	Chord	2/4	1	1	1/2		1/2	1	5045								4		
251	249	968	970	0.0		0	0	StaffText	2/4	2	1	0							"<font size=""8.2""/><i>dim.</i>"							
251	249	968	970	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	5046										
251	249	2909/3	2915/3	0.16666666666666666		5/12	5/12	Chord	2/4	2	1	1/24		1/16	2/3	5047							1184			
251	249	5819/6	5831/6	0.16666666666666666		11/24	11/24	Chord	2/4	2	1	1/24		1/16	2/3	5048							1184			
251	249	968	970	0.0		0	0	StaffText	2/4	3	1	0							"<font size=""8.2""/><i>dim.</i>"							
251	249	968	970	0.16666666666666666		0	0	Chord	2/4	3	1	1/24		1/16	2/3	5049										
251	249	5809/6	5821/6	0.16666666666666666		1/24	1/24	Chord	2/4	3	1	1/24		1/16	2/3	5050							1185			
251	249	2905/3	2911/3	0.16666666666666666		1/12	1/12	Chord	2/4	3	1	1/24		1/16	2/3	5051							1185			
251	249	1937/2	1941/2	0.16666666666666666		1/8	1/8	Chord	2/4	3	1	1/24		1/16	2/3	5052										
251	249	5815/6	5827/6	0.16666666666666666		7/24	7/24	Chord	2/4	3	1	1/24		1/16	2/3	5053							1186			
251	249	2908/3	2914/3	0.16666666666666666		1/3	1/3	Chord	2/4	3	1	1/24		1/16	2/3	5054							1186			
251	249	1939/2	1943/2	0.16666666666666666		3/8	3/8	Chord	2/4	3	1	1/24		1/16	2/3	5055										
251	249	968	970	0.0		0	0	StaffText	2/4	4	1	0							"<font size=""8.2""/><i>dim.</i>"							
251	249	968	970	0.5		0	0	Chord	2/4	4	1	1/8		1/8	1	5056										
251	249	2906/3	2912/3	0.16666666666666666		1/6	1/6	Chord	2/4	4	1	1/24		1/16	2/3	5057							1187			
251	249	5813/6	5825/6	0.16666666666666666		5/24	5/24	Chord	2/4	4	1	1/24		1/16	2/3	5058							1187			
251	249	969	971	0.16666666666666666		1/4	1/4	Chord	2/4	4	1	1/24		1/16	2/3	5059										
252	250	970	972	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	5060								4		
252	250	3881/4	3889/4	0.0		1/16	1/16	Spanner	2/4	1	1	0														
252	250	3881/4	3889/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	5061										
252	250	1941/2	1945/2	0.0		1/8	1/8	Spanner	2/4	1	1	0												5		
252	250	1941/2	1945/2	1.5		1/8	1/8	Chord	2/4	1	1	3/8		1/4	3/2	5062								5		
252	250	970	972	0.16666666666666666		0	0	Chord	2/4	2	1	1/24		1/16	2/3	5063										
252	250	2915/3	2921/3	0.16666666666666666		5/12	5/12	Chord	2/4	2	1	1/24		1/16	2/3	5064							1188			
252	250	5831/6	5843/6	0.16666666666666666		11/24	11/24	Chord	2/4	2	1	1/24		1/16	2/3	5065										
252	250	5821/6	5833/6	0.16666666666666666		1/24	1/24	Chord	2/4	3	1	1/24		1/16	2/3	5066							1189			
252	250	2911/3	2917/3	0.16666666666666666		1/12	1/12	Chord	2/4	3	1	1/24		1/16	2/3	5067							1189			
252	250	1941/2	1945/2	0.16666666666666666		1/8	1/8	Chord	2/4	3	1	1/24		1/16	2/3	5068										
252	250	5827/6	5839/6	0.16666666666666666		7/24	7/24	Chord	2/4	3	1	1/24		1/16	2/3	5069							1190			
252	250	2914/3	2920/3	0.16666666666666666		1/3	1/3	Chord	2/4	3	1	1/24		1/16	2/3	5070							1190			
252	250	1943/2	1947/2	0.16666666666666666		3/8	3/8	Chord	2/4	3	1	1/24		1/16	2/3	5071										
252	250	2912/3	2918/3	0.16666666666666666		1/6	1/6	Chord	2/4	4	1	1/24		1/16	2/3	5072							1191			
252	250	5825/6	5837/6	0.16666666666666666		5/24	5/24	Chord	2/4	4	1	1/24		1/16	2/3	5073							1191			
252	250	971	973	0.5		1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	5074										
253	251	972	974	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	5075								5		
253	251	3889/4	3897/4	0.0		1/16	1/16	Spanner	2/4	1	1	0														
253	251	3889/4	3897/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	5076		ornamentTrill								
253	251	1945/2	1949/2	0.0		1/8	1/8	StaffText	2/4	1	1	0							"<font size=""8.2""/><i>cresc.</i>"							
253	251	1945/2	1949/2	0.0		1/8	1/8	Spanner	2/4	1	1	0												6		
253	251	1945/2	1949/2	1.5		1/8	1/8	Chord	2/4	1	1	3/8		1/4	3/2	5077								6		
253	251	972	974	0.16666666666666666		0	0	Chord	2/4	2	1	1/24		1/16	2/3	5078										
253	251	1947/2	1951/2	0.0		3/8	3/8	StaffText	2/4	2	1	0							"<font size=""8.2""/><i>cresc.</i>"							
253	251	2921/3	2927/3	0.16666666666666666		5/12	5/12	Chord	2/4	2	1	1/24		1/16	2/3	5079							1192			
253	251	5843/6	5855/6	0.16666666666666666		11/24	11/24	Chord	2/4	2	1	1/24		1/16	2/3	5080										
253	251	5833/6	5845/6	0.16666666666666666		1/24	1/24	Chord	2/4	3	1	1/24		1/16	2/3	5081							1193			
253	251	2917/3	2923/3	0.16666666666666666		1/12	1/12	Chord	2/4	3	1	1/24		1/16	2/3	5082							1193			
253	251	1945/2	1949/2	0.5		1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	5083										
253	251	973	975	0.0		1/4	1/4	StaffText	2/4	3	1	0							"<font size=""8.2""/><i>cresc.</i>"							
253	251	5839/6	5851/6	0.16666666666666666		7/24	7/24	Chord	2/4	3	1	1/24		1/16	2/3	5084							1194			
253	251	2920/3	2926/3	0.16666666666666666		1/3	1/3	Chord	2/4	3	1	1/24		1/16	2/3	5085							1194			
253	251	1947/2	1951/2	0.5		3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	5086										
253	251	1945/2	1949/2	0.0		1/8	1/8	StaffText	2/4	4	1	0							"<font size=""8.2""/><i>cresc.</i>"							
253	251	2918/3	2924/3	0.16666666666666666		1/6	1/6	Chord	2/4	4	1	1/24		1/16	2/3	5087							1195			
253	251	5837/6	5849/6	0.16666666666666666		5/24	5/24	Chord	2/4	4	1	1/24		1/16	2/3	5088							1195			
253	251	973	975	0.5		1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	5089										
254	252	974	976	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	5090								6		
254	252	1949/2	1953/2	0.0		1/8	1/8	Spanner	2/4	1	1	0														
254	252	1949/2	1953/2	0.0		1/8	1/8	Spanner	2/4	1	1	0												7		
254	252	1949/2	1953/2	1.0		1/8	1/8	Chord	2/4	1	1	1/4		1/4	1	5091							1196	7		
254	252	1951/2	1955/2	0.0		3/8	3/8	Dynamic	2/4	1	1	0					p							7		
254	252	1951/2	1955/2	0.125		3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	5092							1197	7		
254	252	7805/8	7821/8	0.0		13/32	13/32	Spanner	2/4	1	1	0											1197			
254	252	7805/8	7821/8	0.125		13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	5093							1197			
254	252	3903/4	3911/4	0.08333333333333333		7/16	7/16	Chord	2/4	1	1	1/48		1/32	2/3	5094							1197			
254	252	5855/6	5867/6	0.08333333333333333		11/24	11/24	Chord	2/4	1	1	1/48		1/32	2/3	5095							1197			
254	252	11711/12	11735/12	0.08333333333333333		23/48	23/48	Chord	2/4	1	1	1/48		1/32	2/3	5096										
254	252	974	976	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	5097										
254	252	2927/3	2933/3	0.0		5/12	5/12	Dynamic	2/4	2	1	0					p									
254	252	2927/3	2933/3	0.16666666666666666		5/12	5/12	Chord	2/4	2	1	1/24		1/16	2/3	5098							1198			
254	252	5855/6	5867/6	0.16666666666666666		11/24	11/24	Chord	2/4	2	1	1/24		1/16	2/3	5099										
254	252	5845/6	5857/6	0.16666666666666666		1/24	1/24	Chord	2/4	3	1	1/24		1/16	2/3	5100							1199			
254	252	2923/3	2929/3	0.16666666666666666		1/12	1/12	Chord	2/4	3	1	1/24		1/16	2/3	5101							1199			
254	252	1949/2	1953/2	0.5		1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	5102										
254	252	5851/6	5863/6	0.16666666666666666		7/24	7/24	Chord	2/4	3	1	1/24		1/16	2/3	5103							1200			
254	252	2926/3	2932/3	0.16666666666666666		1/3	1/3	Chord	2/4	3	1	1/24		1/16	2/3	5104							1200			
254	252	1951/2	1955/2	0.0		3/8	3/8	Dynamic	2/4	3	1	0					p									
254	252	1951/2	1955/2	0.5		3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	5105										
254	252	2924/3	2930/3	0.16666666666666666		1/6	1/6	Chord	2/4	4	1	1/24		1/16	2/3	5106							1201			
254	252	5849/6	5861/6	0.16666666666666666		5/24	5/24	Chord	2/4	4	1	1/24		1/16	2/3	5107							1201			
254	252	975	977	0.5		1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	5108										
255	253	976	978	0.0		0	0	Dynamic	2/4	1	1	0					p									
255	253	976	978	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	5109										
255	253	1953/2	1957/2	1.0		1/8	1/8	Chord	2/4	1	1	1/4		1/4	1	5110							1202			
255	253	1955/2	1959/2	0.0		3/8	3/8	StaffText	2/4	1	1	0							"<font size=""8.2""/><i>dolce</i>"				1202			
255	253	1955/2	1959/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	5111							1202			
255	253	3911/4	3919/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	5112										
255	253	976	978	0.0		0	0	Dynamic	2/4	2	1	0					p									
255	253	976	978	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	5113										
255	253	1953/2	1957/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	5114										
255	253	977	979	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	5115										
255	253	976	978	0.0		0	0	Dynamic	2/4	3	1	0					p									
255	253	976	978	0.5		0	0	Chord	2/4	3	1	1/8		1/8	1	5116										
255	253	1953/2	1957/2	0.5		1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	5117										
255	253	977	979	0.5		1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	5118										
255	253	976	978	0.0		0	0	Dynamic	2/4	4	1	0					p									
255	253	976	978	0.5		0	0	Chord	2/4	4	1	1/8		1/8	1	5119										
255	253	1953/2	1957/2	0.5		1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	5120										
255	253	977	979	0.5		1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	5121										
256	254	978	980	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	5122										
256	254	1957/2	1961/2	1.0		1/8	1/8	Chord	2/4	1	1	1/4		1/4	1	5123							1203			
256	254	1959/2	1963/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	5124							1203			
256	254	3919/4	3927/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	5125										
256	254	1957/2	1961/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	5126										
256	254	979	981	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	5127										
256	254	1957/2	1961/2	0.5		1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	5128										
256	254	979	981	0.5		1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	5129										
256	254	1957/2	1961/2	0.5		1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	5130										
256	254	979	981	0.5		1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	5131										
257	255	980	982	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	5132										
257	255	1961/2	1965/2	1.0		1/8	1/8	Chord	2/4	1	1	1/4		1/4	1	5133							1204			
257	255	1963/2	1967/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	5134							1204			
257	255	3927/4	3935/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	5135										
257	255	1961/2	1965/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	5136										
257	255	981	983	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	5137										
257	255	1961/2	1965/2	0.5		1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	5138										
257	255	981	983	0.5		1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	5139										
257	255	1961/2	1965/2	0.5		1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	5140										
257	255	981	983	0.5		1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	5141										
258	256	982	984	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	5142										
258	256	1965/2	1969/2	1.0		1/8	1/8	Chord	2/4	1	1	1/4		1/4	1	5143							1205			
258	256	1967/2	1971/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	5144							1205			
258	256	3935/4	3943/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	5145										
258	256	1965/2	1969/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	5146										
258	256	983	985	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	5147										
258	256	1965/2	1969/2	0.5		1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	5148										
258	256	983	985	0.5		1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	5149										
258	256	1965/2	1969/2	0.5		1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	5150										
258	256	983	985	0.5		1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	5151										
259	257	984	986	0.0		0	0	StaffText	2/4	1	1	0							"<font size=""8.2""/><i>cresc.</i>"							
259	257	984	986	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	5152										
259	257	1969/2	1973/2	1.0		1/8	1/8	Chord	2/4	1	1	1/4		1/4	1	5153							1206			
259	257	1971/2	1975/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	5154							1206			
259	257	3943/4	3951/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	5155										
259	257	984	986	0.0		0	0	StaffText	2/4	2	1	0							"<font size=""8.2""/><i>cresc.</i>"							
259	257	1969/2	1973/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	5156										
259	257	985	987	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	5157										
259	257	984	986	0.0		0	0	StaffText	2/4	3	1	0							"<font size=""8.2""/><i>cresc.</i>"							
259	257	1969/2	1973/2	0.5		1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	5158										
259	257	985	987	0.5		1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	5159										
259	257	984	986	0.0		0	0	StaffText	2/4	4	1	0							"<font size=""8.2""/><i>cresc.</i>"							
259	257	1969/2	1973/2	0.5		1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	5160										
259	257	985	987	0.5		1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	5161										
260	258	986	988	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	5162										
260	258	1973/2	1977/2	1.0		1/8	1/8	Chord	2/4	1	1	1/4		1/4	1	5163							1207			
260	258	1975/2	1979/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	5164							1207			
260	258	3951/4	3959/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	5165										
260	258	1973/2	1977/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	5166										
260	258	987	989	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	5167										
260	258	1973/2	1977/2	0.5		1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	5168										
260	258	987	989	0.5		1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	5169										
260	258	1973/2	1977/2	0.5		1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	5170										
260	258	987	989	0.5		1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	5171										
261	259	988	990	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	5172										
261	259	1977/2	1981/2	1.0		1/8	1/8	Chord	2/4	1	1	1/4		1/4	1	5173							1208			
261	259	1979/2	1983/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	5174							1208			
261	259	3959/4	3967/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	5175										
261	259	1977/2	1981/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	5176										
261	259	989	991	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	5177										
261	259	1977/2	1981/2	0.5		1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	5178										
261	259	989	991	0.5		1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	5179										
261	259	1977/2	1981/2	0.5		1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	5180										
261	259	989	991	0.5		1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	5181										
262	260	990	992	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	5182										
262	260	1981/2	1985/2	1.0		1/8	1/8	Chord	2/4	1	1	1/4		1/4	1	5183							1209			
262	260	1983/2	1987/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	5184							1209			
262	260	3967/4	3975/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	5185										
262	260	1981/2	1985/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	5186										
262	260	991	993	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	5187										
262	260	1981/2	1985/2	0.5		1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	5188										
262	260	991	993	0.5		1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	5189										
262	260	1981/2	1985/2	0.5		1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	5190										
262	260	991	993	0.5		1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	5191										
263	261	992	994	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	5192										
263	261	1985/2	1989/2	1.0		1/8	1/8	Chord	2/4	1	1	1/4		1/4	1	5193										
263	261	1987/2	1991/2	0.0		3/8	3/8	Dynamic	2/4	1	1	0					f									
263	261	1987/2	1991/2	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	5194										
263	261	1985/2	1989/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	5195										
263	261	993	995	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	5196										
263	261	1987/2	1991/2	0.0		3/8	3/8	Dynamic	2/4	2	1	0					f									
263	261	1987/2	1991/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	5197										
263	261	1985/2	1989/2	0.5		1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	5198										
263	261	993	995	0.5		1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	5199										
263	261	1987/2	1991/2	0.0		3/8	3/8	Dynamic	2/4	3	1	0					f									
263	261	1987/2	1991/2	0.5		3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	5200										
263	261	1985/2	1989/2	0.5		1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	5201										
263	261	993	995	0.5		1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	5202										
263	261	1987/2	1991/2	0.0		3/8	3/8	Dynamic	2/4	4	1	0					f									
263	261	1987/2	1991/2	0.5		3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	5203										
264	262	994	996	0.0		0	0	StaffText	2/4	1	1	0							"<font size=""9""/><i>dim. e rit.</i>"							
264	262	994	996	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	5204										
264	262	1989/2	1993/2	1.0		1/8	1/8	Chord	2/4	1	1	1/4		1/4	1	5205										
264	262	1991/2	1995/2	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	5206										
264	262	994	996	1.0		0	0	Chord	2/4	2	1	1/4		1/4	1	5207										
264	262	994	996	1.0		0	0	Chord	2/4	3	1	1/4		1/4	1	5208										
264	262	994	996	1.0		0	0	Chord	2/4	4	1	1/4		1/4	1	5209										
265	263	996	998	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	5210							1210			
265	263	1993/2	1997/2	0.16666666666666666		1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	5211							1211			
265	263	2990/3	2996/3	0.16666666666666666		1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	5212							1211			
265	263	5981/6	5993/6	0.16666666666666666		5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	5213							1211			
265	263	997	999	0.16666666666666666		1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	5214							1211			
265	263	5983/6	5995/6	0.16666666666666666		7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	5215							1211			
265	263	2992/3	2998/3	0.16666666666666666		1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	5216							1211			
265	263	1995/2	1999/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	5217							1211			
265	263	2993/3	2999/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	5218							1211			
265	263	5987/6	5999/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	5219										
265	263	996	998	0.0		0	0	Dynamic	2/4	2	1	0					p									
265	263	996	998	0.0		0	0	StaffText	2/4	2	1	0							"<font size=""8""/><i>cantabile</i>"							
265	263	996	998	2.0		0	0	Chord	2/4	2	1	1/2		1/2	1	5220										
265	263	996	998	0.0		0	0	Dynamic	2/4	3	1	0					p									
265	263	996	998	2.0		0	0	Chord	2/4	3	1	1/2		1/2	1	5221										
265	263	996	998	0.0		0	0	Dynamic	2/4	4	1	0					p									
265	263	996	998	2.0		0	0	Chord	2/4	4	1	1/2		1/2	1	5222										
266	264	998	1000	0.0		0	0	StaffText	2/4	1	1	0							"<font size=""8.2""/><i>cresc.</i>"							
266	264	998	1000	0.08333333333333333		0	0	Chord	2/4	1	1	1/48		1/32	2/3	5223							1212			
266	264	11977/12	12001/12	0.08333333333333333		1/48	1/48	Chord	2/4	1	1	1/48		1/32	2/3	5224							1212			
266	264	5989/6	6001/6	0.08333333333333333		1/24	1/24	Chord	2/4	1	1	1/48		1/32	2/3	5225							1212			
266	264	3993/4	4001/4	0.08333333333333333		1/16	1/16	Chord	2/4	1	1	1/48		1/32	2/3	5226							1212			
266	264	2995/3	3001/3	0.08333333333333333		1/12	1/12	Chord	2/4	1	1	1/48		1/32	2/3	5227							1212			
266	264	11981/12	12005/12	0.08333333333333333		5/48	5/48	Chord	2/4	1	1	1/48		1/32	2/3	5228										
266	264	1997/2	2001/2	0.08333333333333333		1/8	1/8	Chord	2/4	1	1	1/48		1/32	2/3	5229							1213			
266	264	11983/12	12007/12	0.08333333333333333		7/48	7/48	Chord	2/4	1	1	1/48		1/32	2/3	5230							1213			
266	264	2996/3	3002/3	0.08333333333333333		1/6	1/6	Chord	2/4	1	1	1/48		1/32	2/3	5231							1213			
266	264	3995/4	4003/4	0.08333333333333333		3/16	3/16	Chord	2/4	1	1	1/48		1/32	2/3	5232							1213			
266	264	5993/6	6005/6	0.08333333333333333		5/24	5/24	Chord	2/4	1	1	1/48		1/32	2/3	5233							1213			
266	264	11987/12	12011/12	0.08333333333333333		11/48	11/48	Chord	2/4	1	1	1/48		1/32	2/3	5234										
266	264	999	1001	0.0625		1/4	1/4	Chord	2/4	1	1	1/64		1/64	1	5235							1214			
266	264	15985/16	16017/16	0.0625		17/64	17/64	Chord	2/4	1	1	1/64		1/64	1	5236							1214			
266	264	7993/8	8009/8	0.0625		9/32	9/32	Chord	2/4	1	1	1/64		1/64	1	5237							1214			
266	264	15987/16	16019/16	0.0625		19/64	19/64	Chord	2/4	1	1	1/64		1/64	1	5238							1214			
266	264	3997/4	4005/4	0.0625		5/16	5/16	Chord	2/4	1	1	1/64		1/64	1	5239							1214			
266	264	15989/16	16021/16	0.0625		21/64	21/64	Chord	2/4	1	1	1/64		1/64	1	5240							1214			
266	264	7995/8	8011/8	0.0625		11/32	11/32	Chord	2/4	1	1	1/64		1/64	1	5241							1214			
266	264	15991/16	16023/16	0.0625		23/64	23/64	Chord	2/4	1	1	1/64		1/64	1	5242							1214			
266	264	1999/2	2003/2	0.0625		3/8	3/8	Chord	2/4	1	1	1/64		1/64	1	5243							1214			
266	264	15993/16	16025/16	0.0625		25/64	25/64	Chord	2/4	1	1	1/64		1/64	1	5244							1214			
266	264	7997/8	8013/8	0.0625		13/32	13/32	Chord	2/4	1	1	1/64		1/64	1	5245							1214			
266	264	15995/16	16027/16	0.0625		27/64	27/64	Chord	2/4	1	1	1/64		1/64	1	5246							1214			
266	264	3999/4	4007/4	0.0625		7/16	7/16	Chord	2/4	1	1	1/64		1/64	1	5247							1214			
266	264	15997/16	16029/16	0.0625		29/64	29/64	Chord	2/4	1	1	1/64		1/64	1	5248							1214			
266	264	7999/8	8015/8	0.0625		15/32	15/32	Chord	2/4	1	1	1/64		1/64	1	5249							1214			
266	264	15999/16	16031/16	0.0625		31/64	31/64	Chord	2/4	1	1	1/64		1/64	1	5250										
266	264	998	1000	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	5251										
266	264	1997/2	2001/2	0.0		1/8	1/8	Dynamic	2/4	2	1	0					sf									
266	264	1997/2	2001/2	0.25		1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	5252										
266	264	1999/2	2003/2	0.0		3/8	3/8	Dynamic	2/4	2	1	0					sf									
266	264	1999/2	2003/2	0.25		3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	5253										
266	264	998	1000	0.5		0	0	Chord	2/4	3	1	1/8		1/8	1	5254										
266	264	999	1001	0.0		1/4	1/4	Dynamic	2/4	3	1	0					sf									
266	264	999	1001	0.25		1/4	1/4	Chord	2/4	3	1	1/16		1/16	1	5255										
266	264	1999/2	2003/2	0.0		3/8	3/8	Dynamic	2/4	3	1	0					sf									
266	264	1999/2	2003/2	0.25		3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	5256										
266	264	998	1000	0.5		0	0	Chord	2/4	4	1	1/8		1/8	1	5257										
266	264	1999/2	2003/2	0.0		3/8	3/8	Dynamic	2/4	4	1	0					sf									
266	264	1999/2	2003/2	0.25		3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	5258										
267	265	1000	1002	0.0		0	0	StaffText	2/4	1	1	0							"<font size=""8.2""/><i>cresc.</i>"							
267	265	1000	1002	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	5259							1215			
267	265	2001/2	2005/2	1.0		1/8	1/8	Chord	2/4	1	1	1/4		1/4	1	5260							1215			
267	265	2003/2	2007/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	5261							1215			
267	265	4007/4	4015/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	5262							1215			
267	265	1000	1002	0.0		0	0	StaffText	2/4	2	1	0							"<font size=""8.2""/><i>cresc.</i>"							
267	265	1000	1002	1.0		0	0	Chord	2/4	2	1	1/4		1/4	1	5263										
267	265	1001	1003	1.0		1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	5264										
267	265	1000	1002	2.0		0	0	Chord	2/4	2	2	1/2		1/2	1	5265							1216			
