mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	decrescendo_hairpin
90	90	255	267	0.0		0	0	Dynamic	3/4	2	1	0				sf							
90	90	255	267	0.0		0	0	Spanner	3/4	2	1	0											1
90	90	255	267	3.0		0	0	Chord	3/4	2	1	3/4	1/2	3/2	1548								1
90	90	255	267	0.0		0	0	Dynamic	3/4	3	1	0				sf							
90	90	255	267	0.0		0	0	Spanner	3/4	3	1	0											2
90	90	255	267	3.0		0	0	Chord	3/4	3	1	3/4	1/2	3/2	1549								2
90	90	255	267	0.0		0	0	Dynamic	3/4	4	1	0				sf							
90	90	255	267	0.0		0	0	Spanner	3/4	4	1	0											3
90	90	255	267	0.5		0	0	Chord	3/4	4	1	1/8	1/8	1	1550							220	3
90	90	511/2	535/2	0.25		1/8	1/8	Chord	3/4	4	1	1/16	1/16	1	1551							220	3
90	90	1023/4	1071/4	0.25		3/16	3/16	Chord	3/4	4	1	1/16	1/16	1	1552							220	3
90	90	256	268	0.25		1/4	1/4	Chord	3/4	4	1	1/16	1/16	1	1553							220	3
90	90	1025/4	1073/4	0.25		5/16	5/16	Chord	3/4	4	1	1/16	1/16	1	1554							220	3
90	90	513/2	537/2	0.25		3/8	3/8	Chord	3/4	4	1	1/16	1/16	1	1555							220	3
90	90	1027/4	1075/4	0.25		7/16	7/16	Chord	3/4	4	1	1/16	1/16	1	1556							220	3
90	90	257	269	0.25		1/2	1/2	Chord	3/4	4	1	1/16	1/16	1	1557							220	3
90	90	1029/4	1077/4	0.25		9/16	9/16	Chord	3/4	4	1	1/16	1/16	1	1558							220	3
90	90	515/2	539/2	0.25		5/8	5/8	Chord	3/4	4	1	1/16	1/16	1	1559							220	3
90	90	1031/4	1079/4	0.25		11/16	11/16	Chord	3/4	4	1	1/16	1/16	1	1560								3
91	91	258	270	0.0		0	0	Dynamic	3/4	1	1	0				p							
91	91	258	270	0.0		0	0	Spanner	3/4	1	1	0											
91	91	258	270	0.25		0	0	Chord	3/4	1	1	1/16	1/16	1	1561							221	
91	91	1033/4	1081/4	0.25		1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	1562							221	
91	91	517/2	541/2	0.25		1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	1563							221	
91	91	1035/4	1083/4	0.25		3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1564							221	
91	91	259	271	0.25		1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	1565							221	
91	91	1037/4	1085/4	0.0		5/16	5/16	StaffText	3/4	1	1	0						<i>cresc.</i>				221	
91	91	1037/4	1085/4	0.25		5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	1566							221	
91	91	519/2	543/2	0.25		3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	1567							221	
91	91	1039/4	1087/4	0.25		7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	1568								
91	91	260	272	0.5		1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1569		articStaccatoAbove						
91	91	521/2	545/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1570		articStaccatoAbove						
91	91	258	270	0.0		0	0	Dynamic	3/4	2	1	0				p							
91	91	258	270	0.0		0	0	Spanner	3/4	2	1	0											
91	91	258	270	0.25		0	0	Chord	3/4	2	1	1/16	1/16	1	1571							222	
91	91	1033/4	1081/4	0.25		1/16	1/16	Chord	3/4	2	1	1/16	1/16	1	1572							222	
91	91	517/2	541/2	0.25		1/8	1/8	Chord	3/4	2	1	1/16	1/16	1	1573							222	
91	91	1035/4	1083/4	0.25		3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	1574							222	
91	91	259	271	0.0		1/4	1/4	StaffText	3/4	2	1	0						<i>cresc.</i>				222	
91	91	259	271	0.25		1/4	1/4	Chord	3/4	2	1	1/16	1/16	1	1575							222	
91	91	1037/4	1085/4	0.25		5/16	5/16	Chord	3/4	2	1	1/16	1/16	1	1576							222	
91	91	519/2	543/2	0.25		3/8	3/8	Chord	3/4	2	1	1/16	1/16	1	1577							222	
91	91	1039/4	1087/4	0.25		7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	1578								
91	91	260	272	0.5		1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1579		articStaccatoAbove						
91	91	521/2	545/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1580		articStaccatoAbove						
91	91	258	270	0.0		0	0	Dynamic	3/4	3	1	0				p							
91	91	258	270	0.0		0	0	Spanner	3/4	3	1	0											
91	91	258	270	1.0		0	0	Chord	3/4	3	1	1/4	1/4	1	1581								
91	91	259	271	0.0		1/4	1/4	StaffText	3/4	3	1	0						<i>cresc.</i>					
91	91	259	271	0.25		1/4	1/4	Chord	3/4	3	1	1/16	1/16	1	1582								
91	91	1037/4	1085/4	0.25		5/16	5/16	Chord	3/4	3	1	1/16	1/16	1	1583							223	
91	91	519/2	543/2	0.25		3/8	3/8	Chord	3/4	3	1	1/16	1/16	1	1584							223	
91	91	1039/4	1087/4	0.25		7/16	7/16	Chord	3/4	3	1	1/16	1/16	1	1585							223	
91	91	260	272	0.25		1/2	1/2	Chord	3/4	3	1	1/16	1/16	1	1586							223	
91	91	1041/4	1089/4	0.25		9/16	9/16	Chord	3/4	3	1	1/16	1/16	1	1587							223	
91	91	521/2	545/2	0.25		5/8	5/8	Chord	3/4	3	1	1/16	1/16	1	1588							223	
91	91	1043/4	1091/4	0.25		11/16	11/16	Chord	3/4	3	1	1/16	1/16	1	1589								
91	91	258	270	0.0		0	0	Dynamic	3/4	4	1	0				p							
91	91	258	270	0.0		0	0	Spanner	3/4	4	1	0											
91	91	258	270	1.0		0	0	Chord	3/4	4	1	1/4	1/4	1	1590								
91	91	260	272	0.0		1/2	1/2	StaffText	3/4	4	1	0						<i>cresc.</i>					
91	91	260	272	0.25		1/2	1/2	Chord	3/4	4	1	1/16	1/16	1	1591							224	
91	91	1041/4	1089/4	0.25		9/16	9/16	Chord	3/4	4	1	1/16	1/16	1	1592							224	
91	91	521/2	545/2	0.25		5/8	5/8	Chord	3/4	4	1	1/16	1/16	1	1593							224	
91	91	1043/4	1091/4	0.25		11/16	11/16	Chord	3/4	4	1	1/16	1/16	1	1594								
92	92	261	273	0.0		0	0	Dynamic	3/4	1	1	0				sf							
92	92	261	273	0.0		0	0	Spanner	3/4	1	1	0											4
92	92	261	273	3.0		0	0	Chord	3/4	1	1	3/4	1/2	3/2	1595								4
92	92	261	273	0.0		0	0	Dynamic	3/4	2	1	0				sf							
92	92	261	273	0.0		0	0	Spanner	3/4	2	1	0											5
92	92	261	273	3.0		0	0	Chord	3/4	2	1	3/4	1/2	3/2	1596								5
92	92	261	273	0.0		0	0	Spanner	3/4	3	1	0											6
92	92	261	273	3.0		0	0	Chord	3/4	3	1	3/4	1/2	3/2	1597								6
92	92	261	273	0.0		0	0	Dynamic	3/4	4	1	0				sf							
92	92	261	273	0.0		0	0	Dynamic	3/4	4	1	0				sf							
92	92	261	273	0.0		0	0	Spanner	3/4	4	1	0											7
92	92	261	273	0.5		0	0	Chord	3/4	4	1	1/8	1/8	1	1598							225	7
92	92	523/2	547/2	0.25		1/8	1/8	Chord	3/4	4	1	1/16	1/16	1	1599							225	7
92	92	1047/4	1095/4	0.25		3/16	3/16	Chord	3/4	4	1	1/16	1/16	1	1600							225	7
92	92	262	274	0.25		1/4	1/4	Chord	3/4	4	1	1/16	1/16	1	1601							225	7
92	92	1049/4	1097/4	0.25		5/16	5/16	Chord	3/4	4	1	1/16	1/16	1	1602							225	7
92	92	525/2	549/2	0.25		3/8	3/8	Chord	3/4	4	1	1/16	1/16	1	1603							225	7
92	92	1051/4	1099/4	0.25		7/16	7/16	Chord	3/4	4	1	1/16	1/16	1	1604							225	7
92	92	263	275	0.25		1/2	1/2	Chord	3/4	4	1	1/16	1/16	1	1605							225	7
92	92	1053/4	1101/4	0.25		9/16	9/16	Chord	3/4	4	1	1/16	1/16	1	1606							225	7
92	92	527/2	551/2	0.25		5/8	5/8	Chord	3/4	4	1	1/16	1/16	1	1607							225	7
92	92	1055/4	1103/4	0.0		11/16	11/16	Spanner	3/4	4	1	0										225	
92	92	1055/4	1103/4	0.25		11/16	11/16	Chord	3/4	4	1	1/16	1/16	1	1608							225	
93	93	264	276	0.0		0	0	Dynamic	3/4	1	1	0				p							
93	93	264	276	0.0		0	0	Spanner	3/4	1	1	0											
93	93	264	276	1.0		0	0	Chord	3/4	1	1	1/4	1/4	1	1609							226	
93	93	265	277	0.0		1/4	1/4	StaffText	3/4	1	1	0						<i>dim.</i>				226	
93	93	265	277	1.0		1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1610							226	
93	93	266	278	1.0		1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1611								
93	93	264	276	0.0		0	0	Dynamic	3/4	2	1	0				p							
93	93	264	276	0.0		0	0	Spanner	3/4	2	1	0											
93	93	264	276	1.0		0	0	Chord	3/4	2	1	1/4	1/4	1	1612							227	
93	93	265	277	0.0		1/4	1/4	StaffText	3/4	2	1	0						<i>dim.</i>					
93	93	265	277	1.0		1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1613								
93	93	264	276	0.0		0	0	Dynamic	3/4	3	1	0				p							
93	93	264	276	0.0		0	0	Spanner	3/4	3	1	0											
93	93	264	276	2.0		0	0	Chord	3/4	3	1	1/2	1/2	1	1614							228	
93	93	266	278	0.0		1/2	1/2	StaffText	3/4	3	1	0						<i>dim.</i>				228	
93	93	266	278	1.0		1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	1615							228	
93	93	264	276	0.0		0	0	Dynamic	3/4	4	1	0				p							
93	93	264	276	1.0		0	0	Chord	3/4	4	1	1/4	1/4	1	1616								
93	93	265	277	0.0		1/4	1/4	StaffText	3/4	4	1	0						<i>dim.</i>					
93	93	265	277	1.0		1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	1617							229	
93	93	266	278	1.0		1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	1618							229	
94	94	267	279	1.0		0	0	Chord	3/4	1	1	1/4	1/4	1	1619							230	
94	94	268	280	0.0		1/4	1/4	Dynamic	3/4	1	1	0				pp						230	
94	94	268	280	1.0		1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1620							230	
94	94	269	281	1.0		1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1621								
94	94	267	279	0.0		0	0	Dynamic	3/4	2	1	0				pp							
94	94	268	280	1.0		1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1622								
94	94	269	281	1.0		1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1623								
94	94	267	279	1.0		0	0	Chord	3/4	3	1	1/4	1/4	1	1624							228	
94	94	268	280	0.0		1/4	1/4	Dynamic	3/4	3	1	0				pp						228	
94	94	268	280	1.0		1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	1625							228	
94	94	269	281	1.0		1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	1626								
94	94	267	279	1.0		0	0	Chord	3/4	4	1	1/4	1/4	1	1627							229	
94	94	268	280	0.0		1/4	1/4	Dynamic	3/4	4	1	0				pp						229	
94	94	268	280	1.0		1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	1628							229	
94	94	269	281	1.0		1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	1629								
95	95	270	282	0.0		0	0	StaffText	3/4	1	1	0						<i>cresc.</i>					
95	95	270	282	1.5		0	0	Chord	3/4	1	1	3/8	1/4	3/2	1630							231	
95	95	543/2	567/2	0.25		3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	1631							231	
95	95	1087/4	1135/4	0.25		7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	1632							231	
95	95	272	284	0.25		1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	1633							231	
95	95	1089/4	1137/4	0.25		9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	1634							231	
95	95	545/2	569/2	0.25		5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	1635							231	
95	95	1091/4	1139/4	0.25		11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	1636								
95	95	270	282	0.0		0	0	StaffText	3/4	2	1	0						<i>cresc.</i>					
95	95	270	282	1.5		0	0	Chord	3/4	2	1	3/8	1/4	3/2	1637							232	
95	95	543/2	567/2	0.25		3/8	3/8	Chord	3/4	2	1	1/16	1/16	1	1638							232	
95	95	1087/4	1135/4	0.25		7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	1639							232	
95	95	272	284	0.25		1/2	1/2	Chord	3/4	2	1	1/16	1/16	1	1640							232	
95	95	1089/4	1137/4	0.25		9/16	9/16	Chord	3/4	2	1	1/16	1/16	1	1641							232	
95	95	545/2	569/2	0.25		5/8	5/8	Chord	3/4	2	1	1/16	1/16	1	1642							232	
95	95	1091/4	1139/4	0.25		11/16	11/16	Chord	3/4	2	1	1/16	1/16	1	1643								
95	95	270	282	0.0		0	0	StaffText	3/4	3	1	0						<i>cresc.</i>					
95	95	270	282	2.0		0	0	Chord	3/4	3	1	1/2	1/2	1	1644								
95	95	272	284	0.0		1/2	1/2	Dynamic	3/4	3	1	0				f							
95	95	272	284	0.5		1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	1645								
95	95	545/2	569/2	0.25		5/8	5/8	Chord	3/4	3	1	1/16	1/16	1	1646							233	
95	95	1091/4	1139/4	0.25		11/16	11/16	Chord	3/4	3	1	1/16	1/16	1	1647							233	
95	95	270	282	0.0		0	0	StaffText	3/4	4	1	0						<i>cresc.</i>					
95	95	270	282	2.0		0	0	Chord	3/4	4	1	1/2	1/2	1	1648								
95	95	272	284	0.5		1/2	1/2	Chord	3/4	4	1	1/8	1/8	1	1649								
95	95	545/2	569/2	0.25		5/8	5/8	Chord	3/4	4	1	1/16	1/16	1	1650							234	
95	95	1091/4	1139/4	0.25		11/16	11/16	Chord	3/4	4	1	1/16	1/16	1	1651							234	
96	96	273	285	0.0		0	0	Dynamic	3/4	1	1	0				f							
96	96	273	285	0.0		0	0	Spanner	3/4	1	1	0											8
96	96	273	285	3.0		0	0	Chord	3/4	1	1	3/4	1/2	3/2	1652								8
96	96	276	288	0.0		3/4	3/4	Spanner	3/4	1	1	0											
96	96	273	285	0.0		0	0	Dynamic	3/4	2	1	0				f							
96	96	273	285	0.0		0	0	Spanner	3/4	2	1	0											9
96	96	273	285	3.0		0	0	Chord	3/4	2	1	3/4	1/2	3/2	1653								9
96	96	276	288	0.0		3/4	3/4	Spanner	3/4	2	1	0											
96	96	273	285	0.0		0	0	Dynamic	3/4	3	1	0				f						233	
96	96	273	285	0.0		0	0	Spanner	3/4	3	1	0										233	10
96	96	273	285	0.25		0	0	Chord	3/4	3	1	1/16	1/16	1	1654							233	10
96	96	1093/4	1141/4	0.25		1/16	1/16	Chord	3/4	3	1	1/16	1/16	1	1655							233	10
96	96	547/2	571/2	0.25		1/8	1/8	Chord	3/4	3	1	1/16	1/16	1	1656							233	10
96	96	1095/4	1143/4	0.25		3/16	3/16	Chord	3/4	3	1	1/16	1/16	1	1657								10
96	96	274	286	1.0		1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	1658								10
96	96	276	288	0.0		3/4	3/4	Spanner	3/4	3	1	0											
96	96	273	285	0.0		0	0	Dynamic	3/4	4	1	0				f						234	
96	96	273	285	0.0		0	0	Spanner	3/4	4	1	0										234	11
96	96	273	285	0.25		0	0	Chord	3/4	4	1	1/16	1/16	1	1659							234	11
96	96	1093/4	1141/4	0.25		1/16	1/16	Chord	3/4	4	1	1/16	1/16	1	1660							234	11
96	96	547/2	571/2	0.25		1/8	1/8	Chord	3/4	4	1	1/16	1/16	1	1661							234	11
96	96	1095/4	1143/4	0.25		3/16	3/16	Chord	3/4	4	1	1/16	1/16	1	1662								11
96	96	274	286	1.0		1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	1663								11
96	96	276	288	0.0		3/4	3/4	Spanner	3/4	4	1	0											
