mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin
149	147	885/2	885/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	1664									
149	147	887/2	887/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1665							299		
149	147	444	444	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	1666							299		
149	147	445	445	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1667									
149	147	885/2	885/2	3.0	0	0	Chord	6/8	3	1	3/4	1/2	3/2	1668									
149	147	885/2	885/2	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	1669									
150	148	893/2	893/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1670							300		
150	148	447	447	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	1671							300		
150	148	448	448	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1672							300		
150	148	891/2	891/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	1673							301		
150	148	893/2	893/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1674									
150	148	891/2	891/2	1.0	0	0	Chord	6/8	3	1	1/4	1/4	1	1675									
150	148	893/2	893/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	1676							302		
150	148	447	447	1.0	3/8	3/8	Chord	6/8	3	1	1/4	1/4	1	1677							302		
150	148	448	448	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	1678							302		
150	148	891/2	891/2	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	1679							303		
150	148	893/2	893/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	1680							303		
150	148	447	447	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	1681							303		
150	148	448	448	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	1682							303		
151	149	897/2	897/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	1683		articStaccatoAbove							
151	149	899/2	899/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1684							304		
151	149	450	450	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	1685							304		
151	149	451	451	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1686							304		
151	149	899/2	899/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1687							305		
151	149	450	450	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	1688							305		
151	149	451	451	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1689							305		
151	149	897/2	897/2	1.0	0	0	Chord	6/8	3	1	1/4	1/4	1	1690		articStaccatoAbove							
151	149	899/2	899/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	1691							306		
151	149	450	450	1.0	3/8	3/8	Chord	6/8	3	1	1/4	1/4	1	1692							306		
151	149	451	451	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	1693									
151	149	897/2	897/2	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	1694									
152	150	903/2	903/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	1695		articStaccatoAbove							
152	150	905/2	905/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1696							307		
152	150	453	453	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	1697							307		
152	150	454	454	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1698							307		
152	150	903/2	903/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	1699		articStaccatoBelow							
152	150	903/2	903/2	3.0	0	0	Chord	6/8	3	1	3/4	1/2	3/2	1700									
153	151	909/2	909/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	1701							307		
153	151	911/2	911/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1702									
153	151	911/2	911/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1703							308		
153	151	456	456	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	1704							308		
153	151	457	457	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1705							308		
153	151	909/2	909/2	0.0	0	0	StaffText	6/8	3	1	0						"<font size=""8.2""/><i>cresc.</i>"						
153	151	909/2	909/2	3.0	0	0	Chord	6/8	3	1	3/4	1/2	3/2	1706									
153	151	909/2	909/2	0.0	0	0	StaffText	6/8	4	1	0						"<font size=""8.2""/><i>cresc.</i>"						
153	151	909/2	909/2	3.0	0	0	Chord	6/8	4	1	3/4	1/2	3/2	1707							309		
154	152	917/2	917/2	0.0	1/4	1/4	StaffText	6/8	1	1	0						"<font size=""8.2""/><i>cresc.</i>"						
154	152	917/2	917/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1708							310		
154	152	459	459	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	1709							310		
154	152	460	460	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1710							310		
154	152	915/2	915/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	1711							308		
154	152	917/2	917/2	0.0	1/4	1/4	StaffText	6/8	2	1	0						"<font size=""8.2""/><i>cresc.</i>"						
154	152	917/2	917/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1712									
154	152	459	459	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	1713									
154	152	915/2	915/2	3.0	0	0	Chord	6/8	3	1	3/4	1/2	3/2	1714									
154	152	915/2	915/2	3.0	0	0	Chord	6/8	4	1	3/4	1/2	3/2	1715									
155	153	921/2	921/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	1716		articStaccatoAbove							
155	153	923/2	923/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1717							311		
155	153	462	462	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	1718							311		
155	153	463	463	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1719							311		
155	153	921/2	921/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	1720									
155	153	462	462	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	1721									
155	153	921/2	921/2	1.0	0	0	Chord	6/8	3	1	1/4	1/4	1	1722									
155	153	462	462	1.5	3/8	3/8	Chord	6/8	3	1	3/8	1/4	3/2	1723									
155	153	921/2	921/2	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	1724									
155	153	462	462	1.5	3/8	3/8	Chord	6/8	4	1	3/8	1/4	3/2	1725									
156	154	927/2	927/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	1726		articStaccatoAbove							
156	154	929/2	929/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1727									
156	154	465	465	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	1728									
156	154	466	466	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1729									
156	154	927/2	927/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	1730									
156	154	465	465	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	1731									
156	154	927/2	927/2	1.0	0	0	Chord	6/8	3	1	1/4	1/4	1	1732									
156	154	465	465	1.5	3/8	3/8	Chord	6/8	3	1	3/8	1/4	3/2	1733									
156	154	927/2	927/2	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	1734									
156	154	465	465	1.5	3/8	3/8	Chord	6/8	4	1	3/8	1/4	3/2	1735							312		
157	155	933/2	933/2	0.0	0	0	StaffText	6/8	1	1	0						"<font size=""8.2""/><i>poco rit.</i>"						
157	155	933/2	933/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	1736		articStaccatoAbove							
157	155	935/2	935/2	0.0	1/4	1/4	Dynamic	6/8	1	1	0				p								
157	155	935/2	935/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1737							313		
157	155	468	468	0.0	3/8	3/8	StaffText	6/8	1	1	0						"<font size=""8.2""/><i>espress.</i>"				313		
157	155	468	468	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	1738							313		
157	155	469	469	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1739									
157	155	933/2	933/2	0.0	0	0	StaffText	6/8	2	1	0						"<font size=""8.2""/><i>poco rit.</i>"						
157	155	933/2	933/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	1740									
157	155	468	468	0.0	3/8	3/8	Dynamic	6/8	2	1	0				p								
157	155	468	468	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	1741							314		
157	155	933/2	933/2	0.0	0	0	StaffText	6/8	3	1	0						"<font size=""8.2""/><i>poco rit.</i>"						
157	155	933/2	933/2	1.0	0	0	Chord	6/8	3	1	1/4	1/4	1	1742									
157	155	468	468	0.0	3/8	3/8	Dynamic	6/8	3	1	0				p								
157	155	468	468	1.5	3/8	3/8	Chord	6/8	3	1	3/8	1/4	3/2	1743									
157	155	933/2	933/2	0.0	0	0	StaffText	6/8	4	1	0						"<font size=""8.2""/><i>poco rit.</i>"						
157	155	933/2	933/2	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	1744									
157	155	468	468	0.0	3/8	3/8	Dynamic	6/8	4	1	0				p								
157	155	468	468	1.5	3/8	3/8	Chord	6/8	4	1	3/8	1/4	3/2	1745									
158	156	939/2	939/2	0.0	0	0	StaffText	6/8	1	1	0						"<font size=""8.2""/><b>in tempo</b>"						
158	156	939/2	939/2	3.0	0	0	Chord	6/8	1	1	3/4	1/2	3/2	1746									
158	156	939/2	939/2	3.0	0	0	Chord	6/8	2	1	3/4	1/2	3/2	1747									
158	156	939/2	939/2	1.5	0	0	Chord	6/8	3	1	3/8	1/4	3/2	1748									
158	156	471	471	1.5	3/8	3/8	Chord	6/8	3	1	3/8	1/4	3/2	1749									
158	156	939/2	939/2	1.5	0	0	Chord	6/8	4	1	3/8	1/4	3/2	1750									
158	156	471	471	0.0	3/8	3/8	Spanner	6/8	4	1	0												14
158	156	471	471	1.5	3/8	3/8	Chord	6/8	4	1	3/8	1/4	3/2	1751							315		14
159	157	945/2	945/2	3.0	0	0	Chord	6/8	1	1	3/4	1/2	3/2	1752									
159	157	945/2	945/2	3.0	0	0	Chord	6/8	2	1	3/4	1/2	3/2	1753									
159	157	945/2	945/2	3.0	0	0	Chord	6/8	3	1	3/4	1/2	3/2	1754									
159	157	945/2	945/2	1.5	0	0	Chord	6/8	4	1	3/8	1/4	3/2	1755									14
159	157	474	474	0.0	3/8	3/8	Spanner	6/8	4	1	0												
159	157	474	474	0.0	3/8	3/8	Spanner	6/8	4	1	0											36	
159	157	474	474	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	1756								36	
159	157	475	475	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	1757								36	
160	158	951/2	951/2	3.0	0	0	Chord	6/8	1	1	3/4	1/2	3/2	1758							316		
160	158	951/2	951/2	3.0	0	0	Chord	6/8	2	1	3/4	1/2	3/2	1759									
160	158	951/2	951/2	3.0	0	0	Chord	6/8	3	1	3/4	1/2	3/2	1760									
160	158	951/2	951/2	0.0	0	0	Spanner	6/8	4	1	0												
160	158	951/2	951/2	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	1761							317		
160	158	953/2	953/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	1762							317		
160	158	477	477	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	1763							317		
160	158	478	478	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	1764							317		
161	159	957/2	957/2	3.0	0	0	Chord	6/8	1	1	3/4	1/2	3/2	1765									
161	159	957/2	957/2	3.0	0	0	Chord	6/8	2	1	3/4	1/2	3/2	1766									
161	159	957/2	957/2	3.0	0	0	Chord	6/8	3	1	3/4	1/2	3/2	1767									
161	159	957/2	957/2	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	1768							317		
161	159	959/2	959/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	1769							317		
161	159	480	480	0.5	3/8	3/8	Chord	6/8	4	1	1/8	1/8	1	1770							317		
161	159	961/2	961/2	0.5	1/2	1/2	Chord	6/8	4	1	1/8	1/8	1	1771							317		
161	159	481	481	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	1772									
162	160	963/2	963/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	1773									
162	160	483	483	0.0	3/8	3/8	StaffText	6/8	1	1	0						"<font size=""8.2""/><i>cresc.</i>"						
162	160	483	483	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	1774							318		
162	160	963/2	963/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	1775									
162	160	483	483	0.0	3/8	3/8	StaffText	6/8	2	1	0						"<font size=""8.2""/><i>cresc.</i>"						
162	160	483	483	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1776							319		
162	160	967/2	967/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1777							319		
162	160	484	484	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1778									
162	160	963/2	963/2	1.0	0	0	Chord	6/8	3	1	1/4	1/4	1	1779									
162	160	483	483	0.0	3/8	3/8	StaffText	6/8	3	1	0						"<font size=""8.2""/><i>cresc.</i>"						
162	160	483	483	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	1780							320		
162	160	967/2	967/2	0.5	1/2	1/2	Chord	6/8	3	1	1/8	1/8	1	1781							320		
162	160	484	484	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	1782									
162	160	963/2	963/2	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	1783							321		
162	160	482	482	0.5	1/8	1/8	Chord	6/8	4	1	1/8	1/8	1	1784							321		
162	160	965/2	965/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	1785									
163	161	969/2	969/2	1.5	0	0	Chord	6/8	1	1	3/8	1/4	3/2	1786							322		
163	161	486	486	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	1787							322		
163	161	487	487	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1788									
163	161	486	486	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1789							323		
163	161	973/2	973/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1790							323		
163	161	487	487	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1791									
163	161	486	486	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	1792							324		
163	161	973/2	973/2	0.5	1/2	1/2	Chord	6/8	3	1	1/8	1/8	1	1793							324		
163	161	487	487	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	1794									
163	161	969/2	969/2	0.0	0	0	StaffText	6/8	4	1	0						"<font size=""8.2""/><i>cresc.</i>"						
163	161	969/2	969/2	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	1795							325		
163	161	485	485	0.5	1/8	1/8	Chord	6/8	4	1	1/8	1/8	1	1796							325		
163	161	971/2	971/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	1797									
164	162	975/2	975/2	0.0	0	0	Dynamic	6/8	1	1	0				p								
164	162	975/2	975/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	1798							326		
164	162	977/2	977/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1799							326		
164	162	489	489	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	1800							326		
164	162	490	490	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1801							326		
164	162	489	489	0.0	3/8	3/8	Dynamic	6/8	2	1	0				p								
164	162	489	489	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1802							327		
164	162	979/2	979/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1803							327		
164	162	490	490	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1804									
164	162	489	489	0.0	3/8	3/8	Dynamic	6/8	3	1	0				p								
164	162	489	489	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	1805									
164	162	979/2	979/2	0.5	1/2	1/2	Chord	6/8	3	1	1/8	1/8	1	1806									
164	162	490	490	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	1807									
164	162	975/2	975/2	0.0	0	0	Dynamic	6/8	4	1	0				p								
164	162	975/2	975/2	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	1808							328		
164	162	488	488	0.5	1/8	1/8	Chord	6/8	4	1	1/8	1/8	1	1809							328		
164	162	977/2	977/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	1810									
165	163	981/2	981/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	1811							326		
165	163	983/2	983/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1812							326		
165	163	492	492	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	1813							326		
165	163	985/2	985/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	1814							326		
165	163	493	493	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1815									
165	163	492	492	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1816									
165	163	985/2	985/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1817									
165	163	493	493	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1818									
165	163	492	492	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	1819									
165	163	985/2	985/2	0.5	1/2	1/2	Chord	6/8	3	1	1/8	1/8	1	1820									
165	163	493	493	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	1821									
165	163	981/2	981/2	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	1822							329		
165	163	491	491	0.5	1/8	1/8	Chord	6/8	4	1	1/8	1/8	1	1823							329		
165	163	983/2	983/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	1824									
166	164	987/2	987/2	0.0	0	0	StaffText	6/8	1	1	0						"<font size=""8.2""/><i>cresc.</i>"						
166	164	987/2	987/2	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	1825									
166	164	494	494	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	1826							330		
166	164	989/2	989/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1827							330		
166	164	495	495	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	1828							330		
166	164	991/2	991/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	1829							330		
166	164	496	496	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1830							330		
166	164	495	495	0.0	3/8	3/8	StaffText	6/8	2	1	0						"<font size=""8.2""/><i>cresc.</i>"						
166	164	495	495	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1831									
166	164	991/2	991/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1832									
166	164	496	496	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1833									
166	164	987/2	987/2	0.0	0	0	StaffText	6/8	3	1	0						"<font size=""8.2""/><i>cresc.</i>"						
166	164	987/2	987/2	0.5	0	0	Chord	6/8	3	1	1/8	1/8	1	1834									
166	164	494	494	0.5	1/8	1/8	Chord	6/8	3	1	1/8	1/8	1	1835									
166	164	989/2	989/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	1836									
166	164	987/2	987/2	0.0	0	0	StaffText	6/8	4	1	0						"<font size=""8.2""/><i>cresc.</i>"						
166	164	987/2	987/2	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	1837									
166	164	494	494	0.5	1/8	1/8	Chord	6/8	4	1	1/8	1/8	1	1838									
166	164	989/2	989/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	1839									
167	165	993/2	993/2	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	1840							330		
167	165	497	497	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	1841							330		
167	165	995/2	995/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1842							330		
167	165	498	498	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	1843							330		
167	165	997/2	997/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	1844							330		
167	165	499	499	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1845									
167	165	498	498	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1846									
167	165	997/2	997/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1847									
167	165	499	499	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1848									
167	165	993/2	993/2	0.5	0	0	Chord	6/8	3	1	1/8	1/8	1	1849									
167	165	497	497	0.5	1/8	1/8	Chord	6/8	3	1	1/8	1/8	1	1850									
167	165	995/2	995/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	1851									
167	165	993/2	993/2	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	1852							331		
167	165	497	497	0.5	1/8	1/8	Chord	6/8	4	1	1/8	1/8	1	1853							331		
167	165	995/2	995/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	1854									
168	166	999/2	999/2	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	1855							332		
168	166	500	500	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	1856							332		
168	166	1001/2	1001/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1857									
168	166	501	501	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	1858							333		
168	166	1003/2	1003/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	1859							333		
168	166	502	502	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1860									
168	166	501	501	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1861									
168	166	1003/2	1003/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1862									
168	166	502	502	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1863									
168	166	501	501	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	1864									
168	166	1003/2	1003/2	0.5	1/2	1/2	Chord	6/8	3	1	1/8	1/8	1	1865									
168	166	502	502	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	1866									
168	166	999/2	999/2	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	1867									
168	166	500	500	0.5	1/8	1/8	Chord	6/8	4	1	1/8	1/8	1	1868									
168	166	1001/2	1001/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	1869									
169	167	1005/2	1005/2	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	1870							334		
169	167	503	503	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	1871							334		
169	167	1007/2	1007/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1872									
169	167	504	504	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	1873							335		
169	167	1009/2	1009/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	1874							335		
169	167	505	505	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1875									
169	167	504	504	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1876									
169	167	1009/2	1009/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1877									
169	167	505	505	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1878									
169	167	1005/2	1005/2	0.5	0	0	Chord	6/8	3	1	1/8	1/8	1	1879									
169	167	503	503	0.5	1/8	1/8	Chord	6/8	3	1	1/8	1/8	1	1880									
169	167	1007/2	1007/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	1881									
169	167	504	504	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	1882									
169	167	1009/2	1009/2	0.5	1/2	1/2	Chord	6/8	3	1	1/8	1/8	1	1883									
169	167	505	505	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	1884									
169	167	1005/2	1005/2	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	1885									
169	167	503	503	0.5	1/8	1/8	Chord	6/8	4	1	1/8	1/8	1	1886									
169	167	1007/2	1007/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	1887									
170	168	1011/2	1011/2	0.0	0	0	Dynamic	6/8	1	1	0				f								
170	168	1011/2	1011/2	3.0	0	0	Chord	6/8	1	1	3/4	1/2	3/2	1888									
170	168	1017/2	1017/2	0.0	3/4	3/4	Dynamic	6/8	1	1	0				p								
170	168	1011/2	1011/2	0.0	0	0	Dynamic	6/8	2	1	0				f								
170	168	1011/2	1011/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	1889									
170	168	1011/2	1011/2	0.0	0	0	Dynamic	6/8	3	1	0				f								
170	168	1011/2	1011/2	1.0	0	0	Chord	6/8	3	1	1/4	1/4	1	1890									
170	168	1011/2	1011/2	0.0	0	0	Dynamic	6/8	4	1	0				f								
170	168	1011/2	1011/2	0.0	0	0	Dynamic	6/8	4	1	0				p								
170	168	1011/2	1011/2	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	1891									
170	168	1013/2	1013/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	1892							336		
170	168	507	507	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	1893							336		
170	168	508	508	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	1894							336		
171	169	1017/2	1017/2	3.0	0	0	Chord	6/8	1	1	3/4	1/2	3/2	1895							337		
171	169	1017/2	1017/2	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	1896							336		
171	169	1019/2	1019/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	1897							336		
171	169	510	510	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	1898							336		
171	169	511	511	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	1899									
172	170	1023/2	1023/2	3.0	0	0	Chord	6/8	1	1	3/4	1/2	3/2	1900							338		
172	170	1025/2	1025/2	0.0	1/4	1/4	Dynamic	6/8	2	1	0				p								
172	170	1025/2	1025/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1901							339		
172	170	513	513	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	1902							339		
172	170	514	514	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1903							339		
172	170	1025/2	1025/2	0.0	1/4	1/4	Dynamic	6/8	3	1	0				p								
172	170	1025/2	1025/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	1904							340		
172	170	513	513	1.0	3/8	3/8	Chord	6/8	3	1	1/4	1/4	1	1905							340		
172	170	514	514	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	1906							340		
172	170	1023/2	1023/2	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	1907									
172	170	514	514	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	1908							341		
173	171	1029/2	1029/2	3.0	0	0	Chord	6/8	1	1	3/4	1/2	3/2	1909							342		
