mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	lyrics_1	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin
66	61	243	246	1.0		1/2	1/2	Chord	2/2	3	1	1/4		1/4	1	815												
66	61	241	244	0.0		0	0	Dynamic	2/2	4	1	0						p										
66	61	241	244	1.0		0	0	Chord	2/2	4	1	1/4		1/4	1	816												
66	61	243	246	1.0		1/2	1/2	Chord	2/2	4	1	1/4		1/4	1	817												
67	62	245	248	0.0		0	0	StaffText	2/2	1	1	0								cresc.								
67	62	245	248	0.0		0	0	Chord	2/2	1	1	0	acciaccatura	1/8	1	818												
67	62	245	248	0.5		0	0	Chord	2/2	1	1	1/8		1/8	1	819												
67	62	491/2	497/2	0.5		1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	820												
67	62	246	249	0.5		1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	821												
67	62	493/2	499/2	0.5		3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	822												
67	62	247	250	0.5		1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	823												
67	62	495/2	501/2	0.5		5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	824												
67	62	248	251	0.5		3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	825												
67	62	497/2	503/2	0.5		7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	826												
67	62	245	248	0.0		0	0	StaffText	2/2	2	1	0								cresc.								
67	62	245	248	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	827												
67	62	246	249	1.0		1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	828												
67	62	247	250	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	829												
67	62	248	251	1.0		3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	830												
67	62	245	248	0.0		0	0	StaffText	2/2	3	1	0								cresc.								
67	62	245	248	1.0		0	0	Chord	2/2	3	1	1/4		1/4	1	831												
67	62	246	249	1.0		1/4	1/4	Chord	2/2	3	1	1/4		1/4	1	832												
67	62	247	250	1.0		1/2	1/2	Chord	2/2	3	1	1/4		1/4	1	833												
67	62	248	251	1.0		3/4	3/4	Chord	2/2	3	1	1/4		1/4	1	834												
67	62	245	248	0.0		0	0	StaffText	2/2	4	1	0								cresc.								
67	62	245	248	1.0		0	0	Chord	2/2	4	1	1/4		1/4	1	835												
67	62	246	249	1.0		1/4	1/4	Chord	2/2	4	1	1/4		1/4	1	836												
67	62	247	250	1.0		1/2	1/2	Chord	2/2	4	1	1/4		1/4	1	837												
67	62	248	251	1.0		3/4	3/4	Chord	2/2	4	1	1/4		1/4	1	838												
68	63	249	252	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	839												
68	63	250	253	0.0		1/4	1/4	Dynamic	2/2	1	1	0						f										
68	63	250	253	1.0		1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	840												
68	63	251	254	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	841												
68	63	252	255	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	842												
68	63	249	252	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	843												
68	63	250	253	0.0		1/4	1/4	Dynamic	2/2	2	1	0						f										
68	63	250	253	1.0		1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	844												
68	63	251	254	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	845												
68	63	252	255	1.0		3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	846												
68	63	249	252	1.0		0	0	Chord	2/2	3	1	1/4		1/4	1	847												
68	63	250	253	0.0		1/4	1/4	Dynamic	2/2	3	1	0						f										
68	63	250	253	1.0		1/4	1/4	Chord	2/2	3	1	1/4		1/4	1	848												
68	63	251	254	1.0		1/2	1/2	Chord	2/2	3	1	1/4		1/4	1	849												
68	63	252	255	1.0		3/4	3/4	Chord	2/2	3	1	1/4		1/4	1	850												
68	63	249	252	1.0		0	0	Chord	2/2	4	1	1/4		1/4	1	851												
68	63	250	253	0.0		1/4	1/4	Dynamic	2/2	4	1	0						f										
68	63	250	253	1.0		1/4	1/4	Chord	2/2	4	1	1/4		1/4	1	852												
68	63	251	254	1.0		1/2	1/2	Chord	2/2	4	1	1/4		1/4	1	853												
68	63	252	255	1.0		3/4	3/4	Chord	2/2	4	1	1/4		1/4	1	854												
69	64	253	256	3.0		0	0	Chord	2/2	1	1	3/4		1/2	3/2	855												
69	64	256	259	0.5		3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	856										92		
69	64	513/2	519/2	0.5		7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	857												
69	64	253	256	3.0		0	0	Chord	2/2	2	1	3/4		1/2	3/2	858												
69	64	253	256	3.0		0	0	Chord	2/2	3	1	3/4		1/2	3/2	859												
69	64	253	256	3.0		0	0	Chord	2/2	4	1	3/4		1/2	3/2	860												
70	65	257	260	0.0		0	0	Dynamic	2/2	1	1	0						sf										
70	65	257	260	0.5		0	0	Chord	2/2	1	1	1/8		1/8	1	861										93		
70	65	515/2	521/2	0.5		1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	862												
70	65	258	261	0.5		1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	863			articStaccatoAbove									
70	65	517/2	523/2	0.5		3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	864			articStaccatoAbove									
70	65	259	262	0.0		1/2	1/2	Chord	2/2	1	1	0	acciaccatura	1/8	1	865												
70	65	259	262	0.5		1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	866												
70	65	519/2	525/2	0.5		5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	867												
70	65	260	263	0.5		3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	868												
70	65	521/2	527/2	0.5		7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	869												
70	65	257	260	0.0		0	0	Dynamic	2/2	2	1	0						sf										
70	65	257	260	0.5		0	0	Chord	2/2	2	1	1/8		1/8	1	870												
70	65	515/2	521/2	0.5		1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	871												
70	65	258	261	0.5		1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	872												
70	65	517/2	523/2	0.5		3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	873												
70	65	259	262	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	874												
70	65	257	260	0.0		0	0	Dynamic	2/2	3	1	0						sf										
70	65	257	260	0.5		0	0	Chord	2/2	3	1	1/8		1/8	1	875												
70	65	515/2	521/2	0.5		1/8	1/8	Chord	2/2	3	1	1/8		1/8	1	876												
70	65	258	261	0.5		1/4	1/4	Chord	2/2	3	1	1/8		1/8	1	877												
70	65	517/2	523/2	0.5		3/8	3/8	Chord	2/2	3	1	1/8		1/8	1	878												
70	65	259	262	1.0		1/2	1/2	Chord	2/2	3	1	1/4		1/4	1	879												
70	65	257	260	0.0		0	0	Dynamic	2/2	4	1	0						sf										
70	65	257	260	0.5		0	0	Chord	2/2	4	1	1/8		1/8	1	880												
70	65	515/2	521/2	0.5		1/8	1/8	Chord	2/2	4	1	1/8		1/8	1	881												
70	65	258	261	0.5		1/4	1/4	Chord	2/2	4	1	1/8		1/8	1	882												
70	65	517/2	523/2	0.5		3/8	3/8	Chord	2/2	4	1	1/8		1/8	1	883												
70	65	259	262	1.0		1/2	1/2	Chord	2/2	4	1	1/4		1/4	1	884												
71	66	261	264	0.0		0	0	Dynamic	2/2	1	1	0						sf										
71	66	261	264	0.5		0	0	Chord	2/2	1	1	1/8		1/8	1	885										94		
71	66	523/2	529/2	0.5		1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	886												
71	66	262	265	0.5		1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	887			articStaccatoAbove									
71	66	525/2	531/2	0.5		3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	888			articStaccatoAbove									
71	66	263	266	0.0		1/2	1/2	Chord	2/2	1	1	0	acciaccatura	1/8	1	889												
71	66	263	266	0.5		1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	890												
71	66	527/2	533/2	0.5		5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	891												
71	66	264	267	0.5		3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	892												
71	66	529/2	535/2	0.5		7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	893												
71	66	261	264	0.0		0	0	Dynamic	2/2	2	1	0						sf										
71	66	261	264	0.5		0	0	Chord	2/2	2	1	1/8		1/8	1	894												
71	66	523/2	529/2	0.5		1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	895												
71	66	262	265	0.5		1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	896												
71	66	525/2	531/2	0.5		3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	897												
71	66	263	266	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	898												
71	66	261	264	0.0		0	0	Dynamic	2/2	3	1	0						sf										
71	66	261	264	0.5		0	0	Chord	2/2	3	1	1/8		1/8	1	899												
71	66	523/2	529/2	0.5		1/8	1/8	Chord	2/2	3	1	1/8		1/8	1	900												
71	66	262	265	0.5		1/4	1/4	Chord	2/2	3	1	1/8		1/8	1	901												
71	66	525/2	531/2	0.5		3/8	3/8	Chord	2/2	3	1	1/8		1/8	1	902												
71	66	263	266	1.0		1/2	1/2	Chord	2/2	3	1	1/4		1/4	1	903												
71	66	261	264	0.0		0	0	Dynamic	2/2	4	1	0						sf										
71	66	261	264	0.5		0	0	Chord	2/2	4	1	1/8		1/8	1	904												
71	66	523/2	529/2	0.5		1/8	1/8	Chord	2/2	4	1	1/8		1/8	1	905												
71	66	262	265	0.5		1/4	1/4	Chord	2/2	4	1	1/8		1/8	1	906												
71	66	525/2	531/2	0.5		3/8	3/8	Chord	2/2	4	1	1/8		1/8	1	907												
71	66	263	266	1.0		1/2	1/2	Chord	2/2	4	1	1/4		1/4	1	908												
72	67	265	268	0.0		0	0	Dynamic	2/2	1	1	0						ff										
72	67	265	268	0.5		0	0	Chord	2/2	1	1	1/8		1/8	1	909										95		
72	67	531/2	537/2	0.5		1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	910												
72	67	266	269	0.5		1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	911			articStaccatoAbove									
72	67	533/2	539/2	0.5		3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	912			articStaccatoAbove									
72	67	267	270	0.5		1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	913										96		
72	67	535/2	541/2	0.5		5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	914												
72	67	268	271	0.5		3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	915			articStaccatoAbove									
72	67	537/2	543/2	0.5		7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	916			articStaccatoAbove									
72	67	265	268	0.0		0	0	Dynamic	2/2	2	1	0						ff										
72	67	265	268	0.5		0	0	Chord	2/2	2	1	1/8		1/8	1	917												
72	67	531/2	537/2	0.5		1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	918												
72	67	266	269	0.5		1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	919												
72	67	533/2	539/2	0.5		3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	920												
72	67	267	270	0.5		1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	921												
72	67	535/2	541/2	0.5		5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	922												
72	67	268	271	0.5		3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	923												
72	67	537/2	543/2	0.5		7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	924												
72	67	265	268	0.0		0	0	Dynamic	2/2	3	1	0						ff										
72	67	265	268	0.5		0	0	Chord	2/2	3	1	1/8		1/8	1	925												
72	67	531/2	537/2	0.5		1/8	1/8	Chord	2/2	3	1	1/8		1/8	1	926												
72	67	266	269	0.5		1/4	1/4	Chord	2/2	3	1	1/8		1/8	1	927												
72	67	533/2	539/2	0.5		3/8	3/8	Chord	2/2	3	1	1/8		1/8	1	928												
72	67	267	270	0.5		1/2	1/2	Chord	2/2	3	1	1/8		1/8	1	929												
72	67	535/2	541/2	0.5		5/8	5/8	Chord	2/2	3	1	1/8		1/8	1	930												
72	67	268	271	0.5		3/4	3/4	Chord	2/2	3	1	1/8		1/8	1	931												
72	67	537/2	543/2	0.5		7/8	7/8	Chord	2/2	3	1	1/8		1/8	1	932												
72	67	265	268	0.0		0	0	Dynamic	2/2	4	1	0						ff										
72	67	265	268	0.5		0	0	Chord	2/2	4	1	1/8		1/8	1	933												
72	67	531/2	537/2	0.5		1/8	1/8	Chord	2/2	4	1	1/8		1/8	1	934												
72	67	266	269	0.5		1/4	1/4	Chord	2/2	4	1	1/8		1/8	1	935												
72	67	533/2	539/2	0.5		3/8	3/8	Chord	2/2	4	1	1/8		1/8	1	936												
72	67	267	270	0.5		1/2	1/2	Chord	2/2	4	1	1/8		1/8	1	937												
72	67	535/2	541/2	0.5		5/8	5/8	Chord	2/2	4	1	1/8		1/8	1	938												
72	67	268	271	0.5		3/4	3/4	Chord	2/2	4	1	1/8		1/8	1	939												
72	67	537/2	543/2	0.5		7/8	7/8	Chord	2/2	4	1	1/8		1/8	1	940												
73	68	269	272	0.5		0	0	Chord	2/2	1	1	1/8		1/8	1	941												
73	68	539/2	545/2	0.5		1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	942												
73	68	270	273	0.5		1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	943												
73	68	541/2	547/2	0.5		3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	944												
73	68	271	274	0.5		1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	945												
73	68	543/2	549/2	0.5		5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	946												
73	68	272	275	0.5		3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	947												
73	68	545/2	551/2	0.5		7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	948												
73	68	269	272	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	949												
73	68	269	272	1.0		0	0	Chord	2/2	3	1	1/4		1/4	1	950												
73	68	269	272	0.5		0	0	Chord	2/2	4	1	1/8		1/8	1	951												
73	68	539/2	545/2	0.5		1/8	1/8	Chord	2/2	4	1	1/8		1/8	1	952												
73	68	270	273	0.5		1/4	1/4	Chord	2/2	4	1	1/8		1/8	1	953												
73	68	541/2	547/2	0.5		3/8	3/8	Chord	2/2	4	1	1/8		1/8	1	954												
73	68	271	274	0.5		1/2	1/2	Chord	2/2	4	1	1/8		1/8	1	955												
73	68	543/2	549/2	0.5		5/8	5/8	Chord	2/2	4	1	1/8		1/8	1	956												
73	68	272	275	0.5		3/4	3/4	Chord	2/2	4	1	1/8		1/8	1	957												
73	68	545/2	551/2	0.5		7/8	7/8	Chord	2/2	4	1	1/8		1/8	1	958												
74	69	273	276	0.0		0	0	Dynamic	2/2	1	1	0						p										
74	69	273	276	0.5		0	0	Chord	2/2	1	1	1/8		1/8	1	959										97		
74	69	547/2	553/2	0.5		1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	960												
74	69	274	277	0.5		1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	961			articStaccatoAbove									
74	69	549/2	555/2	0.5		3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	962			articStaccatoAbove									
74	69	275	278	0.0		1/2	1/2	StaffText	2/2	1	1	0								cresc.								
74	69	275	278	0.5		1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	963										98		
74	69	551/2	557/2	0.5		5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	964												
74	69	276	279	0.5		3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	965			articStaccatoAbove									
74	69	553/2	559/2	0.5		7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	966			articStaccatoAbove									
74	69	273	276	0.5		0	0	Chord	2/2	2	1	1/8		1/8	1	967												
74	69	547/2	553/2	0.5		1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	968												
74	69	274	277	0.5		1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	969												
74	69	549/2	555/2	0.5		3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	970												
74	69	275	278	0.0		1/2	1/2	StaffText	2/2	2	1	0								cresc.								
74	69	275	278	0.5		1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	971												
74	69	551/2	557/2	0.5		5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	972												
74	69	276	279	0.5		3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	973												
74	69	553/2	559/2	0.5		7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	974												
74	69	273	276	0.0		0	0	Dynamic	2/2	3	1	0						p										
74	69	273	276	0.0		0	0	Dynamic	2/2	3	1	0						p										
74	69	273	276	0.5		0	0	Chord	2/2	3	1	1/8		1/8	1	975												
74	69	547/2	553/2	0.5		1/8	1/8	Chord	2/2	3	1	1/8		1/8	1	976												
74	69	274	277	0.5		1/4	1/4	Chord	2/2	3	1	1/8		1/8	1	977												
74	69	549/2	555/2	0.5		3/8	3/8	Chord	2/2	3	1	1/8		1/8	1	978												
74	69	275	278	0.0		1/2	1/2	StaffText	2/2	3	1	0								cresc.								
74	69	275	278	0.5		1/2	1/2	Chord	2/2	3	1	1/8		1/8	1	979												
74	69	551/2	557/2	0.5		5/8	5/8	Chord	2/2	3	1	1/8		1/8	1	980												
74	69	276	279	0.5		3/4	3/4	Chord	2/2	3	1	1/8		1/8	1	981												
74	69	553/2	559/2	0.5		7/8	7/8	Chord	2/2	3	1	1/8		1/8	1	982												
74	69	273	276	0.0		0	0	Dynamic	2/2	4	1	0						p										
74	69	273	276	0.5		0	0	Chord	2/2	4	1	1/8		1/8	1	983												
74	69	547/2	553/2	0.5		1/8	1/8	Chord	2/2	4	1	1/8		1/8	1	984												
74	69	274	277	0.5		1/4	1/4	Chord	2/2	4	1	1/8		1/8	1	985												
74	69	549/2	555/2	0.5		3/8	3/8	Chord	2/2	4	1	1/8		1/8	1	986												
74	69	275	278	0.0		1/2	1/2	StaffText	2/2	4	1	0								cresc.								
74	69	275	278	0.5		1/2	1/2	Chord	2/2	4	1	1/8		1/8	1	987												
74	69	551/2	557/2	0.5		5/8	5/8	Chord	2/2	4	1	1/8		1/8	1	988												
74	69	276	279	0.5		3/4	3/4	Chord	2/2	4	1	1/8		1/8	1	989												
74	69	553/2	559/2	0.5		7/8	7/8	Chord	2/2	4	1	1/8		1/8	1	990												
75	70	277	280	0.0		0	0	Chord	2/2	1	1	0	acciaccatura	1/8	1	991												
75	70	277	280	0.5		0	0	Chord	2/2	1	1	1/8		1/8	1	992												
75	70	555/2	561/2	0.5		1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	993												
75	70	278	281	0.5		1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	994												
75	70	557/2	563/2	0.5		3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	995												
75	70	279	282	0.5		1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	996												
75	70	559/2	565/2	0.5		5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	997												
75	70	280	283	0.5		3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	998												
75	70	561/2	567/2	0.5		7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	999												
75	70	277	280	0.5		0	0	Chord	2/2	2	1	1/8		1/8	1	1000												
75	70	555/2	561/2	0.5		1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1001												
75	70	278	281	0.5		1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1002												
75	70	557/2	563/2	0.5		3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1003												
75	70	279	282	0.5		1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1004												
75	70	559/2	565/2	0.5		5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1005												
75	70	280	283	0.5		3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1006												
75	70	561/2	567/2	0.5		7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1007												
75	70	277	280	0.5		0	0	Chord	2/2	3	1	1/8		1/8	1	1008												
75	70	555/2	561/2	0.5		1/8	1/8	Chord	2/2	3	1	1/8		1/8	1	1009												
75	70	278	281	0.5		1/4	1/4	Chord	2/2	3	1	1/8		1/8	1	1010												
75	70	557/2	563/2	0.5		3/8	3/8	Chord	2/2	3	1	1/8		1/8	1	1011												
75	70	279	282	0.5		1/2	1/2	Chord	2/2	3	1	1/8		1/8	1	1012												
75	70	559/2	565/2	0.5		5/8	5/8	Chord	2/2	3	1	1/8		1/8	1	1013												
75	70	280	283	0.5		3/4	3/4	Chord	2/2	3	1	1/8		1/8	1	1014												
75	70	561/2	567/2	0.5		7/8	7/8	Chord	2/2	3	1	1/8		1/8	1	1015												
75	70	277	280	0.5		0	0	Chord	2/2	4	1	1/8		1/8	1	1016												
75	70	555/2	561/2	0.5		1/8	1/8	Chord	2/2	4	1	1/8		1/8	1	1017												
75	70	278	281	0.5		1/4	1/4	Chord	2/2	4	1	1/8		1/8	1	1018												
75	70	557/2	563/2	0.5		3/8	3/8	Chord	2/2	4	1	1/8		1/8	1	1019												
75	70	279	282	0.5		1/2	1/2	Chord	2/2	4	1	1/8		1/8	1	1020												
75	70	559/2	565/2	0.5		5/8	5/8	Chord	2/2	4	1	1/8		1/8	1	1021												
75	70	280	283	0.5		3/4	3/4	Chord	2/2	4	1	1/8		1/8	1	1022												
75	70	561/2	567/2	0.5		7/8	7/8	Chord	2/2	4	1	1/8		1/8	1	1023												
76	71	281	284	0.0		0	0	Dynamic	2/2	1	1	0						f										
76	71	281	284	0.5		0	0	Chord	2/2	1	1	1/8		1/8	1	1024												
76	71	563/2	569/2	0.5		1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	1025												
76	71	282	285	0.5		1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	1026												
76	71	565/2	571/2	0.5		3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	1027												
76	71	283	286	0.5		1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	1028												
76	71	567/2	573/2	0.5		5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	1029												
76	71	284	287	0.5		3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	1030												
76	71	569/2	575/2	0.5		7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	1031												
76	71	281	284	0.0		0	0	Dynamic	2/2	2	1	0						f										
76	71	281	284	0.5		0	0	Chord	2/2	2	1	1/8		1/8	1	1032												
76	71	563/2	569/2	0.5		1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1033												
76	71	282	285	0.5		1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1034												
76	71	565/2	571/2	0.5		3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1035												
76	71	283	286	0.5		1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1036												
76	71	567/2	573/2	0.5		5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1037												
76	71	284	287	0.5		3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1038												
76	71	569/2	575/2	0.5		7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1039												
76	71	281	284	0.0		0	0	Dynamic	2/2	3	1	0						f										
76	71	281	284	0.5		0	0	Chord	2/2	3	1	1/8		1/8	1	1040												
76	71	563/2	569/2	0.5		1/8	1/8	Chord	2/2	3	1	1/8		1/8	1	1041												
76	71	282	285	0.5		1/4	1/4	Chord	2/2	3	1	1/8		1/8	1	1042												
76	71	565/2	571/2	0.5		3/8	3/8	Chord	2/2	3	1	1/8		1/8	1	1043												
76	71	283	286	0.5		1/2	1/2	Chord	2/2	3	1	1/8		1/8	1	1044												
76	71	567/2	573/2	0.5		5/8	5/8	Chord	2/2	3	1	1/8		1/8	1	1045												
76	71	284	287	0.5		3/4	3/4	Chord	2/2	3	1	1/8		1/8	1	1046												
76	71	569/2	575/2	0.5		7/8	7/8	Chord	2/2	3	1	1/8		1/8	1	1047												
76	71	281	284	0.0		0	0	Dynamic	2/2	4	1	0						f										
76	71	281	284	0.5		0	0	Chord	2/2	4	1	1/8		1/8	1	1048												
76	71	563/2	569/2	0.5		1/8	1/8	Chord	2/2	4	1	1/8		1/8	1	1049												
76	71	282	285	0.5		1/4	1/4	Chord	2/2	4	1	1/8		1/8	1	1050												
76	71	565/2	571/2	0.5		3/8	3/8	Chord	2/2	4	1	1/8		1/8	1	1051												
76	71	283	286	0.5		1/2	1/2	Chord	2/2	4	1	1/8		1/8	1	1052												
76	71	567/2	573/2	0.5		5/8	5/8	Chord	2/2	4	1	1/8		1/8	1	1053												
76	71	284	287	0.5		3/4	3/4	Chord	2/2	4	1	1/8		1/8	1	1054												
76	71	569/2	575/2	0.5		7/8	7/8	Chord	2/2	4	1	1/8		1/8	1	1055												
77	72	285	288	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	1056												
77	72	285	288	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	1057												
77	72	285	288	1.0		0	0	Chord	2/2	3	1	1/4		1/4	1	1058												
77	72	285	288	1.0		0	0	Chord	2/2	4	1	1/4		1/4	1	1059												
78	72	577/2	583/2	0.0		0	7/8	Dynamic	2/2	4	1	0						f										
78	72	577/2	583/2	0.16666666666666666		0	7/8	Chord	2/2	4	1	1/24		1/16	2/3	1060										99		
78	72	866/3	875/3	0.16666666666666666		1/24	11/12	Chord	2/2	4	1	1/24		1/16	2/3	1061										99		
78	72	1733/6	1751/6	0.16666666666666666		1/12	23/24	Chord	2/2	4	1	1/24		1/16	2/3	1062												
79	73	585/2	591/2	0.0		7/8	7/8	Dynamic	2/2	2	1	0						f										
79	73	585/2	591/2	0.16666666666666666		7/8	7/8	Chord	2/2	2	1	1/24		1/16	2/3	1063										100		
79	73	878/3	887/3	0.16666666666666666		11/12	11/12	Chord	2/2	2	1	1/24		1/16	2/3	1064										100		
79	73	1757/6	1775/6	0.16666666666666666		23/24	23/24	Chord	2/2	2	1	1/24		1/16	2/3	1065												
79	73	581/2	587/2	0.0		3/8	3/8	Dynamic	2/2	3	1	0						f										
79	73	581/2	587/2	0.16666666666666666		3/8	3/8	Chord	2/2	3	1	1/24		1/16	2/3	1066										101		
79	73	872/3	881/3	0.16666666666666666		5/12	5/12	Chord	2/2	3	1	1/24		1/16	2/3	1067										101		
79	73	1745/6	1763/6	0.16666666666666666		11/24	11/24	Chord	2/2	3	1	1/24		1/16	2/3	1068												
79	73	291	294	0.0		1/2	1/2	Dynamic	2/2	3	1	0						p										
79	73	291	294	2.0		1/2	1/2	Chord	2/2	3	1	1/2		1/2	1	1069												
79	73	289	292	0.0		0	0	Dynamic	2/2	4	1	0						p										
79	73	289	292	4.0		0	0	Chord	2/2	4	1	1		1	1	1070												
80	74	589/2	595/2	0.125		3/8	3/8	Chord	2/2	1	1	1/32		1/32	1	1071										102		
80	74	2357/8	2381/8	0.125		13/32	13/32	Chord	2/2	1	1	1/32		1/32	1	1072										102		
80	74	1179/4	1191/4	0.125		7/16	7/16	Chord	2/2	1	1	1/32		1/32	1	1073										102		
80	74	2359/8	2383/8	0.125		15/32	15/32	Chord	2/2	1	1	1/32		1/32	1	1074												
80	74	295	298	0.0		1/2	1/2	Dynamic	2/2	1	1	0						fp										
80	74	295	298	2.0		1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	1075												
80	74	293	296	0.0		0	0	Dynamic	2/2	2	1	0						p										
