mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin
92	92	551/4	551/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	1149									
92	92	273/2	273/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	1150									
92	92	275/2	275/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	1151									
92	92	273/2	273/2	0.5	0	0	Chord	3/8	3	1	1/8	1/8	1	1152									
92	92	275/2	275/2	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	1153									
92	92	137	137	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	1154									
93	93	138	138	0.0	0	0	Spanner	3/8	1	1	0												52
93	93	138	138	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	1155							217		52
93	93	553/4	553/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	1156							217		52
93	93	277/2	277/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	1157							217		52
93	93	555/4	555/4	0.0	3/16	3/16	Spanner	3/8	1	1	0										217		
93	93	555/4	555/4	0.0	3/16	3/16	Spanner	3/8	1	1	0										217	27	
93	93	555/4	555/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	1158							217	27	
93	93	139	139	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	1159							217	27	
93	93	557/4	557/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	1160								27	
93	93	277/2	277/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	1161									
93	93	277/2	277/2	0.5	1/8	1/8	Chord	3/8	3	1	1/8	1/8	1	1162									
93	93	138	138	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	1163									
93	93	139	139	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	1164									
94	94	279/2	279/2	0.0	0	0	Dynamic	3/8	1	1	0				p								
94	94	279/2	279/2	0.0	0	0	Spanner	3/8	1	1	0												
94	94	279/2	279/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	1165							218		
94	94	559/4	559/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	1166							218		
94	94	140	140	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	1167							218		
94	94	561/4	561/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	1168							218		
94	94	281/2	281/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	1169							218		
94	94	563/4	563/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	1170									
94	94	279/2	279/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	1171									
94	94	281/2	281/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	1172									
94	94	279/2	279/2	0.5	0	0	Chord	3/8	3	1	1/8	1/8	1	1173									
94	94	281/2	281/2	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	1174									
94	94	140	140	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	1175									
95	95	141	141	0.0	0	0	Spanner	3/8	1	1	0												53
95	95	141	141	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	1176							219		53
95	95	565/4	565/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	1177							219		53
95	95	283/2	283/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	1178							219		53
95	95	567/4	567/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	1179							219		53
95	95	142	142	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	1180							219		53
95	95	569/4	569/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	1181									53
95	95	283/2	283/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	1182									
95	95	142	142	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	1183									
95	95	283/2	283/2	0.5	1/8	1/8	Chord	3/8	3	1	1/8	1/8	1	1184									
95	95	142	142	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	1185									
95	95	141	141	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	1186									
95	95	142	142	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	1187									
96	96	285/2	285/2	0.0	0	0	Spanner	3/8	1	1	0												
96	96	285/2	285/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	1188							220		
96	96	571/4	571/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	1189							220		
96	96	143	143	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	1190							220		
96	96	573/4	573/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	1191							220		
96	96	287/2	287/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	1192							220		
96	96	575/4	575/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	1193									
96	96	285/2	285/2	0.0	0	0	Dynamic	3/8	2	1	0				p								
96	96	285/2	285/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	1194									
96	96	287/2	287/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	1195									
96	96	285/2	285/2	0.5	0	0	Chord	3/8	3	1	1/8	1/8	1	1196									
96	96	287/2	287/2	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	1197									
96	96	143	143	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	1198									
96	96	287/2	287/2	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	1199									
97	97	144	144	0.0	0	0	Spanner	3/8	1	1	0												54
97	97	144	144	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	1200							221		54
97	97	577/4	577/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	1201							221		54
97	97	289/2	289/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	1202							221		54
97	97	579/4	579/4	0.0	3/16	3/16	Spanner	3/8	1	1	0										221		
97	97	579/4	579/4	0.0	3/16	3/16	Spanner	3/8	1	1	0										221	28	
97	97	579/4	579/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	1203							221	28	
97	97	145	145	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	1204							221	28	
97	97	581/4	581/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	1205								28	
97	97	144	144	1.5	0	0	Chord	3/8	2	1	3/8	1/4	3/2	1206									
97	97	144	144	0.0	0	0	Spanner	3/8	3	1	0												55
97	97	144	144	0.0	0	0	Spanner	3/8	3	1	0											29	55
97	97	144	144	0.5	0	0	Chord	3/8	3	1	1/8	1/8	1	1207							222	29	55
97	97	289/2	289/2	0.5	1/8	1/8	Chord	3/8	3	1	1/8	1/8	1	1208							222	29	55
97	97	145	145	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	1209								29	55
98	98	291/2	291/2	0.0	0	0	Spanner	3/8	1	1	0												
98	98	291/2	291/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	1210							223		
98	98	583/4	583/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	1211							223		
98	98	146	146	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	1212							223		
98	98	585/4	585/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	1213							223		
98	98	293/2	293/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	1214							223		
98	98	587/4	587/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	1215									
98	98	291/2	291/2	0.0	0	0	Dynamic	3/8	2	1	0				p								
98	98	291/2	291/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	1216							224		
98	98	146	146	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	1217							224		
98	98	293/2	293/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	1218									
98	98	291/2	291/2	0.0	0	0	Dynamic	3/8	3	1	0				p								
98	98	291/2	291/2	0.0	0	0	Spanner	3/8	3	1	0												
98	98	291/2	291/2	0.0	0	0	Spanner	3/8	3	1	0												
98	98	291/2	291/2	0.5	0	0	Chord	3/8	3	1	1/8	1/8	1	1219							225		
98	98	146	146	0.5	1/8	1/8	Chord	3/8	3	1	1/8	1/8	1	1220							225		
98	98	293/2	293/2	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	1221									
99	99	147	147	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	1222							226		
99	99	589/4	589/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	1223							226		
99	99	295/2	295/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	1224							226		
99	99	591/4	591/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	1225							226		
99	99	148	148	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	1226							226		
99	99	593/4	593/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	1227									
99	99	147	147	1.0	0	0	Chord	3/8	2	1	1/4	1/4	1	1228									
99	99	148	148	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	1229									
99	99	147	147	0.5	0	0	Chord	3/8	3	1	1/8	1/8	1	1230							227		
99	99	295/2	295/2	0.5	1/8	1/8	Chord	3/8	3	1	1/8	1/8	1	1231							227		
99	99	148	148	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	1232									
100	100	297/2	297/2	0.0	0	0	StaffText	3/8	1	1	0						<i>cresc.</i>						
100	100	297/2	297/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	1233							228		
100	100	595/4	595/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	1234							228		
100	100	149	149	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	1235							228		
100	100	597/4	597/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	1236							228		
100	100	299/2	299/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	1237							228		
100	100	599/4	599/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	1238									
100	100	297/2	297/2	0.0	0	0	StaffText	3/8	2	1	0						<i>cresc.</i>						
100	100	297/2	297/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	1239									
100	100	149	149	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	1240									
100	100	299/2	299/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	1241									
100	100	297/2	297/2	0.0	0	0	StaffText	3/8	3	1	0						<i>cresc.</i>						
100	100	297/2	297/2	1.5	0	0	Chord	3/8	3	1	3/8	1/4	3/2	1242									
100	100	297/2	297/2	0.0	0	0	StaffText	3/8	4	1	0						<i>cresc.</i>						
100	100	297/2	297/2	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	1243							229		
100	100	149	149	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	1244							229		
100	100	299/2	299/2	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	1245							229		
101	101	150	150	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	1246							230		
101	101	601/4	601/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	1247							230		
101	101	301/2	301/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	1248							230		
101	101	603/4	603/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	1249							230		
101	101	151	151	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	1250							230		
101	101	605/4	605/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	1251									
101	101	150	150	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	1252							231		
101	101	301/2	301/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	1253							231		
101	101	151	151	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	1254							231		
101	101	150	150	1.5	0	0	Chord	3/8	3	1	3/8	1/4	3/2	1255									
101	101	150	150	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	1256							229		
101	101	301/2	301/2	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	1257							229		
101	101	151	151	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	1258							229		
102	102	303/2	303/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	1259							232		
102	102	607/4	607/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	1260							232		
102	102	152	152	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	1261							232		
102	102	609/4	609/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	1262							232		
102	102	305/2	305/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	1263							232		
102	102	611/4	611/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	1264									
102	102	303/2	303/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	1265							231		
102	102	152	152	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	1266							231		
102	102	305/2	305/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	1267							231		
102	102	303/2	303/2	1.5	0	0	Chord	3/8	3	1	3/8	1/4	3/2	1268									
102	102	303/2	303/2	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	1269							229		
102	102	152	152	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	1270							229		
102	102	305/2	305/2	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	1271							229		
103	103	153	153	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	1272							233		
103	103	613/4	613/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	1273							233		
103	103	307/2	307/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	1274							233		
103	103	615/4	615/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	1275							233		
103	103	154	154	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	1276							233		
103	103	617/4	617/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	1277									
103	103	153	153	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	1278							231		
103	103	307/2	307/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	1279							231		
103	103	154	154	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	1280							231		
103	103	153	153	1.5	0	0	Chord	3/8	3	1	3/8	1/4	3/2	1281									
103	103	153	153	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	1282							229		
103	103	307/2	307/2	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	1283							229		
103	103	154	154	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	1284							229		
104	104	309/2	309/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	1285							234		
104	104	619/4	619/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	1286							234		
104	104	155	155	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	1287							234		
104	104	621/4	621/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	1288							234		
104	104	311/2	311/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	1289							234		
104	104	623/4	623/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	1290									
104	104	309/2	309/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	1291							231		
104	104	155	155	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	1292							231		
104	104	311/2	311/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	1293									
104	104	309/2	309/2	0.5	0	0	Chord	3/8	3	1	1/8	1/8	1	1294									
104	104	155	155	0.5	1/8	1/8	Chord	3/8	3	1	1/8	1/8	1	1295									
104	104	311/2	311/2	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	1296									
104	104	309/2	309/2	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	1297							229		
104	104	155	155	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	1298							229		
104	104	311/2	311/2	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	1299									
105	105	156	156	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	1300		articStaccatoAbove							
105	105	625/4	625/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	1301									
105	105	313/2	313/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	1302							235		
105	105	627/4	627/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	1303							235		
105	105	157	157	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	1304							235		
105	105	629/4	629/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	1305									
105	105	156	156	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	1306									
105	105	157	157	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	1307									
105	105	156	156	0.5	0	0	Chord	3/8	3	1	1/8	1/8	1	1308									
105	105	157	157	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	1309									
105	105	156	156	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	1310									
105	105	313/2	313/2	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	1311									
106	106	315/2	315/2	0.0	0	0	Dynamic	3/8	1	1	0				p								
106	106	315/2	315/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	1312							236		
106	106	631/4	631/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	1313							236		
106	106	158	158	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	1314							236		
106	106	633/4	633/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	1315							236		
106	106	317/2	317/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	1316							236		
106	106	635/4	635/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	1317									
106	106	158	158	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	1318									
106	106	158	158	0.0	1/8	1/8	Dynamic	3/8	3	1	0				p								
106	106	158	158	0.0	1/8	1/8	Dynamic	3/8	3	1	0				p								
106	106	158	158	0.5	1/8	1/8	Chord	3/8	3	1	1/8	1/8	1	1319									
106	106	315/2	315/2	0.0	0	0	Dynamic	3/8	4	1	0				p								
106	106	315/2	315/2	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	1320									
106	106	317/2	317/2	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	1321									
107	107	159	159	0.0	0	0	Spanner	3/8	1	1	0												56
107	107	159	159	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	1322							237		56
107	107	637/4	637/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	1323							237		56
107	107	319/2	319/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	1324							237		56
107	107	639/4	639/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	1325							237		56
107	107	160	160	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	1326							237		56
107	107	641/4	641/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	1327									56
107	107	159	159	0.0	0	0	Spanner	3/8	2	1	0												57
107	107	159	159	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	1328									57
107	107	160	160	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	1329									57
107	107	159	159	0.0	0	0	Spanner	3/8	3	1	0												58
107	107	159	159	0.5	0	0	Chord	3/8	3	1	1/8	1/8	1	1330									58
107	107	160	160	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	1331									58
107	107	159	159	0.0	0	0	Spanner	3/8	4	1	0												59
107	107	319/2	319/2	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	1332									59
108	108	321/2	321/2	0.0	0	0	Dynamic	3/8	1	1	0				p								
108	108	321/2	321/2	0.0	0	0	Spanner	3/8	1	1	0												
108	108	321/2	321/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	1333							238		
108	108	643/4	643/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	1334							238		
108	108	161	161	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	1335							238		
108	108	645/4	645/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	1336							238		
108	108	323/2	323/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	1337							238		
108	108	647/4	647/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	1338									
108	108	321/2	321/2	0.0	0	0	Spanner	3/8	2	1	0												
108	108	161	161	0.0	1/8	1/8	Dynamic	3/8	2	1	0				p								
108	108	161	161	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	1339									
108	108	321/2	321/2	0.0	0	0	Spanner	3/8	3	1	0												
108	108	161	161	0.0	1/8	1/8	Dynamic	3/8	3	1	0				p								
108	108	161	161	0.5	1/8	1/8	Chord	3/8	3	1	1/8	1/8	1	1340									
108	108	321/2	321/2	0.0	0	0	Dynamic	3/8	4	1	0				p								
108	108	321/2	321/2	0.0	0	0	Spanner	3/8	4	1	0												
108	108	321/2	321/2	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	1341									
108	108	323/2	323/2	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	1342									
109	109	162	162	0.0	0	0	Spanner	3/8	1	1	0												60
109	109	162	162	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	1343							239		60
109	109	649/4	649/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	1344							239		60
109	109	325/2	325/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	1345							239		60
109	109	651/4	651/4	0.0	3/16	3/16	Spanner	3/8	1	1	0												
109	109	651/4	651/4	0.0	3/16	3/16	Spanner	3/8	1	1	0											30	
109	109	651/4	651/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	1346								30	
109	109	163	163	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	1347							240	30	
109	109	653/4	653/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	1348								30	
109	109	325/2	325/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	1349									
109	109	325/2	325/2	0.5	1/8	1/8	Chord	3/8	3	1	1/8	1/8	1	1350									
109	109	162	162	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	1351									
109	109	163	163	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	1352									
110	110	327/2	327/2	0.0	0	0	Dynamic	3/8	1	1	0				p								
110	110	327/2	327/2	0.0	0	0	Spanner	3/8	1	1	0												
110	110	327/2	327/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	1353							241		
110	110	655/4	655/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	1354							241		
110	110	164	164	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	1355							241		
110	110	657/4	657/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	1356							241		
110	110	329/2	329/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	1357							241		
110	110	659/4	659/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	1358									
110	110	164	164	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	1359									
110	110	164	164	0.5	1/8	1/8	Chord	3/8	3	1	1/8	1/8	1	1360									
110	110	327/2	327/2	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	1361									
110	110	329/2	329/2	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	1362									
111	111	165	165	0.0	0	0	Spanner	3/8	1	1	0												61
111	111	165	165	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	1363							242		61
111	111	661/4	661/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	1364							242		61
111	111	331/2	331/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	1365							242		61
111	111	663/4	663/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	1366							242		61
111	111	166	166	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	1367							242		61
111	111	665/4	665/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	1368									61
111	111	165	165	0.0	0	0	Spanner	3/8	2	1	0												62
111	111	165	165	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	1369									62
111	111	166	166	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	1370									62
111	111	165	165	0.0	0	0	Spanner	3/8	3	1	0												63
111	111	165	165	0.5	0	0	Chord	3/8	3	1	1/8	1/8	1	1371									63
111	111	166	166	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	1372									63
111	111	165	165	0.0	0	0	Spanner	3/8	4	1	0												64
111	111	331/2	331/2	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	1373									64
111	111	166	166	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	1374									64
112	112	333/2	333/2	0.0	0	0	Dynamic	3/8	1	1	0				p								
112	112	333/2	333/2	0.0	0	0	Spanner	3/8	1	1	0												
112	112	333/2	333/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	1375							243		
112	112	667/4	667/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	1376							243		
112	112	167	167	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	1377							243		
112	112	669/4	669/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	1378							243		
112	112	335/2	335/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	1379							243		
112	112	671/4	671/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	1380									
112	112	333/2	333/2	0.0	0	0	Dynamic	3/8	2	1	0				p								
112	112	333/2	333/2	0.0	0	0	Spanner	3/8	2	1	0												
112	112	333/2	333/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	1381									
112	112	335/2	335/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	1382									
112	112	333/2	333/2	0.0	0	0	Dynamic	3/8	3	1	0				p								
112	112	333/2	333/2	0.0	0	0	Spanner	3/8	3	1	0												
112	112	333/2	333/2	0.5	0	0	Chord	3/8	3	1	1/8	1/8	1	1383									
112	112	335/2	335/2	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	1384									
112	112	333/2	333/2	0.0	0	0	Spanner	3/8	4	1	0												
112	112	167	167	0.0	1/8	1/8	Dynamic	3/8	4	1	0				p								
112	112	167	167	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	1385									
112	112	335/2	335/2	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	1386									
113	113	168	168	0.0	0	0	Spanner	3/8	1	1	0												65
113	113	168	168	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	1387		articStaccatoAbove							65
113	113	673/4	673/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	1388							244		65
