mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin
46	42	219/2	219/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	759							161		
46	42	439/4	439/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	760									
46	42	110	110	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	761		articStaccatoBelow							
46	42	441/4	441/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	762							162		
46	42	221/2	221/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	763							162		
46	42	443/4	443/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	764									
46	42	109	109	1.0	0	0	Chord	2/4	3	1	1/4		1/4	1	765									
46	42	110	110	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	766									
46	42	221/2	221/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	767									
46	42	109	109	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	768									
46	42	219/2	219/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	769									
46	42	110	110	0.25	1/4	1/4	Chord	2/4	4	1	1/16		1/16	1	770		articStaccatoBelow							
46	42	441/4	441/4	0.25	5/16	5/16	Chord	2/4	4	1	1/16		1/16	1	771							163		
46	42	221/2	221/2	0.25	3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	772							163		
46	42	443/4	443/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	773									
47	43	111	111	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	774		articStaccatoAbove							
47	43	445/4	445/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	775							164		
47	43	223/2	223/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	776							164		
47	43	447/4	447/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	777									
47	43	112	112	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	778		articStaccatoAbove							
47	43	449/4	449/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	779							165		
47	43	225/2	225/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	780							165		
47	43	451/4	451/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	781									
47	43	111	111	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	782		articStaccatoBelow							
47	43	445/4	445/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	783							166		
47	43	223/2	223/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	784							166		
47	43	447/4	447/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	785									
47	43	112	112	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	786		articStaccatoBelow							
47	43	449/4	449/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	787							167		
47	43	225/2	225/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	788							167		
47	43	451/4	451/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	789									
47	43	111	111	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	790									
47	43	223/2	223/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	791									
47	43	112	112	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	792									
47	43	225/2	225/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	793									
47	43	111	111	0.25	0	0	Chord	2/4	4	1	1/16		1/16	1	794		articStaccatoBelow							
47	43	445/4	445/4	0.25	1/16	1/16	Chord	2/4	4	1	1/16		1/16	1	795							168		
47	43	223/2	223/2	0.25	1/8	1/8	Chord	2/4	4	1	1/16		1/16	1	796							168		
47	43	447/4	447/4	0.25	3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	797									
47	43	112	112	0.25	1/4	1/4	Chord	2/4	4	1	1/16		1/16	1	798		articStaccatoBelow							
47	43	449/4	449/4	0.25	5/16	5/16	Chord	2/4	4	1	1/16		1/16	1	799							169		
47	43	225/2	225/2	0.25	3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	800							169		
47	43	451/4	451/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	801									
48	44	113	113	0.0	0	0	Dynamic	2/4	1	1	0					fp								
48	44	113	113	2.0	0	0	Chord	2/4	1	1	1/2		1/2	1	802									
48	44	113	113	0.0	0	0	Dynamic	2/4	2	1	0					fp								
48	44	113	113	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	803									
48	44	114	114	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	804		articStaccatoAbove							
48	44	457/4	457/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	805							170		
48	44	229/2	229/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	806							170		
48	44	459/4	459/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	807									
48	44	113	113	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	808									
48	44	114	114	1.0	1/4	1/4	Chord	2/4	3	1	1/4		1/4	1	809									
48	44	113	113	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	810									
48	44	114	114	0.0	1/4	1/4	Dynamic	2/4	4	1	0					fp								
48	44	114	114	0.0	1/4	1/4	Dynamic	2/4	4	1	0					fp								
48	44	114	114	1.0	1/4	1/4	Chord	2/4	4	1	1/4		1/4	1	811									
49	45	115	115	2.0	0	0	Chord	2/4	1	1	1/2		1/2	1	812									
49	45	115	115	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	813		articStaccatoBelow							
49	45	461/4	461/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	814							171		
49	45	231/2	231/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	815							171		
49	45	463/4	463/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	816									
49	45	116	116	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	817		articStaccatoBelow							
49	45	465/4	465/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	818							172		
49	45	233/2	233/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	819							172		
49	45	467/4	467/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	820									
49	45	115	115	2.0	0	0	Chord	2/4	3	1	1/2		1/2	1	821									
49	45	115	115	0.25	0	0	Chord	2/4	4	1	1/16		1/16	1	822									
49	45	461/4	461/4	0.25	1/16	1/16	Chord	2/4	4	1	1/16		1/16	1	823									
49	45	231/2	231/2	0.25	1/8	1/8	Chord	2/4	4	1	1/16		1/16	1	824									
49	45	463/4	463/4	0.25	3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	825									
49	45	116	116	0.25	1/4	1/4	Chord	2/4	4	1	1/16		1/16	1	826		articStaccatoAbove							
49	45	465/4	465/4	0.25	5/16	5/16	Chord	2/4	4	1	1/16		1/16	1	827									
49	45	233/2	233/2	0.25	3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	828									
49	45	467/4	467/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	829									
50	46	117	117	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	830									
50	46	118	118	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	831		articStaccatoAbove							
50	46	473/4	473/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	832							173		
50	46	237/2	237/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	833							173		
50	46	475/4	475/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	834									
50	46	117	117	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	835							174		
50	46	469/4	469/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	836									
50	46	235/2	235/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	837		articStaccatoBelow							
50	46	471/4	471/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	838		articStaccatoBelow							
50	46	118	118	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	839		articStaccatoAbove							
50	46	473/4	473/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	840							175		
50	46	237/2	237/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	841							175		
50	46	475/4	475/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	842									
50	46	117	117	2.0	0	0	Chord	2/4	3	1	1/2		1/2	1	843									
50	46	117	117	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	844									
51	47	119	119	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	845		articStaccatoAbove							
51	47	477/4	477/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	846							176		
51	47	239/2	239/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	847							176		
51	47	479/4	479/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	848									
51	47	120	120	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	849		articStaccatoAbove							
51	47	481/4	481/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	850							177		
51	47	241/2	241/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	851									
51	47	483/4	483/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	852		articStaccatoAbove							
51	47	119	119	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	853		articStaccatoBelow							
51	47	477/4	477/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	854							178		
51	47	239/2	239/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	855							178		
51	47	479/4	479/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	856									
51	47	120	120	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	857		articStaccatoBelow							
51	47	481/4	481/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	858							179		
51	47	241/2	241/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	859									
51	47	483/4	483/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	860		articStaccatoBelow							
51	47	119	119	2.0	0	0	Chord	2/4	3	1	1/2		1/2	1	861									
51	47	119	119	0.25	0	0	Chord	2/4	4	1	1/16		1/16	1	862		articStaccatoAbove							
51	47	477/4	477/4	0.25	1/16	1/16	Chord	2/4	4	1	1/16		1/16	1	863							180		
51	47	239/2	239/2	0.25	1/8	1/8	Chord	2/4	4	1	1/16		1/16	1	864							180		
51	47	479/4	479/4	0.25	3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	865									
51	47	120	120	0.25	1/4	1/4	Chord	2/4	4	1	1/16		1/16	1	866		articStaccatoAbove							
51	47	481/4	481/4	0.25	5/16	5/16	Chord	2/4	4	1	1/16		1/16	1	867							181		
51	47	241/2	241/2	0.25	3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	868							181		
51	47	483/4	483/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	869									
52	48	121	121	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	870							182		
52	48	485/4	485/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	871									
52	48	243/2	243/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	872		articStaccatoAbove							
52	48	487/4	487/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	873		articStaccatoAbove							
52	48	122	122	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	874		articStaccatoAbove							
52	48	489/4	489/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	875							183		
52	48	245/2	245/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	876							183		
52	48	491/4	491/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	877									
52	48	121	121	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	878		articStaccatoBelow							
52	48	485/4	485/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	879							184		
52	48	243/2	243/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	880							184		
52	48	487/4	487/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	881									
52	48	122	122	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	882		articStaccatoBelow							
52	48	489/4	489/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	883							185		
52	48	245/2	245/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	884							185		
52	48	491/4	491/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	885									
52	48	121	121	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	886									
52	48	122	122	1.0	1/4	1/4	Chord	2/4	3	1	1/4		1/4	1	887									
52	48	121	121	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	888									
52	48	122	122	1.0	1/4	1/4	Chord	2/4	4	1	1/4		1/4	1	889							186		
53	49	123	123	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	890		articStaccatoAbove							
53	49	493/4	493/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	891							187		
53	49	247/2	247/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	892							187		
53	49	495/4	495/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	893									
53	49	124	124	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	894		articStaccatoAbove							
53	49	497/4	497/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	895							188		
53	49	249/2	249/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	896							188		
53	49	499/4	499/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	897									
53	49	123	123	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	898		articStaccatoBelow							
53	49	493/4	493/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	899							189		
53	49	247/2	247/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	900							189		
53	49	495/4	495/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	901									
53	49	124	124	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	902		articStaccatoBelow							
53	49	497/4	497/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	903							190		
53	49	249/2	249/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	904							190		
53	49	499/4	499/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	905									
53	49	123	123	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	906									
53	49	124	124	1.0	1/4	1/4	Chord	2/4	3	1	1/4		1/4	1	907							191		
53	49	123	123	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	908									
53	49	124	124	1.0	1/4	1/4	Chord	2/4	4	1	1/4		1/4	1	909							192		
54	50	125	125	0.0	0	0	Dynamic	2/4	1	1	0					f								
54	50	125	125	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	910		articStaccatoAbove							
54	50	501/4	501/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	911							193		
54	50	251/2	251/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	912							193		
54	50	503/4	503/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	913									
54	50	126	126	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	914		articStaccatoAbove							
54	50	505/4	505/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	915							194		
54	50	253/2	253/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	916							194		
54	50	507/4	507/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	917									
54	50	125	125	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	918		articStaccatoBelow							
54	50	501/4	501/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	919							195		
54	50	251/2	251/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	920							195		
54	50	503/4	503/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	921									
54	50	126	126	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	922		articStaccatoBelow							
54	50	505/4	505/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	923							196		
54	50	253/2	253/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	924							196		
54	50	507/4	507/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	925									
54	50	125	125	0.0	0	0	Dynamic	2/4	3	1	0					f								
54	50	125	125	0.0	0	0	Dynamic	2/4	3	1	0					f								
54	50	125	125	0.25	0	0	Chord	2/4	3	1	1/16		1/16	1	926		articStaccatoAbove							
54	50	501/4	501/4	0.25	1/16	1/16	Chord	2/4	3	1	1/16		1/16	1	927							197		
54	50	251/2	251/2	0.25	1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	928							197		
54	50	503/4	503/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	929									
54	50	126	126	0.25	1/4	1/4	Chord	2/4	3	1	1/16		1/16	1	930		articStaccatoAbove							
54	50	505/4	505/4	0.25	5/16	5/16	Chord	2/4	3	1	1/16		1/16	1	931							198		
54	50	253/2	253/2	0.25	3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	932							198		
54	50	507/4	507/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	933									
54	50	125	125	0.0	0	0	Dynamic	2/4	4	1	0					f								
54	50	125	125	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	934									
54	50	126	126	0.25	1/4	1/4	Chord	2/4	4	1	1/16		1/16	1	935		articStaccatoBelow							
54	50	505/4	505/4	0.25	5/16	5/16	Chord	2/4	4	1	1/16		1/16	1	936							199		
54	50	253/2	253/2	0.25	3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	937							199		
54	50	507/4	507/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	938									
55	51	127	127	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	939		articStaccatoAbove							
55	51	509/4	509/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	940							200		
55	51	255/2	255/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	941							200		
55	51	511/4	511/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	942									
55	51	128	128	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	943		articStaccatoAbove							
55	51	513/4	513/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	944							201		
55	51	257/2	257/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	945							201		
55	51	515/4	515/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	946							201		
55	51	127	127	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	947		articStaccatoBelow							
55	51	509/4	509/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	948							202		
55	51	255/2	255/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	949							202		
55	51	511/4	511/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	950									
55	51	128	128	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	951									
55	51	513/4	513/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	952									
55	51	257/2	257/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	953									
55	51	515/4	515/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	954									
55	51	127	127	0.25	0	0	Chord	2/4	3	1	1/16		1/16	1	955									
55	51	509/4	509/4	0.25	1/16	1/16	Chord	2/4	3	1	1/16		1/16	1	956							203		
55	51	255/2	255/2	0.25	1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	957							203		
55	51	511/4	511/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	958									
55	51	128	128	0.25	1/4	1/4	Chord	2/4	3	1	1/16		1/16	1	959									
55	51	513/4	513/4	0.25	5/16	5/16	Chord	2/4	3	1	1/16		1/16	1	960									
55	51	257/2	257/2	0.25	3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	961									
55	51	515/4	515/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	962									
55	51	127	127	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	963									
55	51	128	128	0.25	1/4	1/4	Chord	2/4	4	1	1/16		1/16	1	964		articStaccatoBelow							
55	51	513/4	513/4	0.25	5/16	5/16	Chord	2/4	4	1	1/16		1/16	1	965							204		
55	51	257/2	257/2	0.25	3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	966							204		
55	51	515/4	515/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	967							204		
56	52	129	129	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	968									
56	52	129	129	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	969									
56	52	129	129	1.0	0	0	Chord	2/4	3	1	1/4		1/4	1	970									
56	52	129	129	1.0	0	0	Chord	2/4	4	1	1/4		1/4	1	971									
57	52	130	130	0.0	0	1/4	Dynamic	2/4	1	1	0					p								
57	52	130	130	0.25	0	1/4	Chord	2/4	1	1	1/16		1/16	1	972		articStaccatoAbove							
57	52	521/4	521/4	0.25	1/16	5/16	Chord	2/4	1	1	1/16		1/16	1	973							205		
57	52	261/2	261/2	0.25	1/8	3/8	Chord	2/4	1	1	1/16		1/16	1	974							205		
57	52	523/4	523/4	0.25	3/16	7/16	Chord	2/4	1	1	1/16		1/16	1	975									
58	53	131	131	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	976		articStaccatoAbove							
58	53	525/4	525/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	977							206		
58	53	263/2	263/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	978							206		
58	53	527/4	527/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	979									
58	53	132	132	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	980		articStaccatoAbove							
58	53	529/4	529/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	981							207		
58	53	265/2	265/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	982							207		
58	53	531/4	531/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	983									
58	53	131	131	0.0	0	0	Dynamic	2/4	2	1	0					p								
58	53	131	131	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	984		articStaccatoBelow							
58	53	525/4	525/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	985							208		
58	53	263/2	263/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	986							208		
58	53	527/4	527/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	987									
58	53	132	132	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	988		articStaccatoBelow							
58	53	529/4	529/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	989							209		
58	53	265/2	265/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	990							209		
58	53	531/4	531/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	991									
58	53	132	132	0.0	1/4	1/4	Dynamic	2/4	3	1	0					p								
58	53	132	132	0.25	1/4	1/4	Chord	2/4	3	1	1/16		1/16	1	992		articStaccatoAbove							
58	53	529/4	529/4	0.25	5/16	5/16	Chord	2/4	3	1	1/16		1/16	1	993							210		
58	53	265/2	265/2	0.25	3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	994							210		
58	53	531/4	531/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	995									
59	54	133	133	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	996		articStaccatoBelow							
59	54	533/4	533/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	997							211		
59	54	267/2	267/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	998							211		
59	54	535/4	535/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	999									
59	54	134	134	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1000									
59	54	135	135	0.0	1/2	1/2	StaffText	2/4	1	1	0							<b><i>cresc.</i></b>						
59	54	133	133	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1001		articStaccatoBelow							
59	54	533/4	533/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1002							212		
59	54	267/2	267/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1003							212		
59	54	535/4	535/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1004									
59	54	134	134	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1005									
59	54	135	135	0.0	1/2	1/2	StaffText	2/4	2	1	0							<b><i>cresc.</i></b>						
59	54	133	133	0.25	0	0	Chord	2/4	3	1	1/16		1/16	1	1006		articStaccatoAbove							
59	54	533/4	533/4	0.25	1/16	1/16	Chord	2/4	3	1	1/16		1/16	1	1007							213		
59	54	267/2	267/2	0.25	1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	1008							213		
59	54	535/4	535/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	1009									
59	54	134	134	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1010									
59	54	135	135	0.0	1/2	1/2	StaffText	2/4	3	1	0							<b><i>cresc.</i></b>						
59	54	134	134	0.0	1/4	1/4	Dynamic	2/4	4	1	0					p								
59	54	134	134	0.25	1/4	1/4	Chord	2/4	4	1	1/16		1/16	1	1011		articStaccatoAbove							
59	54	537/4	537/4	0.25	5/16	5/16	Chord	2/4	4	1	1/16		1/16	1	1012							214		
59	54	269/2	269/2	0.0	3/8	3/8	StaffText	2/4	4	1	0							<b><i>cresc.</i></b>				214		
59	54	269/2	269/2	0.25	3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	1013							214		
59	54	539/4	539/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	1014									
60	55	135	135	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1015									
60	55	136	136	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1016									
60	55	135	135	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1017									
60	55	136	136	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1018									
60	55	135	135	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1019									
60	55	136	136	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1020									
60	55	135	135	0.25	0	0	Chord	2/4	4	1	1/16		1/16	1	1021		articStaccatoAbove							
60	55	541/4	541/4	0.25	1/16	1/16	Chord	2/4	4	1	1/16		1/16	1	1022							215		
60	55	271/2	271/2	0.25	1/8	1/8	Chord	2/4	4	1	1/16		1/16	1	1023							215		
