mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin	Trill:trill
86	86	683/4	683/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	830		articStaccatoBelow								
86	86	685/4	685/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	831		articStaccatoBelow								
86	86	343/2	343/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	832		articStaccatoBelow								
86	86	687/4	687/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	833		articStaccatoBelow								
86	86	341/2	341/2	0.25	1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	834										
86	86	683/4	683/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	835										
86	86	343/2	343/2	0.25	3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	836										
86	86	687/4	687/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	837										
86	86	170	170	1.0	0	0	Chord	2/4	4	1	1/4		1/4	1	838							179			
86	86	171	171	1.0	1/4	1/4	Chord	2/4	4	1	1/4		1/4	1	839										
87	87	172	172	0.0	0	0	Dynamic	2/4	1	1	0					f									
87	87	172	172	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	840										
87	87	345/2	345/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	841							180			
87	87	691/4	691/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	842							180			
87	87	173	173	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	843							180			
87	87	693/4	693/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	844							180			
87	87	347/2	347/2	0.0	3/8	3/8	Dynamic	2/4	1	1	0					p						180			
87	87	347/2	347/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	845							180			
87	87	695/4	695/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	846										
87	87	689/4	689/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	847		articStaccatoAbove								
87	87	345/2	345/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	848		articStaccatoAbove								
87	87	691/4	691/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	849		articStaccatoAbove								
87	87	173	173	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	850		articStaccatoAbove								
87	87	693/4	693/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	851		articStaccatoAbove								
87	87	347/2	347/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	852		articStaccatoAbove								
87	87	695/4	695/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	853		articStaccatoAbove								
87	87	172	172	0.0	0	0	Dynamic	2/4	3	1	0					f									
87	87	345/2	345/2	0.0	1/8	1/8	Dynamic	2/4	3	1	0					f									
87	87	345/2	345/2	0.25	1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	854										
87	87	691/4	691/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	855										
87	87	347/2	347/2	0.0	3/8	3/8	Dynamic	2/4	3	1	0					p									
87	87	347/2	347/2	0.0	3/8	3/8	Dynamic	2/4	3	1	0					p									
87	87	347/2	347/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	856										
87	87	172	172	0.0	0	0	Dynamic	2/4	4	1	0					f									
87	87	172	172	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	857										
87	87	345/2	345/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	858										
87	87	173	173	0.25	1/4	1/4	Chord	2/4	4	1	1/16		1/16	1	859							181			
87	87	693/4	693/4	0.25	5/16	5/16	Chord	2/4	4	1	1/16		1/16	1	860							181			
87	87	347/2	347/2	0.0	3/8	3/8	Dynamic	2/4	4	1	0					p						181			
87	87	347/2	347/2	0.25	3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	861							181			
87	87	695/4	695/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	862										
88	88	174	174	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	863							182			
88	88	697/4	697/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	864										
88	88	349/2	349/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	865		articStaccatoAbove								
88	88	699/4	699/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	866		articStaccatoAbove								
88	88	175	175	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	867		articStaccatoAbove								
88	88	701/4	701/4	0.0	5/16	5/16	StaffText	2/4	1	1	0							<i>sempre piano</i>							
88	88	701/4	701/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	868		articStaccatoAbove								
88	88	351/2	351/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	869		articStaccatoAbove								
88	88	703/4	703/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	870		articStaccatoAbove								
88	88	174	174	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	871										
88	88	174	174	1.5	0	0	Chord	2/4	3	1	3/8		1/4	3/2	872							183			
88	88	351/2	351/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	873										
88	88	174	174	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	874										
89	89	176	176	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	875		articStaccatoAbove								
89	89	705/4	705/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	876		articStaccatoAbove								
89	89	353/2	353/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	877		articStaccatoAbove								
89	89	707/4	707/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	878		articStaccatoAbove								
89	89	177	177	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	879		articStaccatoAbove								
89	89	709/4	709/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	880		articStaccatoAbove								
89	89	355/2	355/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	881		articStaccatoAbove								
89	89	711/4	711/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	882		articStaccatoAbove								
89	89	176	176	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	883							184			
89	89	353/2	353/2	0.25	1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	884							184			
89	89	707/4	707/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	885							184			
89	89	177	177	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	886							184			
89	89	355/2	355/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	887										
89	89	355/2	355/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	888							185			
90	90	178	178	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	889		articStaccatoAbove								
90	90	713/4	713/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	890		articStaccatoAbove								
90	90	713/4	713/4	0.0	1/16	1/16	StaffText	2/4	2	1	0							<i>sempre piano</i>							
90	90	713/4	713/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	891		articStaccatoBelow								
90	90	357/2	357/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	892		articStaccatoBelow								
90	90	715/4	715/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	893		articStaccatoBelow								
90	90	179	179	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	894		articStaccatoBelow								
90	90	717/4	717/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	895		articStaccatoBelow								
90	90	359/2	359/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	896		articStaccatoBelow								
90	90	719/4	719/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	897		articStaccatoBelow								
90	90	178	178	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	898							186			
90	90	357/2	357/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	899										
90	90	178	178	1.5	0	0	Chord	2/4	4	1	3/8		1/4	3/2	900							187			
90	90	359/2	359/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	901							187			
91	91	180	180	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	902		articStaccatoBelow								
91	91	721/4	721/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	903		articStaccatoBelow								
91	91	361/2	361/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	904		articStaccatoBelow								
91	91	723/4	723/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	905		articStaccatoBelow								
91	91	181	181	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	906		articStaccatoBelow								
91	91	725/4	725/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	907		articStaccatoBelow								
91	91	363/2	363/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	908		articStaccatoBelow								
91	91	727/4	727/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	909		articStaccatoBelow								
91	91	363/2	363/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	910							188			
91	91	180	180	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	911							187			
91	91	361/2	361/2	0.25	1/8	1/8	Chord	2/4	4	1	1/16		1/16	1	912							187			
91	91	723/4	723/4	0.25	3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	913							187			
91	91	181	181	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	914		articStaccatoBelow								
91	91	363/2	363/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	915										
92	92	729/4	729/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	916		articStaccatoBelow								
92	92	365/2	365/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	917		articStaccatoBelow								
92	92	731/4	731/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	918		articStaccatoBelow								
92	92	183	183	0.0	1/4	1/4	StaffText	2/4	1	1	0							<i>sempre stacc.</i>							
92	92	183	183	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	919										
92	92	733/4	733/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	920										
92	92	367/2	367/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	921										
92	92	735/4	735/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	922										
92	92	182	182	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	923		articStaccatoBelow								
92	92	729/4	729/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	924		articStaccatoBelow								
92	92	182	182	1.5	0	0	Chord	2/4	3	1	3/8		1/4	3/2	925							189			
92	92	367/2	367/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	926										
92	92	182	182	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	927										
92	92	365/2	365/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	928										
93	93	184	184	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	929										
93	93	737/4	737/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	930										
93	93	369/2	369/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	931										
93	93	739/4	739/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	932										
93	93	185	185	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	933										
93	93	741/4	741/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	934										
93	93	371/2	371/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	935										
93	93	743/4	743/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	936										
93	93	184	184	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	937							190			
93	93	369/2	369/2	0.25	1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	938							190			
93	93	739/4	739/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	939							190			
93	93	185	185	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	940							190			
93	93	371/2	371/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	941										
93	93	371/2	371/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	942										
94	94	186	186	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	943										
94	94	745/4	745/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	944										
94	94	745/4	745/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	945		articStaccatoBelow								
94	94	373/2	373/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	946		articStaccatoBelow								
94	94	747/4	747/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	947		articStaccatoBelow								
94	94	187	187	0.0	1/4	1/4	StaffText	2/4	2	1	0							<i>sempre stacc.</i>							
94	94	187	187	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	948		articStaccatoBelow								
94	94	749/4	749/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	949										
94	94	375/2	375/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	950		articStaccatoBelow								
94	94	751/4	751/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	951		articStaccatoBelow								
94	94	186	186	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	952							191			
94	94	373/2	373/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	953										
94	94	186	186	1.5	0	0	Chord	2/4	4	1	3/8		1/4	3/2	954							192			
94	94	375/2	375/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	955							192			
95	95	188	188	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	956										
95	95	753/4	753/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	957										
95	95	377/2	377/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	958										
95	95	755/4	755/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	959										
95	95	189	189	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	960										
95	95	757/4	757/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	961										
95	95	379/2	379/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	962										
95	95	759/4	759/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	963										
95	95	379/2	379/2	0.0	3/8	3/8	Dynamic	2/4	3	1	0					p									
95	95	379/2	379/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	964							193			
95	95	188	188	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	965							192			
95	95	377/2	377/2	0.25	1/8	1/8	Chord	2/4	4	1	1/16		1/16	1	966							192			
95	95	755/4	755/4	0.25	3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	967							192			
95	95	189	189	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	968		articStaccatoBelow								
95	95	379/2	379/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	969										
96	96	381/2	381/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	970							194			
96	96	191	191	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	971										
96	96	190	190	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	972		articStaccatoBelow								
96	96	761/4	761/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	973		articStaccatoBelow								
96	96	381/2	381/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	974		articStaccatoBelow								
96	96	763/4	763/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	975		articStaccatoBelow								
96	96	191	191	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	976		articStaccatoBelow								
96	96	765/4	765/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	977		articStaccatoBelow								
96	96	383/2	383/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	978		articStaccatoBelow								
96	96	767/4	767/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	979		articStaccatoBelow								
96	96	190	190	2.0	0	0	Chord	2/4	3	1	1/2		1/2	1	980										
96	96	190	190	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	981							195			
96	96	381/2	381/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	982										
96	96	383/2	383/2	0.0	3/8	3/8	Dynamic	2/4	4	1	0					p									
96	96	383/2	383/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	983							196			
97	97	192	192	0.0	0	0	Spanner	2/4	1	1	0												18		
97	97	192	192	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	984								18		
97	97	385/2	385/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	985		articStaccatoBelow						18		
97	97	771/4	771/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	986		articStaccatoBelow						18		
97	97	193	193	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	987		articStaccatoBelow						18		
97	97	773/4	773/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	988		articStaccatoBelow						18		
97	97	387/2	387/2	0.0	3/8	3/8	Spanner	2/4	1	1	0														
97	97	387/2	387/2	0.0	3/8	3/8	Spanner	2/4	1	1	0													26	
97	97	387/2	387/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	989		articStaccatoBelow							26	
97	97	775/4	775/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	990		articStaccatoBelow							26	
97	97	192	192	0.0	0	0	Spanner	2/4	2	1	0												19		
97	97	192	192	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	991		articStaccatoBelow						19		
97	97	769/4	769/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	992		articStaccatoBelow						19		
97	97	385/2	385/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	993							197	19		
97	97	193	193	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	994							197	19		
97	97	387/2	387/2	0.0	3/8	3/8	Spanner	2/4	2	1	0														
97	97	387/2	387/2	0.0	3/8	3/8	Spanner	2/4	2	1	0													27	
97	97	387/2	387/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	995									27	
97	97	192	192	0.0	0	0	Spanner	2/4	3	1	0												20		
97	97	192	192	1.5	0	0	Chord	2/4	3	1	3/8		1/4	3/2	996								20		
97	97	387/2	387/2	0.0	3/8	3/8	Dynamic	2/4	3	1	0					p									
97	97	387/2	387/2	0.0	3/8	3/8	Spanner	2/4	3	1	0														
97	97	387/2	387/2	0.0	3/8	3/8	Spanner	2/4	3	1	0													28	
97	97	387/2	387/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	997							198		28	
97	97	192	192	0.0	0	0	Spanner	2/4	4	1	0												21		
97	97	192	192	1.5	0	0	Chord	2/4	4	1	3/8		1/4	3/2	998								21		
97	97	387/2	387/2	0.0	3/8	3/8	Spanner	2/4	4	1	0														
97	97	387/2	387/2	0.0	3/8	3/8	Spanner	2/4	4	1	0													29	
97	97	387/2	387/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	999									29	
98	98	194	194	0.0	0	0	Spanner	2/4	1	1	0														
98	98	389/2	389/2	0.0	1/8	1/8	Dynamic	2/4	1	1	0					p									
98	98	389/2	389/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1000							199			
98	98	195	195	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	1001							200			
98	98	194	194	0.0	0	0	Dynamic	2/4	2	1	0					p									
98	98	194	194	0.0	0	0	Spanner	2/4	2	1	0														
98	98	194	194	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1002		articStaccatoBelow								
98	98	777/4	777/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1003		articStaccatoBelow								
98	98	389/2	389/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1004		articStaccatoBelow								
98	98	779/4	779/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1005		articStaccatoBelow								
98	98	195	195	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1006		articStaccatoBelow								
98	98	781/4	781/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1007		articStaccatoBelow								
98	98	391/2	391/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1008		articStaccatoBelow								
98	98	783/4	783/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1009		articStaccatoBelow								
98	98	194	194	0.0	0	0	Spanner	2/4	3	1	0														
98	98	194	194	2.0	0	0	Chord	2/4	3	1	1/2		1/2	1	1010										
98	98	194	194	0.0	0	0	Spanner	2/4	4	1	0														
98	98	391/2	391/2	0.0	3/8	3/8	Dynamic	2/4	4	1	0					p									
98	98	391/2	391/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1011							201			
99	99	196	196	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1012										
99	99	393/2	393/2	0.0	1/8	1/8	Spanner	2/4	1	1	0												22		
99	99	393/2	393/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1013		articStaccatoBelow						22		
99	99	787/4	787/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1014		articStaccatoBelow						22		
99	99	197	197	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1015		articStaccatoAbove						22		
99	99	789/4	789/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1016		articStaccatoAbove						22		
99	99	395/2	395/2	0.0	3/8	3/8	Spanner	2/4	1	1	0														
99	99	395/2	395/2	0.0	3/8	3/8	Spanner	2/4	1	1	0													30	
99	99	395/2	395/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1017		articStaccatoAbove							30	
99	99	791/4	791/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1018		articStaccatoAbove							30	
99	99	196	196	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1019		articStaccatoBelow								
99	99	785/4	785/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1020		articStaccatoBelow								
99	99	393/2	393/2	0.0	1/8	1/8	Spanner	2/4	2	1	0												23		
99	99	393/2	393/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1021							202	23		
99	99	197	197	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1022							202	23		
99	99	395/2	395/2	0.0	3/8	3/8	Spanner	2/4	2	1	0														
99	99	395/2	395/2	0.0	3/8	3/8	Spanner	2/4	2	1	0													31	
99	99	395/2	395/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1023									31	
99	99	196	196	0.0	0	0	Spanner	2/4	3	1	0												24		
99	99	196	196	1.5	0	0	Chord	2/4	3	1	3/8		1/4	3/2	1024								24		
99	99	395/2	395/2	0.0	3/8	3/8	Dynamic	2/4	3	1	0					p							24		
99	99	395/2	395/2	0.0	3/8	3/8	Spanner	2/4	3	1	0												24	32	
99	99	395/2	395/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1025							203	24	32	
99	99	196	196	0.0	0	0	Spanner	2/4	4	1	0												25		
99	99	196	196	1.5	0	0	Chord	2/4	4	1	3/8		1/4	3/2	1026								25		
99	99	395/2	395/2	0.0	3/8	3/8	Spanner	2/4	4	1	0												25	33	
99	99	395/2	395/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1027								25	33	
100	100	198	198	0.0	0	0	Spanner	2/4	1	1	0														
100	100	397/2	397/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1028							204			
100	100	199	199	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	1029							205			
100	100	198	198	0.0	0	0	Spanner	2/4	2	1	0														
100	100	198	198	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1030		articStaccatoBelow								
100	100	793/4	793/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1031		articStaccatoBelow								
100	100	397/2	397/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1032		articStaccatoBelow								
100	100	795/4	795/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1033		articStaccatoBelow								
100	100	199	199	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1034		articStaccatoBelow								
100	100	797/4	797/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1035		articStaccatoBelow								
100	100	399/2	399/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1036		articStaccatoBelow								
100	100	799/4	799/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1037		articStaccatoBelow								
100	100	198	198	0.0	0	0	Spanner	2/4	3	1	0														
100	100	198	198	0.0	0	0	Spanner	2/4	3	1	0														
100	100	198	198	2.0	0	0	Chord	2/4	3	1	1/2		1/2	1	1038										
100	100	198	198	0.0	0	0	Spanner	2/4	4	1	0														
100	100	198	198	0.0	0	0	Spanner	2/4	4	1	0														
100	100	399/2	399/2	0.0	3/8	3/8	Dynamic	2/4	4	1	0					p									
100	100	399/2	399/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1039							206			
101	101	200	200	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1040										
101	101	401/2	401/2	0.0	1/8	1/8	Spanner	2/4	1	1	0												26		
101	101	401/2	401/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1041		articStaccatoBelow						26		
101	101	803/4	803/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1042		articStaccatoBelow						26		
101	101	201	201	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1043		articStaccatoBelow						26		
101	101	805/4	805/4	0.0	5/16	5/16	Spanner	2/4	1	1	0														
101	101	805/4	805/4	0.0	5/16	5/16	Spanner	2/4	1	1	0													34	
101	101	805/4	805/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1044		articStaccatoBelow							34	
101	101	403/2	403/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1045		articStaccatoBelow							34	
101	101	807/4	807/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1046		articStaccatoBelow							34	
101	101	200	200	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1047		articStaccatoBelow								
101	101	801/4	801/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1048		articStaccatoBelow								
101	101	401/2	401/2	0.0	1/8	1/8	Spanner	2/4	2	1	0												27		
101	101	401/2	401/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1049							207	27		
