mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin
50	50	395/2	395/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8		1/8	1	1993								28	35
50	50	198	198	0.5	1/2	1/2	Chord	4/4	4	1	1/8		1/8	1	1994		articStaccatoBelow						28	35
50	50	397/2	397/2	0.0	5/8	5/8	Spanner	4/4	4	1	0												28	
50	50	397/2	397/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8		1/8	1	1995		articStaccatoBelow						28	
50	50	199	199	0.5	3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	1996		articStaccatoBelow						28	
50	50	399/2	399/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8		1/8	1	1997		articStaccatoBelow						28	
51	51	200	200	0.0	0	0	Dynamic	4/4	1	1	0					pp								
51	51	200	200	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1998		articStaccatoAbove							
51	51	401/2	401/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1999		articStaccatoAbove							
51	51	201	201	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	2000		articStaccatoAbove							
51	51	403/2	403/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	2001		articStaccatoAbove							
51	51	202	202	0.0	1/2	1/2	StaffText	4/4	1	1	0							<i>sempre</i>						
51	51	202	202	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	2002		articStaccatoAbove							
51	51	405/2	405/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	2003		articStaccatoAbove							
51	51	203	203	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	2004		articStaccatoAbove							
51	51	407/2	407/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	2005		articStaccatoAbove							
51	51	200	200	0.0	0	0	Dynamic	4/4	2	1	0					pp								
51	51	401/2	401/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	2006									
51	51	201	201	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	2007									
51	51	202	202	0.0	1/2	1/2	StaffText	4/4	2	1	0							<i>sempre</i>						
51	51	202	202	0.08333333333333333	1/2	1/2	Chord	4/4	2	1	1/48		1/32	2/3	2008							150		
51	51	2425/12	2425/12	0.08333333333333333	25/48	25/48	Chord	4/4	2	1	1/48		1/32	2/3	2009							150		
51	51	1213/6	1213/6	0.08333333333333333	13/24	13/24	Chord	4/4	2	1	1/48		1/32	2/3	2010							150		
51	51	809/4	809/4	0.08333333333333333	9/16	9/16	Chord	4/4	2	1	1/48		1/32	2/3	2011							150		
51	51	607/3	607/3	0.08333333333333333	7/12	7/12	Chord	4/4	2	1	1/48		1/32	2/3	2012							150		
51	51	2429/12	2429/12	0.08333333333333333	29/48	29/48	Chord	4/4	2	1	1/48		1/32	2/3	2013									
51	51	405/2	405/2	0.08333333333333333	5/8	5/8	Chord	4/4	2	1	1/48		1/32	2/3	2014							151		
51	51	2431/12	2431/12	0.08333333333333333	31/48	31/48	Chord	4/4	2	1	1/48		1/32	2/3	2015							151		
51	51	608/3	608/3	0.08333333333333333	2/3	2/3	Chord	4/4	2	1	1/48		1/32	2/3	2016							151		
51	51	811/4	811/4	0.08333333333333333	11/16	11/16	Chord	4/4	2	1	1/48		1/32	2/3	2017							151		
51	51	1217/6	1217/6	0.08333333333333333	17/24	17/24	Chord	4/4	2	1	1/48		1/32	2/3	2018							151		
51	51	2435/12	2435/12	0.08333333333333333	35/48	35/48	Chord	4/4	2	1	1/48		1/32	2/3	2019									
51	51	203	203	0.25	3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	2020		articStaccatoAbove							
51	51	813/4	813/4	0.125	13/16	13/16	Chord	4/4	2	1	1/32		1/32	1	2021							152		
51	51	1627/8	1627/8	0.125	27/32	27/32	Chord	4/4	2	1	1/32		1/32	1	2022									
51	51	407/2	407/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	2023		articStaccatoAbove							
51	51	815/4	815/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	2024		articStaccatoAbove							
51	51	200	200	0.0	0	0	Dynamic	4/4	3	1	0					pp								
51	51	200	200	0.25	0	0	Chord	4/4	3	1	1/16		1/16	1	2025									
51	51	801/4	801/4	0.125	1/16	1/16	Chord	4/4	3	1	1/32		1/32	1	2026							153		
51	51	1603/8	1603/8	0.125	3/32	3/32	Chord	4/4	3	1	1/32		1/32	1	2027									
51	51	401/2	401/2	0.25	1/8	1/8	Chord	4/4	3	1	1/16		1/16	1	2028		articStaccatoBelow							
51	51	803/4	803/4	0.25	3/16	3/16	Chord	4/4	3	1	1/16		1/16	1	2029		articStaccatoBelow							
51	51	201	201	0.5	1/4	1/4	Chord	4/4	3	1	1/8		1/8	1	2030		articStaccatoBelow							
51	51	403/2	403/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8		1/8	1	2031		articStaccatoBelow							
51	51	203	203	0.0	3/4	3/4	StaffText	4/4	3	1	0							<i>sempre</i>						
51	51	203	203	0.08333333333333333	3/4	3/4	Chord	4/4	3	1	1/48		1/32	2/3	2032							154		
51	51	2437/12	2437/12	0.08333333333333333	37/48	37/48	Chord	4/4	3	1	1/48		1/32	2/3	2033							154		
51	51	1219/6	1219/6	0.08333333333333333	19/24	19/24	Chord	4/4	3	1	1/48		1/32	2/3	2034							154		
51	51	813/4	813/4	0.08333333333333333	13/16	13/16	Chord	4/4	3	1	1/48		1/32	2/3	2035							154		
51	51	610/3	610/3	0.08333333333333333	5/6	5/6	Chord	4/4	3	1	1/48		1/32	2/3	2036							154		
51	51	2441/12	2441/12	0.08333333333333333	41/48	41/48	Chord	4/4	3	1	1/48		1/32	2/3	2037									
51	51	407/2	407/2	0.08333333333333333	7/8	7/8	Chord	4/4	3	1	1/48		1/32	2/3	2038							155		
51	51	2443/12	2443/12	0.08333333333333333	43/48	43/48	Chord	4/4	3	1	1/48		1/32	2/3	2039							155		
51	51	611/3	611/3	0.08333333333333333	11/12	11/12	Chord	4/4	3	1	1/48		1/32	2/3	2040							155		
51	51	815/4	815/4	0.08333333333333333	15/16	15/16	Chord	4/4	3	1	1/48		1/32	2/3	2041							155		
51	51	1223/6	1223/6	0.08333333333333333	23/24	23/24	Chord	4/4	3	1	1/48		1/32	2/3	2042							155		
51	51	2447/12	2447/12	0.08333333333333333	47/48	47/48	Chord	4/4	3	1	1/48		1/32	2/3	2043									
51	51	200	200	0.0	0	0	StaffText	4/4	4	1	0							<i>sempre</i>						
51	51	200	200	0.0	0	0	Dynamic	4/4	4	1	0					pp								
51	51	200	200	0.0	0	0	Spanner	4/4	4	1	0													
51	51	200	200	0.5	0	0	Chord	4/4	4	1	1/8		1/8	1	2044		articStaccatoBelow							
51	51	401/2	401/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8		1/8	1	2045		articStaccatoBelow							
51	51	201	201	0.5	1/4	1/4	Chord	4/4	4	1	1/8		1/8	1	2046		articStaccatoBelow							
51	51	403/2	403/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8		1/8	1	2047		articStaccatoBelow							
51	51	202	202	0.25	1/2	1/2	Chord	4/4	4	1	1/16		1/16	1	2048		articStaccatoBelow							
51	51	809/4	809/4	0.125	9/16	9/16	Chord	4/4	4	1	1/32		1/32	1	2049							156		
51	51	1619/8	1619/8	0.125	19/32	19/32	Chord	4/4	4	1	1/32		1/32	1	2050									
51	51	405/2	405/2	0.25	5/8	5/8	Chord	4/4	4	1	1/16		1/16	1	2051		articStaccatoBelow							
51	51	811/4	811/4	0.25	11/16	11/16	Chord	4/4	4	1	1/16		1/16	1	2052		articStaccatoBelow							
51	51	203	203	0.5	3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	2053		articStaccatoBelow							
51	51	407/2	407/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8		1/8	1	2054		articStaccatoBelow							
52	52	204	204	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	2055		articStaccatoAbove							
52	52	409/2	409/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	2056		articStaccatoAbove							
52	52	205	205	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	2057		articStaccatoAbove							
52	52	411/2	411/2	0.0	3/8	3/8	Dynamic	4/4	1	1	0					fp								
52	52	411/2	411/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	2058									
52	52	206	206	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	2059									
52	52	825/4	825/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	2060		articStaccatoAbove							
52	52	413/2	413/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	2061		articStaccatoAbove							
52	52	829/4	829/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	2062		articStaccatoAbove							
52	52	831/4	831/4	0.125	15/16	15/16	Chord	4/4	1	1	1/32		1/32	1	2063							157		
52	52	1663/8	1663/8	0.125	31/32	31/32	Chord	4/4	1	1	1/32		1/32	1	2064									
52	52	204	204	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	2065		articStaccatoBelow							
52	52	409/2	409/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	2066		articStaccatoBelow							
52	52	819/4	819/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	2067		articStaccatoBelow							
52	52	821/4	821/4	0.0	5/16	5/16	Dynamic	4/4	2	1	0					fp								
52	52	821/4	821/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	2068		articStaccatoBelow							
52	52	411/2	411/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	2069									
52	52	206	206	0.75	1/2	1/2	Chord	4/4	2	1	3/16		1/8	3/2	2070									
52	52	827/4	827/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	2071		articStaccatoAbove							
52	52	207	207	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	2072		articStaccatoAbove							
52	52	831/4	831/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	2073									
52	52	204	204	0.0	0	0	Chord	4/4	3	1	0	grace16	1/16	1	2074									
52	52	204	204	0.5	0	0	Chord	4/4	3	1	1/8		1/8	1	2075		articStaccatoAbove							
52	52	409/2	409/2	0.0	1/8	1/8	Chord	4/4	3	1	0	grace16	1/16	1	2076									
52	52	409/2	409/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8		1/8	1	2077		articStaccatoAbove							
52	52	205	205	0.0	1/4	1/4	Chord	4/4	3	1	0	grace16	1/16	1	2078									
52	52	205	205	0.5	1/4	1/4	Chord	4/4	3	1	1/8		1/8	1	2079		articStaccatoAbove							
52	52	411/2	411/2	0.0	3/8	3/8	Dynamic	4/4	3	1	0					fp								
52	52	411/2	411/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8		1/8	1	2080									
52	52	206	206	1.0	1/2	1/2	Chord	4/4	3	1	1/4		1/4	1	2081									
52	52	207	207	0.25	3/4	3/4	Chord	4/4	3	1	1/16		1/16	1	2082									
52	52	829/4	829/4	0.25	13/16	13/16	Chord	4/4	3	1	1/16		1/16	1	2083		articStaccatoAbove							
52	52	415/2	415/2	0.25	7/8	7/8	Chord	4/4	3	1	1/16		1/16	1	2084		articStaccatoAbove							
52	52	831/4	831/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16		1/16	1	2085		articStaccatoAbove							
52	52	204	204	0.25	0	0	Chord	4/4	4	1	1/16		1/16	1	2086		articStaccatoAbove							
52	52	817/4	817/4	0.125	1/16	1/16	Chord	4/4	4	1	1/32		1/32	1	2087							158		
52	52	1635/8	1635/8	0.125	3/32	3/32	Chord	4/4	4	1	1/32		1/32	1	2088									
52	52	409/2	409/2	0.25	1/8	1/8	Chord	4/4	4	1	1/16		1/16	1	2089		articStaccatoAbove							
52	52	819/4	819/4	0.25	3/16	3/16	Chord	4/4	4	1	1/16		1/16	1	2090		articStaccatoAbove							
52	52	205	205	0.5	1/4	1/4	Chord	4/4	4	1	1/8		1/8	1	2091		articStaccatoAbove							
52	52	411/2	411/2	0.0	3/8	3/8	Dynamic	4/4	4	1	0					fp								
52	52	411/2	411/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8		1/8	1	2092									
52	52	206	206	1.0	1/2	1/2	Chord	4/4	4	1	1/4		1/4	1	2093									
52	52	207	207	0.75	3/4	3/4	Chord	4/4	4	1	3/16		1/8	3/2	2094									
52	52	831/4	831/4	0.25	15/16	15/16	Chord	4/4	4	1	1/16		1/16	1	2095		articStaccatoAbove							
53	53	208	208	0.0	0	0	StaffText	4/4	1	1	0							<i>dim.</i>						
53	53	208	208	0.0	0	0	Dynamic	4/4	1	1	0					pp								
53	53	208	208	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	2096		articStaccatoAbove							
53	53	833/4	833/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	2097		articStaccatoAbove							
53	53	417/2	417/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	2098		articStaccatoAbove							
53	53	835/4	835/4	0.125	3/16	3/16	Chord	4/4	1	1	1/32		1/32	1	2099							159		
53	53	1671/8	1671/8	0.125	7/32	7/32	Chord	4/4	1	1	1/32		1/32	1	2100									
53	53	209	209	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	2101									
53	53	841/4	841/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	2102		articStaccatoAbove							
53	53	421/2	421/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	2103		articStaccatoAbove							
53	53	843/4	843/4	0.125	11/16	11/16	Chord	4/4	1	1	1/32		1/32	1	2104							160		
53	53	1687/8	1687/8	0.125	23/32	23/32	Chord	4/4	1	1	1/32		1/32	1	2105									
53	53	211	211	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	2106		articStaccatoAbove							
53	53	845/4	845/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	2107		articStaccatoAbove							
53	53	423/2	423/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	2108		articStaccatoAbove							
53	53	847/4	847/4	0.125	15/16	15/16	Chord	4/4	1	1	1/32		1/32	1	2109							161		
53	53	1695/8	1695/8	0.125	31/32	31/32	Chord	4/4	1	1	1/32		1/32	1	2110									
53	53	208	208	0.0	0	0	StaffText	4/4	2	1	0							<i>dim.</i>						
53	53	208	208	0.0	0	0	Dynamic	4/4	2	1	0					pp								
53	53	208	208	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	2111		articStaccatoBelow							
53	53	833/4	833/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	2112		articStaccatoBelow							
53	53	417/2	417/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	2113		articStaccatoBelow							
53	53	835/4	835/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	2114		articStaccatoBelow							
53	53	209	209	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	2115		articStaccatoAbove							
53	53	837/4	837/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	2116		articStaccatoAbove							
53	53	419/2	419/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	2117		articStaccatoAbove							
53	53	839/4	839/4	0.125	7/16	7/16	Chord	4/4	2	1	1/32		1/32	1	2118							162		
53	53	1679/8	1679/8	0.125	15/32	15/32	Chord	4/4	2	1	1/32		1/32	1	2119									
53	53	210	210	0.25	1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	2120		articStaccatoAbove							
53	53	841/4	841/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	2121		articStaccatoAbove							
53	53	421/2	421/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	2122		articStaccatoAbove							
53	53	843/4	843/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	2123		articStaccatoAbove							
53	53	211	211	0.25	3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	2124		articStaccatoAbove							
53	53	845/4	845/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	2125		articStaccatoAbove							
53	53	423/2	423/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	2126		articStaccatoAbove							
53	53	847/4	847/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	2127		articStaccatoAbove							
53	53	208	208	0.0	0	0	StaffText	4/4	3	1	0							<i>dim.</i>						
53	53	208	208	0.25	0	0	Chord	4/4	3	1	1/16		1/16	1	2128		articStaccatoAbove							
53	53	833/4	833/4	0.25	1/16	1/16	Chord	4/4	3	1	1/16		1/16	1	2129		articStaccatoAbove							
53	53	417/2	417/2	0.25	1/8	1/8	Chord	4/4	3	1	1/16		1/16	1	2130		articStaccatoAbove							
53	53	835/4	835/4	0.25	3/16	3/16	Chord	4/4	3	1	1/16		1/16	1	2131		articStaccatoAbove							
53	53	209	209	0.25	1/4	1/4	Chord	4/4	3	1	1/16		1/16	1	2132		articStaccatoAbove							
53	53	837/4	837/4	0.25	5/16	5/16	Chord	4/4	3	1	1/16		1/16	1	2133		articStaccatoAbove							
53	53	419/2	419/2	0.25	3/8	3/8	Chord	4/4	3	1	1/16		1/16	1	2134		articStaccatoAbove							
53	53	839/4	839/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16		1/16	1	2135		articStaccatoAbove							
53	53	210	210	0.25	1/2	1/2	Chord	4/4	3	1	1/16		1/16	1	2136		articStaccatoAbove							
53	53	841/4	841/4	0.25	9/16	9/16	Chord	4/4	3	1	1/16		1/16	1	2137		articStaccatoAbove							
53	53	421/2	421/2	0.25	5/8	5/8	Chord	4/4	3	1	1/16		1/16	1	2138		articStaccatoAbove							
53	53	843/4	843/4	0.25	11/16	11/16	Chord	4/4	3	1	1/16		1/16	1	2139		articStaccatoAbove							
53	53	211	211	0.25	3/4	3/4	Chord	4/4	3	1	1/16		1/16	1	2140		articStaccatoAbove							
53	53	845/4	845/4	0.25	13/16	13/16	Chord	4/4	3	1	1/16		1/16	1	2141		articStaccatoAbove							
53	53	423/2	423/2	0.25	7/8	7/8	Chord	4/4	3	1	1/16		1/16	1	2142		articStaccatoAbove							
53	53	847/4	847/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16		1/16	1	2143		articStaccatoAbove							
53	53	208	208	0.0	0	0	StaffText	4/4	4	1	0							<i>dim.</i>						
53	53	208	208	0.0	0	0	Dynamic	4/4	4	1	0					pp								
53	53	208	208	0.0	0	0	Dynamic	4/4	4	1	0					pp								
53	53	208	208	0.25	0	0	Chord	4/4	4	1	1/16		1/16	1	2144		articStaccatoBelow							
53	53	833/4	833/4	0.25	1/16	1/16	Chord	4/4	4	1	1/16		1/16	1	2145		articStaccatoBelow							
53	53	417/2	417/2	0.25	1/8	1/8	Chord	4/4	4	1	1/16		1/16	1	2146		articStaccatoBelow							
53	53	835/4	835/4	0.25	3/16	3/16	Chord	4/4	4	1	1/16		1/16	1	2147		articStaccatoBelow							
53	53	209	209	0.25	1/4	1/4	Chord	4/4	4	1	1/16		1/16	1	2148		articStaccatoAbove							
53	53	837/4	837/4	0.25	5/16	5/16	Chord	4/4	4	1	1/16		1/16	1	2149		articStaccatoAbove							
53	53	419/2	419/2	0.25	3/8	3/8	Chord	4/4	4	1	1/16		1/16	1	2150		articStaccatoAbove							
53	53	839/4	839/4	0.25	7/16	7/16	Chord	4/4	4	1	1/16		1/16	1	2151		articStaccatoAbove							
53	53	210	210	0.25	1/2	1/2	Chord	4/4	4	1	1/16		1/16	1	2152		articStaccatoAbove							
53	53	841/4	841/4	0.125	9/16	9/16	Chord	4/4	4	1	1/32		1/32	1	2153							163		
53	53	1683/8	1683/8	0.125	19/32	19/32	Chord	4/4	4	1	1/32		1/32	1	2154									
53	53	421/2	421/2	0.25	5/8	5/8	Chord	4/4	4	1	1/16		1/16	1	2155		articStaccatoAbove							
53	53	843/4	843/4	0.25	11/16	11/16	Chord	4/4	4	1	1/16		1/16	1	2156		articStaccatoAbove							
53	53	211	211	0.25	3/4	3/4	Chord	4/4	4	1	1/16		1/16	1	2157		articStaccatoBelow							
53	53	845/4	845/4	0.25	13/16	13/16	Chord	4/4	4	1	1/16		1/16	1	2158		articStaccatoBelow							
53	53	423/2	423/2	0.25	7/8	7/8	Chord	4/4	4	1	1/16		1/16	1	2159		articStaccatoBelow							
53	53	847/4	847/4	0.25	15/16	15/16	Chord	4/4	4	1	1/16		1/16	1	2160		articStaccatoBelow							
54	54	212	212	0.0	0	0	StaffText	4/4	1	1	0							<i>cresc.</i>						
54	54	212	212	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	2161		articStaccatoAbove							
54	54	849/4	849/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	2162		articStaccatoAbove							
54	54	425/2	425/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	2163		articStaccatoAbove							
54	54	851/4	851/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	2164		articStaccatoAbove							
54	54	213	213	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	2165		articStaccatoAbove							
54	54	853/4	853/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	2166		articStaccatoAbove							
54	54	427/2	427/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	2167		articStaccatoAbove							
54	54	855/4	855/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	2168		articStaccatoAbove							
54	54	214	214	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	2169		articAccentAbove							
54	54	212	212	0.0	0	0	StaffText	4/4	2	1	0							<i>cresc.</i>						
54	54	212	212	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	2170		articStaccatoAbove							
54	54	849/4	849/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	2171		articStaccatoAbove							
54	54	425/2	425/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	2172		articStaccatoAbove							
54	54	851/4	851/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	2173		articStaccatoAbove							
54	54	213	213	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	2174		articStaccatoBelow							
54	54	853/4	853/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	2175		articStaccatoBelow							
54	54	427/2	427/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	2176		articStaccatoBelow							
54	54	855/4	855/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	2177		articStaccatoBelow							
54	54	212	212	0.0	0	0	StaffText	4/4	3	1	0							<i>cresc.</i>						
54	54	212	212	0.25	0	0	Chord	4/4	3	1	1/16		1/16	1	2178		articStaccatoAbove							
54	54	849/4	849/4	0.25	1/16	1/16	Chord	4/4	3	1	1/16		1/16	1	2179		articStaccatoAbove							
54	54	425/2	425/2	0.25	1/8	1/8	Chord	4/4	3	1	1/16		1/16	1	2180		articStaccatoAbove							
54	54	851/4	851/4	0.25	3/16	3/16	Chord	4/4	3	1	1/16		1/16	1	2181		articStaccatoAbove							
54	54	213	213	0.25	1/4	1/4	Chord	4/4	3	1	1/16		1/16	1	2182		articStaccatoAbove							
54	54	853/4	853/4	0.25	5/16	5/16	Chord	4/4	3	1	1/16		1/16	1	2183		articStaccatoAbove							
54	54	427/2	427/2	0.25	3/8	3/8	Chord	4/4	3	1	1/16		1/16	1	2184		articStaccatoAbove							
54	54	855/4	855/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16		1/16	1	2185		articStaccatoAbove							
54	54	212	212	0.0	0	0	StaffText	4/4	4	1	0							<i>cresc.</i>						
54	54	212	212	0.25	0	0	Chord	4/4	4	1	1/16		1/16	1	2186		articStaccatoBelow							
54	54	849/4	849/4	0.25	1/16	1/16	Chord	4/4	4	1	1/16		1/16	1	2187		articStaccatoBelow							
54	54	425/2	425/2	0.25	1/8	1/8	Chord	4/4	4	1	1/16		1/16	1	2188		articStaccatoBelow							
54	54	851/4	851/4	0.25	3/16	3/16	Chord	4/4	4	1	1/16		1/16	1	2189		articStaccatoBelow							
54	54	213	213	0.25	1/4	1/4	Chord	4/4	4	1	1/16		1/16	1	2190		articStaccatoAbove							
54	54	853/4	853/4	0.25	5/16	5/16	Chord	4/4	4	1	1/16		1/16	1	2191		articStaccatoAbove							
54	54	427/2	427/2	0.25	3/8	3/8	Chord	4/4	4	1	1/16		1/16	1	2192		articStaccatoAbove							
54	54	855/4	855/4	0.25	7/16	7/16	Chord	4/4	4	1	1/16		1/16	1	2193		articStaccatoAbove							
55	55	216	216	0.0	0	0	Dynamic	4/4	1	1	0					p								
55	55	216	216	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	2194							164		
55	55	217	217	0.75	1/4	1/4	Chord	4/4	1	1	3/16		1/8	3/2	2195							164		
55	55	871/4	871/4	0.125	7/16	7/16	Chord	4/4	1	1	1/32		1/32	1	2196							164		
55	55	1743/8	1743/8	0.125	15/32	15/32	Chord	4/4	1	1	1/32		1/32	1	2197									
55	55	218	218	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	2198		articStaccatoAbove							
55	55	437/2	437/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	2199		articStaccatoAbove							
55	55	219	219	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	2200		articStaccatoAbove							
55	55	217	217	0.0	1/4	1/4	Dynamic	4/4	2	1	0					p								
55	55	217	217	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	2201							165		
55	55	218	218	0.75	1/2	1/2	Chord	4/4	2	1	3/16		1/8	3/2	2202							165		
55	55	875/4	875/4	0.125	11/16	11/16	Chord	4/4	2	1	1/32		1/32	1	2203							165		
55	55	1751/8	1751/8	0.125	23/32	23/32	Chord	4/4	2	1	1/32		1/32	1	2204									
55	55	219	219	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	2205		articStaccatoAbove							
55	55	439/2	439/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	2206		articStaccatoAbove							
55	55	216	216	0.0	0	0	Dynamic	4/4	3	1	0					p								
55	55	216	216	0.25	0	0	Chord	4/4	3	1	1/16		1/16	1	2207		articStaccatoAbove							
55	55	865/4	865/4	0.25	1/16	1/16	Chord	4/4	3	1	1/16		1/16	1	2208		articStaccatoAbove							
55	55	433/2	433/2	0.25	1/8	1/8	Chord	4/4	3	1	1/16		1/16	1	2209		articStaccatoAbove							
55	55	867/4	867/4	0.25	3/16	3/16	Chord	4/4	3	1	1/16		1/16	1	2210		articStaccatoAbove							
55	55	217	217	0.25	1/4	1/4	Chord	4/4	3	1	1/16		1/16	1	2211		articStaccatoAbove							
55	55	869/4	869/4	0.25	5/16	5/16	Chord	4/4	3	1	1/16		1/16	1	2212		articStaccatoAbove							
55	55	435/2	435/2	0.25	3/8	3/8	Chord	4/4	3	1	1/16		1/16	1	2213		articStaccatoAbove							
55	55	871/4	871/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16		1/16	1	2214		articStaccatoAbove							
55	55	218	218	0.25	1/2	1/2	Chord	4/4	3	1	1/16		1/16	1	2215		articStaccatoAbove							
