mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	TextLine	TextLine_Sul C	crescendo_hairpin	decrescendo_hairpin	Trill:trill
22	22	42	42	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	243												
22	22	85/2	85/2	1.0	1/8	1/8	Chord	2/4	4	1	1/4		1/4	1	244												
22	22	87/2	87/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	245												
23	23	44	44	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	246							36					
23	23	177/4	177/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	247												
23	23	89/2	89/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	248		articStaccatoAbove										
23	23	179/4	179/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	249		articStaccatoAbove										
23	23	45	45	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	250							37					
23	23	181/4	181/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	251												
23	23	91/2	91/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	252		articStaccatoAbove										
23	23	183/4	183/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	253		articStaccatoAbove										
23	23	44	44	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	254							38					
23	23	177/4	177/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	255												
23	23	89/2	89/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	256		articStaccatoAbove										
23	23	179/4	179/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	257		articStaccatoAbove										
23	23	45	45	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	258							39					
23	23	181/4	181/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	259												
23	23	91/2	91/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	260		articStaccatoAbove										
23	23	183/4	183/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	261		articStaccatoAbove										
23	23	44	44	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	262							40					
23	23	89/2	89/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	263												
23	23	44	44	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	264							41					
23	23	89/2	89/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	265												
24	24	46	46	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	266							42					
24	24	185/4	185/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	267												
24	24	93/2	93/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	268		articStaccatoAbove										
24	24	187/4	187/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	269		articStaccatoAbove										
24	24	47	47	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	270							43					
24	24	189/4	189/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	271												
24	24	95/2	95/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	272		articStaccatoAbove										
24	24	191/4	191/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	273		articStaccatoAbove										
24	24	46	46	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	274							44					
24	24	185/4	185/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	275												
24	24	93/2	93/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	276		articStaccatoAbove										
24	24	187/4	187/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	277		articStaccatoAbove										
24	24	47	47	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	278							45					
24	24	189/4	189/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	279												
24	24	95/2	95/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	280		articStaccatoAbove										
24	24	191/4	191/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	281		articStaccatoAbove										
24	24	93/2	93/2	1.0	1/8	1/8	Chord	2/4	3	1	1/4		1/4	1	282												
24	24	95/2	95/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	283												
24	24	93/2	93/2	1.0	1/8	1/8	Chord	2/4	4	1	1/4		1/4	1	284												
24	24	95/2	95/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	285												
25	25	48	48	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	286							46					
25	25	193/4	193/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	287												
25	25	48	48	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	288							47					
25	25	193/4	193/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	289												
25	25	97/2	97/2	0.0	1/8	1/8	Dynamic	2/4	2	1	0					p											
25	25	97/2	97/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	290		articStaccatoAbove										
25	25	195/4	195/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	291		articStaccatoAbove										
25	25	49	49	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	292							48					
25	25	197/4	197/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	293												
25	25	99/2	99/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	294		articStaccatoAbove										
25	25	199/4	199/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	295		articStaccatoAbove										
25	25	48	48	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	296							49					
25	25	97/2	97/2	0.0	1/8	1/8	Dynamic	2/4	3	1	0					p											
25	25	97/2	97/2	0.25	1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	297		articStaccatoAbove										
25	25	195/4	195/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	298		articStaccatoAbove										
25	25	49	49	0.25	1/4	1/4	Chord	2/4	3	1	1/16		1/16	1	299							50					
25	25	197/4	197/4	0.25	5/16	5/16	Chord	2/4	3	1	1/16		1/16	1	300												
25	25	99/2	99/2	0.25	3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	301		articStaccatoAbove										
25	25	199/4	199/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	302		articStaccatoAbove										
25	25	48	48	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	303							51					
25	25	97/2	97/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	304												
26	26	51	51	0.0	1/4	1/4	Dynamic	2/4	1	1	0					p											
26	26	51	51	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	305												
26	26	50	50	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	306							52					
26	26	201/4	201/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	307												
26	26	101/2	101/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	308		articStaccatoAbove										
26	26	203/4	203/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	309		articStaccatoAbove										
26	26	51	51	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	310							53					
26	26	205/4	205/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	311												
26	26	103/2	103/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	312		articStaccatoAbove										
26	26	207/4	207/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	313		articStaccatoAbove										
26	26	50	50	0.25	0	0	Chord	2/4	3	1	1/16		1/16	1	314							54					
26	26	201/4	201/4	0.25	1/16	1/16	Chord	2/4	3	1	1/16		1/16	1	315												
26	26	101/2	101/2	0.25	1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	316		articStaccatoAbove										
26	26	203/4	203/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	317		articStaccatoAbove										
26	26	51	51	0.25	1/4	1/4	Chord	2/4	3	1	1/16		1/16	1	318							55					
26	26	205/4	205/4	0.25	5/16	5/16	Chord	2/4	3	1	1/16		1/16	1	319												
26	26	103/2	103/2	0.25	3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	320		articStaccatoAbove										
26	26	207/4	207/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	321		articStaccatoAbove										
27	27	52	52	0.0	0	0	Spanner	2/4	1	1	0														2		
27	27	52	52	1.5	0	0	Chord	2/4	1	1	3/8		1/4	3/2	322							56			2		
27	27	107/2	107/2	0.0	3/8	3/8	Spanner	2/4	1	1	0											56					
27	27	107/2	107/2	0.0	3/8	3/8	Spanner	2/4	1	1	0											56				2	
27	27	107/2	107/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	323							56				2	
27	27	215/4	215/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	324											2	
27	27	52	52	0.0	0	0	Spanner	2/4	2	1	0														3		
27	27	52	52	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	325							57			3		
27	27	209/4	209/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	326										3		
27	27	105/2	105/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	327							58			3		
27	27	211/4	211/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	328							58			3		
27	27	53	53	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	329							58			3		
27	27	213/4	213/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	330							58			3		
27	27	107/2	107/2	0.0	3/8	3/8	Spanner	2/4	2	1	0											58					
27	27	107/2	107/2	0.0	3/8	3/8	Spanner	2/4	2	1	0											58				3	
27	27	107/2	107/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	331							58				3	
27	27	215/4	215/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	332											3	
27	27	52	52	0.0	0	0	Spanner	2/4	3	1	0														4		
27	27	52	52	0.25	0	0	Chord	2/4	3	1	1/16		1/16	1	333							59			4		
27	27	209/4	209/4	0.25	1/16	1/16	Chord	2/4	3	1	1/16		1/16	1	334										4		
27	27	105/2	105/2	0.25	1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	335							60			4		
27	27	211/4	211/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	336							60			4		
27	27	53	53	0.25	1/4	1/4	Chord	2/4	3	1	1/16		1/16	1	337							60			4		
27	27	213/4	213/4	0.25	5/16	5/16	Chord	2/4	3	1	1/16		1/16	1	338							60			4		
27	27	107/2	107/2	0.0	3/8	3/8	Spanner	2/4	3	1	0											60					
27	27	107/2	107/2	0.0	3/8	3/8	Spanner	2/4	3	1	0											60				4	
27	27	107/2	107/2	0.25	3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	339							60				4	
27	27	215/4	215/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	340											4	
27	27	105/2	105/2	0.0	1/8	1/8	Dynamic	2/4	4	1	0					p											
27	27	105/2	105/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	341							61					
27	27	53	53	0.0	1/4	1/4	Spanner	2/4	4	1	0											61			5		
27	27	53	53	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	342							61			5		
27	27	107/2	107/2	0.0	3/8	3/8	Spanner	2/4	4	1	0																
27	27	107/2	107/2	0.0	3/8	3/8	Spanner	2/4	4	1	0															5	
27	27	107/2	107/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	343											5	
28	28	54	54	0.0	0	0	Spanner	2/4	1	1	0																
28	28	54	54	0.0	0	0	Spanner	2/4	1	1	0														6		
28	28	54	54	1.5	0	0	Chord	2/4	1	1	3/8		1/4	3/2	344							62			6		
28	28	111/2	111/2	0.0	3/8	3/8	Spanner	2/4	1	1	0											62					
28	28	111/2	111/2	0.0	3/8	3/8	Spanner	2/4	1	1	0											62				6	
28	28	111/2	111/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	345							62				6	
28	28	223/4	223/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	346											6	
28	28	54	54	0.0	0	0	Spanner	2/4	2	1	0																
28	28	54	54	0.0	0	0	Spanner	2/4	2	1	0														7		
28	28	54	54	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	347							63			7		
28	28	217/4	217/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	348										7		
28	28	109/2	109/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	349							64			7		
28	28	219/4	219/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	350							64			7		
28	28	55	55	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	351							64			7		
28	28	221/4	221/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	352							64			7		
28	28	111/2	111/2	0.0	3/8	3/8	Spanner	2/4	2	1	0											64					
28	28	111/2	111/2	0.0	3/8	3/8	Spanner	2/4	2	1	0											64				7	
28	28	111/2	111/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	353							64				7	
28	28	223/4	223/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	354											7	
28	28	54	54	0.0	0	0	Spanner	2/4	3	1	0																
28	28	54	54	0.0	0	0	Spanner	2/4	3	1	0														8		
28	28	54	54	0.25	0	0	Chord	2/4	3	1	1/16		1/16	1	355							65			8		
28	28	217/4	217/4	0.25	1/16	1/16	Chord	2/4	3	1	1/16		1/16	1	356										8		
28	28	109/2	109/2	0.25	1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	357							66			8		
28	28	219/4	219/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	358							66			8		
28	28	55	55	0.25	1/4	1/4	Chord	2/4	3	1	1/16		1/16	1	359							66			8		
28	28	221/4	221/4	0.25	5/16	5/16	Chord	2/4	3	1	1/16		1/16	1	360							66			8		
28	28	111/2	111/2	0.0	3/8	3/8	Spanner	2/4	3	1	0											66					
28	28	111/2	111/2	0.0	3/8	3/8	Spanner	2/4	3	1	0											66				8	
28	28	111/2	111/2	0.25	3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	361							66				8	
28	28	223/4	223/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	362											8	
28	28	54	54	0.0	0	0	Spanner	2/4	4	1	0																
28	28	109/2	109/2	0.0	1/8	1/8	Dynamic	2/4	4	1	0					p											
28	28	109/2	109/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	363							67					
28	28	55	55	0.0	1/4	1/4	Spanner	2/4	4	1	0											67			9		
28	28	55	55	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	364							67			9		
28	28	111/2	111/2	0.0	3/8	3/8	Spanner	2/4	4	1	0																
28	28	111/2	111/2	0.0	3/8	3/8	Spanner	2/4	4	1	0															9	
28	28	111/2	111/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	365											9	
29	29	56	56	0.0	0	0	Spanner	2/4	1	1	0																
29	29	57	57	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	366							68					
29	29	229/4	229/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	367												
29	29	115/2	115/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	368		articStaccatoAbove										
29	29	231/4	231/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	369		articStaccatoAbove										
29	29	56	56	0.0	0	0	Spanner	2/4	2	1	0																
29	29	56	56	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	370							69					
29	29	225/4	225/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	371												
29	29	227/4	227/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	372												
29	29	57	57	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	373							70					
29	29	229/4	229/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	374												
29	29	231/4	231/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	375												
29	29	56	56	0.0	0	0	Spanner	2/4	3	1	0																
29	29	56	56	0.25	0	0	Chord	2/4	3	1	1/16		1/16	1	376							71					
29	29	225/4	225/4	0.25	1/16	1/16	Chord	2/4	3	1	1/16		1/16	1	377												
29	29	227/4	227/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	378												
29	29	57	57	0.25	1/4	1/4	Chord	2/4	3	1	1/16		1/16	1	379							72					
29	29	229/4	229/4	0.25	5/16	5/16	Chord	2/4	3	1	1/16		1/16	1	380												
29	29	231/4	231/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	381												
29	29	56	56	0.0	0	0	Spanner	2/4	4	1	0																
29	29	113/2	113/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	382												
29	29	115/2	115/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	383												
30	30	58	58	0.0	0	0	Spanner	2/4	1	1	0														10		
30	30	58	58	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	384							73			10		
30	30	233/4	233/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	385							73			10		
30	30	117/2	117/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	386							73			10		
30	30	235/4	235/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	387							73			10		
30	30	59	59	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	388							73			10		
30	30	237/4	237/4	0.0	5/16	5/16	Spanner	2/4	1	1	0											73					
30	30	237/4	237/4	0.0	5/16	5/16	Spanner	2/4	1	1	0											73				10	
30	30	237/4	237/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	389							73				10	
30	30	119/2	119/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	390							73				10	
30	30	239/4	239/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	391											10	
30	30	117/2	117/2	0.0	1/8	1/8	Spanner	2/4	2	1	0														11		
30	30	117/2	117/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	392							74			11		
30	30	59	59	0.0	1/4	1/4	Spanner	2/4	2	1	0											74					
30	30	59	59	0.0	1/4	1/4	Spanner	2/4	2	1	0											74				11	
30	30	59	59	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	393							74				11	
30	30	119/2	119/2	0.0	3/8	3/8	Spanner	2/4	2	1	0																
30	30	119/2	119/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	394												
30	30	117/2	117/2	0.0	1/8	1/8	Spanner	2/4	3	1	0														12		
30	30	117/2	117/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	395							75			12		
30	30	59	59	0.0	1/4	1/4	Spanner	2/4	3	1	0											75					
30	30	59	59	0.0	1/4	1/4	Spanner	2/4	3	1	0											75				12	
30	30	59	59	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	396							75				12	
30	30	119/2	119/2	0.0	3/8	3/8	Spanner	2/4	3	1	0																
30	30	119/2	119/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	397												
30	30	117/2	117/2	0.0	1/8	1/8	Spanner	2/4	4	1	0														13		
30	30	117/2	117/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	398							76			13		
30	30	59	59	0.0	1/4	1/4	Spanner	2/4	4	1	0											76					
30	30	59	59	0.0	1/4	1/4	Spanner	2/4	4	1	0											76				13	
30	30	59	59	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	399							76				13	
30	30	119/2	119/2	0.0	3/8	3/8	Spanner	2/4	4	1	0																
30	30	119/2	119/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	400												
31	31	60	60	0.0	0	0	Spanner	2/4	1	1	0																
31	31	60	60	0.0	0	0	Spanner	2/4	1	1	0														14		
31	31	60	60	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	401							77			14		
31	31	241/4	241/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	402										14		
31	31	121/2	121/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	403							78			14		
31	31	243/4	243/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	404							78			14		
31	31	61	61	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	405							78			14		
31	31	245/4	245/4	0.0	5/16	5/16	Spanner	2/4	1	1	0											78					
31	31	245/4	245/4	0.0	5/16	5/16	Spanner	2/4	1	1	0											78				14	
31	31	245/4	245/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	406							78				14	
31	31	123/2	123/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	407							78				14	
31	31	247/4	247/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	408											14	
31	31	121/2	121/2	0.0	1/8	1/8	Spanner	2/4	2	1	0														15		
31	31	121/2	121/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	409							79			15		
31	31	61	61	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	410							79			15		
31	31	245/4	245/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	411							79			15		
31	31	123/2	123/2	0.0	3/8	3/8	Spanner	2/4	2	1	0											79					
31	31	123/2	123/2	0.0	3/8	3/8	Spanner	2/4	2	1	0											79				15	
31	31	123/2	123/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	412							79				15	
31	31	247/4	247/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	413											15	
31	31	121/2	121/2	0.0	1/8	1/8	Spanner	2/4	3	1	0														16		
31	31	121/2	121/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	414							80			16		
31	31	61	61	0.0	1/4	1/4	Spanner	2/4	3	1	0											80					
31	31	61	61	0.0	1/4	1/4	Spanner	2/4	3	1	0											80				16	
31	31	61	61	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	415							80				16	
31	31	123/2	123/2	0.0	3/8	3/8	Spanner	2/4	3	1	0																
31	31	123/2	123/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	416												
31	31	121/2	121/2	0.0	1/8	1/8	Spanner	2/4	4	1	0														17		
31	31	121/2	121/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	417							81			17		
31	31	61	61	0.0	1/4	1/4	Spanner	2/4	4	1	0											81					
31	31	61	61	0.0	1/4	1/4	Spanner	2/4	4	1	0											81				17	
31	31	61	61	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	418							81				17	
31	31	123/2	123/2	0.0	3/8	3/8	Spanner	2/4	4	1	0																
31	31	123/2	123/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	419												
32	32	62	62	0.0	0	0	StaffText	2/4	1	1	0							<i>cresc.</i>									
32	32	62	62	0.0	0	0	Spanner	2/4	1	1	0																
32	32	62	62	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	420							82					
32	32	249/4	249/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	421												
32	32	251/4	251/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	422												
32	32	63	63	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	423							83					
32	32	253/4	253/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	424												
32	32	255/4	255/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	425												
32	32	62	62	0.0	0	0	Spanner	2/4	2	1	0																
32	32	125/2	125/2	0.0	1/8	1/8	StaffText	2/4	2	1	0							<i>cresc.</i>									
32	32	125/2	125/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	426												
32	32	127/2	127/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	427												
32	32	125/2	125/2	0.0	1/8	1/8	StaffText	2/4	3	1	0							<i>cresc.</i>									
32	32	125/2	125/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	428												
32	32	127/2	127/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	429												
32	32	125/2	125/2	0.0	1/8	1/8	StaffText	2/4	4	1	0							<i>cresc.</i>									
32	32	125/2	125/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	430												
32	32	127/2	127/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	431												
33	33	64	64	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	432							84					
33	33	257/4	257/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	433												
33	33	259/4	259/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	434												
33	33	65	65	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	435							85					
33	33	261/4	261/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	436												
33	33	263/4	263/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	437												
33	33	129/2	129/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	438												
33	33	131/2	131/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	439												
33	33	129/2	129/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	440												
33	33	131/2	131/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	441												
33	33	129/2	129/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	442												
33	33	131/2	131/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	443												
34	34	66	66	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	444							86					
34	34	265/4	265/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	445												
34	34	267/4	267/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	446												
34	34	67	67	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	447							87					
34	34	269/4	269/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	448												
34	34	271/4	271/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	449												
34	34	133/2	133/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	450												
34	34	135/2	135/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	451												
34	34	133/2	133/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	452												
34	34	135/2	135/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	453												
34	34	133/2	133/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	454												
34	34	135/2	135/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	455												
35	35	68	68	0.0	0	0	Dynamic	2/4	1	1	0					ff											
35	35	68	68	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	456		articStaccatoBelow										
35	35	273/4	273/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	457							88					
