mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin
126	126	362	377	0.25		1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	1947							373		
126	126	1449/4	1509/4	0.25		9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	1948							373		
126	126	725/2	755/2	0.25		5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	1949							373		
126	126	1451/4	1511/4	0.25		11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	1950									
126	126	360	375	0.0		0	0	Dynamic	6/8	2	1	0					p								
126	126	360	375	0.5		0	0	Chord	6/8	2	1	1/8		1/8	1	1951							374		
126	126	721/2	751/2	0.5		1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	1952							374		
126	126	361	376	0.5		1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1953							374		
126	126	723/2	753/2	0.5		3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	1954							374		
126	126	362	377	0.5		1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	1955							374		
126	126	725/2	755/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1956									
126	126	360	375	0.0		0	0	Dynamic	6/8	3	1	0					p								
126	126	360	375	0.5		0	0	Chord	6/8	3	1	1/8		1/8	1	1957							375		
126	126	721/2	751/2	0.5		1/8	1/8	Chord	6/8	3	1	1/8		1/8	1	1958							375		
126	126	361	376	0.5		1/4	1/4	Chord	6/8	3	1	1/8		1/8	1	1959							375		
126	126	723/2	753/2	0.5		3/8	3/8	Chord	6/8	3	1	1/8		1/8	1	1960							375		
126	126	362	377	0.5		1/2	1/2	Chord	6/8	3	1	1/8		1/8	1	1961							375		
126	126	725/2	755/2	0.5		5/8	5/8	Chord	6/8	3	1	1/8		1/8	1	1962									
126	126	360	375	0.0		0	0	Dynamic	6/8	4	1	0					p								
126	126	360	375	1.0		0	0	Chord	6/8	4	1	1/4		1/4	1	1963									
126	126	723/2	753/2	0.0		3/8	3/8	StaffText	6/8	4	1	0							"<font size=""11""/>pizz."						
126	126	723/2	753/2	1.0		3/8	3/8	Chord	6/8	4	1	1/4		1/4	1	1964									
127	127	363	378	0.25		0	0	Chord	6/8	1	1	1/16		1/16	1	1965							376		
127	127	1453/4	1513/4	0.25		1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	1966							376		
127	127	727/2	757/2	0.25		1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	1967							376		
127	127	1455/4	1515/4	0.25		3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	1968							376		
127	127	364	379	0.25		1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	1969							376		
127	127	1457/4	1517/4	0.25		5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	1970									
127	127	729/2	759/2	0.25		3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	1971							377		
127	127	1459/4	1519/4	0.25		7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	1972							377		
127	127	365	380	0.25		1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	1973							377		
127	127	1461/4	1521/4	0.25		9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	1974							377		
127	127	731/2	761/2	0.25		5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	1975							377		
127	127	1463/4	1523/4	0.25		11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	1976									
127	127	363	378	0.5		0	0	Chord	6/8	2	1	1/8		1/8	1	1977							378		
127	127	727/2	757/2	0.5		1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	1978							378		
127	127	364	379	0.5		1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1979									
127	127	729/2	759/2	0.5		3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	1980							379		
127	127	365	380	0.5		1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	1981							379		
127	127	731/2	761/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1982									
127	127	363	378	0.5		0	0	Chord	6/8	3	1	1/8		1/8	1	1983							380		
127	127	727/2	757/2	0.5		1/8	1/8	Chord	6/8	3	1	1/8		1/8	1	1984							380		
127	127	364	379	0.5		1/4	1/4	Chord	6/8	3	1	1/8		1/8	1	1985									
127	127	729/2	759/2	0.5		3/8	3/8	Chord	6/8	3	1	1/8		1/8	1	1986							381		
127	127	365	380	0.5		1/2	1/2	Chord	6/8	3	1	1/8		1/8	1	1987							381		
127	127	731/2	761/2	0.5		5/8	5/8	Chord	6/8	3	1	1/8		1/8	1	1988									
127	127	363	378	1.0		0	0	Chord	6/8	4	1	1/4		1/4	1	1989									
127	127	729/2	759/2	1.0		3/8	3/8	Chord	6/8	4	1	1/4		1/4	1	1990									
128	128	366	381	0.0		0	0	Dynamic	6/8	1	1	0					sfp								
128	128	366	381	1.5		0	0	Chord	6/8	1	1	3/8		1/4	3/2	1991									
128	128	735/2	765/2	0.25		3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	1992							382		
128	128	1471/4	1531/4	0.25		7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	1993							382		
128	128	368	383	0.25		1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	1994							382		
128	128	1473/4	1533/4	0.25		9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	1995							382		
128	128	737/2	767/2	0.25		5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	1996							382		
128	128	1475/4	1535/4	0.25		11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	1997									
128	128	366	381	0.0		0	0	Dynamic	6/8	2	1	0					sfp								
128	128	366	381	0.5		0	0	Chord	6/8	2	1	1/8		1/8	1	1998							383		
128	128	733/2	763/2	0.5		1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	1999							383		
128	128	367	382	0.5		1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2000									
128	128	735/2	765/2	0.5		3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2001							384		
128	128	368	383	0.5		1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	2002							384		
128	128	737/2	767/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2003									
128	128	366	381	0.0		0	0	Dynamic	6/8	3	1	0					sfp								
128	128	366	381	0.5		0	0	Chord	6/8	3	1	1/8		1/8	1	2004							385		
128	128	733/2	763/2	0.5		1/8	1/8	Chord	6/8	3	1	1/8		1/8	1	2005							385		
128	128	367	382	0.5		1/4	1/4	Chord	6/8	3	1	1/8		1/8	1	2006									
128	128	735/2	765/2	0.5		3/8	3/8	Chord	6/8	3	1	1/8		1/8	1	2007							386		
128	128	368	383	0.5		1/2	1/2	Chord	6/8	3	1	1/8		1/8	1	2008							386		
128	128	737/2	767/2	0.5		5/8	5/8	Chord	6/8	3	1	1/8		1/8	1	2009									
128	128	366	381	1.0		0	0	Chord	6/8	4	1	1/4		1/4	1	2010									
128	128	367	382	0.0		1/4	1/4	Dynamic	6/8	4	1	0					sf								
128	128	735/2	765/2	0.0		3/8	3/8	Dynamic	6/8	4	1	0					p								
128	128	735/2	765/2	1.0		3/8	3/8	Chord	6/8	4	1	1/4		1/4	1	2011									
129	129	369	384	0.25		0	0	Chord	6/8	1	1	1/16		1/16	1	2012							387		
129	129	1477/4	1537/4	0.25		1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	2013							387		
129	129	739/2	769/2	0.25		1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	2014							387		
129	129	1479/4	1539/4	0.25		3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	2015							387		
129	129	370	385	0.25		1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	2016							387		
129	129	1481/4	1541/4	0.25		5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	2017									
129	129	741/2	771/2	0.25		3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	2018							388		
129	129	1483/4	1543/4	0.25		7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	2019							388		
129	129	371	386	0.25		1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	2020							388		
129	129	1485/4	1545/4	0.25		9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	2021							388		
129	129	743/2	773/2	0.25		5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	2022							388		
129	129	1487/4	1547/4	0.25		11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	2023									
129	129	369	384	0.5		0	0	Chord	6/8	2	1	1/8		1/8	1	2024							389		
129	129	739/2	769/2	0.5		1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	2025							389		
129	129	370	385	0.5		1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2026									
129	129	741/2	771/2	0.5		3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2027							390		
129	129	371	386	0.5		1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	2028							390		
129	129	743/2	773/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2029									
129	129	369	384	0.5		0	0	Chord	6/8	3	1	1/8		1/8	1	2030							391		
129	129	739/2	769/2	0.5		1/8	1/8	Chord	6/8	3	1	1/8		1/8	1	2031							391		
129	129	370	385	0.5		1/4	1/4	Chord	6/8	3	1	1/8		1/8	1	2032									
129	129	741/2	771/2	0.5		3/8	3/8	Chord	6/8	3	1	1/8		1/8	1	2033							392		
129	129	371	386	0.5		1/2	1/2	Chord	6/8	3	1	1/8		1/8	1	2034							392		
129	129	743/2	773/2	0.5		5/8	5/8	Chord	6/8	3	1	1/8		1/8	1	2035									
129	129	369	384	1.0		0	0	Chord	6/8	4	1	1/4		1/4	1	2036									
129	129	741/2	771/2	0.5		3/8	3/8	Chord	6/8	4	1	1/8		1/8	1	2037									
129	129	743/2	773/2	0.5		5/8	5/8	Chord	6/8	4	1	1/8		1/8	1	2038									
130	130	372	387	0.0		0	0	Dynamic	6/8	1	1	0					fp								
130	130	372	387	1.5		0	0	Chord	6/8	1	1	3/8		1/4	3/2	2039							393		
130	130	747/2	777/2	1.5		3/8	3/8	Chord	6/8	1	1	3/8		1/4	3/2	2040									
130	130	372	387	0.0		0	0	Dynamic	6/8	2	1	0					fp								
130	130	372	387	3.0		0	0	Chord	6/8	2	1	3/4		1/2	3/2	2041									
130	130	372	387	0.0		0	0	Dynamic	6/8	3	1	0					fp								
130	130	372	387	3.0		0	0	Chord	6/8	3	1	3/4		1/2	3/2	2042									
130	130	372	387	0.0		0	0	Dynamic	6/8	4	1	0					fp								
130	130	372	387	0.5		0	0	Chord	6/8	4	1	1/8		1/8	1	2043									
130	130	745/2	775/2	0.5		1/8	1/8	Chord	6/8	4	1	1/8		1/8	1	2044									
130	130	373	388	0.5		1/4	1/4	Chord	6/8	4	1	1/8		1/8	1	2045									
130	130	747/2	777/2	0.5		3/8	3/8	Chord	6/8	4	1	1/8		1/8	1	2046									
130	130	374	389	0.5		1/2	1/2	Chord	6/8	4	1	1/8		1/8	1	2047									
130	130	749/2	779/2	0.5		5/8	5/8	Chord	6/8	4	1	1/8		1/8	1	2048									
131	131	375	390	0.0		0	0	StaffText	6/8	1	1	0							<i>dim.</i>						
131	131	375	390	1.5		0	0	Chord	6/8	1	1	3/8		1/4	3/2	2049							394		
131	131	753/2	783/2	1.5		3/8	3/8	Chord	6/8	1	1	3/8		1/4	3/2	2050									
131	131	375	390	0.0		0	0	StaffText	6/8	2	1	0							<i>dim.</i>						
131	131	375	390	1.5		0	0	Chord	6/8	2	1	3/8		1/4	3/2	2051							395		
131	131	753/2	783/2	1.5		3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	2052									
131	131	375	390	0.0		0	0	StaffText	6/8	3	1	0							<i>dim.</i>						
131	131	375	390	1.5		0	0	Chord	6/8	3	1	3/8		1/4	3/2	2053							396		
131	131	753/2	783/2	1.5		3/8	3/8	Chord	6/8	3	1	3/8		1/4	3/2	2054									
131	131	375	390	0.0		0	0	StaffText	6/8	4	1	0							<i>dim.</i>						
131	131	375	390	0.5		0	0	Chord	6/8	4	1	1/8		1/8	1	2055									
131	131	751/2	781/2	0.5		1/8	1/8	Chord	6/8	4	1	1/8		1/8	1	2056									
131	131	376	391	0.5		1/4	1/4	Chord	6/8	4	1	1/8		1/8	1	2057									
131	131	753/2	783/2	0.5		3/8	3/8	Chord	6/8	4	1	1/8		1/8	1	2058									
131	131	377	392	0.5		1/2	1/2	Chord	6/8	4	1	1/8		1/8	1	2059									
131	131	755/2	785/2	0.5		5/8	5/8	Chord	6/8	4	1	1/8		1/8	1	2060									
132	132	378	393	1.5		0	0	Chord	6/8	1	1	3/8		1/4	3/2	2061							397		
132	132	759/2	789/2	1.5		3/8	3/8	Chord	6/8	1	1	3/8		1/4	3/2	2062									
132	132	378	393	1.5		0	0	Chord	6/8	2	1	3/8		1/4	3/2	2063							398		
132	132	759/2	789/2	1.5		3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	2064									
132	132	378	393	1.5		0	0	Chord	6/8	3	1	3/8		1/4	3/2	2065							399		
132	132	759/2	789/2	1.5		3/8	3/8	Chord	6/8	3	1	3/8		1/4	3/2	2066									
132	132	378	393	0.5		0	0	Chord	6/8	4	1	1/8		1/8	1	2067									
132	132	757/2	787/2	0.5		1/8	1/8	Chord	6/8	4	1	1/8		1/8	1	2068									
132	132	379	394	0.5		1/4	1/4	Chord	6/8	4	1	1/8		1/8	1	2069									
132	132	759/2	789/2	0.5		3/8	3/8	Chord	6/8	4	1	1/8		1/8	1	2070									
132	132	380	395	0.5		1/2	1/2	Chord	6/8	4	1	1/8		1/8	1	2071									
132	132	761/2	791/2	0.5		5/8	5/8	Chord	6/8	4	1	1/8		1/8	1	2072									
133	133	381	396	3.0		0	0	Chord	6/8	1	1	3/4		1/2	3/2	2073									
133	133	381	396	3.0		0	0	Chord	6/8	2	1	3/4		1/2	3/2	2074									
133	133	381	396	1.5		0	0	Chord	6/8	3	1	3/8		1/4	3/2	2075							400		
133	133	765/2	795/2	1.5		3/8	3/8	Chord	6/8	3	1	3/8		1/4	3/2	2076									
133	133	381	396	0.5		0	0	Chord	6/8	4	1	1/8		1/8	1	2077									
133	133	763/2	793/2	0.5		1/8	1/8	Chord	6/8	4	1	1/8		1/8	1	2078									
133	133	382	397	0.5		1/4	1/4	Chord	6/8	4	1	1/8		1/8	1	2079									
133	133	765/2	795/2	0.5		3/8	3/8	Chord	6/8	4	1	1/8		1/8	1	2080									
133	133	383	398	0.5		1/2	1/2	Chord	6/8	4	1	1/8		1/8	1	2081									
133	133	767/2	797/2	0.5		5/8	5/8	Chord	6/8	4	1	1/8		1/8	1	2082									
134	134	384	399	0.0		0	0	StaffText	6/8	1	1	0							<i>sempre dim.</i>						
134	134	384	399	1.5		0	0	Chord	6/8	1	1	3/8		1/4	3/2	2083							401		
134	134	771/2	801/2	1.5		3/8	3/8	Chord	6/8	1	1	3/8		1/4	3/2	2084									
134	134	384	399	0.0		0	0	StaffText	6/8	2	1	0							<i>sempre dim.</i>						
134	134	384	399	1.5		0	0	Chord	6/8	2	1	3/8		1/4	3/2	2085							402		
134	134	771/2	801/2	1.5		3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	2086									
134	134	384	399	0.0		0	0	StaffText	6/8	3	1	0							<i>sempre dim.</i>						
134	134	384	399	3.0		0	0	Chord	6/8	3	1	3/4		1/2	3/2	2087									
134	134	384	399	0.0		0	0	StaffText	6/8	4	1	0							<i>sempre dim.</i>						
134	134	384	399	0.5		0	0	Chord	6/8	4	1	1/8		1/8	1	2088									
134	134	769/2	799/2	0.5		1/8	1/8	Chord	6/8	4	1	1/8		1/8	1	2089									
134	134	385	400	0.5		1/4	1/4	Chord	6/8	4	1	1/8		1/8	1	2090									
134	134	771/2	801/2	0.5		3/8	3/8	Chord	6/8	4	1	1/8		1/8	1	2091									
134	134	386	401	0.5		1/2	1/2	Chord	6/8	4	1	1/8		1/8	1	2092									
134	134	773/2	803/2	0.5		5/8	5/8	Chord	6/8	4	1	1/8		1/8	1	2093									
135	135	387	402	1.5		0	0	Chord	6/8	1	1	3/8		1/4	3/2	2094									
135	135	777/2	807/2	0.0		3/8	3/8	Dynamic	6/8	1	1	0					pp								
135	135	777/2	807/2	1.5		3/8	3/8	Chord	6/8	1	1	3/8		1/4	3/2	2095									
135	135	387	402	1.5		0	0	Chord	6/8	2	1	3/8		1/4	3/2	2096									
135	135	777/2	807/2	0.0		3/8	3/8	Dynamic	6/8	2	1	0					pp								
135	135	777/2	807/2	1.5		3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	2097							403		
135	135	387	402	1.5		0	0	Chord	6/8	3	1	3/8		1/4	3/2	2098									
135	135	777/2	807/2	0.0		3/8	3/8	Dynamic	6/8	3	1	0					pp								
135	135	777/2	807/2	1.5		3/8	3/8	Chord	6/8	3	1	3/8		1/4	3/2	2099							404		
135	135	387	402	0.5		0	0	Chord	6/8	4	1	1/8		1/8	1	2100									
135	135	775/2	805/2	0.5		1/8	1/8	Chord	6/8	4	1	1/8		1/8	1	2101									
135	135	388	403	0.5		1/4	1/4	Chord	6/8	4	1	1/8		1/8	1	2102									
135	135	777/2	807/2	0.0		3/8	3/8	Dynamic	6/8	4	1	0					pp								
135	135	777/2	807/2	0.5		3/8	3/8	Chord	6/8	4	1	1/8		1/8	1	2103									
135	135	389	404	0.5		1/2	1/2	Chord	6/8	4	1	1/8		1/8	1	2104									
135	135	779/2	809/2	0.5		5/8	5/8	Chord	6/8	4	1	1/8		1/8	1	2105									
136	136	390	405	1.5		0	0	Chord	6/8	1	1	3/8		1/4	3/2	2106									
136	136	783/2	813/2	1.5		3/8	3/8	Chord	6/8	1	1	3/8		1/4	3/2	2107									
136	136	390	405	1.5		0	0	Chord	6/8	2	1	3/8		1/4	3/2	2108									
136	136	783/2	813/2	1.5		3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	2109							405		
136	136	390	405	1.5		0	0	Chord	6/8	3	1	3/8		1/4	3/2	2110									
136	136	783/2	813/2	1.5		3/8	3/8	Chord	6/8	3	1	3/8		1/4	3/2	2111							406		
136	136	390	405	0.5		0	0	Chord	6/8	4	1	1/8		1/8	1	2112									
136	136	781/2	811/2	0.5		1/8	1/8	Chord	6/8	4	1	1/8		1/8	1	2113									
136	136	391	406	0.5		1/4	1/4	Chord	6/8	4	1	1/8		1/8	1	2114									
136	136	783/2	813/2	0.5		3/8	3/8	Chord	6/8	4	1	1/8		1/8	1	2115									
136	136	392	407	0.5		1/2	1/2	Chord	6/8	4	1	1/8		1/8	1	2116									
136	136	785/2	815/2	0.5		5/8	5/8	Chord	6/8	4	1	1/8		1/8	1	2117									
137	137	393	408	3.0		0	0	Chord	6/8	1	1	3/4		1/2	3/2	2118									
137	137	393	408	1.5		0	0	Chord	6/8	2	1	3/8		1/4	3/2	2119							405		
137	137	789/2	819/2	1.5		3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	2120							405		
137	137	393	408	1.5		0	0	Chord	6/8	3	1	3/8		1/4	3/2	2121							406		
137	137	789/2	819/2	1.5		3/8	3/8	Chord	6/8	3	1	3/8		1/4	3/2	2122							406		
137	137	393	408	0.5		0	0	Chord	6/8	4	1	1/8		1/8	1	2123									
137	137	787/2	817/2	0.5		1/8	1/8	Chord	6/8	4	1	1/8		1/8	1	2124									
137	137	394	409	0.5		1/4	1/4	Chord	6/8	4	1	1/8		1/8	1	2125									
137	137	789/2	819/2	0.5		3/8	3/8	Chord	6/8	4	1	1/8		1/8	1	2126									
137	137	395	410	0.5		1/2	1/2	Chord	6/8	4	1	1/8		1/8	1	2127									
137	137	791/2	821/2	0.5		5/8	5/8	Chord	6/8	4	1	1/8		1/8	1	2128									
138	138	396	411	1.0		0	0	Chord	6/8	1	1	1/4		1/4	1	2129									
138	138	396	411	1.0		0	0	Chord	6/8	2	1	1/4		1/4	1	2130									
138	138	396	411	1.0		0	0	Chord	6/8	3	1	1/4		1/4	1	2131									
138	138	396	411	1.0		0	0	Chord	6/8	4	1	1/4		1/4	1	2132									
138	138	795/2	825/2	1.0		3/8	3/8	Chord	6/8	4	1	1/4		1/4	1	2133									
139	139	399	414	1.0		0	0	Chord	6/8	4	1	1/4		1/4	1	2134									
139	139	801/2	831/2	1.0		3/8	3/8	Chord	6/8	4	1	1/4		1/4	1	2135									
140	140	402	417	0.0		0	0	Dynamic	6/8	1	1	0					fp								
140	140	402	417	3.0		0	0	Chord	6/8	1	1	3/4		1/2	3/2	2136									
140	140	403	418	0.0		1/4	1/4	Dynamic	6/8	2	1	0					p								
140	140	403	418	0.5		1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2137							407		
140	140	807/2	837/2	0.5		3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2138							407		
140	140	404	419	0.5		1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	2139							407		
140	140	809/2	839/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2140									
140	140	402	417	0.0		0	0	Dynamic	6/8	4	1	0					f								
140	140	402	417	1.0		0	0	Chord	6/8	4	1	1/4		1/4	1	2141									
140	140	807/2	837/2	0.0		3/8	3/8	Dynamic	6/8	4	1	0					p								
140	140	807/2	837/2	1.0		3/8	3/8	Chord	6/8	4	1	1/4		1/4	1	2142									
141	141	405	420	3.0		0	0	Chord	6/8	1	1	3/4		1/2	3/2	2143									
141	141	405	420	0.5		0	0	Chord	6/8	2	1	1/8		1/8	1	2144							408		
141	141	811/2	841/2	0.5		1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	2145							408		
141	141	406	421	0.5		1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2146							408		
141	141	813/2	843/2	0.5		3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2147							408		
141	141	407	422	0.5		1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	2148							408		
141	141	815/2	845/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2149									
141	141	813/2	843/2	0.0		3/8	3/8	Dynamic	6/8	3	1	0					p								
141	141	813/2	843/2	0.5		3/8	3/8	Chord	6/8	3	1	1/8		1/8	1	2150							409		
141	141	407	422	0.5		1/2	1/2	Chord	6/8	3	1	1/8		1/8	1	2151							409		
141	141	815/2	845/2	0.5		5/8	5/8	Chord	6/8	3	1	1/8		1/8	1	2152							409		
141	141	405	420	1.0		0	0	Chord	6/8	4	1	1/4		1/4	1	2153									
141	141	813/2	843/2	1.0		3/8	3/8	Chord	6/8	4	1	1/4		1/4	1	2154									
142	142	408	423	1.5		0	0	Chord	6/8	1	1	3/8		1/4	3/2	2155									
142	142	819/2	849/2	0.5		3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2156							410		
142	142	410	425	0.5		1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2157							410		
142	142	821/2	851/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2158							410		
142	142	408	423	0.5		0	0	Chord	6/8	2	1	1/8		1/8	1	2159							411		
142	142	817/2	847/2	0.5		1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	2160							411		
142	142	409	424	0.5		1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2161									
142	142	819/2	849/2	1.5		3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	2162									
142	142	408	423	0.5		0	0	Chord	6/8	3	1	1/8		1/8	1	2163							409		
142	142	817/2	847/2	0.5		1/8	1/8	Chord	6/8	3	1	1/8		1/8	1	2164							409		
142	142	409	424	0.5		1/4	1/4	Chord	6/8	3	1	1/8		1/8	1	2165									
142	142	819/2	849/2	0.5		3/8	3/8	Chord	6/8	3	1	1/8		1/8	1	2166							412		
142	142	410	425	0.5		1/2	1/2	Chord	6/8	3	1	1/8		1/8	1	2167							412		
142	142	821/2	851/2	0.5		5/8	5/8	Chord	6/8	3	1	1/8		1/8	1	2168									
142	142	408	423	1.0		0	0	Chord	6/8	4	1	1/4		1/4	1	2169									
142	142	819/2	849/2	1.0		3/8	3/8	Chord	6/8	4	1	1/4		1/4	1	2170									
143	143	411	426	0.5		0	0	Chord	6/8	1	1	1/8		1/8	1	2171							410		
143	143	823/2	853/2	0.5		1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2172							410		
143	143	412	427	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2173									
143	143	825/2	855/2	1.5		3/8	3/8	Chord	6/8	1	1	3/8		1/4	3/2	2174									
143	143	825/2	855/2	1.0		3/8	3/8	Chord	6/8	1	2	1/4		1/4	1	2175							413		
143	143	827/2	857/2	0.5		5/8	5/8	Chord	6/8	1	2	1/8		1/8	1	2176									
143	143	411	426	1.5		0	0	Chord	6/8	2	1	3/8		1/4	3/2	2177									
143	143	825/2	855/2	0.5		3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2178							414		
143	143	413	428	0.5		1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	2179							414		
143	143	827/2	857/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2180									
143	143	411	426	0.5		0	0	Chord	6/8	3	1	1/8		1/8	1	2181							415		
143	143	823/2	853/2	0.5		1/8	1/8	Chord	6/8	3	1	1/8		1/8	1	2182							415		
143	143	412	427	0.5		1/4	1/4	Chord	6/8	3	1	1/8		1/8	1	2183							415		
143	143	825/2	855/2	0.5		3/8	3/8	Chord	6/8	3	1	1/8		1/8	1	2184							415		
143	143	413	428	0.5		1/2	1/2	Chord	6/8	3	1	1/8		1/8	1	2185							415		
143	143	827/2	857/2	0.5		5/8	5/8	Chord	6/8	3	1	1/8		1/8	1	2186									
143	143	411	426	1.0		0	0	Chord	6/8	4	1	1/4		1/4	1	2187									
143	143	825/2	855/2	1.0		3/8	3/8	Chord	6/8	4	1	1/4		1/4	1	2188									
144	144	414	429	1.0		0	0	Chord	6/8	1	1	1/4		1/4	1	2189									
144	144	414	429	1.0		0	0	Chord	6/8	2	1	1/4		1/4	1	2190									
144	144	414	429	1.0		0	0	Chord	6/8	3	1	1/4		1/4	1	2191									
144	144	414	429	0.5		0	0	Chord	6/8	4	1	1/8		1/8	1	2192									
144	144	829/2	859/2	0.5		1/8	1/8	Chord	6/8	4	1	1/8		1/8	1	2193									
144	144	415	430	0.0		1/4	1/4	StaffText	6/8	4	1	0							<i>cresc.</i>						
144	144	415	430	0.5		1/4	1/4	Chord	6/8	4	1	1/8		1/8	1	2194									
144	144	831/2	861/2	0.5		3/8	3/8	Chord	6/8	4	1	1/8		1/8	1	2195									
144	144	416	431	0.5		1/2	1/2	Chord	6/8	4	1	1/8		1/8	1	2196									
144	144	833/2	863/2	0.5		5/8	5/8	Chord	6/8	4	1	1/8		1/8	1	2197									
145	145	417	432	0.5		0	0	Chord	6/8	4	1	1/8		1/8	1	2198									
145	145	835/2	865/2	0.5		1/8	1/8	Chord	6/8	4	1	1/8		1/8	1	2199									
145	145	418	433	0.5		1/4	1/4	Chord	6/8	4	1	1/8		1/8	1	2200									
145	145	837/2	867/2	0.5		3/8	3/8	Chord	6/8	4	1	1/8		1/8	1	2201									
145	145	419	434	0.5		1/2	1/2	Chord	6/8	4	1	1/8		1/8	1	2202									
145	145	839/2	869/2	0.5		5/8	5/8	Chord	6/8	4	1	1/8		1/8	1	2203									
146	146	421	436	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2204							416		
146	146	843/2	873/2	0.5		3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2205							416		
146	146	422	437	0.5		1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2206							416		
