mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	system_text	slur	decrescendo_hairpin	crescendo_hairpin
97	97	432	432	3.0	0	0	Chord	9/8	1	1	3/4			1/2	3/2	2573							
97	97	435	435	1.0	3/4	3/4	Chord	9/8	1	1	1/4			1/4	1	2574							
97	97	436	436	0.25	1	1	Chord	9/8	1	1	1/16			1/16	1	2575							
97	97	1745/4	1745/4	0.03571428571428571	17/16	17/16	Chord	9/8	1	1	1/112			1/64	4/7	2576					407		
97	97	3054/7	3054/7	0.03571428571428571	15/14	15/14	Chord	9/8	1	1	1/112			1/64	4/7	2577					407		
97	97	12217/28	12217/28	0.03571428571428571	121/112	121/112	Chord	9/8	1	1	1/112			1/64	4/7	2578					407		
97	97	6109/14	6109/14	0.03571428571428571	61/56	61/56	Chord	9/8	1	1	1/112			1/64	4/7	2579					407		
97	97	12219/28	12219/28	0.03571428571428571	123/112	123/112	Chord	9/8	1	1	1/112			1/64	4/7	2580					407		
97	97	3055/7	3055/7	0.03571428571428571	31/28	31/28	Chord	9/8	1	1	1/112			1/64	4/7	2581					407		
97	97	12221/28	12221/28	0.03571428571428571	125/112	125/112	Chord	9/8	1	1	1/112			1/64	4/7	2582							
97	97	432	432	1.5	0	0	Chord	9/8	2	1	3/8		r16	1/4	3/2	2583							
97	97	867/2	867/2	1.5	3/8	3/8	Chord	9/8	2	1	3/8		r16	1/4	3/2	2584							
97	97	435	435	1.5	3/4	3/4	Chord	9/8	2	1	3/8		r16	1/4	3/2	2585							
97	97	432	432	1.5	0	0	Chord	9/8	3	1	3/8		r16	1/4	3/2	2586							
97	97	867/2	867/2	1.5	3/8	3/8	Chord	9/8	3	1	3/8		r16	1/4	3/2	2587							
97	97	435	435	1.5	3/4	3/4	Chord	9/8	3	1	3/8		r16	1/4	3/2	2588							
97	97	432	432	1.5	0	0	Chord	9/8	4	1	3/8			1/4	3/2	2589					408		
97	97	867/2	867/2	1.5	3/8	3/8	Chord	9/8	4	1	3/8			1/4	3/2	2590					408		
97	97	435	435	1.5	3/4	3/4	Chord	9/8	4	1	3/8			1/4	3/2	2591							
98	98	873/2	873/2	0.0	0	0	SystemText	9/8	1	1	0									"<font size=""12""/>V(64)"			
98	98	873/2	873/2	0.0	0	0	Dynamic	9/8	1	1	0						ff						
98	98	873/2	873/2	1.0	0	0	Chord	9/8	1	1	1/4			1/4	1	2592		articStaccatoAbove					
98	98	438	438	1.0	3/8	3/8	Chord	9/8	1	1	1/4			1/4	1	2593		articStaccatoBelow					
98	98	879/2	879/2	0.0	3/4	3/4	SystemText	9/8	1	1	0									"<font size=""12""/>VI6"			
98	98	873/2	873/2	1.5	0	0	Chord	9/8	2	1	3/8		r16	1/4	3/2	2594							
98	98	438	438	1.5	3/8	3/8	Chord	9/8	2	1	3/8		r16	1/4	3/2	2595							
98	98	879/2	879/2	1.5	3/4	3/4	Chord	9/8	2	1	3/8		r16	1/4	3/2	2596							
98	98	873/2	873/2	1.5	0	0	Chord	9/8	3	1	3/8		r16	1/4	3/2	2597							
98	98	438	438	0.0	3/8	3/8	Dynamic	9/8	3	1	0						ff						
98	98	438	438	0.0	3/8	3/8	Dynamic	9/8	3	1	0						p						
98	98	438	438	1.5	3/8	3/8	Chord	9/8	3	1	3/8		r16	1/4	3/2	2598		articStaccatoBelow					
98	98	879/2	879/2	1.5	3/4	3/4	Chord	9/8	3	1	3/8		r16	1/4	3/2	2599							
98	98	873/2	873/2	1.5	0	0	Chord	9/8	4	1	3/8			1/4	3/2	2600					409		
98	98	438	438	0.0	3/8	3/8	Dynamic	9/8	4	1	0						ff				409		
98	98	438	438	0.0	3/8	3/8	Dynamic	9/8	4	1	0						p				409		
98	98	438	438	0.0	3/8	3/8	Dynamic	9/8	4	1	0						p				409		
98	98	438	438	0.0	3/8	3/8	Dynamic	9/8	4	1	0						ff				409		
98	98	438	438	1.0	3/8	3/8	Chord	9/8	4	1	1/4			1/4	1	2601					409		
98	98	439	439	0.25	5/8	5/8	Chord	9/8	4	1	1/16			1/16	1	2602					409		
98	98	1757/4	1757/4	0.25	11/16	11/16	Chord	9/8	4	1	1/16			1/16	1	2603							
98	98	879/2	879/2	0.25	3/4	3/4	Chord	9/8	4	1	1/16			1/16	1	2604					410		
98	98	1759/4	1759/4	0.125	13/16	13/16	Chord	9/8	4	1	1/32			1/32	1	2605					410		
98	98	3519/8	3519/8	0.125	27/32	27/32	Chord	9/8	4	1	1/32			1/32	1	2606					410		
98	98	440	440	0.25	7/8	7/8	Chord	9/8	4	1	1/16			1/16	1	2607					410		
98	98	1761/4	1761/4	0.25	15/16	15/16	Chord	9/8	4	1	1/16			1/16	1	2608					410		
98	98	881/2	881/2	0.25	1	1	Chord	9/8	4	1	1/16			1/16	1	2609					410		
98	98	1763/4	1763/4	0.25	17/16	17/16	Chord	9/8	4	1	1/16			1/16	1	2610							
99	99	441	441	0.0	0	0	Dynamic	9/8	1	1	0						f						
99	99	441	441	0.125	0	0	Chord	9/8	1	1	1/32			1/32	1	2611					411		
99	99	3529/8	3529/8	0.125	1/32	1/32	Chord	9/8	1	1	1/32			1/32	1	2612					411		
99	99	1765/4	1765/4	0.125	1/16	1/16	Chord	9/8	1	1	1/32			1/32	1	2613					411		
99	99	3531/8	3531/8	0.125	3/32	3/32	Chord	9/8	1	1	1/32			1/32	1	2614					411		
99	99	883/2	883/2	0.125	1/8	1/8	Chord	9/8	1	1	1/32			1/32	1	2615					411		
99	99	3533/8	3533/8	0.125	5/32	5/32	Chord	9/8	1	1	1/32			1/32	1	2616					411		
99	99	1767/4	1767/4	0.125	3/16	3/16	Chord	9/8	1	1	1/32			1/32	1	2617					411		
99	99	3535/8	3535/8	0.125	7/32	7/32	Chord	9/8	1	1	1/32			1/32	1	2618							
99	99	442	442	0.5	1/4	1/4	Chord	9/8	1	1	1/8			1/8	1	2619		articStaccatoAbove					
99	99	885/2	885/2	0.125	3/8	3/8	Chord	9/8	1	1	1/32			1/32	1	2620					412		
99	99	3541/8	3541/8	0.125	13/32	13/32	Chord	9/8	1	1	1/32			1/32	1	2621					412		
99	99	1771/4	1771/4	0.125	7/16	7/16	Chord	9/8	1	1	1/32			1/32	1	2622					412		
99	99	3543/8	3543/8	0.125	15/32	15/32	Chord	9/8	1	1	1/32			1/32	1	2623					412		
99	99	443	443	0.125	1/2	1/2	Chord	9/8	1	1	1/32			1/32	1	2624					412		
99	99	3545/8	3545/8	0.125	17/32	17/32	Chord	9/8	1	1	1/32			1/32	1	2625					412		
99	99	1773/4	1773/4	0.125	9/16	9/16	Chord	9/8	1	1	1/32			1/32	1	2626					412		
99	99	3547/8	3547/8	0.125	19/32	19/32	Chord	9/8	1	1	1/32			1/32	1	2627							
99	99	887/2	887/2	0.5	5/8	5/8	Chord	9/8	1	1	1/8			1/8	1	2628		articStaccatoAbove					
99	99	444	444	0.125	3/4	3/4	Chord	9/8	1	1	1/32			1/32	1	2629					413		
99	99	3553/8	3553/8	0.125	25/32	25/32	Chord	9/8	1	1	1/32			1/32	1	2630					413		
99	99	1777/4	1777/4	0.125	13/16	13/16	Chord	9/8	1	1	1/32			1/32	1	2631					413		
99	99	3555/8	3555/8	0.125	27/32	27/32	Chord	9/8	1	1	1/32			1/32	1	2632					413		
99	99	889/2	889/2	0.125	7/8	7/8	Chord	9/8	1	1	1/32			1/32	1	2633					413		
99	99	3557/8	3557/8	0.125	29/32	29/32	Chord	9/8	1	1	1/32			1/32	1	2634					413		
99	99	1779/4	1779/4	0.125	15/16	15/16	Chord	9/8	1	1	1/32			1/32	1	2635					413		
99	99	3559/8	3559/8	0.125	31/32	31/32	Chord	9/8	1	1	1/32			1/32	1	2636					413		
99	99	445	445	0.125	1	1	Chord	9/8	1	1	1/32			1/32	1	2637					413		
99	99	3561/8	3561/8	0.125	33/32	33/32	Chord	9/8	1	1	1/32			1/32	1	2638					413		
99	99	1781/4	1781/4	0.125	17/16	17/16	Chord	9/8	1	1	1/32			1/32	1	2639					413		
99	99	3563/8	3563/8	0.125	35/32	35/32	Chord	9/8	1	1	1/32			1/32	1	2640							
99	99	441	441	0.25	0	0	Chord	9/8	2	1	1/16			1/16	1	2641							
99	99	1765/4	1765/4	0.125	1/16	1/16	Chord	9/8	2	1	1/32			1/32	1	2642					414		
99	99	3531/8	3531/8	0.125	3/32	3/32	Chord	9/8	2	1	1/32			1/32	1	2643					414		
99	99	883/2	883/2	0.125	1/8	1/8	Chord	9/8	2	1	1/32			1/32	1	2644					414		
99	99	3533/8	3533/8	0.125	5/32	5/32	Chord	9/8	2	1	1/32			1/32	1	2645					414		
99	99	1767/4	1767/4	0.125	3/16	3/16	Chord	9/8	2	1	1/32			1/32	1	2646					414		
99	99	3535/8	3535/8	0.125	7/32	7/32	Chord	9/8	2	1	1/32			1/32	1	2647							
99	99	442	442	0.5	1/4	1/4	Chord	9/8	2	1	1/8			1/8	1	2648		articStaccatoBelow					
99	99	885/2	885/2	0.125	3/8	3/8	Chord	9/8	2	1	1/32			1/32	1	2649					415		
99	99	3541/8	3541/8	0.125	13/32	13/32	Chord	9/8	2	1	1/32			1/32	1	2650					415		
99	99	1771/4	1771/4	0.125	7/16	7/16	Chord	9/8	2	1	1/32			1/32	1	2651					415		
99	99	3543/8	3543/8	0.125	15/32	15/32	Chord	9/8	2	1	1/32			1/32	1	2652					415		
99	99	443	443	0.125	1/2	1/2	Chord	9/8	2	1	1/32			1/32	1	2653					415		
99	99	3545/8	3545/8	0.125	17/32	17/32	Chord	9/8	2	1	1/32			1/32	1	2654					415		
99	99	1773/4	1773/4	0.125	9/16	9/16	Chord	9/8	2	1	1/32			1/32	1	2655					415		
99	99	3547/8	3547/8	0.125	19/32	19/32	Chord	9/8	2	1	1/32			1/32	1	2656							
99	99	887/2	887/2	0.5	5/8	5/8	Chord	9/8	2	1	1/8			1/8	1	2657		articStaccatoBelow					
99	99	444	444	0.125	3/4	3/4	Chord	9/8	2	1	1/32			1/32	1	2658					416		
99	99	3553/8	3553/8	0.125	25/32	25/32	Chord	9/8	2	1	1/32			1/32	1	2659					416		
99	99	1777/4	1777/4	0.125	13/16	13/16	Chord	9/8	2	1	1/32			1/32	1	2660					416		
99	99	3555/8	3555/8	0.125	27/32	27/32	Chord	9/8	2	1	1/32			1/32	1	2661					416		
99	99	889/2	889/2	0.125	7/8	7/8	Chord	9/8	2	1	1/32			1/32	1	2662					416		
99	99	3557/8	3557/8	0.125	29/32	29/32	Chord	9/8	2	1	1/32			1/32	1	2663					416		
99	99	1779/4	1779/4	0.125	15/16	15/16	Chord	9/8	2	1	1/32			1/32	1	2664					416		
99	99	3559/8	3559/8	0.125	31/32	31/32	Chord	9/8	2	1	1/32			1/32	1	2665					416		
99	99	445	445	0.125	1	1	Chord	9/8	2	1	1/32			1/32	1	2666					416		
99	99	3561/8	3561/8	0.125	33/32	33/32	Chord	9/8	2	1	1/32			1/32	1	2667					416		
99	99	1781/4	1781/4	0.125	17/16	17/16	Chord	9/8	2	1	1/32			1/32	1	2668					416		
99	99	3563/8	3563/8	0.125	35/32	35/32	Chord	9/8	2	1	1/32			1/32	1	2669							
99	99	441	441	0.0	0	0	Dynamic	9/8	3	1	0						f						
99	99	441	441	0.0	0	0	Dynamic	9/8	3	1	0						f						
99	99	441	441	1.5	0	0	Chord	9/8	3	1	3/8		r16	1/4	3/2	2670							
99	99	885/2	885/2	1.5	3/8	3/8	Chord	9/8	3	1	3/8		r16	1/4	3/2	2671							
99	99	444	444	1.5	3/4	3/4	Chord	9/8	3	1	3/8		r16	1/4	3/2	2672							
99	99	441	441	0.0	0	0	Dynamic	9/8	4	1	0						f						
99	99	441	441	1.5	0	0	Chord	9/8	4	1	3/8			1/4	3/2	2673					417		
99	99	885/2	885/2	1.5	3/8	3/8	Chord	9/8	4	1	3/8			1/4	3/2	2674					417		
99	99	444	444	0.5	3/4	3/4	Chord	9/8	4	1	1/8			1/8	1	2675							
99	99	889/2	889/2	0.25	7/8	7/8	Chord	9/8	4	1	1/16			1/16	1	2676					418		
99	99	1779/4	1779/4	0.25	15/16	15/16	Chord	9/8	4	1	1/16			1/16	1	2677					418		
99	99	445	445	0.25	1	1	Chord	9/8	4	1	1/16			1/16	1	2678					418		
99	99	1781/4	1781/4	0.25	17/16	17/16	Chord	9/8	4	1	1/16			1/16	1	2679							
100	100	891/2	891/2	0.0	0	0	Dynamic	9/8	1	1	0						p						
100	100	891/2	891/2	1.0	0	0	Chord	9/8	1	1	1/4			1/4	1	2680							
100	100	891/2	891/2	0.0	0	0	Dynamic	9/8	2	1	0						p						
100	100	891/2	891/2	0.5	0	0	Chord	9/8	2	1	1/8			1/8	1	2681		articStaccatoBelow					
100	100	446	446	0.5	1/8	1/8	Chord	9/8	2	1	1/8			1/8	1	2682		articStaccatoBelow					
100	100	893/2	893/2	0.5	1/4	1/4	Chord	9/8	2	1	1/8			1/8	1	2683		articStaccatoBelow					
100	100	447	447	0.0	3/8	3/8	StaffText	9/8	2	1	0								<b><i>Cresc.</i></b>				
100	100	447	447	0.5	3/8	3/8	Chord	9/8	2	1	1/8			1/8	1	2684		articStaccatoBelow					
100	100	895/2	895/2	0.5	1/2	1/2	Chord	9/8	2	1	1/8			1/8	1	2685		articStaccatoBelow					
100	100	448	448	0.5	5/8	5/8	Chord	9/8	2	1	1/8			1/8	1	2686		articStaccatoBelow					
100	100	897/2	897/2	0.5	3/4	3/4	Chord	9/8	2	1	1/8			1/8	1	2687		articStaccatoBelow					
100	100	449	449	0.5	7/8	7/8	Chord	9/8	2	1	1/8			1/8	1	2688		articStaccatoBelow					
100	100	899/2	899/2	0.5	1	1	Chord	9/8	2	1	1/8			1/8	1	2689		articStaccatoBelow					
100	100	891/2	891/2	0.0	0	0	Dynamic	9/8	3	1	0						p						
100	100	891/2	891/2	1.5	0	0	Chord	9/8	3	1	3/8		r16	1/4	3/2	2690							
100	100	447	447	0.0	3/8	3/8	StaffText	9/8	3	1	0								<b><i>Cresc.</i></b>				
100	100	447	447	1.5	3/8	3/8	Chord	9/8	3	1	3/8		r16	1/4	3/2	2691							
100	100	897/2	897/2	1.5	3/4	3/4	Chord	9/8	3	1	3/8		r16	1/4	3/2	2692							
100	100	891/2	891/2	0.0	0	0	Dynamic	9/8	4	1	0						p						
100	100	891/2	891/2	1.5	0	0	Chord	9/8	4	1	3/8			1/4	3/2	2693							
100	100	447	447	0.0	3/8	3/8	StaffText	9/8	4	1	0								<b><i>Cresc.</i></b>				
100	100	447	447	0.5	3/8	3/8	Chord	9/8	4	1	1/8			1/8	1	2694							
100	100	895/2	895/2	0.0	1/2	1/2	Chord	9/8	4	1	0	acciaccatura		1/8	1	2695							
100	100	895/2	895/2	0.25	1/2	1/2	Chord	9/8	4	1	1/16			1/16	1	2696					419		
100	100	1791/4	1791/4	0.25	9/16	9/16	Chord	9/8	4	1	1/16			1/16	1	2697					419		
100	100	448	448	0.25	5/8	5/8	Chord	9/8	4	1	1/16			1/16	1	2698					419		
100	100	1793/4	1793/4	0.25	11/16	11/16	Chord	9/8	4	1	1/16			1/16	1	2699							
100	100	897/2	897/2	1.0	3/4	3/4	Chord	9/8	4	1	1/4			1/4	1	2700					420		
100	100	899/2	899/2	0.5	1	1	Chord	9/8	4	1	1/8			1/8	1	2701							
101	101	450	450	0.0	0	0	Dynamic	9/8	1	1	0						f						
101	101	450	450	0.125	0	0	Chord	9/8	1	1	1/32			1/32	1	2702					421		
101	101	3601/8	3601/8	0.125	1/32	1/32	Chord	9/8	1	1	1/32			1/32	1	2703					421		
101	101	1801/4	1801/4	0.125	1/16	1/16	Chord	9/8	1	1	1/32			1/32	1	2704					421		
101	101	3603/8	3603/8	0.125	3/32	3/32	Chord	9/8	1	1	1/32			1/32	1	2705					421		
101	101	901/2	901/2	0.125	1/8	1/8	Chord	9/8	1	1	1/32			1/32	1	2706					421		
101	101	3605/8	3605/8	0.125	5/32	5/32	Chord	9/8	1	1	1/32			1/32	1	2707					421		
101	101	1803/4	1803/4	0.125	3/16	3/16	Chord	9/8	1	1	1/32			1/32	1	2708					421		
101	101	3607/8	3607/8	0.125	7/32	7/32	Chord	9/8	1	1	1/32			1/32	1	2709							
101	101	451	451	0.5	1/4	1/4	Chord	9/8	1	1	1/8			1/8	1	2710		articStaccatoAbove					
101	101	903/2	903/2	0.0	3/8	3/8	SystemText	9/8	1	1	0									"<font size=""12""/>i6"			
101	101	903/2	903/2	0.125	3/8	3/8	Chord	9/8	1	1	1/32			1/32	1	2711					422		
101	101	3613/8	3613/8	0.125	13/32	13/32	Chord	9/8	1	1	1/32			1/32	1	2712					422		
101	101	1807/4	1807/4	0.125	7/16	7/16	Chord	9/8	1	1	1/32			1/32	1	2713					422		
101	101	3615/8	3615/8	0.125	15/32	15/32	Chord	9/8	1	1	1/32			1/32	1	2714					422		
101	101	452	452	0.125	1/2	1/2	Chord	9/8	1	1	1/32			1/32	1	2715					422		
101	101	3617/8	3617/8	0.125	17/32	17/32	Chord	9/8	1	1	1/32			1/32	1	2716					422		
101	101	1809/4	1809/4	0.125	9/16	9/16	Chord	9/8	1	1	1/32			1/32	1	2717					422		
101	101	3619/8	3619/8	0.125	19/32	19/32	Chord	9/8	1	1	1/32			1/32	1	2718							
101	101	905/2	905/2	0.5	5/8	5/8	Chord	9/8	1	1	1/8			1/8	1	2719		articStaccatoAbove					
101	101	453	453	0.125	3/4	3/4	Chord	9/8	1	1	1/32			1/32	1	2720					423		
101	101	3625/8	3625/8	0.125	25/32	25/32	Chord	9/8	1	1	1/32			1/32	1	2721					423		
101	101	1813/4	1813/4	0.125	13/16	13/16	Chord	9/8	1	1	1/32			1/32	1	2722					423		
101	101	3627/8	3627/8	0.125	27/32	27/32	Chord	9/8	1	1	1/32			1/32	1	2723					423		
101	101	907/2	907/2	0.125	7/8	7/8	Chord	9/8	1	1	1/32			1/32	1	2724					423		
101	101	3629/8	3629/8	0.125	29/32	29/32	Chord	9/8	1	1	1/32			1/32	1	2725					423		
101	101	1815/4	1815/4	0.125	15/16	15/16	Chord	9/8	1	1	1/32			1/32	1	2726					423		
101	101	3631/8	3631/8	0.125	31/32	31/32	Chord	9/8	1	1	1/32			1/32	1	2727					423		
101	101	454	454	0.125	1	1	Chord	9/8	1	1	1/32			1/32	1	2728					423		
101	101	3633/8	3633/8	0.125	33/32	33/32	Chord	9/8	1	1	1/32			1/32	1	2729					423		
101	101	1817/4	1817/4	0.125	17/16	17/16	Chord	9/8	1	1	1/32			1/32	1	2730					423		
101	101	3635/8	3635/8	0.125	35/32	35/32	Chord	9/8	1	1	1/32			1/32	1	2731							
101	101	450	450	0.0	0	0	Dynamic	9/8	2	1	0						f						
101	101	450	450	0.125	0	0	Chord	9/8	2	1	1/32			1/32	1	2732					424		
101	101	3601/8	3601/8	0.125	1/32	1/32	Chord	9/8	2	1	1/32			1/32	1	2733					424		
101	101	1801/4	1801/4	0.125	1/16	1/16	Chord	9/8	2	1	1/32			1/32	1	2734					424		
101	101	3603/8	3603/8	0.125	3/32	3/32	Chord	9/8	2	1	1/32			1/32	1	2735					424		
101	101	901/2	901/2	0.125	1/8	1/8	Chord	9/8	2	1	1/32			1/32	1	2736					424		
101	101	3605/8	3605/8	0.125	5/32	5/32	Chord	9/8	2	1	1/32			1/32	1	2737					424		
101	101	1803/4	1803/4	0.125	3/16	3/16	Chord	9/8	2	1	1/32			1/32	1	2738					424		
101	101	3607/8	3607/8	0.125	7/32	7/32	Chord	9/8	2	1	1/32			1/32	1	2739							
101	101	451	451	0.5	1/4	1/4	Chord	9/8	2	1	1/8			1/8	1	2740		articStaccatoBelow					
101	101	903/2	903/2	0.125	3/8	3/8	Chord	9/8	2	1	1/32			1/32	1	2741					425		
101	101	3613/8	3613/8	0.125	13/32	13/32	Chord	9/8	2	1	1/32			1/32	1	2742					425		
101	101	1807/4	1807/4	0.125	7/16	7/16	Chord	9/8	2	1	1/32			1/32	1	2743					425		
101	101	3615/8	3615/8	0.125	15/32	15/32	Chord	9/8	2	1	1/32			1/32	1	2744					425		
101	101	452	452	0.125	1/2	1/2	Chord	9/8	2	1	1/32			1/32	1	2745					425		
101	101	3617/8	3617/8	0.125	17/32	17/32	Chord	9/8	2	1	1/32			1/32	1	2746					425		
101	101	1809/4	1809/4	0.125	9/16	9/16	Chord	9/8	2	1	1/32			1/32	1	2747					425		
101	101	3619/8	3619/8	0.125	19/32	19/32	Chord	9/8	2	1	1/32			1/32	1	2748							
101	101	905/2	905/2	0.5	5/8	5/8	Chord	9/8	2	1	1/8			1/8	1	2749		articStaccatoBelow					
101	101	453	453	0.125	3/4	3/4	Chord	9/8	2	1	1/32			1/32	1	2750					426		
101	101	3625/8	3625/8	0.125	25/32	25/32	Chord	9/8	2	1	1/32			1/32	1	2751					426		
101	101	1813/4	1813/4	0.125	13/16	13/16	Chord	9/8	2	1	1/32			1/32	1	2752					426		
101	101	3627/8	3627/8	0.125	27/32	27/32	Chord	9/8	2	1	1/32			1/32	1	2753					426		
101	101	907/2	907/2	0.125	7/8	7/8	Chord	9/8	2	1	1/32			1/32	1	2754					426		
101	101	3629/8	3629/8	0.125	29/32	29/32	Chord	9/8	2	1	1/32			1/32	1	2755					426		
101	101	1815/4	1815/4	0.125	15/16	15/16	Chord	9/8	2	1	1/32			1/32	1	2756					426		
101	101	3631/8	3631/8	0.125	31/32	31/32	Chord	9/8	2	1	1/32			1/32	1	2757					426		
101	101	454	454	0.125	1	1	Chord	9/8	2	1	1/32			1/32	1	2758					426		
101	101	3633/8	3633/8	0.125	33/32	33/32	Chord	9/8	2	1	1/32			1/32	1	2759					426		
101	101	1817/4	1817/4	0.125	17/16	17/16	Chord	9/8	2	1	1/32			1/32	1	2760					426		
101	101	3635/8	3635/8	0.125	35/32	35/32	Chord	9/8	2	1	1/32			1/32	1	2761							
101	101	450	450	0.0	0	0	Dynamic	9/8	3	1	0						f						
101	101	450	450	1.5	0	0	Chord	9/8	3	1	3/8		r16	1/4	3/2	2762							
101	101	903/2	903/2	1.5	3/8	3/8	Chord	9/8	3	1	3/8		r16	1/4	3/2	2763							
101	101	453	453	1.5	3/4	3/4	Chord	9/8	3	1	3/8		r16	1/4	3/2	2764							
101	101	450	450	0.0	0	0	Dynamic	9/8	4	1	0						f						
101	101	450	450	1.5	0	0	Chord	9/8	4	1	3/8			1/4	3/2	2765							
101	101	903/2	903/2	1.5	3/8	3/8	Chord	9/8	4	1	3/8			1/4	3/2	2766							
101	101	453	453	0.5	3/4	3/4	Chord	9/8	4	1	1/8			1/8	1	2767							
101	101	907/2	907/2	0.5	7/8	7/8	Chord	9/8	4	1	1/8			1/8	1	2768		articStaccatoBelow					
101	101	454	454	0.5	1	1	Chord	9/8	4	1	1/8			1/8	1	2769		articStaccatoBelow					
102	102	909/2	909/2	0.0	0	0	Dynamic	9/8	1	1	0						f						
102	102	909/2	909/2	0.125	0	0	Chord	9/8	1	1	1/32			1/32	1	2770					427		
102	102	3637/8	3637/8	0.125	1/32	1/32	Chord	9/8	1	1	1/32			1/32	1	2771					427		
102	102	1819/4	1819/4	0.125	1/16	1/16	Chord	9/8	1	1	1/32			1/32	1	2772					427		
102	102	3639/8	3639/8	0.125	3/32	3/32	Chord	9/8	1	1	1/32			1/32	1	2773					427		
102	102	455	455	0.125	1/8	1/8	Chord	9/8	1	1	1/32			1/32	1	2774					427		
102	102	3641/8	3641/8	0.125	5/32	5/32	Chord	9/8	1	1	1/32			1/32	1	2775					427		
102	102	1821/4	1821/4	0.125	3/16	3/16	Chord	9/8	1	1	1/32			1/32	1	2776					427		
102	102	3643/8	3643/8	0.125	7/32	7/32	Chord	9/8	1	1	1/32			1/32	1	2777							
102	102	911/2	911/2	0.5	1/4	1/4	Chord	9/8	1	1	1/8			1/8	1	2778		articStaccatoAbove					
102	102	909/2	909/2	1.0	0	0	Chord	9/8	2	1	1/4			1/4	1	2779							
102	102	909/2	909/2	0.0	0	0	Dynamic	9/8	3	1	0						f						
102	102	909/2	909/2	0.0	0	0	Dynamic	9/8	3	1	0						f						
102	102	909/2	909/2	1.0	0	0	Chord	9/8	3	1	1/4			1/4	1	2780							
102	102	909/2	909/2	0.0	0	0	Dynamic	9/8	4	1	0						f						
102	102	909/2	909/2	1.0	0	0	Chord	9/8	4	1	1/4			1/4	1	2781							
103	103	459	459	0.0	0	0	Dynamic	9/8	1	1	0						f						
103	103	459	459	0.125	0	0	Chord	9/8	1	1	1/32			1/32	1	2782					428		
103	103	3673/8	3673/8	0.125	1/32	1/32	Chord	9/8	1	1	1/32			1/32	1	2783					428		
103	103	1837/4	1837/4	0.125	1/16	1/16	Chord	9/8	1	1	1/32			1/32	1	2784					428		
103	103	3675/8	3675/8	0.125	3/32	3/32	Chord	9/8	1	1	1/32			1/32	1	2785					428		
103	103	919/2	919/2	0.125	1/8	1/8	Chord	9/8	1	1	1/32			1/32	1	2786					428		
103	103	3677/8	3677/8	0.125	5/32	5/32	Chord	9/8	1	1	1/32			1/32	1	2787					428		
103	103	1839/4	1839/4	0.125	3/16	3/16	Chord	9/8	1	1	1/32			1/32	1	2788					428		
103	103	3679/8	3679/8	0.125	7/32	7/32	Chord	9/8	1	1	1/32			1/32	1	2789							
103	103	460	460	0.5	1/4	1/4	Chord	9/8	1	1	1/8			1/8	1	2790		articStaccatoAbove					
103	103	459	459	0.0	0	0	Dynamic	9/8	2	1	0						f						
103	103	459	459	1.0	0	0	Chord	9/8	2	1	1/4			1/4	1	2791							
103	103	459	459	0.0	0	0	Dynamic	9/8	3	1	0						f						
103	103	459	459	1.0	0	0	Chord	9/8	3	1	1/4			1/4	1	2792							
103	103	459	459	0.0	0	0	Dynamic	9/8	4	1	0						f						
103	103	459	459	1.0	0	0	Chord	9/8	4	1	1/4			1/4	1	2793							
104	104	927/2	927/2	0.0	0	0	Dynamic	9/8	1	1	0						f						
104	104	927/2	927/2	0.125	0	0	Chord	9/8	1	1	1/32			1/32	1	2794					429		
104	104	3709/8	3709/8	0.125	1/32	1/32	Chord	9/8	1	1	1/32			1/32	1	2795					429		
104	104	1855/4	1855/4	0.125	1/16	1/16	Chord	9/8	1	1	1/32			1/32	1	2796					429		
104	104	3711/8	3711/8	0.125	3/32	3/32	Chord	9/8	1	1	1/32			1/32	1	2797					429		
104	104	464	464	0.125	1/8	1/8	Chord	9/8	1	1	1/32			1/32	1	2798					429		
104	104	3713/8	3713/8	0.125	5/32	5/32	Chord	9/8	1	1	1/32			1/32	1	2799					429		
104	104	1857/4	1857/4	0.125	3/16	3/16	Chord	9/8	1	1	1/32			1/32	1	2800					429		
104	104	3715/8	3715/8	0.125	7/32	7/32	Chord	9/8	1	1	1/32			1/32	1	2801							
104	104	929/2	929/2	0.5	1/4	1/4	Chord	9/8	1	1	1/8			1/8	1	2802							
104	104	927/2	927/2	0.0	0	0	Dynamic	9/8	2	1	0						f						
104	104	927/2	927/2	1.0	0	0	Chord	9/8	2	1	1/4			1/4	1	2803							
104	104	927/2	927/2	0.0	0	0	Dynamic	9/8	3	1	0						f						
104	104	927/2	927/2	1.0	0	0	Chord	9/8	3	1	1/4			1/4	1	2804							
104	104	927/2	927/2	0.0	0	0	Dynamic	9/8	4	1	0						f						
104	104	927/2	927/2	1.0	0	0	Chord	9/8	4	1	1/4			1/4	1	2805							
105	105	468	468	3.0	0	0	Chord	9/8	1	1	3/4			1/2	3/2	2806							
105	105	471	471	0.0	3/4	3/4	Spanner	9/8	1	1	0											35	
105	105	471	471	1.5	3/4	3/4	Chord	9/8	1	1	3/8			1/4	3/2	2807						35	
105	105	468	468	0.0	0	0	Dynamic	9/8	2	1	0						ff						
