mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	staff_text	tempo	qpm	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin
86	85	338	338	1.0	1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	1038						231		
86	85	339	339	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	1039						231		
86	85	340	340	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	1040						231		
87	86	341	341	3.0	0	0	Chord	2/2	1	1	3/4	1/2	3/2	1041								
87	86	344	344	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	1042						232		
87	86	341	341	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	1043						229		
87	86	342	342	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	1044						229		
87	86	343	343	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	1045						229		
87	86	344	344	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	1046								
87	86	341	341	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	1047						230		
87	86	342	342	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	1048						230		
87	86	343	343	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	1049						230		
87	86	344	344	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	1050								
87	86	341	341	1.0	0	0	Chord	2/2	4	1	1/4	1/4	1	1051						231		
87	86	342	342	1.0	1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	1052						231		
87	86	343	343	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	1053						231		
87	86	344	344	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	1054								
88	87	345	345	0.0	0	0	StaffText	2/2	1	1	0					"<font size=""8.2""/><i>cresc.</i>"				232		
88	87	345	345	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	1055						232		
88	87	346	346	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	1056						232		
88	87	347	347	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	1057						232		
88	87	348	348	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	1058						232		
88	87	345	345	0.0	0	0	StaffText	2/2	2	1	0					"<font size=""8.2""/><i>cresc.</i>"						
88	87	345	345	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	1059						233		
88	87	346	346	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	1060						233		
88	87	347	347	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	1061						233		
88	87	348	348	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	1062						233		
88	87	345	345	0.0	0	0	StaffText	2/2	3	1	0					"<font size=""8.2""/><i>cresc.</i>"						
88	87	345	345	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	1063						234		
88	87	346	346	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	1064						234		
88	87	347	347	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	1065						234		
88	87	348	348	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	1066						234		
88	87	345	345	0.0	0	0	StaffText	2/2	4	1	0					"<font size=""8.2""/><i>cresc.</i>"						
88	87	345	345	4.0	0	0	Chord	2/2	4	1	1	1	1	1067								
89	88	349	349	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	1068						232		
89	88	350	350	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	1069						232		
89	88	351	351	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	1070						232		
89	88	352	352	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	1071								
89	88	349	349	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	1072						233		
89	88	350	350	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	1073						233		
89	88	351	351	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	1074						233		
89	88	352	352	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	1075								
89	88	349	349	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	1076						234		
89	88	350	350	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	1077						234		
89	88	351	351	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	1078						234		
89	88	352	352	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	1079								
89	88	349	349	2.0	0	0	Chord	2/2	4	1	1/2	1/2	1	1080						235		
89	88	351	351	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	1081						235		
89	88	352	352	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	1082								
90	89	353	353	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	1083						236		
90	89	354	354	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	1084						236		
90	89	355	355	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	1085						236		
90	89	356	356	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	1086						236		
90	89	353	353	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	1087						237		
90	89	354	354	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	1088						237		
90	89	355	355	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	1089						237		
90	89	356	356	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	1090								
90	89	353	353	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	1091						238		
90	89	354	354	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	1092						238		
90	89	355	355	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	1093						238		
90	89	356	356	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	1094						238		
90	89	353	353	2.0	0	0	Chord	2/2	4	1	1/2	1/2	1	1095						239		
90	89	355	355	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	1096						239		
90	89	356	356	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	1097						239		
91	90	357	357	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	1098						236		
91	90	358	358	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	1099						236		
91	90	359	359	0.0	1/2	1/2	Spanner	2/2	1	1	0									236		23
91	90	359	359	1.5	1/2	1/2	Chord	2/2	1	1	3/8	1/4	3/2	1100						236		23
91	90	721/2	721/2	0.0	7/8	7/8	Spanner	2/2	1	1	0											
91	90	721/2	721/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	1101								
91	90	361	361	0.0	1	1	Dynamic	2/2	1	1	0				p							
91	90	357	357	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	1102								
91	90	359	359	0.0	1/2	1/2	Spanner	2/2	2	1	0											24
91	90	359	359	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	1103						240		24
91	90	719/2	719/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	1104						240		24
91	90	360	360	0.0	3/4	3/4	Spanner	2/2	2	1	0											
91	90	360	360	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	1105								
91	90	361	361	0.0	1	1	Dynamic	2/2	2	1	0				p							
91	90	357	357	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	1106						238		
91	90	358	358	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	1107						238		
91	90	359	359	0.0	1/2	1/2	Spanner	2/2	3	1	0									238		25
91	90	359	359	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	1108						238		25
91	90	360	360	0.0	3/4	3/4	Spanner	2/2	3	1	0											
91	90	360	360	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	1109								
91	90	361	361	0.0	1	1	Dynamic	2/2	3	1	0				p							
91	90	357	357	1.0	0	0	Chord	2/2	4	1	1/4	1/4	1	1110						239		
91	90	358	358	1.0	1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	1111						239		
91	90	359	359	0.0	1/2	1/2	Spanner	2/2	4	1	0									239		26
91	90	359	359	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	1112						239		26
91	90	360	360	0.0	3/4	3/4	Spanner	2/2	4	1	0											
91	90	360	360	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	1113								
91	90	361	361	0.0	1	1	Dynamic	2/2	4	1	0				p							
92	91	361	361	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	1114								
92	91	723/2	723/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	1115						241		
92	91	362	362	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	1116						241		
92	91	725/2	725/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	1117						241		
92	91	363	363	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	1118						241		
92	91	727/2	727/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	1119						241		
92	91	364	364	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	1120								
92	91	363	363	0.0	1/2	1/2	Dynamic	2/2	2	1	0				p							
92	91	727/2	727/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	1121						242		
92	91	364	364	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	1122						242		
92	91	729/2	729/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	1123						242		
93	92	365	365	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	1124								
93	92	731/2	731/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	1125						243		
93	92	366	366	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	1126						243		
93	92	733/2	733/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	1127						243		
93	92	367	367	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	1128						243		
93	92	735/2	735/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	1129						243		
93	92	368	368	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	1130								
93	92	365	365	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	1131						242		
93	92	731/2	731/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	1132						242		
93	92	366	366	1.5	1/4	1/4	Chord	2/2	2	1	3/8	1/4	3/2	1133								
93	92	735/2	735/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	1134						244		
93	92	368	368	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	1135						244		
93	92	737/2	737/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	1136						244		
93	92	367	367	0.0	1/2	1/2	Dynamic	2/2	3	1	0				p							
93	92	368	368	0.0	3/4	3/4	Spanner	2/2	3	1	0										10	
93	92	368	368	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	1137						245	10	
94	93	369	369	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	1138								
94	93	739/2	739/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	1139						246		
94	93	370	370	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	1140						246		
94	93	741/2	741/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	1141						246		
94	93	371	371	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	1142						246		
94	93	743/2	743/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	1143						246		
94	93	372	372	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	1144								
94	93	369	369	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	1145						244		
94	93	739/2	739/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	1146						244		
94	93	370	370	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	1147						244		
94	93	741/2	741/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	1148								
94	93	371	371	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	1149								
94	93	372	372	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	1150								
94	93	745/2	745/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	1151						247		
94	93	369	369	2.0	0	0	Chord	2/2	3	1	1/2	1/2	1	1152						245	10	
94	93	371	371	2.0	1/2	1/2	Chord	2/2	3	1	1/2	1/2	1	1153							10	
95	94	373	373	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	1154								
95	94	747/2	747/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	1155						248		
95	94	374	374	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	1156						248		
95	94	749/2	749/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	1157						248		
95	94	375	375	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	1158						248		
95	94	751/2	751/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	1159						248		
95	94	376	376	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	1160								
95	94	373	373	0.0	0	0	StaffText	2/2	2	1	0					"<font size=""8.2""/><i>cresc.</i>"				247		
95	94	373	373	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	1161						247		
95	94	375	375	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	1162								
95	94	373	373	0.0	0	0	Dynamic	2/2	3	1	0				sf							
95	94	373	373	0.0	0	0	Spanner	2/2	3	1	0											
95	94	373	373	0.0	0	0	Spanner	2/2	3	1	0											27
95	94	373	373	3.0	0	0	Chord	2/2	3	1	3/4	1/2	3/2	1163								27
95	94	376	376	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	1164						249		27
96	95	377	377	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	1165								
96	95	755/2	755/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	1166						250		
96	95	378	378	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	1167						250		
96	95	757/2	757/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	1168						250		
96	95	379	379	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	1169						250		
96	95	759/2	759/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	1170						250		
96	95	380	380	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	1171						250		
96	95	761/2	761/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	1172								
96	95	377	377	0.0	0	0	Dynamic	2/2	2	1	0				sf							
96	95	377	377	0.0	0	0	Spanner	2/2	2	1	0											28
96	95	377	377	3.0	0	0	Chord	2/2	2	1	3/4	1/2	3/2	1173								28
96	95	380	380	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	1174								28
96	95	377	377	0.0	0	0	Dynamic	2/2	3	1	0				p					249		
96	95	377	377	0.0	0	0	Spanner	2/2	3	1	0									249		
96	95	377	377	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	1175						249		
96	95	378	378	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	1176						249		
96	95	379	379	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	1177						249		
96	95	380	380	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	1178						249		
97	96	381	381	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	1179								
97	96	763/2	763/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	1180						251		
97	96	382	382	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	1181						251		
97	96	765/2	765/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	1182						251		
97	96	383	383	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	1183						251		
97	96	767/2	767/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	1184						251		
97	96	384	384	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	1185						251		
97	96	769/2	769/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	1186								
97	96	381	381	0.0	0	0	Dynamic	2/2	2	1	0				p							
97	96	381	381	0.0	0	0	Spanner	2/2	2	1	0											
97	96	381	381	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	1187								
97	96	382	382	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	1188								
97	96	383	383	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	1189								
97	96	767/2	767/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	1190						252		
97	96	384	384	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	1191						252		
97	96	769/2	769/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	1192						252		
97	96	381	381	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	1193						249		
97	96	382	382	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	1194								
97	96	383	383	2.0	1/2	1/2	Chord	2/2	3	1	1/2	1/2	1	1195								
98	97	385	385	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	1196								
98	97	385	385	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	1197						252		
98	97	771/2	771/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	1198						252		
98	97	386	386	1.5	1/4	1/4	Chord	2/2	2	1	3/8	1/4	3/2	1199								
98	97	775/2	775/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	1200						253		
98	97	388	388	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	1201						253		
98	97	777/2	777/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	1202						253		
98	97	385	385	0.5	0	0	Chord	2/2	3	1	1/8	1/8	1	1203								
98	97	771/2	771/2	0.5	1/8	1/8	Chord	2/2	3	1	1/8	1/8	1	1204						254		
98	97	386	386	0.5	1/4	1/4	Chord	2/2	3	1	1/8	1/8	1	1205						254		
98	97	773/2	773/2	0.5	3/8	3/8	Chord	2/2	3	1	1/8	1/8	1	1206						254		
98	97	387	387	0.5	1/2	1/2	Chord	2/2	3	1	1/8	1/8	1	1207						254		
98	97	775/2	775/2	0.5	5/8	5/8	Chord	2/2	3	1	1/8	1/8	1	1208						254		
98	97	388	388	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	1209								
99	98	391	391	0.0	1/2	1/2	StaffText	2/2	1	1	0					"<font size=""8.2""/><i>cresc.</i>"						
99	98	392	392	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	1210						255		
99	98	389	389	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	1211						253		
99	98	779/2	779/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	1212						253		
99	98	390	390	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	1213								
99	98	391	391	0.0	1/2	1/2	StaffText	2/2	2	1	0					"<font size=""8.2""/><i>cresc.</i>"						
99	98	391	391	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	1214						256		
99	98	783/2	783/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	1215								
99	98	392	392	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	1216								
99	98	389	389	0.5	0	0	Chord	2/2	3	1	1/8	1/8	1	1217								
99	98	779/2	779/2	0.5	1/8	1/8	Chord	2/2	3	1	1/8	1/8	1	1218						257		
99	98	390	390	0.5	1/4	1/4	Chord	2/2	3	1	1/8	1/8	1	1219						257		
99	98	781/2	781/2	0.5	3/8	3/8	Chord	2/2	3	1	1/8	1/8	1	1220						257		
99	98	391	391	0.0	1/2	1/2	StaffText	2/2	3	1	0					"<font size=""8.2""/><i>cresc.</i>"						
99	98	391	391	0.5	1/2	1/2	Chord	2/2	3	1	1/8	1/8	1	1221								
99	98	783/2	783/2	1.0	5/8	5/8	Chord	2/2	3	1	1/4	1/4	1	1222						258		
99	98	785/2	785/2	0.5	7/8	7/8	Chord	2/2	3	1	1/8	1/8	1	1223								
100	99	393	393	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	1224						255		
100	99	395	395	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	1225								
100	99	393	393	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	1226						259		
100	99	787/2	787/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	1227						259		
100	99	394	394	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	1228						259		
100	99	789/2	789/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	1229								
100	99	395	395	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	1230								
100	99	791/2	791/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	1231						260		
100	99	396	396	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	1232						260		
100	99	793/2	793/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	1233								
100	99	393	393	0.5	0	0	Chord	2/2	3	1	1/8	1/8	1	1234						261		
100	99	787/2	787/2	0.5	1/8	1/8	Chord	2/2	3	1	1/8	1/8	1	1235						261		
100	99	394	394	0.5	1/4	1/4	Chord	2/2	3	1	1/8	1/8	1	1236						261		
100	99	789/2	789/2	0.5	3/8	3/8	Chord	2/2	3	1	1/8	1/8	1	1237								
100	99	395	395	0.5	1/2	1/2	Chord	2/2	3	1	1/8	1/8	1	1238								
100	99	791/2	791/2	0.5	5/8	5/8	Chord	2/2	3	1	1/8	1/8	1	1239						262		
100	99	396	396	0.5	3/4	3/4	Chord	2/2	3	1	1/8	1/8	1	1240						262		
100	99	793/2	793/2	0.5	7/8	7/8	Chord	2/2	3	1	1/8	1/8	1	1241								
100	99	395	395	0.0	1/2	1/2	StaffText	2/2	4	1	0					"<font size=""8.2""/><i>cresc.</i>"						
100	99	395	395	2.0	1/2	1/2	Chord	2/2	4	1	1/2	1/2	1	1242								
101	100	397	397	0.0	0	0	Dynamic	2/2	1	1	0				sf							
101	100	397	397	3.0	0	0	Chord	2/2	1	1	3/4	1/2	3/2	1243								
101	100	400	400	0.0	3/4	3/4	Dynamic	2/2	1	1	0				p							
101	100	400	400	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	1244						263		
101	100	397	397	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	1245								
101	100	795/2	795/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	1246						264		
101	100	398	398	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	1247						264		
101	100	797/2	797/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	1248								
101	100	399	399	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	1249								
101	100	799/2	799/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	1250						265		
101	100	400	400	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	1251						265		
101	100	801/2	801/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	1252								
101	100	397	397	0.5	0	0	Chord	2/2	3	1	1/8	1/8	1	1253								
101	100	795/2	795/2	0.5	1/8	1/8	Chord	2/2	3	1	1/8	1/8	1	1254						266		
101	100	398	398	0.5	1/4	1/4	Chord	2/2	3	1	1/8	1/8	1	1255						266		
101	100	797/2	797/2	0.5	3/8	3/8	Chord	2/2	3	1	1/8	1/8	1	1256								
101	100	399	399	0.5	1/2	1/2	Chord	2/2	3	1	1/8	1/8	1	1257								
101	100	799/2	799/2	0.5	5/8	5/8	Chord	2/2	3	1	1/8	1/8	1	1258						267		
101	100	400	400	0.5	3/4	3/4	Chord	2/2	3	1	1/8	1/8	1	1259						267		
101	100	801/2	801/2	0.5	7/8	7/8	Chord	2/2	3	1	1/8	1/8	1	1260								
101	100	397	397	4.0	0	0	Chord	2/2	4	1	1	1	1	1261								
102	101	401	401	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	1262						263		
102	101	402	402	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	1263						263		
102	101	403	403	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	1264						263		
102	101	404	404	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	1265								
102	101	401	401	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	1266								
102	101	803/2	803/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	1267						268		
102	101	402	402	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	1268						268		
102	101	805/2	805/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	1269								
102	101	403	403	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	1270								
102	101	807/2	807/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	1271						269		
102	101	404	404	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	1272						269		
102	101	809/2	809/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	1273						269		
102	101	401	401	0.5	0	0	Chord	2/2	3	1	1/8	1/8	1	1274								
102	101	803/2	803/2	0.5	1/8	1/8	Chord	2/2	3	1	1/8	1/8	1	1275						270		
102	101	402	402	0.5	1/4	1/4	Chord	2/2	3	1	1/8	1/8	1	1276						270		
102	101	805/2	805/2	0.5	3/8	3/8	Chord	2/2	3	1	1/8	1/8	1	1277								
102	101	403	403	0.5	1/2	1/2	Chord	2/2	3	1	1/8	1/8	1	1278								
102	101	807/2	807/2	0.5	5/8	5/8	Chord	2/2	3	1	1/8	1/8	1	1279						271		
102	101	404	404	0.5	3/4	3/4	Chord	2/2	3	1	1/8	1/8	1	1280						271		
102	101	809/2	809/2	0.5	7/8	7/8	Chord	2/2	3	1	1/8	1/8	1	1281								
102	101	401	401	4.0	0	0	Chord	2/2	4	1	1	1	1	1282								
103	102	405	405	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	1283						272		
103	102	406	406	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	1284								
103	102	407	407	0.0	1/2	1/2	Dynamic	2/2	1	1	0				sf							
103	102	407	407	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	1285								
103	102	405	405	0.0	0	0	Dynamic	2/2	2	1	0				f							
103	102	405	405	0.0	0	0	Dynamic	2/2	2	1	0				f							
103	102	405	405	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	1286								
103	102	811/2	811/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	1287						273		
103	102	406	406	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	1288						273		
103	102	813/2	813/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	1289								
103	102	407	407	0.0	1/2	1/2	Dynamic	2/2	2	1	0				sf							
103	102	407	407	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	1290								
103	102	405	405	0.0	0	0	Dynamic	2/2	3	1	0				f							
103	102	405	405	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	1291								
103	102	406	406	1.5	1/4	1/4	Chord	2/2	3	1	3/8	1/4	3/2	1292								
103	102	815/2	815/2	0.5	5/8	5/8	Chord	2/2	3	1	1/8	1/8	1	1293						274		
