mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	system_text	slur
115	115	459/2	459/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1121					
116	116	230	230	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	1122					
116	116	230	230	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1123					
116	116	461/2	461/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1124					
116	116	231	231	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1125					
116	116	463/2	463/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1126					
116	116	230	230	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1127					
116	116	461/2	461/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	1128					
116	116	231	231	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1129					
116	116	463/2	463/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1130					
116	116	230	230	0.25	0	0	Chord	2/4	4	1	1/16		1/16	1	1131					118
116	116	921/4	921/4	0.25	1/16	1/16	Chord	2/4	4	1	1/16		1/16	1	1132					118
116	116	461/2	461/2	0.25	1/8	1/8	Chord	2/4	4	1	1/16		1/16	1	1133					118
116	116	923/4	923/4	0.25	3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	1134					118
116	116	231	231	0.25	1/4	1/4	Chord	2/4	4	1	1/16		1/16	1	1135					118
116	116	925/4	925/4	0.25	5/16	5/16	Chord	2/4	4	1	1/16		1/16	1	1136					118
116	116	463/2	463/2	0.25	3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	1137					118
116	116	927/4	927/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	1138					118
117	117	232	232	0.0	0	0	Dynamic	2/4	2	1	0					sf				
117	117	232	232	1.5	0	0	Chord	2/4	2	1	3/8		1/4	3/2	1139					119
117	117	467/2	467/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1140					119
117	117	935/4	935/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1141					
117	117	232	232	0.0	0	0	Dynamic	2/4	3	1	0					sf				
117	117	232	232	1.5	0	0	Chord	2/4	3	1	3/8		1/4	3/2	1142					120
117	117	467/2	467/2	0.25	3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	1143					120
117	117	935/4	935/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	1144					
117	117	232	232	0.25	0	0	Chord	2/4	4	1	1/16		1/16	1	1145					118
117	117	929/4	929/4	0.25	1/16	1/16	Chord	2/4	4	1	1/16		1/16	1	1146					118
117	117	465/2	465/2	0.25	1/8	1/8	Chord	2/4	4	1	1/16		1/16	1	1147					118
117	117	931/4	931/4	0.25	3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	1148					118
117	117	233	233	0.25	1/4	1/4	Chord	2/4	4	1	1/16		1/16	1	1149					118
117	117	933/4	933/4	0.25	5/16	5/16	Chord	2/4	4	1	1/16		1/16	1	1150					118
117	117	467/2	467/2	0.25	3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	1151					118
117	117	935/4	935/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	1152					
118	118	234	234	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1153					
118	118	469/2	469/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1154					
118	118	235	235	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1155					
118	118	471/2	471/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1156					
118	118	234	234	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1157					121
118	118	937/4	937/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1158					121
118	118	469/2	469/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1159					121
118	118	939/4	939/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1160					121
118	118	235	235	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1161					121
118	118	941/4	941/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1162					121
118	118	471/2	471/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1163					121
118	118	943/4	943/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1164					121
118	118	234	234	0.25	0	0	Chord	2/4	3	1	1/16		1/16	1	1165					122
118	118	937/4	937/4	0.25	1/16	1/16	Chord	2/4	3	1	1/16		1/16	1	1166					122
118	118	469/2	469/2	0.25	1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	1167					122
118	118	939/4	939/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	1168					122
118	118	235	235	0.25	1/4	1/4	Chord	2/4	3	1	1/16		1/16	1	1169					122
118	118	941/4	941/4	0.25	5/16	5/16	Chord	2/4	3	1	1/16		1/16	1	1170					122
118	118	471/2	471/2	0.25	3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	1171					122
118	118	943/4	943/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	1172					122
118	118	234	234	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1173					
118	118	469/2	469/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	1174					
118	118	235	235	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	1175					
118	118	471/2	471/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1176					
119	119	236	236	0.0	0	0	Dynamic	2/4	1	1	0					sf				
119	119	236	236	1.5	0	0	Chord	2/4	1	1	3/8		1/4	3/2	1177					123
119	119	475/2	475/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1178					123
119	119	951/4	951/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1179					
119	119	236	236	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1180					121
119	119	945/4	945/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1181					121
119	119	473/2	473/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1182					121
119	119	947/4	947/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1183					121
119	119	237	237	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1184					121
119	119	949/4	949/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1185					121
119	119	475/2	475/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1186					121
119	119	951/4	951/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1187					
119	119	236	236	0.25	0	0	Chord	2/4	3	1	1/16		1/16	1	1188					122
119	119	945/4	945/4	0.25	1/16	1/16	Chord	2/4	3	1	1/16		1/16	1	1189					122
119	119	473/2	473/2	0.25	1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	1190					122
119	119	947/4	947/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	1191					122
119	119	237	237	0.25	1/4	1/4	Chord	2/4	3	1	1/16		1/16	1	1192					122
119	119	949/4	949/4	0.25	5/16	5/16	Chord	2/4	3	1	1/16		1/16	1	1193					122
119	119	475/2	475/2	0.25	3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	1194					122
119	119	951/4	951/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	1195					
119	119	236	236	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1196					
119	119	473/2	473/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	1197					
119	119	237	237	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	1198					
119	119	475/2	475/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1199					
120	120	238	238	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1200		articStaccatoAbove			
120	120	477/2	477/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1201					124
120	120	955/4	955/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1202					124
120	120	239	239	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1203		articStaccatoAbove			
120	120	479/2	479/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1204					125
120	120	959/4	959/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1205					125
120	120	238	238	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1206					
120	120	477/2	477/2	1.0	1/8	1/8	Chord	2/4	2	1	1/4		1/4	1	1207					
120	120	479/2	479/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1208					
120	120	238	238	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1209					
120	120	477/2	477/2	1.0	1/8	1/8	Chord	2/4	3	1	1/4		1/4	1	1210					
120	120	479/2	479/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1211					
120	120	238	238	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1212					
120	120	477/2	477/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	1213					
120	120	239	239	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	1214					
120	120	479/2	479/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1215					
121	121	240	240	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1216		articStaccatoAbove			
121	121	481/2	481/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1217					126
121	121	963/4	963/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1218					126
121	121	241	241	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1219		articStaccatoAbove			
121	121	483/2	483/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1220					127
121	121	967/4	967/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1221					127
121	121	240	240	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1222					
121	121	481/2	481/2	1.0	1/8	1/8	Chord	2/4	2	1	1/4		1/4	1	1223					
121	121	483/2	483/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1224					
121	121	240	240	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1225					
121	121	481/2	481/2	1.0	1/8	1/8	Chord	2/4	3	1	1/4		1/4	1	1226					
121	121	483/2	483/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1227					
121	121	240	240	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1228					
121	121	481/2	481/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	1229					
121	121	241	241	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	1230					
121	121	483/2	483/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1231					
122	122	242	242	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	1232		articStaccatoAbove			
122	122	243	243	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	1233		articStaccatoAbove			
122	122	242	242	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1234					
122	122	243	243	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1235					
122	122	242	242	1.0	0	0	Chord	2/4	3	1	1/4		1/4	1	1236					
122	122	242	242	1.0	0	0	Chord	2/4	4	1	1/4		1/4	1	1237					
123	123	244	244	0.0	0	0	Dynamic	2/4	1	1	0					sf				
123	123	244	244	2.0	0	0	Chord	2/4	1	1	1/2		1/2	1	1238					
123	123	244	244	0.0	0	0	Dynamic	2/4	2	1	0					sf				
123	123	244	244	2.0	0	0	Chord	2/4	2	1	1/2		1/2	1	1239					
123	123	244	244	1.0	0	0	Chord	2/4	3	1	1/4		1/4	1	1240		articStaccatoAbove			
123	123	245	245	1.0	1/4	1/4	Chord	2/4	3	1	1/4		1/4	1	1241		articStaccatoAbove			
123	123	244	244	1.0	0	0	Chord	2/4	4	1	1/4		1/4	1	1242		articStaccatoAbove			
123	123	245	245	1.0	1/4	1/4	Chord	2/4	4	1	1/4		1/4	1	1243		articStaccatoAbove			
124	124	246	246	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	1244		articStaccatoAbove			
124	124	247	247	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	1245		articStaccatoAbove			
124	124	246	246	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1246		articStaccatoBelow			
124	124	247	247	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1247		articStaccatoBelow			
124	124	246	246	0.0	0	0	Dynamic	2/4	3	1	0					sf				
124	124	246	246	2.0	0	0	Chord	2/4	3	1	1/2		1/2	1	1248					
124	124	246	246	0.0	0	0	Dynamic	2/4	4	1	0					sf				
124	124	246	246	2.0	0	0	Chord	2/4	4	1	1/2		1/2	1	1249					
125	125	248	248	0.0	0	0	Dynamic	2/4	1	1	0					sf				
125	125	248	248	2.0	0	0	Chord	2/4	1	1	1/2		1/2	1	1250					
125	125	248	248	0.0	0	0	Dynamic	2/4	2	1	0					sf				
125	125	248	248	2.0	0	0	Chord	2/4	2	1	1/2		1/2	1	1251					
125	125	248	248	1.0	0	0	Chord	2/4	3	1	1/4		1/4	1	1252		articStaccatoAbove			
125	125	249	249	1.0	1/4	1/4	Chord	2/4	3	1	1/4		1/4	1	1253		articStaccatoAbove			
125	125	248	248	1.0	0	0	Chord	2/4	4	1	1/4		1/4	1	1254		articStaccatoAbove			
125	125	249	249	1.0	1/4	1/4	Chord	2/4	4	1	1/4		1/4	1	1255		articStaccatoAbove			
126	126	250	250	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	1256		articStaccatoAbove			
126	126	251	251	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	1257		articStaccatoAbove			
126	126	250	250	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1258		articStaccatoBelow			
126	126	251	251	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1259		articStaccatoBelow			
126	126	250	250	0.0	0	0	Dynamic	2/4	3	1	0					sf				
126	126	250	250	2.0	0	0	Chord	2/4	3	1	1/2		1/2	1	1260					
126	126	250	250	0.0	0	0	Dynamic	2/4	4	1	0					sf				
126	126	250	250	2.0	0	0	Chord	2/4	4	1	1/2		1/2	1	1261					
127	127	252	252	0.0	0	0	Dynamic	2/4	1	1	0					sf				
127	127	252	252	2.0	0	0	Chord	2/4	1	1	1/2		1/2	1	1262					
127	127	252	252	2.0	0	0	Chord	2/4	2	1	1/2		1/2	1	1263					
127	127	252	252	0.0	0	0	Dynamic	2/4	3	1	0					sf				
127	127	252	252	1.0	0	0	Chord	2/4	3	1	1/4		1/4	1	1264		articStaccatoAbove			
127	127	253	253	1.0	1/4	1/4	Chord	2/4	3	1	1/4		1/4	1	1265		articStaccatoBelow			
127	127	252	252	1.0	0	0	Chord	2/4	4	1	1/4		1/4	1	1266		articStaccatoAbove			
127	127	253	253	1.0	1/4	1/4	Chord	2/4	4	1	1/4		1/4	1	1267		articStaccatoBelow			
128	128	254	254	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1268		articStaccatoAbove			
128	128	509/2	509/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1269		articStaccatoAbove			
128	128	255	255	0.0	1/4	1/4	Dynamic	2/4	1	1	0					sf				
128	128	255	255	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	1270					
128	128	254	254	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1271					
128	128	255	255	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1272					
128	128	254	254	1.0	0	0	Chord	2/4	3	1	1/4		1/4	1	1273					
128	128	255	255	0.0	1/4	1/4	Dynamic	2/4	3	1	0					sf				
128	128	255	255	0.0	1/4	1/4	Dynamic	2/4	3	1	0					sf				
128	128	255	255	1.0	1/4	1/4	Chord	2/4	3	1	1/4		1/4	1	1274					
128	128	254	254	1.0	0	0	Chord	2/4	4	1	1/4		1/4	1	1275					
128	128	255	255	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	1276		articStaccatoAbove			
128	128	511/2	511/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1277		articStaccatoAbove			
129	129	256	256	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1278		articStaccatoBelow			
129	129	513/2	513/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1279		articStaccatoBelow			
129	129	257	257	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	1280					
129	129	256	256	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1281					
129	129	257	257	0.0	1/4	1/4	Dynamic	2/4	2	1	0					sf				
129	129	257	257	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1282					
129	129	256	256	1.0	0	0	Chord	2/4	3	1	1/4		1/4	1	1283					
129	129	257	257	0.0	1/4	1/4	Dynamic	2/4	3	1	0					sf				
129	129	257	257	0.0	1/4	1/4	Dynamic	2/4	3	1	0					sf				
129	129	257	257	1.0	1/4	1/4	Chord	2/4	3	1	1/4		1/4	1	1284					
129	129	256	256	0.0	0	0	Dynamic	2/4	4	1	0					sf				
129	129	256	256	1.0	0	0	Chord	2/4	4	1	1/4		1/4	1	1285					
129	129	257	257	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	1286		articStaccatoAbove			
129	129	515/2	515/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1287		articStaccatoAbove			
130	130	258	258	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1288		articStaccatoBelow			
130	130	517/2	517/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1289		articStaccatoBelow			
130	130	259	259	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	1290					
130	130	258	258	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1291					
130	130	259	259	0.0	1/4	1/4	Dynamic	2/4	2	1	0					sf				
130	130	259	259	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1292					
130	130	258	258	1.0	0	0	Chord	2/4	3	1	1/4		1/4	1	1293					
130	130	259	259	0.0	1/4	1/4	Dynamic	2/4	3	1	0					sf				
130	130	259	259	1.0	1/4	1/4	Chord	2/4	3	1	1/4		1/4	1	1294					
130	130	258	258	0.0	0	0	Dynamic	2/4	4	1	0					sf				
130	130	258	258	1.0	0	0	Chord	2/4	4	1	1/4		1/4	1	1295					
130	130	259	259	0.0	1/4	1/4	Dynamic	2/4	4	1	0					sf				
130	130	259	259	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	1296		articStaccatoBelow			
130	130	519/2	519/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1297		articStaccatoBelow			
131	131	260	260	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1298		articStaccatoBelow			
131	131	521/2	521/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1299		articStaccatoBelow			
131	131	261	261	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	1300					
131	131	260	260	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1301					
131	131	261	261	0.0	1/4	1/4	Dynamic	2/4	2	1	0					sf				
131	131	261	261	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1302					
131	131	260	260	1.0	0	0	Chord	2/4	3	1	1/4		1/4	1	1303					
131	131	261	261	0.0	1/4	1/4	Dynamic	2/4	3	1	0					sf				
131	131	261	261	1.0	1/4	1/4	Chord	2/4	3	1	1/4		1/4	1	1304					
131	131	260	260	0.0	0	0	Dynamic	2/4	4	1	0					sf				
131	131	260	260	1.0	0	0	Chord	2/4	4	1	1/4		1/4	1	1305					
131	131	261	261	0.0	1/4	1/4	Dynamic	2/4	4	1	0					sf				
131	131	261	261	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	1306		articStaccatoBelow			
131	131	523/2	523/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1307		articStaccatoBelow			
132	132	262	262	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1308		articStaccatoBelow			
132	132	525/2	525/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1309		articStaccatoBelow			
132	132	263	263	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	1310					
132	132	262	262	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1311					
132	132	263	263	0.0	1/4	1/4	Dynamic	2/4	2	1	0					sf				
132	132	263	263	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1312					
132	132	262	262	1.0	0	0	Chord	2/4	3	1	1/4		1/4	1	1313					
132	132	263	263	0.0	1/4	1/4	Dynamic	2/4	3	1	0					sf				
132	132	263	263	0.0	1/4	1/4	Dynamic	2/4	3	1	0					sf				
132	132	263	263	1.0	1/4	1/4	Chord	2/4	3	1	1/4		1/4	1	1314					
132	132	262	262	0.0	0	0	Dynamic	2/4	4	1	0					sf				
132	132	262	262	1.0	0	0	Chord	2/4	4	1	1/4		1/4	1	1315					
132	132	263	263	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	1316		articStaccatoBelow			
132	132	527/2	527/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1317		articStaccatoBelow			
133	133	264	264	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1318		articStaccatoBelow			
133	133	529/2	529/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1319		articStaccatoBelow			
133	133	265	265	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	1320					
133	133	264	264	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1321					
133	133	265	265	0.0	1/4	1/4	Dynamic	2/4	2	1	0					sf				
133	133	265	265	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1322					
133	133	264	264	1.0	0	0	Chord	2/4	3	1	1/4		1/4	1	1323					
133	133	265	265	0.0	1/4	1/4	Dynamic	2/4	3	1	0					sf				
133	133	265	265	1.0	1/4	1/4	Chord	2/4	3	1	1/4		1/4	1	1324					
133	133	264	264	0.0	0	0	Dynamic	2/4	4	1	0					sf				
133	133	264	264	1.0	0	0	Chord	2/4	4	1	1/4		1/4	1	1325					
133	133	265	265	0.0	1/4	1/4	Dynamic	2/4	4	1	0					sf				
133	133	265	265	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	1326		articStaccatoBelow			
133	133	531/2	531/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1327		articStaccatoBelow			
134	134	266	266	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1328		articStaccatoBelow			
134	134	533/2	533/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1329		articStaccatoBelow			
134	134	267	267	0.0	1/4	1/4	Dynamic	2/4	1	1	0					sf				
134	134	267	267	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	1330					
134	134	266	266	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1331					
134	134	267	267	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1332					
134	134	266	266	1.0	0	0	Chord	2/4	3	1	1/4		1/4	1	1333					
134	134	267	267	0.0	1/4	1/4	Dynamic	2/4	3	1	0					sf				
134	134	267	267	1.0	1/4	1/4	Chord	2/4	3	1	1/4		1/4	1	1334					
134	134	266	266	0.0	0	0	Dynamic	2/4	4	1	0					sf				
134	134	266	266	2.0	0	0	Chord	2/4	4	1	1/2		1/2	1	1335					
135	135	268	268	0.0	0	0	StaffText	2/4	1	1	0							<b><i>decresc.</i></b>		
135	135	268	268	2.0	0	0	Chord	2/4	1	1	1/2		1/2	1	1336					
135	135	269	269	0.0	1/4	1/4	SystemText	2/4	1	1	0								"<font size=""12""/>I"	
135	135	268	268	0.0	0	0	StaffText	2/4	2	1	0							<b><i>decresc.</i></b>		
135	135	268	268	2.0	0	0	Chord	2/4	2	1	1/2		1/2	1	1337					
135	135	268	268	0.0	0	0	StaffText	2/4	3	1	0							<b><i>decresc.</i></b>		
135	135	268	268	2.0	0	0	Chord	2/4	3	1	1/2		1/2	1	1338					
135	135	268	268	0.0	0	0	StaffText	2/4	4	1	0							<b><i>decresc.</i></b>		
135	135	268	268	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1339		articStaccatoBelow			
135	135	537/2	537/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	1340		articStaccatoBelow			
135	135	269	269	1.0	1/4	1/4	Chord	2/4	4	1	1/4		1/4	1	1341					
136	136	270	270	0.0	0	0	Dynamic	2/4	1	1	0					p				
136	136	270	270	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1342					128
136	136	541/2	541/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1343					
136	136	271	271	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	1344					
136	136	270	270	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1345					
136	136	271	271	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1346					
136	136	270	270	0.0	0	0	Dynamic	2/4	3	1	0					p				
136	136	270	270	0.0	0	0	Dynamic	2/4	3	1	0					p				
136	136	270	270	1.0	0	0	Chord	2/4	3	1	1/4		1/4	1	1347					
136	136	271	271	1.0	1/4	1/4	Chord	2/4	3	1	1/4		1/4	1	1348					
136	136	270	270	0.0	0	0	Dynamic	2/4	4	1	0					p				
136	136	270	270	2.0	0	0	Chord	2/4	4	1	1/2		1/2	1	1349					
137	137	272	272	2.0	0	0	Chord	2/4	1	1	1/2		1/2	1	1350					
137	137	272	272	2.0	0	0	Chord	2/4	2	1	1/2		1/2	1	1351					
137	137	272	272	2.0	0	0	Chord	2/4	3	1	1/2		1/2	1	1352					
137	137	272	272	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1353					129
137	137	545/2	545/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	1354					
137	137	273	273	1.0	1/4	1/4	Chord	2/4	4	1	1/4		1/4	1	1355					
138	138	274	274	0.0	0	0	Dynamic	2/4	1	1	0					pp				
138	138	274	274	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1356					130
138	138	549/2	549/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1357					
138	138	275	275	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	1358					
138	138	274	274	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1359					
138	138	275	275	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1360					
138	138	274	274	0.0	0	0	Dynamic	2/4	3	1	0					pp				
138	138	274	274	0.0	0	0	Dynamic	2/4	3	1	0					pp				
138	138	274	274	1.0	0	0	Chord	2/4	3	1	1/4		1/4	1	1361					
138	138	275	275	1.0	1/4	1/4	Chord	2/4	3	1	1/4		1/4	1	1362					
138	138	274	274	0.0	0	0	Dynamic	2/4	4	1	0					pp				
138	138	274	274	2.0	0	0	Chord	2/4	4	1	1/2		1/2	1	1363					
139	139	276	276	2.0	0	0	Chord	2/4	1	1	1/2		1/2	1	1364					
139	139	276	276	2.0	0	0	Chord	2/4	2	1	1/2		1/2	1	1365					
