mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text	slur	decrescendo_hairpin	crescendo_hairpin
161	161	320	320	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	2883	articStaccatoBelow				
161	161	643/2	643/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2884					
161	161	320	320	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	2885	articStaccatoBelow				
161	161	643/2	643/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	2886			344		
161	161	320	320	0.0	0	0	StaffText	2/4	4	1	0						"<font size=""12""/><b><i>p</i></b>"			
161	161	320	320	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	2887	articStaccatoBelow				
162	162	322	322	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	2888	articStaccatoAbove				
162	162	322	322	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	2889	articStaccatoAbove				
162	162	2587/8	2587/8	0.125	11/32	11/32	Chord	2/4	2	1	1/32		1/32	1	2890			345		
162	162	647/2	647/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	2891			345		
162	162	1295/4	1295/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	2892			345		
162	162	322	322	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	2893	articStaccatoAbove				
162	162	2587/8	2587/8	0.125	11/32	11/32	Chord	2/4	3	1	1/32		1/32	1	2894			346		
162	162	647/2	647/2	0.25	3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	2895			346		
162	162	1295/4	1295/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	2896			346		
162	162	647/2	647/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	2897			347		
163	163	324	324	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	2898	articStaccatoBelow				
163	163	325	325	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	2899			348		
163	163	651/2	651/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2900			348		
163	163	324	324	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	2901	articStaccatoBelow				
163	163	324	324	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	2902	articStaccatoBelow				
164	164	326	326	0.0	0	0	Chord	2/4	1	1	0	grace32	1/32	1	2903					
164	164	326	326	0.0	0	0	Chord	2/4	1	1	0	grace32	1/32	1	2904					
164	164	326	326	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	2905			349		
164	164	327	327	0.875	1/4	1/4	Chord	2/4	1	1	7/32		1/8	7/4	2906			349		
164	164	2623/8	2623/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	2907					
164	164	326	326	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	2908			348		
164	164	653/2	653/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	2909			348		
164	164	327	327	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	2910			348		
164	164	655/2	655/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2911			348		
165	165	328	328	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	2912					
165	165	328	328	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	2913			348		
165	165	657/2	657/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	2914					
165	165	329	329	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	2915			350		
165	165	659/2	659/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	2916			350		
165	165	328	328	0.0	0	0	Chord	2/4	4	1	0	grace32	1/32	1	2917					
165	165	328	328	0.0	0	0	Chord	2/4	4	1	0	grace32	1/32	1	2918					
165	165	328	328	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	2919					
166	166	330	330	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	2920			350		
166	166	661/2	661/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	2921			350		
166	166	331	331	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	2922			350		
166	166	663/2	663/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	2923					
166	166	330	330	0.0	0	0	Chord	2/4	4	1	0	grace32	1/32	1	2924					
166	166	330	330	0.0	0	0	Chord	2/4	4	1	0	grace32	1/32	1	2925					
166	166	330	330	1.0	0	0	Chord	2/4	4	1	1/4		1/4	1	2926			351		
166	166	331	331	0.875	1/4	1/4	Chord	2/4	4	1	7/32		1/8	7/4	2927			351		
166	166	2655/8	2655/8	0.125	15/32	15/32	Chord	2/4	4	1	1/32		1/32	1	2928					
167	167	333	333	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	2929			352		
167	167	667/2	667/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	2930			352		
167	167	332	332	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	2931			353		
167	167	665/2	665/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	2932					
167	167	332	332	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	2933					
167	167	333	333	0.0	1/4	1/4	Chord	2/4	4	1	0	grace32	1/32	1	2934					
167	167	333	333	0.0	1/4	1/4	Chord	2/4	4	1	0	grace32	1/32	1	2935					
167	167	333	333	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	2936					
168	168	334	334	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	2937			352		
168	168	669/2	669/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	2938			352		
168	168	335	335	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	2939			352		
168	168	671/2	671/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	2940			352		
168	168	334	334	0.0	0	0	Chord	2/4	2	1	0	grace32	1/32	1	2941					
168	168	334	334	0.0	0	0	Chord	2/4	2	1	0	grace32	1/32	1	2942					
168	168	334	334	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	2943			354		
168	168	335	335	0.875	1/4	1/4	Chord	2/4	2	1	7/32		1/8	7/4	2944			354		
168	168	2687/8	2687/8	0.125	15/32	15/32	Chord	2/4	2	1	1/32		1/32	1	2945					
169	169	336	336	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	2946			352		
169	169	673/2	673/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	2947					
169	169	336	336	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	2948					
169	169	337	337	0.0	1/4	1/4	Chord	2/4	2	1	0	grace32	1/32	1	2949					
169	169	337	337	0.0	1/4	1/4	Chord	2/4	2	1	0	grace32	1/32	1	2950					
169	169	337	337	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	2951					
169	169	336	336	0.0	0	0	Chord	2/4	3	1	0	grace32	1/32	1	2952					
169	169	336	336	0.0	0	0	Chord	2/4	3	1	0	grace32	1/32	1	2953					
169	169	336	336	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	2954					
169	169	337	337	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	2955			355		
169	169	675/2	675/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	2956			355		
170	170	338	338	0.0	0	0	Chord	2/4	1	1	0	grace32	1/32	1	2957					
170	170	338	338	0.0	0	0	Chord	2/4	1	1	0	grace32	1/32	1	2958					
170	170	338	338	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	2959			356		
170	170	339	339	0.75	1/4	1/4	Chord	2/4	1	1	3/16		1/8	3/2	2960			356		
170	170	1359/4	1359/4	0.08333333333333333	7/16	7/16	Chord	2/4	1	1	1/48		1/32	2/3	2961			356		
170	170	2039/6	2039/6	0.08333333333333333	11/24	11/24	Chord	2/4	1	1	1/48		1/32	2/3	2962			356		
170	170	4079/12	4079/12	0.08333333333333333	23/48	23/48	Chord	2/4	1	1	1/48		1/32	2/3	2963					
170	170	338	338	0.0	0	0	StaffText	2/4	2	1	0						"<font size=""12""/><b><i>p</i></b>"			
170	170	339	339	0.16666666666666666	1/4	1/4	Chord	2/4	2	1	1/24		1/16	2/3	2964					
170	170	2035/6	2035/6	0.16666666666666666	7/24	7/24	Chord	2/4	2	1	1/24		1/16	2/3	2965					
170	170	1018/3	1018/3	0.16666666666666666	1/3	1/3	Chord	2/4	2	1	1/24		1/16	2/3	2966					
170	170	679/2	679/2	0.16666666666666666	3/8	3/8	Chord	2/4	2	1	1/24		1/16	2/3	2967					
170	170	1019/3	1019/3	0.16666666666666666	5/12	5/12	Chord	2/4	2	1	1/24		1/16	2/3	2968					
170	170	2039/6	2039/6	0.16666666666666666	11/24	11/24	Chord	2/4	2	1	1/24		1/16	2/3	2969					
170	170	338	338	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	2970			355		
170	170	677/2	677/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	2971			355		
170	170	339	339	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	2972			355		
170	170	679/2	679/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	2973					
171	171	340	340	0.0	0	0	Chord	2/4	1	1	0	grace32	1/32	1	2974					
171	171	340	340	0.0	0	0	Chord	2/4	1	1	0	grace32	1/32	1	2975					
171	171	340	340	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	2976			357		
171	171	341	341	0.875	1/4	1/4	Chord	2/4	1	1	7/32		1/8	7/4	2977			357		
171	171	2735/8	2735/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	2978					
171	171	340	340	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	2979					
171	171	341	341	0.16666666666666666	1/4	1/4	Chord	2/4	2	1	1/24		1/16	2/3	2980					
171	171	2047/6	2047/6	0.16666666666666666	7/24	7/24	Chord	2/4	2	1	1/24		1/16	2/3	2981					
171	171	1024/3	1024/3	0.16666666666666666	1/3	1/3	Chord	2/4	2	1	1/24		1/16	2/3	2982					
171	171	683/2	683/2	0.16666666666666666	3/8	3/8	Chord	2/4	2	1	1/24		1/16	2/3	2983					
171	171	1025/3	1025/3	0.16666666666666666	5/12	5/12	Chord	2/4	2	1	1/24		1/16	2/3	2984					
171	171	2051/6	2051/6	0.16666666666666666	11/24	11/24	Chord	2/4	2	1	1/24		1/16	2/3	2985					
171	171	340	340	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	2986			358		
171	171	681/2	681/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	2987			358		
171	171	341	341	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	2988			358		
171	171	683/2	683/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	2989					
172	172	342	342	0.0	0	0	StaffText	2/4	1	1	0						"<font size=""10""/><b><i>cresc.</i></b>"			
172	172	342	342	0.0	0	0	Chord	2/4	1	1	0	grace32	1/32	1	2990					
172	172	342	342	0.0	0	0	Chord	2/4	1	1	0	grace32	1/32	1	2991					
172	172	342	342	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	2992			359		
172	172	343	343	0.875	1/4	1/4	Chord	2/4	1	1	7/32		1/8	7/4	2993			359		
172	172	2751/8	2751/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	2994					
172	172	342	342	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	2995			360		
172	172	685/2	685/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	2996			360		
172	172	343	343	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	2997			360		
172	172	687/2	687/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2998					
172	172	342	342	0.0	0	0	StaffText	2/4	3	1	0						"<font size=""10""/><b><i>cresc.</i></b>"			
172	172	342	342	0.16666666666666666	0	0	Chord	2/4	3	1	1/24		1/16	2/3	2999					
172	172	2053/6	2053/6	0.16666666666666666	1/24	1/24	Chord	2/4	3	1	1/24		1/16	2/3	3000					
172	172	1027/3	1027/3	0.16666666666666666	1/12	1/12	Chord	2/4	3	1	1/24		1/16	2/3	3001					
172	172	685/2	685/2	0.16666666666666666	1/8	1/8	Chord	2/4	3	1	1/24		1/16	2/3	3002					
172	172	1028/3	1028/3	0.16666666666666666	1/6	1/6	Chord	2/4	3	1	1/24		1/16	2/3	3003					
172	172	2057/6	2057/6	0.16666666666666666	5/24	5/24	Chord	2/4	3	1	1/24		1/16	2/3	3004					
172	172	343	343	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	3005					
172	172	342	342	0.0	0	0	StaffText	2/4	4	1	0						"<font size=""10""/><b><i>cresc.</i></b>"			
172	172	342	342	0.0	0	0	StaffText	2/4	4	1	0						"<font size=""10""/><b><i>cresc.</i></b>"			
172	172	343	343	0.0	1/4	1/4	Chord	2/4	4	1	0	grace32	1/32	1	3006					
172	172	343	343	0.0	1/4	1/4	Chord	2/4	4	1	0	grace32	1/32	1	3007					
172	172	343	343	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	3008					
173	173	344	344	0.0	0	0	Chord	2/4	1	1	0	grace32	1/32	1	3009					
173	173	344	344	0.0	0	0	Chord	2/4	1	1	0	grace32	1/32	1	3010					
173	173	344	344	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	3011			361		
173	173	345	345	0.875	1/4	1/4	Chord	2/4	1	1	7/32		1/8	7/4	3012			361		
173	173	2767/8	2767/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	3013					
173	173	344	344	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	3014			362		
173	173	689/2	689/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	3015			362		
173	173	345	345	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	3016			362		
173	173	691/2	691/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	3017					
173	173	345	345	0.0	1/4	1/4	Chord	2/4	3	1	0	grace32	1/32	1	3018					
173	173	345	345	0.0	1/4	1/4	Chord	2/4	3	1	0	grace32	1/32	1	3019					
173	173	345	345	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	3020					
173	173	344	344	0.16666666666666666	0	0	Chord	2/4	4	1	1/24		1/16	2/3	3021					
173	173	2065/6	2065/6	0.16666666666666666	1/24	1/24	Chord	2/4	4	1	1/24		1/16	2/3	3022					
173	173	1033/3	1033/3	0.16666666666666666	1/12	1/12	Chord	2/4	4	1	1/24		1/16	2/3	3023					
173	173	689/2	689/2	0.16666666666666666	1/8	1/8	Chord	2/4	4	1	1/24		1/16	2/3	3024					
173	173	1034/3	1034/3	0.16666666666666666	1/6	1/6	Chord	2/4	4	1	1/24		1/16	2/3	3025					
173	173	2069/6	2069/6	0.16666666666666666	5/24	5/24	Chord	2/4	4	1	1/24		1/16	2/3	3026					
173	173	345	345	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	3027					
174	174	346	346	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	3028			363		
174	174	693/2	693/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	3029			363		
174	174	347	347	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	3030			363		
174	174	695/2	695/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	3031					
174	174	346	346	0.0	0	0	Chord	2/4	2	1	0	grace32	1/32	1	3032					
174	174	346	346	0.0	0	0	Chord	2/4	2	1	0	grace32	1/32	1	3033					
174	174	346	346	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	3034					
174	174	347	347	0.875	1/4	1/4	Chord	2/4	2	1	7/32		1/8	7/4	3035			364		
174	174	2783/8	2783/8	0.125	15/32	15/32	Chord	2/4	2	1	1/32		1/32	1	3036					
174	174	346	346	0.0	0	0	Chord	2/4	3	1	0	grace32	1/32	1	3037					
174	174	346	346	0.0	0	0	Chord	2/4	3	1	0	grace32	1/32	1	3038					
174	174	346	346	1.0	0	0	Chord	2/4	3	1	1/4		1/4	1	3039					
174	174	347	347	0.875	1/4	1/4	Chord	2/4	3	1	7/32		1/8	7/4	3040			365		
174	174	2783/8	2783/8	0.125	15/32	15/32	Chord	2/4	3	1	1/32		1/32	1	3041					
174	174	346	346	0.16666666666666666	0	0	Chord	2/4	4	1	1/24		1/16	2/3	3042					
174	174	2077/6	2077/6	0.16666666666666666	1/24	1/24	Chord	2/4	4	1	1/24		1/16	2/3	3043					
174	174	1039/3	1039/3	0.16666666666666666	1/12	1/12	Chord	2/4	4	1	1/24		1/16	2/3	3044					
174	174	693/2	693/2	0.16666666666666666	1/8	1/8	Chord	2/4	4	1	1/24		1/16	2/3	3045					
174	174	1040/3	1040/3	0.16666666666666666	1/6	1/6	Chord	2/4	4	1	1/24		1/16	2/3	3046					
174	174	2081/6	2081/6	0.16666666666666666	5/24	5/24	Chord	2/4	4	1	1/24		1/16	2/3	3047					
174	174	347	347	0.0	1/4	1/4	Chord	2/4	4	1	0	grace32	1/32	1	3048					
174	174	347	347	0.0	1/4	1/4	Chord	2/4	4	1	0	grace32	1/32	1	3049					
174	174	347	347	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	3050					
175	175	348	348	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	3051			366		
175	175	697/2	697/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	3052			366		
175	175	349	349	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	3053			366		
175	175	699/2	699/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	3054					
175	175	348	348	0.0	0	0	Chord	2/4	2	1	0	grace32	1/32	1	3055					
175	175	348	348	0.0	0	0	Chord	2/4	2	1	0	grace32	1/32	1	3056					
175	175	348	348	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	3057					
175	175	349	349	0.875	1/4	1/4	Chord	2/4	2	1	7/32		1/8	7/4	3058			367		
175	175	2799/8	2799/8	0.125	15/32	15/32	Chord	2/4	2	1	1/32		1/32	1	3059					
175	175	348	348	0.0	0	0	Chord	2/4	3	1	0	grace32	1/32	1	3060					
175	175	348	348	0.0	0	0	Chord	2/4	3	1	0	grace32	1/32	1	3061					
175	175	348	348	1.0	0	0	Chord	2/4	3	1	1/4		1/4	1	3062					
175	175	349	349	0.875	1/4	1/4	Chord	2/4	3	1	7/32		1/8	7/4	3063			368		
175	175	2799/8	2799/8	0.125	15/32	15/32	Chord	2/4	3	1	1/32		1/32	1	3064					
175	175	348	348	0.16666666666666666	0	0	Chord	2/4	4	1	1/24		1/16	2/3	3065					
175	175	2089/6	2089/6	0.16666666666666666	1/24	1/24	Chord	2/4	4	1	1/24		1/16	2/3	3066					
175	175	1045/3	1045/3	0.16666666666666666	1/12	1/12	Chord	2/4	4	1	1/24		1/16	2/3	3067					
175	175	697/2	697/2	0.16666666666666666	1/8	1/8	Chord	2/4	4	1	1/24		1/16	2/3	3068					
175	175	1046/3	1046/3	0.16666666666666666	1/6	1/6	Chord	2/4	4	1	1/24		1/16	2/3	3069					
175	175	2093/6	2093/6	0.16666666666666666	5/24	5/24	Chord	2/4	4	1	1/24		1/16	2/3	3070					
175	175	349	349	0.0	1/4	1/4	Chord	2/4	4	1	0	grace32	1/32	1	3071					
175	175	349	349	0.0	1/4	1/4	Chord	2/4	4	1	0	grace32	1/32	1	3072					
175	175	349	349	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	3073					
176	176	350	350	0.0	0	0	Chord	2/4	1	1	0	grace32	1/32	1	3074					
176	176	350	350	0.0	0	0	Chord	2/4	1	1	0	grace32	1/32	1	3075					
176	176	350	350	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	3076	articStaccatoAbove				
176	176	701/2	701/2	0.0	1/8	1/8	Chord	2/4	1	1	0	grace32	1/32	1	3077					
176	176	701/2	701/2	0.0	1/8	1/8	Chord	2/4	1	1	0	grace32	1/32	1	3078					
176	176	701/2	701/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	3079	articStaccatoAbove				
176	176	351	351	0.0	1/4	1/4	Chord	2/4	1	1	0	grace32	1/32	1	3080					
176	176	351	351	0.0	1/4	1/4	Chord	2/4	1	1	0	grace32	1/32	1	3081					
176	176	351	351	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	3082	articStaccatoAbove				
176	176	703/2	703/2	0.0	3/8	3/8	Chord	2/4	1	1	0	grace32	1/32	1	3083					
176	176	703/2	703/2	0.0	3/8	3/8	Chord	2/4	1	1	0	grace32	1/32	1	3084					
176	176	703/2	703/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	3085	articStaccatoAbove				
176	176	350	350	0.0	0	0	StaffText	2/4	2	1	0						"<font size=""12""/><b><i>f</i></b>"			
176	176	350	350	0.0	0	0	StaffText	2/4	2	1	0						"<font size=""12""/><b><i>f</i></b>"			
176	176	350	350	0.0	0	0	Chord	2/4	2	1	0	grace32	1/32	1	3086					
176	176	350	350	0.0	0	0	Chord	2/4	2	1	0	grace32	1/32	1	3087					
176	176	350	350	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	3088	articStaccatoAbove				
176	176	701/2	701/2	0.0	1/8	1/8	Chord	2/4	2	1	0	grace32	1/32	1	3089					
176	176	701/2	701/2	0.0	1/8	1/8	Chord	2/4	2	1	0	grace32	1/32	1	3090					
176	176	701/2	701/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	3091	articStaccatoBelow				
176	176	351	351	0.0	1/4	1/4	Chord	2/4	2	1	0	grace32	1/32	1	3092					
176	176	351	351	0.0	1/4	1/4	Chord	2/4	2	1	0	grace32	1/32	1	3093					
176	176	351	351	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	3094	articStaccatoBelow				
176	176	703/2	703/2	0.0	3/8	3/8	Chord	2/4	2	1	0	grace32	1/32	1	3095					
176	176	703/2	703/2	0.0	3/8	3/8	Chord	2/4	2	1	0	grace32	1/32	1	3096					
176	176	703/2	703/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	3097	articStaccatoAbove				
176	176	350	350	0.0	0	0	Chord	2/4	3	1	0	grace32	1/32	1	3098					
176	176	350	350	0.0	0	0	Chord	2/4	3	1	0	grace32	1/32	1	3099					
176	176	350	350	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	3100	articStaccatoBelow				
176	176	701/2	701/2	0.0	1/8	1/8	Chord	2/4	3	1	0	grace32	1/32	1	3101					
176	176	701/2	701/2	0.0	1/8	1/8	Chord	2/4	3	1	0	grace32	1/32	1	3102					
176	176	701/2	701/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	3103	articStaccatoAbove				
176	176	351	351	0.0	1/4	1/4	Chord	2/4	3	1	0	grace32	1/32	1	3104					
176	176	351	351	0.0	1/4	1/4	Chord	2/4	3	1	0	grace32	1/32	1	3105					
176	176	351	351	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	3106	articStaccatoAbove				
176	176	703/2	703/2	0.0	3/8	3/8	Chord	2/4	3	1	0	grace32	1/32	1	3107					
176	176	703/2	703/2	0.0	3/8	3/8	Chord	2/4	3	1	0	grace32	1/32	1	3108					
176	176	703/2	703/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	3109	articStaccatoBelow				
176	176	350	350	0.0	0	0	Chord	2/4	4	1	0	grace32	1/32	1	3110					
176	176	350	350	0.0	0	0	Chord	2/4	4	1	0	grace32	1/32	1	3111					
176	176	350	350	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	3112	articStaccatoAbove				
176	176	701/2	701/2	0.0	1/8	1/8	Chord	2/4	4	1	0	grace32	1/32	1	3113					
176	176	701/2	701/2	0.0	1/8	1/8	Chord	2/4	4	1	0	grace32	1/32	1	3114					
176	176	701/2	701/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	3115	articStaccatoAbove				
176	176	351	351	0.0	1/4	1/4	Chord	2/4	4	1	0	grace32	1/32	1	3116					
176	176	351	351	0.0	1/4	1/4	Chord	2/4	4	1	0	grace32	1/32	1	3117					
176	176	351	351	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	3118	articStaccatoAbove				
176	176	703/2	703/2	0.0	3/8	3/8	Chord	2/4	4	1	0	grace32	1/32	1	3119					
176	176	703/2	703/2	0.0	3/8	3/8	Chord	2/4	4	1	0	grace32	1/32	1	3120					
176	176	703/2	703/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	3121	articStaccatoAbove				
177	177	352	352	0.0	0	0	Chord	2/4	1	1	0	grace32	1/32	1	3122					
177	177	352	352	0.0	0	0	Chord	2/4	1	1	0	grace32	1/32	1	3123					
177	177	352	352	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	3124	articStaccatoBelow				
177	177	705/2	705/2	0.0	1/8	1/8	Chord	2/4	1	1	0	grace32	1/32	1	3125					
177	177	705/2	705/2	0.0	1/8	1/8	Chord	2/4	1	1	0	grace32	1/32	1	3126					
177	177	705/2	705/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	3127	articStaccatoBelow				
177	177	353	353	0.0	1/4	1/4	Chord	2/4	1	1	0	grace32	1/32	1	3128					
177	177	353	353	0.0	1/4	1/4	Chord	2/4	1	1	0	grace32	1/32	1	3129					
177	177	353	353	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	3130	articStaccatoBelow				
177	177	352	352	0.0	0	0	Chord	2/4	2	1	0	grace32	1/32	1	3131					
177	177	352	352	0.0	0	0	Chord	2/4	2	1	0	grace32	1/32	1	3132					
177	177	352	352	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	3133	articStaccatoBelow				
177	177	705/2	705/2	0.0	1/8	1/8	Chord	2/4	2	1	0	grace32	1/32	1	3134					
177	177	705/2	705/2	0.0	1/8	1/8	Chord	2/4	2	1	0	grace32	1/32	1	3135					
177	177	705/2	705/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	3136	articStaccatoBelow				
177	177	353	353	0.0	1/4	1/4	Chord	2/4	2	1	0	grace32	1/32	1	3137					
177	177	353	353	0.0	1/4	1/4	Chord	2/4	2	1	0	grace32	1/32	1	3138					
177	177	353	353	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	3139	articStaccatoBelow				
177	177	352	352	0.0	0	0	Chord	2/4	3	1	0	grace32	1/32	1	3140					
177	177	352	352	0.0	0	0	Chord	2/4	3	1	0	grace32	1/32	1	3141					
177	177	352	352	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	3142	articStaccatoBelow				
177	177	705/2	705/2	0.0	1/8	1/8	Chord	2/4	3	1	0	grace32	1/32	1	3143					
177	177	705/2	705/2	0.0	1/8	1/8	Chord	2/4	3	1	0	grace32	1/32	1	3144					
177	177	705/2	705/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	3145	articStaccatoBelow				
177	177	353	353	0.0	1/4	1/4	StaffText	2/4	3	1	0						<b><i>p</i></b>			
177	177	353	353	0.0	1/4	1/4	Chord	2/4	3	1	0	grace32	1/32	2/3	3146					
177	177	353	353	0.0	1/4	1/4	Chord	2/4	3	1	0	grace32	1/32	2/3	3147					
177	177	353	353	0.16666666666666666	1/4	1/4	Chord	2/4	3	1	1/24		1/16	2/3	3148			369		
