mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin
196	181	361	362	0.3333333333333333		0	0	Chord	2/4	1	1	1/12		1/8	2/3	2537											
196	181	1084/3	1087/3	0.3333333333333333		1/12	1/12	Chord	2/4	1	1	1/12		1/8	2/3	2538											
196	181	1085/3	1088/3	0.3333333333333333		1/6	1/6	Chord	2/4	1	1	1/12		1/8	2/3	2539											
196	181	362	363	0.3333333333333333		1/4	1/4	Chord	2/4	1	1	1/12		1/8	2/3	2540											
196	181	1087/3	1090/3	0.3333333333333333		1/3	1/3	Chord	2/4	1	1	1/12		1/8	2/3	2541											
196	181	1088/3	1091/3	0.3333333333333333		5/12	5/12	Chord	2/4	1	1	1/12		1/8	2/3	2542											
196	181	361	362	0.3333333333333333		0	0	Chord	2/4	2	1	1/12		1/8	2/3	2543											
196	181	1084/3	1087/3	0.3333333333333333		1/12	1/12	Chord	2/4	2	1	1/12		1/8	2/3	2544											
196	181	1085/3	1088/3	0.3333333333333333		1/6	1/6	Chord	2/4	2	1	1/12		1/8	2/3	2545											
196	181	362	363	0.3333333333333333		1/4	1/4	Chord	2/4	2	1	1/12		1/8	2/3	2546											
196	181	1087/3	1090/3	0.3333333333333333		1/3	1/3	Chord	2/4	2	1	1/12		1/8	2/3	2547											
196	181	1088/3	1091/3	0.3333333333333333		5/12	5/12	Chord	2/4	2	1	1/12		1/8	2/3	2548											
196	181	361	362	0.3333333333333333		0	0	Chord	2/4	3	1	1/12		1/8	2/3	2549											
196	181	1084/3	1087/3	0.3333333333333333		1/12	1/12	Chord	2/4	3	1	1/12		1/8	2/3	2550											
196	181	1085/3	1088/3	0.3333333333333333		1/6	1/6	Chord	2/4	3	1	1/12		1/8	2/3	2551											
196	181	362	363	0.3333333333333333		1/4	1/4	Chord	2/4	3	1	1/12		1/8	2/3	2552											
196	181	1087/3	1090/3	0.3333333333333333		1/3	1/3	Chord	2/4	3	1	1/12		1/8	2/3	2553											
196	181	1088/3	1091/3	0.3333333333333333		5/12	5/12	Chord	2/4	3	1	1/12		1/8	2/3	2554											
196	181	361	362	0.3333333333333333		0	0	Chord	2/4	4	1	1/12		1/8	2/3	2555											
196	181	1084/3	1087/3	0.3333333333333333		1/12	1/12	Chord	2/4	4	1	1/12		1/8	2/3	2556											
196	181	1085/3	1088/3	0.3333333333333333		1/6	1/6	Chord	2/4	4	1	1/12		1/8	2/3	2557											
196	181	362	363	0.3333333333333333		1/4	1/4	Chord	2/4	4	1	1/12		1/8	2/3	2558											
196	181	1087/3	1090/3	0.3333333333333333		1/3	1/3	Chord	2/4	4	1	1/12		1/8	2/3	2559											
196	181	1088/3	1091/3	0.3333333333333333		5/12	5/12	Chord	2/4	4	1	1/12		1/8	2/3	2560											
197	182	363	364	0.3333333333333333		0	0	Chord	2/4	1	1	1/12		1/8	2/3	2561											
197	182	1090/3	1093/3	0.3333333333333333		1/12	1/12	Chord	2/4	1	1	1/12		1/8	2/3	2562											
197	182	1091/3	1094/3	0.3333333333333333		1/6	1/6	Chord	2/4	1	1	1/12		1/8	2/3	2563											
197	182	364	365	0.3333333333333333		1/4	1/4	Chord	2/4	1	1	1/12		1/8	2/3	2564											
197	182	1093/3	1096/3	0.3333333333333333		1/3	1/3	Chord	2/4	1	1	1/12		1/8	2/3	2565											
197	182	1094/3	1097/3	0.3333333333333333		5/12	5/12	Chord	2/4	1	1	1/12		1/8	2/3	2566											
197	182	363	364	0.3333333333333333		0	0	Chord	2/4	2	1	1/12		1/8	2/3	2567											
197	182	1090/3	1093/3	0.3333333333333333		1/12	1/12	Chord	2/4	2	1	1/12		1/8	2/3	2568											
197	182	1091/3	1094/3	0.3333333333333333		1/6	1/6	Chord	2/4	2	1	1/12		1/8	2/3	2569											
197	182	364	365	0.3333333333333333		1/4	1/4	Chord	2/4	2	1	1/12		1/8	2/3	2570											
197	182	1093/3	1096/3	0.3333333333333333		1/3	1/3	Chord	2/4	2	1	1/12		1/8	2/3	2571											
197	182	1094/3	1097/3	0.3333333333333333		5/12	5/12	Chord	2/4	2	1	1/12		1/8	2/3	2572											
197	182	363	364	0.3333333333333333		0	0	Chord	2/4	3	1	1/12		1/8	2/3	2573											
197	182	1090/3	1093/3	0.3333333333333333		1/12	1/12	Chord	2/4	3	1	1/12		1/8	2/3	2574											
197	182	1091/3	1094/3	0.3333333333333333		1/6	1/6	Chord	2/4	3	1	1/12		1/8	2/3	2575											
197	182	364	365	0.3333333333333333		1/4	1/4	Chord	2/4	3	1	1/12		1/8	2/3	2576											
197	182	1093/3	1096/3	0.3333333333333333		1/3	1/3	Chord	2/4	3	1	1/12		1/8	2/3	2577											
197	182	1094/3	1097/3	0.3333333333333333		5/12	5/12	Chord	2/4	3	1	1/12		1/8	2/3	2578											
197	182	363	364	0.3333333333333333		0	0	Chord	2/4	4	1	1/12		1/8	2/3	2579											
197	182	1090/3	1093/3	0.3333333333333333		1/12	1/12	Chord	2/4	4	1	1/12		1/8	2/3	2580											
197	182	1091/3	1094/3	0.3333333333333333		1/6	1/6	Chord	2/4	4	1	1/12		1/8	2/3	2581											
197	182	364	365	0.3333333333333333		1/4	1/4	Chord	2/4	4	1	1/12		1/8	2/3	2582											
197	182	1093/3	1096/3	0.3333333333333333		1/3	1/3	Chord	2/4	4	1	1/12		1/8	2/3	2583											
197	182	1094/3	1097/3	0.3333333333333333		5/12	5/12	Chord	2/4	4	1	1/12		1/8	2/3	2584											
198	183	365	366	0.3333333333333333		0	0	Chord	2/4	1	1	1/12		1/8	2/3	2585											
198	183	1096/3	1099/3	0.3333333333333333		1/12	1/12	Chord	2/4	1	1	1/12		1/8	2/3	2586											
198	183	1097/3	1100/3	0.3333333333333333		1/6	1/6	Chord	2/4	1	1	1/12		1/8	2/3	2587											
198	183	366	367	0.3333333333333333		1/4	1/4	Chord	2/4	1	1	1/12		1/8	2/3	2588											
198	183	1099/3	1102/3	0.3333333333333333		1/3	1/3	Chord	2/4	1	1	1/12		1/8	2/3	2589											
198	183	1100/3	1103/3	0.3333333333333333		5/12	5/12	Chord	2/4	1	1	1/12		1/8	2/3	2590											
198	183	365	366	0.3333333333333333		0	0	Chord	2/4	2	1	1/12		1/8	2/3	2591											
198	183	1096/3	1099/3	0.3333333333333333		1/12	1/12	Chord	2/4	2	1	1/12		1/8	2/3	2592											
198	183	1097/3	1100/3	0.3333333333333333		1/6	1/6	Chord	2/4	2	1	1/12		1/8	2/3	2593											
198	183	366	367	0.3333333333333333		1/4	1/4	Chord	2/4	2	1	1/12		1/8	2/3	2594											
198	183	1099/3	1102/3	0.3333333333333333		1/3	1/3	Chord	2/4	2	1	1/12		1/8	2/3	2595											
198	183	1100/3	1103/3	0.3333333333333333		5/12	5/12	Chord	2/4	2	1	1/12		1/8	2/3	2596											
198	183	365	366	0.3333333333333333		0	0	Chord	2/4	3	1	1/12		1/8	2/3	2597											
198	183	1096/3	1099/3	0.3333333333333333		1/12	1/12	Chord	2/4	3	1	1/12		1/8	2/3	2598											
198	183	1097/3	1100/3	0.3333333333333333		1/6	1/6	Chord	2/4	3	1	1/12		1/8	2/3	2599											
198	183	366	367	0.3333333333333333		1/4	1/4	Chord	2/4	3	1	1/12		1/8	2/3	2600											
198	183	1099/3	1102/3	0.3333333333333333		1/3	1/3	Chord	2/4	3	1	1/12		1/8	2/3	2601											
198	183	1100/3	1103/3	0.3333333333333333		5/12	5/12	Chord	2/4	3	1	1/12		1/8	2/3	2602											
198	183	365	366	0.3333333333333333		0	0	Chord	2/4	4	1	1/12		1/8	2/3	2603											
198	183	1096/3	1099/3	0.3333333333333333		1/12	1/12	Chord	2/4	4	1	1/12		1/8	2/3	2604											
198	183	1097/3	1100/3	0.3333333333333333		1/6	1/6	Chord	2/4	4	1	1/12		1/8	2/3	2605											
198	183	366	367	0.3333333333333333		1/4	1/4	Chord	2/4	4	1	1/12		1/8	2/3	2606											
198	183	1099/3	1102/3	0.3333333333333333		1/3	1/3	Chord	2/4	4	1	1/12		1/8	2/3	2607											
198	183	1100/3	1103/3	0.3333333333333333		5/12	5/12	Chord	2/4	4	1	1/12		1/8	2/3	2608											
199	184	367	368	0.3333333333333333		0	0	Chord	2/4	1	1	1/12		1/8	2/3	2609											
199	184	1102/3	1105/3	0.3333333333333333		1/12	1/12	Chord	2/4	1	1	1/12		1/8	2/3	2610											
199	184	1103/3	1106/3	0.3333333333333333		1/6	1/6	Chord	2/4	1	1	1/12		1/8	2/3	2611											
199	184	368	369	0.3333333333333333		1/4	1/4	Chord	2/4	1	1	1/12		1/8	2/3	2612											
199	184	1105/3	1108/3	0.3333333333333333		1/3	1/3	Chord	2/4	1	1	1/12		1/8	2/3	2613											
199	184	1106/3	1109/3	0.3333333333333333		5/12	5/12	Chord	2/4	1	1	1/12		1/8	2/3	2614											
199	184	367	368	0.3333333333333333		0	0	Chord	2/4	2	1	1/12		1/8	2/3	2615											
199	184	1102/3	1105/3	0.3333333333333333		1/12	1/12	Chord	2/4	2	1	1/12		1/8	2/3	2616											
199	184	1103/3	1106/3	0.3333333333333333		1/6	1/6	Chord	2/4	2	1	1/12		1/8	2/3	2617											
199	184	368	369	0.3333333333333333		1/4	1/4	Chord	2/4	2	1	1/12		1/8	2/3	2618											
199	184	1105/3	1108/3	0.3333333333333333		1/3	1/3	Chord	2/4	2	1	1/12		1/8	2/3	2619											
199	184	1106/3	1109/3	0.3333333333333333		5/12	5/12	Chord	2/4	2	1	1/12		1/8	2/3	2620											
199	184	367	368	0.3333333333333333		0	0	Chord	2/4	3	1	1/12		1/8	2/3	2621											
199	184	1102/3	1105/3	0.3333333333333333		1/12	1/12	Chord	2/4	3	1	1/12		1/8	2/3	2622											
199	184	1103/3	1106/3	0.3333333333333333		1/6	1/6	Chord	2/4	3	1	1/12		1/8	2/3	2623											
199	184	368	369	0.3333333333333333		1/4	1/4	Chord	2/4	3	1	1/12		1/8	2/3	2624											
199	184	1105/3	1108/3	0.3333333333333333		1/3	1/3	Chord	2/4	3	1	1/12		1/8	2/3	2625											
199	184	1106/3	1109/3	0.3333333333333333		5/12	5/12	Chord	2/4	3	1	1/12		1/8	2/3	2626											
199	184	367	368	0.3333333333333333		0	0	Chord	2/4	4	1	1/12		1/8	2/3	2627											
199	184	1102/3	1105/3	0.3333333333333333		1/12	1/12	Chord	2/4	4	1	1/12		1/8	2/3	2628											
199	184	1103/3	1106/3	0.3333333333333333		1/6	1/6	Chord	2/4	4	1	1/12		1/8	2/3	2629											
199	184	368	369	0.3333333333333333		1/4	1/4	Chord	2/4	4	1	1/12		1/8	2/3	2630											
199	184	1105/3	1108/3	0.3333333333333333		1/3	1/3	Chord	2/4	4	1	1/12		1/8	2/3	2631											
199	184	1106/3	1109/3	0.3333333333333333		5/12	5/12	Chord	2/4	4	1	1/12		1/8	2/3	2632											
200	185	369	370	0.0		0	0	Tempo	2/4	1	1	0								𝅘𝅥=120	120.0	𝅘𝅥	120.0	1.0			
200	185	369	370	0.0		0	0	Dynamic	2/4	1	1	0					f										
200	185	369	370	0.0		0	0	StaffText	2/4	1	1	0							"<font size=""10.0453""/><font face=""Times New Roman""/><b>Allegro</b>"								
200	185	369	370	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	2633											
200	185	370	371	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	2634											
200	185	1481/4	1485/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	2635											
200	185	741/2	743/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	2636											
200	185	1483/4	1487/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	2637											
200	185	369	370	0.0		0	0	Dynamic	2/4	2	1	0					f										
200	185	369	370	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	2638											
200	185	370	371	0.25		1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	2639											
200	185	1481/4	1485/4	0.25		5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	2640											
200	185	741/2	743/2	0.25		3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	2641											
200	185	1483/4	1487/4	0.25		7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	2642											
200	185	369	370	0.0		0	0	Dynamic	2/4	3	1	0					f										
200	185	369	370	0.5		0	0	Chord	2/4	3	1	1/8		1/8	1	2643											
200	185	370	371	0.25		1/4	1/4	Chord	2/4	3	1	1/16		1/16	1	2644											
200	185	1481/4	1485/4	0.25		5/16	5/16	Chord	2/4	3	1	1/16		1/16	1	2645											
200	185	741/2	743/2	0.25		3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	2646											
200	185	1483/4	1487/4	0.25		7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	2647											
200	185	369	370	0.0		0	0	Dynamic	2/4	4	1	0					f										
200	185	369	370	0.5		0	0	Chord	2/4	4	1	1/8		1/8	1	2648											
200	185	370	371	0.25		1/4	1/4	Chord	2/4	4	1	1/16		1/16	1	2649											
200	185	1481/4	1485/4	0.25		5/16	5/16	Chord	2/4	4	1	1/16		1/16	1	2650											
200	185	741/2	743/2	0.25		3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	2651											
200	185	1483/4	1487/4	0.25		7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	2652											
201	186	371	372	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	2653											
201	186	1485/4	1489/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	2654											
201	186	743/2	745/2	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	2655											
201	186	1487/4	1491/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	2656											
201	186	372	373	0.0		1/4	1/4	Dynamic	2/4	1	1	0					sf										
201	186	372	373	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	2657											
201	186	1489/4	1493/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	2658											
201	186	745/2	747/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	2659											
201	186	1491/4	1495/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	2660											
201	186	371	372	0.25		0	0	Chord	2/4	2	1	1/16		1/16	1	2661											
201	186	1485/4	1489/4	0.25		1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	2662											
201	186	743/2	745/2	0.25		1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	2663											
201	186	1487/4	1491/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	2664											
201	186	372	373	0.0		1/4	1/4	Dynamic	2/4	2	1	0					sf										
201	186	372	373	0.25		1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	2665											
201	186	1489/4	1493/4	0.25		5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	2666											
201	186	745/2	747/2	0.25		3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	2667											
201	186	1491/4	1495/4	0.25		7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	2668											
201	186	371	372	0.25		0	0	Chord	2/4	3	1	1/16		1/16	1	2669											
201	186	1485/4	1489/4	0.25		1/16	1/16	Chord	2/4	3	1	1/16		1/16	1	2670											
201	186	743/2	745/2	0.25		1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	2671											
201	186	1487/4	1491/4	0.25		3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	2672											
201	186	372	373	0.0		1/4	1/4	Dynamic	2/4	3	1	0					sf										
201	186	372	373	0.25		1/4	1/4	Chord	2/4	3	1	1/16		1/16	1	2673											
201	186	1489/4	1493/4	0.25		5/16	5/16	Chord	2/4	3	1	1/16		1/16	1	2674											
201	186	745/2	747/2	0.25		3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	2675											
201	186	1491/4	1495/4	0.25		7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	2676											
201	186	371	372	0.25		0	0	Chord	2/4	4	1	1/16		1/16	1	2677											
201	186	1485/4	1489/4	0.25		1/16	1/16	Chord	2/4	4	1	1/16		1/16	1	2678											
201	186	743/2	745/2	0.25		1/8	1/8	Chord	2/4	4	1	1/16		1/16	1	2679											
201	186	1487/4	1491/4	0.25		3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	2680											
201	186	372	373	0.0		1/4	1/4	Dynamic	2/4	4	1	0					sf										
201	186	372	373	0.25		1/4	1/4	Chord	2/4	4	1	1/16		1/16	1	2681											
201	186	1489/4	1493/4	0.25		5/16	5/16	Chord	2/4	4	1	1/16		1/16	1	2682											
201	186	745/2	747/2	0.25		3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	2683											
201	186	1491/4	1495/4	0.25		7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	2684											
202	187	373	374	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	2685											
202	187	1493/4	1497/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	2686											
202	187	747/2	749/2	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	2687											
202	187	1495/4	1499/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	2688											
202	187	374	375	0.0		1/4	1/4	Dynamic	2/4	1	1	0					sf										
202	187	374	375	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	2689											
202	187	1497/4	1501/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	2690											
202	187	749/2	751/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	2691											
202	187	1499/4	1503/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	2692											
202	187	373	374	0.25		0	0	Chord	2/4	2	1	1/16		1/16	1	2693											
202	187	1493/4	1497/4	0.25		1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	2694											
202	187	747/2	749/2	0.25		1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	2695											
202	187	1495/4	1499/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	2696											
202	187	374	375	0.0		1/4	1/4	Dynamic	2/4	2	1	0					sf										
202	187	374	375	0.25		1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	2697											
202	187	1497/4	1501/4	0.25		5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	2698											
202	187	749/2	751/2	0.25		3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	2699											
202	187	1499/4	1503/4	0.25		7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	2700											
202	187	373	374	0.25		0	0	Chord	2/4	3	1	1/16		1/16	1	2701											
202	187	1493/4	1497/4	0.25		1/16	1/16	Chord	2/4	3	1	1/16		1/16	1	2702											
202	187	747/2	749/2	0.25		1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	2703											
202	187	1495/4	1499/4	0.25		3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	2704											
202	187	374	375	0.0		1/4	1/4	Dynamic	2/4	3	1	0					sf										
202	187	374	375	0.25		1/4	1/4	Chord	2/4	3	1	1/16		1/16	1	2705											
202	187	1497/4	1501/4	0.25		5/16	5/16	Chord	2/4	3	1	1/16		1/16	1	2706											
202	187	749/2	751/2	0.25		3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	2707											
202	187	1499/4	1503/4	0.25		7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	2708											
202	187	373	374	0.25		0	0	Chord	2/4	4	1	1/16		1/16	1	2709											
202	187	1493/4	1497/4	0.25		1/16	1/16	Chord	2/4	4	1	1/16		1/16	1	2710											
202	187	747/2	749/2	0.25		1/8	1/8	Chord	2/4	4	1	1/16		1/16	1	2711											
202	187	1495/4	1499/4	0.25		3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	2712											
202	187	374	375	0.0		1/4	1/4	Dynamic	2/4	4	1	0					sf										
202	187	374	375	0.25		1/4	1/4	Chord	2/4	4	1	1/16		1/16	1	2713											
202	187	1497/4	1501/4	0.25		5/16	5/16	Chord	2/4	4	1	1/16		1/16	1	2714											
202	187	749/2	751/2	0.25		3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	2715											
202	187	1499/4	1503/4	0.25		7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	2716											
203	188	375	376	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	2717											
203	188	1501/4	1505/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	2718											
203	188	751/2	753/2	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	2719											
203	188	1503/4	1507/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	2720											
203	188	376	377	0.0		1/4	1/4	Dynamic	2/4	1	1	0					sf										
203	188	376	377	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	2721											
203	188	1505/4	1509/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	2722											
203	188	753/2	755/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	2723											
203	188	1507/4	1511/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	2724											
203	188	375	376	0.25		0	0	Chord	2/4	2	1	1/16		1/16	1	2725											
203	188	1501/4	1505/4	0.25		1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	2726											
203	188	751/2	753/2	0.25		1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	2727											
203	188	1503/4	1507/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	2728											
203	188	376	377	0.0		1/4	1/4	Dynamic	2/4	2	1	0					sf										
203	188	376	377	0.25		1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	2729											
203	188	1505/4	1509/4	0.25		5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	2730											
203	188	753/2	755/2	0.25		3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	2731											
203	188	1507/4	1511/4	0.25		7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	2732											
203	188	375	376	0.25		0	0	Chord	2/4	3	1	1/16		1/16	1	2733											
203	188	1501/4	1505/4	0.25		1/16	1/16	Chord	2/4	3	1	1/16		1/16	1	2734											
203	188	751/2	753/2	0.25		1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	2735											
203	188	1503/4	1507/4	0.25		3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	2736											
203	188	376	377	0.0		1/4	1/4	Dynamic	2/4	3	1	0					sf										
203	188	376	377	0.25		1/4	1/4	Chord	2/4	3	1	1/16		1/16	1	2737											
203	188	1505/4	1509/4	0.25		5/16	5/16	Chord	2/4	3	1	1/16		1/16	1	2738											
203	188	753/2	755/2	0.25		3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	2739											
203	188	1507/4	1511/4	0.25		7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	2740											
203	188	375	376	0.25		0	0	Chord	2/4	4	1	1/16		1/16	1	2741											
203	188	1501/4	1505/4	0.25		1/16	1/16	Chord	2/4	4	1	1/16		1/16	1	2742											
203	188	751/2	753/2	0.25		1/8	1/8	Chord	2/4	4	1	1/16		1/16	1	2743											
203	188	1503/4	1507/4	0.25		3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	2744											
203	188	376	377	0.0		1/4	1/4	Dynamic	2/4	4	1	0					sf										
203	188	376	377	0.25		1/4	1/4	Chord	2/4	4	1	1/16		1/16	1	2745											
203	188	1505/4	1509/4	0.25		5/16	5/16	Chord	2/4	4	1	1/16		1/16	1	2746											
203	188	753/2	755/2	0.25		3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	2747											
203	188	1507/4	1511/4	0.25		7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	2748											
204	189	377	378	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	2749											
204	189	1509/4	1513/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	2750											
204	189	755/2	757/2	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	2751											
204	189	1511/4	1515/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	2752											
204	189	378	379	0.0		1/4	1/4	Dynamic	2/4	1	1	0					sf										
204	189	378	379	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	2753											
204	189	1513/4	1517/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	2754											
204	189	757/2	759/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	2755											
204	189	1515/4	1519/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	2756											
204	189	377	378	0.25		0	0	Chord	2/4	2	1	1/16		1/16	1	2757											
204	189	1509/4	1513/4	0.25		1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	2758											
204	189	755/2	757/2	0.25		1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	2759											
204	189	1511/4	1515/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	2760											
204	189	378	379	0.0		1/4	1/4	Dynamic	2/4	2	1	0					sf										
204	189	378	379	0.25		1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	2761											
204	189	1513/4	1517/4	0.25		5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	2762											
204	189	757/2	759/2	0.25		3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	2763											
204	189	1515/4	1519/4	0.25		7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	2764											
204	189	377	378	0.25		0	0	Chord	2/4	3	1	1/16		1/16	1	2765											
204	189	1509/4	1513/4	0.25		1/16	1/16	Chord	2/4	3	1	1/16		1/16	1	2766											
204	189	755/2	757/2	0.25		1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	2767											
204	189	1511/4	1515/4	0.25		3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	2768											
204	189	378	379	0.0		1/4	1/4	Dynamic	2/4	3	1	0					sf										
204	189	378	379	0.25		1/4	1/4	Chord	2/4	3	1	1/16		1/16	1	2769											
204	189	1513/4	1517/4	0.25		5/16	5/16	Chord	2/4	3	1	1/16		1/16	1	2770											
204	189	757/2	759/2	0.25		3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	2771											
204	189	1515/4	1519/4	0.25		7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	2772											
204	189	377	378	0.25		0	0	Chord	2/4	4	1	1/16		1/16	1	2773											
204	189	1509/4	1513/4	0.25		1/16	1/16	Chord	2/4	4	1	1/16		1/16	1	2774											
204	189	755/2	757/2	0.25		1/8	1/8	Chord	2/4	4	1	1/16		1/16	1	2775											
204	189	1511/4	1515/4	0.25		3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	2776											
204	189	378	379	0.0		1/4	1/4	Dynamic	2/4	4	1	0					sf										
204	189	378	379	0.25		1/4	1/4	Chord	2/4	4	1	1/16		1/16	1	2777											
204	189	1513/4	1517/4	0.25		5/16	5/16	Chord	2/4	4	1	1/16		1/16	1	2778											
204	189	757/2	759/2	0.25		3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	2779											
204	189	1515/4	1519/4	0.25		7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	2780											
205	190	379	380	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	2781											
205	190	1517/4	1521/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	2782											
205	190	759/2	761/2	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	2783											
205	190	1519/4	1523/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	2784											
