mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	slur
141	139	1113/2	1121/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	2693				
141	139	553	557	0.0		0	0	Dynamic	4/4	4	1	0						sf			
141	139	553	557	0.5		0	0	Chord	4/4	4	1	1/8			1/8	1	2694				
141	139	1107/2	1115/2	0.5		1/8	1/8	Chord	4/4	4	1	1/8			1/8	1	2695				
141	139	554	558	0.5		1/4	1/4	Chord	4/4	4	1	1/8			1/8	1	2696				
141	139	1109/2	1117/2	0.5		3/8	3/8	Chord	4/4	4	1	1/8			1/8	1	2697				
141	139	555	559	0.5		1/2	1/2	Chord	4/4	4	1	1/8			1/8	1	2698				
141	139	1111/2	1119/2	0.5		5/8	5/8	Chord	4/4	4	1	1/8			1/8	1	2699				
141	139	556	560	0.5		3/4	3/4	Chord	4/4	4	1	1/8			1/8	1	2700				
141	139	1113/2	1121/2	0.5		7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	2701				
142	140	557	561	0.5		0	0	Chord	4/4	1	1	1/8			1/8	1	2702				314
142	140	1115/2	1123/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	2703				
142	140	558	562	2.0		1/4	1/4	Chord	4/4	1	1	1/2			1/2	1	2704				315
142	140	560	564	1.0		3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	2705				
142	140	557	561	0.5		0	0	Chord	4/4	2	1	1/8			1/8	1	2706				316
142	140	1115/2	1123/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	2707				
142	140	558	562	2.0		1/4	1/4	Chord	4/4	2	1	1/2			1/2	1	2708				317
142	140	560	564	1.0		3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	2709				
142	140	557	561	0.5		0	0	Chord	4/4	3	1	1/8			1/8	1	2710				318
142	140	1115/2	1123/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8			1/8	1	2711				
142	140	558	562	2.0		1/4	1/4	Chord	4/4	3	1	1/2			1/2	1	2712				319
142	140	560	564	1.0		3/4	3/4	Chord	4/4	3	1	1/4			1/4	1	2713				
142	140	557	561	0.5		0	0	Chord	4/4	4	1	1/8			1/8	1	2714				
142	140	1115/2	1123/2	0.5		1/8	1/8	Chord	4/4	4	1	1/8			1/8	1	2715				
142	140	558	562	0.5		1/4	1/4	Chord	4/4	4	1	1/8			1/8	1	2716				
142	140	1117/2	1125/2	0.5		3/8	3/8	Chord	4/4	4	1	1/8			1/8	1	2717				
142	140	559	563	0.5		1/2	1/2	Chord	4/4	4	1	1/8			1/8	1	2718				
142	140	1119/2	1127/2	0.5		5/8	5/8	Chord	4/4	4	1	1/8			1/8	1	2719				
142	140	560	564	0.5		3/4	3/4	Chord	4/4	4	1	1/8			1/8	1	2720				
142	140	1121/2	1129/2	0.5		7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	2721				
143	141	561	565	0.5		0	0	Chord	4/4	1	1	1/8			1/8	1	2722				320
143	141	1123/2	1131/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	2723				
143	141	562	566	2.0		1/4	1/4	Chord	4/4	1	1	1/2			1/2	1	2724				321
143	141	564	568	1.0		3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	2725				
143	141	561	565	0.5		0	0	Chord	4/4	2	1	1/8			1/8	1	2726				322
143	141	1123/2	1131/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	2727				
143	141	562	566	2.0		1/4	1/4	Chord	4/4	2	1	1/2			1/2	1	2728				323
143	141	564	568	1.0		3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	2729				
143	141	561	565	0.5		0	0	Chord	4/4	3	1	1/8			1/8	1	2730				324
143	141	1123/2	1131/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8			1/8	1	2731				
143	141	562	566	2.0		1/4	1/4	Chord	4/4	3	1	1/2			1/2	1	2732				325
143	141	564	568	1.0		3/4	3/4	Chord	4/4	3	1	1/4			1/4	1	2733				
143	141	561	565	0.5		0	0	Chord	4/4	4	1	1/8			1/8	1	2734				
143	141	1123/2	1131/2	0.5		1/8	1/8	Chord	4/4	4	1	1/8			1/8	1	2735				
143	141	562	566	0.5		1/4	1/4	Chord	4/4	4	1	1/8			1/8	1	2736				
143	141	1125/2	1133/2	0.5		3/8	3/8	Chord	4/4	4	1	1/8			1/8	1	2737				
143	141	563	567	0.5		1/2	1/2	Chord	4/4	4	1	1/8			1/8	1	2738				
143	141	1127/2	1135/2	0.5		5/8	5/8	Chord	4/4	4	1	1/8			1/8	1	2739				
143	141	564	568	0.5		3/4	3/4	Chord	4/4	4	1	1/8			1/8	1	2740				
143	141	1129/2	1137/2	0.5		7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	2741				
144	142	565	569	0.5		0	0	Chord	4/4	1	1	1/8			1/8	1	2742				326
144	142	1131/2	1139/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	2743				
144	142	566	570	2.0		1/4	1/4	Chord	4/4	1	1	1/2			1/2	1	2744				327
144	142	568	572	1.0		3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	2745				
144	142	565	569	0.5		0	0	Chord	4/4	2	1	1/8			1/8	1	2746				
144	142	1131/2	1139/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	2747				
144	142	566	570	0.5		1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	2748				
144	142	1133/2	1141/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	2749				
144	142	567	571	0.5		1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	2750				
144	142	1135/2	1143/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	2751				
144	142	568	572	0.5		3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	2752				
144	142	1137/2	1145/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	2753				
144	142	565	569	0.5		0	0	Chord	4/4	3	1	1/8			1/8	1	2754				
144	142	1131/2	1139/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8			1/8	1	2755				
144	142	566	570	0.5		1/4	1/4	Chord	4/4	3	1	1/8			1/8	1	2756				
144	142	1133/2	1141/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8			1/8	1	2757				
144	142	567	571	0.5		1/2	1/2	Chord	4/4	3	1	1/8			1/8	1	2758				
144	142	1135/2	1143/2	0.5		5/8	5/8	Chord	4/4	3	1	1/8			1/8	1	2759				
144	142	568	572	0.5		3/4	3/4	Chord	4/4	3	1	1/8			1/8	1	2760				
144	142	1137/2	1145/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	2761				
144	142	565	569	0.5		0	0	Chord	4/4	4	1	1/8			1/8	1	2762				
144	142	1131/2	1139/2	0.5		1/8	1/8	Chord	4/4	4	1	1/8			1/8	1	2763				
144	142	566	570	0.5		1/4	1/4	Chord	4/4	4	1	1/8			1/8	1	2764				
144	142	1133/2	1141/2	0.5		3/8	3/8	Chord	4/4	4	1	1/8			1/8	1	2765				
144	142	567	571	0.5		1/2	1/2	Chord	4/4	4	1	1/8			1/8	1	2766				
144	142	1135/2	1143/2	0.5		5/8	5/8	Chord	4/4	4	1	1/8			1/8	1	2767				
144	142	568	572	0.5		3/4	3/4	Chord	4/4	4	1	1/8			1/8	1	2768				
144	142	1137/2	1145/2	0.5		7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	2769				
145	143	569	573	1.5		0	0	Chord	4/4	1	1	3/8			1/4	3/2	2770		ornamentTurn		328
145	143	1141/2	1149/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	2771				
145	143	571	575	1.0		1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	2772				
145	143	1145/2	1153/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	2773				
145	143	569	573	0.5		0	0	Chord	4/4	2	1	1/8			1/8	1	2774				
145	143	1139/2	1147/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	2775				
145	143	570	574	0.5		1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	2776				
145	143	1141/2	1149/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	2777				
145	143	571	575	0.5		1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	2778				
145	143	1143/2	1151/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	2779		articStaccatoBelow		
145	143	572	576	0.5		3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	2780		articStaccatoBelow		
145	143	1145/2	1153/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	2781		articStaccatoBelow		
145	143	569	573	0.5		0	0	Chord	4/4	3	1	1/8			1/8	1	2782				
145	143	1139/2	1147/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8			1/8	1	2783				
145	143	570	574	0.5		1/4	1/4	Chord	4/4	3	1	1/8			1/8	1	2784				
145	143	1141/2	1149/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8			1/8	1	2785				
145	143	571	575	0.5		1/2	1/2	Chord	4/4	3	1	1/8			1/8	1	2786				
145	143	1143/2	1151/2	0.5		5/8	5/8	Chord	4/4	3	1	1/8			1/8	1	2787		articStaccatoBelow		
145	143	572	576	0.5		3/4	3/4	Chord	4/4	3	1	1/8			1/8	1	2788		articStaccatoBelow		
145	143	1145/2	1153/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	2789		articStaccatoBelow		
145	143	569	573	0.5		0	0	Chord	4/4	4	1	1/8			1/8	1	2790				
145	143	1139/2	1147/2	0.5		1/8	1/8	Chord	4/4	4	1	1/8			1/8	1	2791				
145	143	570	574	0.5		1/4	1/4	Chord	4/4	4	1	1/8			1/8	1	2792				
145	143	1141/2	1149/2	0.5		3/8	3/8	Chord	4/4	4	1	1/8			1/8	1	2793				
145	143	571	575	0.5		1/2	1/2	Chord	4/4	4	1	1/8			1/8	1	2794				
145	143	1143/2	1151/2	0.5		5/8	5/8	Chord	4/4	4	1	1/8			1/8	1	2795		articStaccatoAbove		
145	143	572	576	0.5		3/4	3/4	Chord	4/4	4	1	1/8			1/8	1	2796		articStaccatoAbove		
145	143	1145/2	1153/2	0.5		7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	2797		articStaccatoAbove		
146	144	573	577	0.5		0	0	Chord	4/4	1	1	1/8			1/8	1	2798				329
146	144	1147/2	1155/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	2799				
146	144	574	578	2.0		1/4	1/4	Chord	4/4	1	1	1/2			1/2	1	2800				330
146	144	576	580	1.0		3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	2801				
146	144	573	577	0.5		0	0	Chord	4/4	2	1	1/8			1/8	1	2802				
146	144	1147/2	1155/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	2803				
146	144	574	578	0.5		1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	2804				
146	144	1149/2	1157/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	2805				
146	144	575	579	0.5		1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	2806				
146	144	1151/2	1159/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	2807				
146	144	576	580	0.5		3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	2808				
146	144	1153/2	1161/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	2809				
146	144	573	577	0.5		0	0	Chord	4/4	3	1	1/8			1/8	1	2810				
146	144	1147/2	1155/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8			1/8	1	2811				
146	144	574	578	0.5		1/4	1/4	Chord	4/4	3	1	1/8			1/8	1	2812				
146	144	1149/2	1157/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8			1/8	1	2813				
146	144	575	579	0.5		1/2	1/2	Chord	4/4	3	1	1/8			1/8	1	2814				
146	144	1151/2	1159/2	0.5		5/8	5/8	Chord	4/4	3	1	1/8			1/8	1	2815				
146	144	576	580	0.5		3/4	3/4	Chord	4/4	3	1	1/8			1/8	1	2816				
146	144	1153/2	1161/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	2817				
146	144	573	577	0.5		0	0	Chord	4/4	4	1	1/8			1/8	1	2818				
146	144	1147/2	1155/2	0.5		1/8	1/8	Chord	4/4	4	1	1/8			1/8	1	2819				
146	144	574	578	0.5		1/4	1/4	Chord	4/4	4	1	1/8			1/8	1	2820				
146	144	1149/2	1157/2	0.5		3/8	3/8	Chord	4/4	4	1	1/8			1/8	1	2821				
146	144	575	579	0.5		1/2	1/2	Chord	4/4	4	1	1/8			1/8	1	2822				
146	144	1151/2	1159/2	0.5		5/8	5/8	Chord	4/4	4	1	1/8			1/8	1	2823				
146	144	576	580	0.5		3/4	3/4	Chord	4/4	4	1	1/8			1/8	1	2824				
146	144	1153/2	1161/2	0.5		7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	2825				
147	145	577	581	0.5		0	0	Chord	4/4	1	1	1/8			1/8	1	2826				331
147	145	1155/2	1163/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	2827				
147	145	578	582	2.0		1/4	1/4	Chord	4/4	1	1	1/2			1/2	1	2828				332
147	145	580	584	1.0		3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	2829				
147	145	1155/2	1163/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	2830				
147	145	578	582	0.5		1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	2831				
147	145	1157/2	1165/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	2832				
147	145	579	583	0.5		1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	2833				
147	145	1159/2	1167/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	2834				
147	145	580	584	0.5		3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	2835				
147	145	1161/2	1169/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	2836				
147	145	1155/2	1163/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8			1/8	1	2837				
147	145	578	582	0.5		1/4	1/4	Chord	4/4	3	1	1/8			1/8	1	2838				
147	145	1157/2	1165/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8			1/8	1	2839				
147	145	579	583	0.5		1/2	1/2	Chord	4/4	3	1	1/8			1/8	1	2840				
147	145	1159/2	1167/2	0.5		5/8	5/8	Chord	4/4	3	1	1/8			1/8	1	2841				
147	145	580	584	0.5		3/4	3/4	Chord	4/4	3	1	1/8			1/8	1	2842				
147	145	1161/2	1169/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	2843				
147	145	1155/2	1163/2	0.5		1/8	1/8	Chord	4/4	4	1	1/8			1/8	1	2844				
147	145	578	582	0.5		1/4	1/4	Chord	4/4	4	1	1/8			1/8	1	2845				
147	145	1157/2	1165/2	0.5		3/8	3/8	Chord	4/4	4	1	1/8			1/8	1	2846				
147	145	579	583	0.5		1/2	1/2	Chord	4/4	4	1	1/8			1/8	1	2847				
147	145	1159/2	1167/2	0.5		5/8	5/8	Chord	4/4	4	1	1/8			1/8	1	2848				
147	145	580	584	0.5		3/4	3/4	Chord	4/4	4	1	1/8			1/8	1	2849				
147	145	1161/2	1169/2	0.5		7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	2850				
148	146	581	585	0.0		0	0	StaffText	4/4	1	1	0								cresc.	
148	146	581	585	1.0		0	0	Chord	4/4	1	1	1/4			1/4	1	2851				333
148	146	582	586	1.0		1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	2852				
148	146	583	587	0.5		1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	2853				
148	146	1167/2	1175/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	2854		ornamentTurn		334
148	146	584	588	0.5		3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	2855				334
148	146	1169/2	1177/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	2856				
148	146	581	585	0.0		0	0	StaffText	4/4	2	1	0								cresc.	
148	146	581	585	1.0		0	0	Chord	4/4	2	1	1/4			1/4	1	2857				335
148	146	582	586	1.0		1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	2858				
148	146	583	587	0.5		1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	2859				
148	146	1167/2	1175/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	2860		ornamentTurn		336
148	146	584	588	0.5		3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	2861				336
148	146	1169/2	1177/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	2862				
148	146	581	585	0.0		0	0	StaffText	4/4	3	1	0								cresc.	
148	146	581	585	0.5		0	0	Chord	4/4	3	1	1/8			1/8	1	2863				
148	146	1163/2	1171/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8			1/8	1	2864				
148	146	582	586	0.5		1/4	1/4	Chord	4/4	3	1	1/8			1/8	1	2865				
148	146	1165/2	1173/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8			1/8	1	2866				
148	146	583	587	0.5		1/2	1/2	Chord	4/4	3	1	1/8			1/8	1	2867				
148	146	1167/2	1175/2	0.5		5/8	5/8	Chord	4/4	3	1	1/8			1/8	1	2868				
148	146	584	588	0.5		3/4	3/4	Chord	4/4	3	1	1/8			1/8	1	2869				
148	146	1169/2	1177/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	2870				
148	146	581	585	0.0		0	0	StaffText	4/4	4	1	0								cresc.	
148	146	581	585	0.5		0	0	Chord	4/4	4	1	1/8			1/8	1	2871				
148	146	1163/2	1171/2	0.5		1/8	1/8	Chord	4/4	4	1	1/8			1/8	1	2872				
148	146	582	586	0.5		1/4	1/4	Chord	4/4	4	1	1/8			1/8	1	2873				
148	146	1165/2	1173/2	0.5		3/8	3/8	Chord	4/4	4	1	1/8			1/8	1	2874				
148	146	583	587	0.5		1/2	1/2	Chord	4/4	4	1	1/8			1/8	1	2875				
148	146	1167/2	1175/2	0.5		5/8	5/8	Chord	4/4	4	1	1/8			1/8	1	2876				
148	146	584	588	0.5		3/4	3/4	Chord	4/4	4	1	1/8			1/8	1	2877				
148	146	1169/2	1177/2	0.5		7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	2878				
149	147	585	589	1.0		0	0	Chord	4/4	1	1	1/4			1/4	1	2879				337
149	147	586	590	2.0		1/4	1/4	Chord	4/4	1	1	1/2			1/2	1	2880				337
149	147	588	592	1.0		3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	2881				
149	147	585	589	1.0		0	0	Chord	4/4	2	1	1/4			1/4	1	2882				338
149	147	586	590	2.0		1/4	1/4	Chord	4/4	2	1	1/2			1/2	1	2883				338
149	147	588	592	1.0		3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	2884				
149	147	585	589	0.5		0	0	Chord	4/4	3	1	1/8			1/8	1	2885				
149	147	1171/2	1179/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8			1/8	1	2886				
149	147	586	590	0.5		1/4	1/4	Chord	4/4	3	1	1/8			1/8	1	2887				
149	147	1173/2	1181/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8			1/8	1	2888				
149	147	587	591	0.5		1/2	1/2	Chord	4/4	3	1	1/8			1/8	1	2889				
149	147	1175/2	1183/2	0.5		5/8	5/8	Chord	4/4	3	1	1/8			1/8	1	2890				
149	147	588	592	0.5		3/4	3/4	Chord	4/4	3	1	1/8			1/8	1	2891				
149	147	1177/2	1185/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	2892				
149	147	585	589	0.5		0	0	Chord	4/4	4	1	1/8			1/8	1	2893				
149	147	1171/2	1179/2	0.5		1/8	1/8	Chord	4/4	4	1	1/8			1/8	1	2894				
149	147	586	590	0.5		1/4	1/4	Chord	4/4	4	1	1/8			1/8	1	2895				
149	147	1173/2	1181/2	0.5		3/8	3/8	Chord	4/4	4	1	1/8			1/8	1	2896				
149	147	587	591	0.5		1/2	1/2	Chord	4/4	4	1	1/8			1/8	1	2897				
149	147	1175/2	1183/2	0.5		5/8	5/8	Chord	4/4	4	1	1/8			1/8	1	2898				
149	147	588	592	0.5		3/4	3/4	Chord	4/4	4	1	1/8			1/8	1	2899				
149	147	1177/2	1185/2	0.5		7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	2900				
150	148	589	593	1.0		0	0	Chord	4/4	1	1	1/4			1/4	1	2901				
150	148	589	593	1.0		0	0	Chord	4/4	2	1	1/4			1/4	1	2902		articStaccatoBelow		
150	148	591	595	1.0		1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	2903		articStaccatoBelow		
150	148	589	593	0.0		0	0	Dynamic	4/4	3	1	0						f			
150	148	589	593	0.0		0	0	Dynamic	4/4	3	1	0						f			
150	148	589	593	1.0		0	0	Chord	4/4	3	1	1/4			1/4	1	2904		articStaccatoAbove		
150	148	591	595	1.0		1/2	1/2	Chord	4/4	3	1	1/4			1/4	1	2905		articStaccatoAbove		
150	148	589	593	0.0		0	0	Dynamic	4/4	4	1	0						f			
150	148	589	593	1.0		0	0	Chord	4/4	4	1	1/4			1/4	1	2906		articStaccatoBelow		
150	148	591	595	1.0		1/2	1/2	Chord	4/4	4	1	1/4			1/4	1	2907		articStaccatoBelow		
151	149	596	600	0.0		3/4	3/4	Dynamic	4/4	1	1	0						f			
151	149	596	600	1.0		3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	2908		articStaccatoAbove		
151	149	593	597	1.0		0	0	Chord	4/4	2	1	1/4			1/4	1	2909		articStaccatoBelow		
151	149	594	598	1.0		1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	2910		articStaccatoBelow		
151	149	595	599	1.0		1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	2911		articStaccatoBelow		
151	149	593	597	1.0		0	0	Chord	4/4	3	1	1/4			1/4	1	2912		articStaccatoAbove		
151	149	594	598	1.0		1/4	1/4	Chord	4/4	3	1	1/4			1/4	1	2913		articStaccatoAbove		
151	149	595	599	1.0		1/2	1/2	Chord	4/4	3	1	1/4			1/4	1	2914		articStaccatoAbove		
151	149	593	597	1.0		0	0	Chord	4/4	4	1	1/4			1/4	1	2915		articStaccatoBelow		
151	149	594	598	1.0		1/4	1/4	Chord	4/4	4	1	1/4			1/4	1	2916		articStaccatoBelow		
151	149	595	599	1.0		1/2	1/2	Chord	4/4	4	1	1/4			1/4	1	2917		articStaccatoBelow		
152	150	600	604	1.0		3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	2918		articStaccatoAbove		
152	150	597	601	1.0		0	0	Chord	4/4	2	1	1/4			1/4	1	2919		articStaccatoBelow		
152	150	598	602	1.0		1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	2920		articStaccatoBelow		
152	150	599	603	1.0		1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	2921		articStaccatoBelow		
152	150	597	601	1.0		0	0	Chord	4/4	3	1	1/4			1/4	1	2922		articStaccatoAbove		
152	150	598	602	1.0		1/4	1/4	Chord	4/4	3	1	1/4			1/4	1	2923		articStaccatoAbove		
152	150	599	603	1.0		1/2	1/2	Chord	4/4	3	1	1/4			1/4	1	2924		articStaccatoAbove		
152	150	597	601	1.0		0	0	Chord	4/4	4	1	1/4			1/4	1	2925		articStaccatoBelow		
152	150	598	602	1.0		1/4	1/4	Chord	4/4	4	1	1/4			1/4	1	2926		articStaccatoBelow		
152	150	599	603	1.0		1/2	1/2	Chord	4/4	4	1	1/4			1/4	1	2927		articStaccatoBelow		
153	151	604	608	1.0		3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	2928		articStaccatoAbove		
153	151	601	605	1.0		0	0	Chord	4/4	2	1	1/4			1/4	1	2929		articStaccatoBelow		
153	151	602	606	1.0		1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	2930		articStaccatoBelow		
153	151	603	607	1.0		1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	2931		articStaccatoBelow		
153	151	601	605	1.0		0	0	Chord	4/4	3	1	1/4			1/4	1	2932		articStaccatoAbove		
153	151	602	606	1.0		1/4	1/4	Chord	4/4	3	1	1/4			1/4	1	2933		articStaccatoAbove		
153	151	603	607	1.0		1/2	1/2	Chord	4/4	3	1	1/4			1/4	1	2934		articStaccatoAbove		
153	151	601	605	1.0		0	0	Chord	4/4	4	1	1/4			1/4	1	2935		articStaccatoBelow		
153	151	602	606	1.0		1/4	1/4	Chord	4/4	4	1	1/4			1/4	1	2936		articStaccatoBelow		
153	151	603	607	1.0		1/2	1/2	Chord	4/4	4	1	1/4			1/4	1	2937		articStaccatoBelow		
154	152	608	612	1.0		3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	2938		articStaccatoAbove		
154	152	605	609	1.0		0	0	Chord	4/4	2	1	1/4			1/4	1	2939		articStaccatoBelow		
154	152	606	610	1.0		1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	2940		articStaccatoBelow		
154	152	607	611	1.0		1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	2941		articStaccatoBelow		
154	152	605	609	1.0		0	0	Chord	4/4	3	1	1/4			1/4	1	2942		articStaccatoAbove		
154	152	606	610	1.0		1/4	1/4	Chord	4/4	3	1	1/4			1/4	1	2943		articStaccatoAbove		
154	152	607	611	1.0		1/2	1/2	Chord	4/4	3	1	1/4			1/4	1	2944		articStaccatoAbove		
154	152	605	609	1.0		0	0	Chord	4/4	4	1	1/4			1/4	1	2945		articStaccatoBelow		
154	152	606	610	1.0		1/4	1/4	Chord	4/4	4	1	1/4			1/4	1	2946		articStaccatoAbove		
154	152	607	611	1.0		1/2	1/2	Chord	4/4	4	1	1/4			1/4	1	2947		articStaccatoBelow		
155	153	612	616	1.0		3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	2948		articStaccatoAbove		
155	153	609	613	1.0		0	0	Chord	4/4	2	1	1/4			1/4	1	2949		articStaccatoBelow		
155	153	610	614	1.0		1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	2950		articStaccatoBelow		
155	153	611	615	1.0		1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	2951		articStaccatoBelow		
155	153	609	613	1.0		0	0	Chord	4/4	3	1	1/4			1/4	1	2952		articStaccatoAbove		
155	153	610	614	1.0		1/4	1/4	Chord	4/4	3	1	1/4			1/4	1	2953		articStaccatoAbove		
155	153	611	615	1.0		1/2	1/2	Chord	4/4	3	1	1/4			1/4	1	2954		articStaccatoAbove		
155	153	609	613	1.0		0	0	Chord	4/4	4	1	1/4			1/4	1	2955		articStaccatoAbove		
155	153	610	614	1.0		1/4	1/4	Chord	4/4	4	1	1/4			1/4	1	2956		articStaccatoBelow		
155	153	611	615	1.0		1/2	1/2	Chord	4/4	4	1	1/4			1/4	1	2957		articStaccatoAbove		
156	154	616	620	1.0		3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	2958		articStaccatoAbove		
156	154	613	617	1.0		0	0	Chord	4/4	2	1	1/4			1/4	1	2959		articStaccatoBelow		
156	154	614	618	1.0		1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	2960		articStaccatoBelow		
156	154	615	619	1.0		1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	2961		articStaccatoBelow		
156	154	613	617	1.0		0	0	Chord	4/4	3	1	1/4			1/4	1	2962		articStaccatoBelow		
