mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin	Trill:trill
31	31	91/2	91/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	241										
31	31	183/4	183/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	242										
31	31	46	46	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	243										
31	31	185/4	185/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	244										
31	31	45	45	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	245										
31	31	181/4	181/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	246										
31	31	91/2	91/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	247										
31	31	183/4	183/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	248										
31	31	46	46	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	249										
31	31	185/4	185/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	250										
31	31	45	45	0.25	0	0	Chord	3/8	3	1	1/16		1/16	1	251										
31	31	181/4	181/4	0.25	1/16	1/16	Chord	3/8	3	1	1/16		1/16	1	252										
31	31	91/2	91/2	0.25	1/8	1/8	Chord	3/8	3	1	1/16		1/16	1	253										
31	31	183/4	183/4	0.25	3/16	3/16	Chord	3/8	3	1	1/16		1/16	1	254										
31	31	46	46	0.25	1/4	1/4	Chord	3/8	3	1	1/16		1/16	1	255										
31	31	185/4	185/4	0.25	5/16	5/16	Chord	3/8	3	1	1/16		1/16	1	256										
31	31	45	45	0.25	0	0	Chord	3/8	4	1	1/16		1/16	1	257										
31	31	181/4	181/4	0.25	1/16	1/16	Chord	3/8	4	1	1/16		1/16	1	258										
31	31	91/2	91/2	0.25	1/8	1/8	Chord	3/8	4	1	1/16		1/16	1	259										
31	31	183/4	183/4	0.25	3/16	3/16	Chord	3/8	4	1	1/16		1/16	1	260										
31	31	46	46	0.25	1/4	1/4	Chord	3/8	4	1	1/16		1/16	1	261										
31	31	185/4	185/4	0.25	5/16	5/16	Chord	3/8	4	1	1/16		1/16	1	262										
32	32	93/2	93/2	0.0	0	0	Dynamic	3/8	1	1	0					sf									
32	32	93/2	93/2	1.5	0	0	Chord	3/8	1	1	3/8		1/4	3/2	263										
32	32	93/2	93/2	0.0	0	0	Dynamic	3/8	2	1	0					sf									
32	32	93/2	93/2	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	264										
32	32	93/2	93/2	0.0	0	0	Dynamic	3/8	3	1	0					sf									
32	32	93/2	93/2	1.5	0	0	Chord	3/8	3	1	3/8		1/4	3/2	265										
32	32	93/2	93/2	0.0	0	0	Dynamic	3/8	4	1	0					sf									
32	32	93/2	93/2	1.5	0	0	Chord	3/8	4	1	3/8		1/4	3/2	266										
33	33	48	48	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	267										
33	33	193/4	193/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	268										
33	33	97/2	97/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	269										
33	33	195/4	195/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	270										
33	33	49	49	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	271										
33	33	197/4	197/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	272										
33	33	48	48	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	273										
33	33	193/4	193/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	274										
33	33	97/2	97/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	275										
33	33	195/4	195/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	276										
33	33	49	49	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	277										
33	33	197/4	197/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	278										
33	33	48	48	0.25	0	0	Chord	3/8	3	1	1/16		1/16	1	279										
33	33	193/4	193/4	0.25	1/16	1/16	Chord	3/8	3	1	1/16		1/16	1	280										
33	33	97/2	97/2	0.25	1/8	1/8	Chord	3/8	3	1	1/16		1/16	1	281										
33	33	195/4	195/4	0.25	3/16	3/16	Chord	3/8	3	1	1/16		1/16	1	282										
33	33	49	49	0.25	1/4	1/4	Chord	3/8	3	1	1/16		1/16	1	283										
33	33	197/4	197/4	0.25	5/16	5/16	Chord	3/8	3	1	1/16		1/16	1	284										
33	33	48	48	0.25	0	0	Chord	3/8	4	1	1/16		1/16	1	285										
33	33	193/4	193/4	0.25	1/16	1/16	Chord	3/8	4	1	1/16		1/16	1	286										
33	33	97/2	97/2	0.25	1/8	1/8	Chord	3/8	4	1	1/16		1/16	1	287										
33	33	195/4	195/4	0.25	3/16	3/16	Chord	3/8	4	1	1/16		1/16	1	288										
33	33	49	49	0.25	1/4	1/4	Chord	3/8	4	1	1/16		1/16	1	289										
33	33	197/4	197/4	0.25	5/16	5/16	Chord	3/8	4	1	1/16		1/16	1	290										
34	34	99/2	99/2	0.0	0	0	Dynamic	3/8	1	1	0					sf									
34	34	99/2	99/2	1.5	0	0	Chord	3/8	1	1	3/8		1/4	3/2	291										
34	34	99/2	99/2	0.0	0	0	Dynamic	3/8	2	1	0					sf									
34	34	99/2	99/2	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	292										
34	34	99/2	99/2	0.0	0	0	Dynamic	3/8	3	1	0					sf									
34	34	99/2	99/2	1.5	0	0	Chord	3/8	3	1	3/8		1/4	3/2	293										
34	34	99/2	99/2	0.0	0	0	Dynamic	3/8	4	1	0					sf									
34	34	99/2	99/2	1.5	0	0	Chord	3/8	4	1	3/8		1/4	3/2	294										
35	35	51	51	0.0	0	0	Dynamic	3/8	2	1	0					p									
35	35	51	51	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	295										
35	35	205/4	205/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	296										
35	35	103/2	103/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	297										
35	35	207/4	207/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	298										
35	35	52	52	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	299										
35	35	209/4	209/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	300										
36	36	105/2	105/2	0.0	0	0	Dynamic	3/8	1	1	0					p									
36	36	105/2	105/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	301										
36	36	211/4	211/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	302										
36	36	53	53	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	303										
36	36	213/4	213/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	304										
36	36	107/2	107/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	305										
36	36	215/4	215/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	306										
37	37	54	54	0.0	0	0	Dynamic	3/8	3	1	0					p									
37	37	54	54	0.25	0	0	Chord	3/8	3	1	1/16		1/16	1	307										
37	37	217/4	217/4	0.25	1/16	1/16	Chord	3/8	3	1	1/16		1/16	1	308										
37	37	109/2	109/2	0.25	1/8	1/8	Chord	3/8	3	1	1/16		1/16	1	309										
37	37	219/4	219/4	0.25	3/16	3/16	Chord	3/8	3	1	1/16		1/16	1	310										
37	37	55	55	0.25	1/4	1/4	Chord	3/8	3	1	1/16		1/16	1	311										
37	37	221/4	221/4	0.25	5/16	5/16	Chord	3/8	3	1	1/16		1/16	1	312										
38	38	111/2	111/2	0.0	0	0	Dynamic	3/8	4	1	0					p									
38	38	111/2	111/2	0.25	0	0	Chord	3/8	4	1	1/16		1/16	1	313										
38	38	223/4	223/4	0.25	1/16	1/16	Chord	3/8	4	1	1/16		1/16	1	314										
38	38	56	56	0.25	1/8	1/8	Chord	3/8	4	1	1/16		1/16	1	315										
38	38	225/4	225/4	0.25	3/16	3/16	Chord	3/8	4	1	1/16		1/16	1	316										
38	38	113/2	113/2	0.25	1/4	1/4	Chord	3/8	4	1	1/16		1/16	1	317										
38	38	227/4	227/4	0.25	5/16	5/16	Chord	3/8	4	1	1/16		1/16	1	318										
39	39	57	57	0.0	0	0	Dynamic	3/8	1	1	0					fp									
39	39	57	57	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	319										
39	39	231/4	231/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	320		articStaccatoAbove								
39	39	58	58	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	321		articStaccatoAbove								
39	39	233/4	233/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	322		articStaccatoAbove								
39	39	57	57	0.0	0	0	Dynamic	3/8	2	1	0					fp									
39	39	57	57	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	323										
39	39	229/4	229/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	324										
39	39	115/2	115/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	325										
39	39	231/4	231/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	326										
39	39	58	58	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	327										
39	39	233/4	233/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	328										
39	39	57	57	0.0	0	0	Dynamic	3/8	3	1	0					fp									
39	39	57	57	0.25	0	0	Chord	3/8	3	1	1/16		1/16	1	329										
39	39	229/4	229/4	0.25	1/16	1/16	Chord	3/8	3	1	1/16		1/16	1	330										
39	39	115/2	115/2	0.25	1/8	1/8	Chord	3/8	3	1	1/16		1/16	1	331										
39	39	231/4	231/4	0.25	3/16	3/16	Chord	3/8	3	1	1/16		1/16	1	332										
39	39	58	58	0.25	1/4	1/4	Chord	3/8	3	1	1/16		1/16	1	333										
39	39	233/4	233/4	0.25	5/16	5/16	Chord	3/8	3	1	1/16		1/16	1	334										
39	39	57	57	0.0	0	0	Dynamic	3/8	4	1	0					fp									
39	39	57	57	0.5	0	0	Chord	3/8	4	1	1/8		1/8	1	335										
40	40	117/2	117/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	336							12			
40	40	235/4	235/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	337										
40	40	59	59	0.375	1/8	1/8	Chord	3/8	1	1	3/32		1/16	3/2	338		articStaccatoAbove								
40	40	475/8	475/8	0.125	7/32	7/32	Chord	3/8	1	1	1/32		1/32	1	339		articStaccatoAbove								
40	40	119/2	119/2	0.375	1/4	1/4	Chord	3/8	1	1	3/32		1/16	3/2	340		articStaccatoAbove								
40	40	479/8	479/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32		1/32	1	341		articStaccatoAbove								
40	40	117/2	117/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	342										
40	40	235/4	235/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	343										
40	40	59	59	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	344										
40	40	237/4	237/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	345										
40	40	119/2	119/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	346										
40	40	239/4	239/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	347										
40	40	117/2	117/2	0.25	0	0	Chord	3/8	3	1	1/16		1/16	1	348										
40	40	235/4	235/4	0.25	1/16	1/16	Chord	3/8	3	1	1/16		1/16	1	349										
40	40	59	59	0.25	1/8	1/8	Chord	3/8	3	1	1/16		1/16	1	350										
40	40	237/4	237/4	0.25	3/16	3/16	Chord	3/8	3	1	1/16		1/16	1	351										
40	40	119/2	119/2	0.25	1/4	1/4	Chord	3/8	3	1	1/16		1/16	1	352										
40	40	239/4	239/4	0.25	5/16	5/16	Chord	3/8	3	1	1/16		1/16	1	353										
41	41	60	60	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	354							13			
41	41	121/2	121/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	355							13			
41	41	61	61	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	356										
41	41	60	60	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	357										
41	41	241/4	241/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	358										
41	41	121/2	121/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	359										
41	41	243/4	243/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	360										
41	41	61	61	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	361										
41	41	245/4	245/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	362										
41	41	60	60	0.25	0	0	Chord	3/8	3	1	1/16		1/16	1	363										
41	41	241/4	241/4	0.25	1/16	1/16	Chord	3/8	3	1	1/16		1/16	1	364										
41	41	121/2	121/2	0.25	1/8	1/8	Chord	3/8	3	1	1/16		1/16	1	365										
41	41	243/4	243/4	0.25	3/16	3/16	Chord	3/8	3	1	1/16		1/16	1	366										
41	41	61	61	0.25	1/4	1/4	Chord	3/8	3	1	1/16		1/16	1	367										
41	41	245/4	245/4	0.25	5/16	5/16	Chord	3/8	3	1	1/16		1/16	1	368										
41	41	241/4	241/4	0.0	1/16	1/16	Dynamic	3/8	4	1	0					p									
41	41	241/4	241/4	0.25	1/16	1/16	Chord	3/8	4	1	1/16		1/16	1	369		articStaccatoBelow								
41	41	121/2	121/2	0.25	1/8	1/8	Chord	3/8	4	1	1/16		1/16	1	370		articStaccatoBelow								
41	41	243/4	243/4	0.25	3/16	3/16	Chord	3/8	4	1	1/16		1/16	1	371		articStaccatoBelow								
41	41	61	61	0.25	1/4	1/4	Chord	3/8	4	1	1/16		1/16	1	372		articStaccatoBelow								
41	41	245/4	245/4	0.25	5/16	5/16	Chord	3/8	4	1	1/16		1/16	1	373		articStaccatoBelow								
42	42	123/2	123/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	374							14			
42	42	247/4	247/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	375										
42	42	62	62	0.375	1/8	1/8	Chord	3/8	1	1	3/32		1/16	3/2	376		articStaccatoAbove								
42	42	499/8	499/8	0.125	7/32	7/32	Chord	3/8	1	1	1/32		1/32	1	377		articStaccatoAbove								
42	42	125/2	125/2	0.375	1/4	1/4	Chord	3/8	1	1	3/32		1/16	3/2	378		articStaccatoAbove								
42	42	503/8	503/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32		1/32	1	379		articStaccatoAbove								
42	42	123/2	123/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	380										
42	42	247/4	247/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	381										
42	42	62	62	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	382										
42	42	249/4	249/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	383										
42	42	125/2	125/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	384										
42	42	251/4	251/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	385										
42	42	123/2	123/2	0.25	0	0	Chord	3/8	3	1	1/16		1/16	1	386										
42	42	247/4	247/4	0.25	1/16	1/16	Chord	3/8	3	1	1/16		1/16	1	387										
42	42	62	62	0.25	1/8	1/8	Chord	3/8	3	1	1/16		1/16	1	388										
42	42	249/4	249/4	0.25	3/16	3/16	Chord	3/8	3	1	1/16		1/16	1	389										
42	42	125/2	125/2	0.25	1/4	1/4	Chord	3/8	3	1	1/16		1/16	1	390										
42	42	251/4	251/4	0.25	5/16	5/16	Chord	3/8	3	1	1/16		1/16	1	391										
42	42	123/2	123/2	0.5	0	0	Chord	3/8	4	1	1/8		1/8	1	392										
42	42	62	62	0.5	1/8	1/8	Chord	3/8	4	1	1/8		1/8	1	393										
42	42	125/2	125/2	0.5	1/4	1/4	Chord	3/8	4	1	1/8		1/8	1	394										
43	43	63	63	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	395							15			
43	43	253/4	253/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	396										
43	43	127/2	127/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	397		articStaccatoAbove								
43	43	255/4	255/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	398		articStaccatoAbove								
43	43	64	64	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	399		articStaccatoAbove								
43	43	257/4	257/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	400		articStaccatoAbove								
43	43	63	63	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	401										
43	43	257/4	257/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	402		articStaccatoBelow								
43	43	63	63	0.5	0	0	Chord	3/8	3	1	1/8		1/8	1	403										
43	43	257/4	257/4	0.25	5/16	5/16	Chord	3/8	3	1	1/16		1/16	1	404		articStaccatoAbove								
43	43	63	63	0.5	0	0	Chord	3/8	4	1	1/8		1/8	1	405										
44	44	129/2	129/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	406							16			
44	44	259/4	259/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	407										
44	44	65	65	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	408		articStaccatoBelow								
44	44	261/4	261/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	409		articStaccatoBelow								
44	44	131/2	131/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	410		articStaccatoBelow								
44	44	263/4	263/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	411		articStaccatoBelow								
44	44	129/2	129/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	412										
44	44	129/2	129/2	0.5	0	0	Chord	3/8	3	1	1/8		1/8	1	413										
44	44	263/4	263/4	0.25	5/16	5/16	Chord	3/8	3	1	1/16		1/16	1	414		articStaccatoBelow								
44	44	263/4	263/4	0.25	5/16	5/16	Chord	3/8	4	1	1/16		1/16	1	415		articStaccatoBelow								
45	45	66	66	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	416		articStaccatoBelow								
45	45	265/4	265/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	417		articStaccatoBelow								
45	45	133/2	133/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	418		articStaccatoBelow								
45	45	267/4	267/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	419		articStaccatoBelow								
45	45	67	67	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	420		articStaccatoBelow								
45	45	269/4	269/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	421		articStaccatoBelow								
45	45	66	66	0.5	0	0	Chord	3/8	3	1	1/8		1/8	1	422										
45	45	66	66	0.5	0	0	Chord	3/8	4	1	1/8		1/8	1	423										
46	46	135/2	135/2	0.0	0	0	StaffText	3/8	1	1	0							<i>cresc.</i>							
46	46	135/2	135/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	424		articStaccatoBelow								
46	46	68	68	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	425							17			
46	46	137/2	137/2	0.0	1/4	1/4	Chord	3/8	1	1	0	grace16after	1/16	1	426										
46	46	137/2	137/2	0.0	1/4	1/4	Chord	3/8	1	1	0	grace16after	1/16	1	427										
46	46	137/2	137/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	428		ornamentTrill								
46	46	135/2	135/2	0.0	0	0	StaffText	3/8	2	1	0							<i>cresc.</i>							
46	46	135/2	135/2	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	429										
46	46	135/2	135/2	0.0	0	0	StaffText	3/8	4	1	0							<i>cresc.</i>							
46	46	135/2	135/2	1.5	0	0	Chord	3/8	4	1	3/8		1/4	3/2	430										
47	47	69	69	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	431		articStaccatoAbove					18			
47	47	139/2	139/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	432		articStaccatoAbove					18			
47	47	70	70	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	433		articStaccatoAbove								
47	47	69	69	0.75	0	0	Chord	3/8	2	1	3/16		1/8	3/2	434							19			
47	47	279/4	279/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	435							19			
47	47	70	70	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	436							19			
47	47	281/4	281/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	437										
47	47	69	69	0.0	0	0	StaffText	3/8	3	1	0							<i>cresc.</i>							
47	47	69	69	0.75	0	0	Chord	3/8	3	1	3/16		1/8	3/2	438							20			
47	47	279/4	279/4	0.25	3/16	3/16	Chord	3/8	3	1	1/16		1/16	1	439							20			
47	47	70	70	0.25	1/4	1/4	Chord	3/8	3	1	1/16		1/16	1	440							20			
47	47	281/4	281/4	0.25	5/16	5/16	Chord	3/8	3	1	1/16		1/16	1	441										
47	47	69	69	0.75	0	0	Chord	3/8	4	1	3/16		1/8	3/2	442							21			
47	47	279/4	279/4	0.25	3/16	3/16	Chord	3/8	4	1	1/16		1/16	1	443							21			
47	47	70	70	0.25	1/4	1/4	Chord	3/8	4	1	1/16		1/16	1	444							21			
47	47	281/4	281/4	0.25	5/16	5/16	Chord	3/8	4	1	1/16		1/16	1	445										
48	48	141/2	141/2	0.0	0	0	Dynamic	3/8	1	1	0					f									
48	48	141/2	141/2	0.0	0	0	Spanner	3/8	1	1	0													4	
48	48	141/2	141/2	0.75	0	0	Chord	3/8	1	1	3/16		1/8	3/2	446							22		4	
48	48	285/4	285/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	447							22		4	
48	48	143/2	143/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	448							22		4	
48	48	287/4	287/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	449									4	
48	48	141/2	141/2	0.0	0	0	Dynamic	3/8	2	1	0					f									
48	48	141/2	141/2	0.0	0	0	Spanner	3/8	2	1	0													5	
48	48	141/2	141/2	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	450									5	
48	48	143/2	143/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	451							23		5	
48	48	287/4	287/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	452									5	
48	48	141/2	141/2	0.0	0	0	Dynamic	3/8	3	1	0					f									
48	48	141/2	141/2	0.0	0	0	Spanner	3/8	3	1	0													6	
48	48	141/2	141/2	1.0	0	0	Chord	3/8	3	1	1/4		1/4	1	453									6	
48	48	143/2	143/2	0.25	1/4	1/4	Chord	3/8	3	1	1/16		1/16	1	454							24		6	
48	48	287/4	287/4	0.25	5/16	5/16	Chord	3/8	3	1	1/16		1/16	1	455									6	
48	48	141/2	141/2	0.0	0	0	Dynamic	3/8	4	1	0					f									
48	48	141/2	141/2	0.0	0	0	Spanner	3/8	4	1	0													7	
48	48	141/2	141/2	1.0	0	0	Chord	3/8	4	1	1/4		1/4	1	456									7	
48	48	143/2	143/2	0.25	1/4	1/4	Chord	3/8	4	1	1/16		1/16	1	457							25		7	
48	48	287/4	287/4	0.25	5/16	5/16	Chord	3/8	4	1	1/16		1/16	1	458							25		7	
49	49	72	72	0.0	0	0	Dynamic	3/8	1	1	0					p									
49	49	72	72	0.0	0	0	Spanner	3/8	1	1	0														
49	49	72	72	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	459		articStaccatoBelow					26			
49	49	145/2	145/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	460		articStaccatoBelow					26			
49	49	73	73	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	461		articStaccatoBelow								
49	49	72	72	0.0	0	0	Dynamic	3/8	2	1	0					p									
49	49	72	72	0.0	0	0	Spanner	3/8	2	1	0														
49	49	72	72	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	462		articStaccatoBelow					27			
49	49	145/2	145/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	463		articStaccatoBelow					27			
49	49	73	73	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	464		articStaccatoBelow								
49	49	72	72	0.0	0	0	Dynamic	3/8	3	1	0					p									
49	49	72	72	0.0	0	0	Spanner	3/8	3	1	0														
49	49	72	72	0.5	0	0	Chord	3/8	3	1	1/8		1/8	1	465		articStaccatoAbove					28			
49	49	145/2	145/2	0.5	1/8	1/8	Chord	3/8	3	1	1/8		1/8	1	466		articStaccatoAbove					28			
49	49	73	73	0.5	1/4	1/4	Chord	3/8	3	1	1/8		1/8	1	467		articStaccatoAbove								
49	49	72	72	0.0	0	0	Dynamic	3/8	4	1	0					p						25			
49	49	72	72	0.0	0	0	Spanner	3/8	4	1	0											25			
49	49	72	72	0.75	0	0	Chord	3/8	4	1	3/16		1/8	3/2	468							25			
49	49	291/4	291/4	0.25	3/16	3/16	Chord	3/8	4	1	1/16		1/16	1	469							25			
49	49	73	73	0.25	1/4	1/4	Chord	3/8	4	1	1/16		1/16	1	470							25			
49	49	293/4	293/4	0.25	5/16	5/16	Chord	3/8	4	1	1/16		1/16	1	471										
50	50	147/2	147/2	0.0	0	0	StaffText	3/8	1	1	0							<i>cresc.</i>							
50	50	147/2	147/2	1.0	0	0	Chord	3/8	1	1	1/4		1/4	1	472										
50	50	149/2	149/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	473										
50	50	147/2	147/2	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	474										
50	50	147/2	147/2	0.0	0	0	StaffText	3/8	3	1	0							<i>cresc.</i>							
50	50	147/2	147/2	0.5	0	0	Chord	3/8	3	1	1/8		1/8	1	475										
50	50	74	74	0.5	1/8	1/8	Chord	3/8	3	1	1/8		1/8	1	476							29			
50	50	149/2	149/2	0.0	1/4	1/4	Chord	3/8	3	1	0	grace16after	1/16	1	477										
50	50	149/2	149/2	0.0	1/4	1/4	Chord	3/8	3	1	0	grace16after	1/16	1	478										
50	50	149/2	149/2	0.5	1/4	1/4	Chord	3/8	3	1	1/8		1/8	1	479		ornamentTrill								
50	50	147/2	147/2	0.0	0	0	StaffText	3/8	4	1	0							<i>cresc.</i>							
50	50	147/2	147/2	0.0	0	0	StaffText	3/8	4	1	0							<i>cresc.</i>							
50	50	147/2	147/2	1.5	0	0	Chord	3/8	4	1	3/8		1/4	3/2	480										
51	51	75	75	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	481							30			
51	51	301/4	301/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	482							30			
51	51	151/2	151/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	483							30			
51	51	303/4	303/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	484							30			
51	51	76	76	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	485							30			
51	51	305/4	305/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	486							30			
51	51	151/2	151/2	0.0	1/8	1/8	StaffText	3/8	2	1	0							<i>cresc.</i>							
