mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
219	218	313	218a	2391/2	1683/2	0.5	3/8	3/8	3/4	4	1		#viio65/ii		Bb	I		#viio65/ii		#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
219	218	313	218a	1196	842	0.5	1/2	1/2	3/4	4	1		ii6		Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
219	218	313	218a	2393/2	1685/2	0.5	5/8	5/8	3/4	4	1		V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
220	219	314	219a	1197	843	1.0	0	0	3/4	4	1		#viio7/vi		Bb	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
220	219	314	219a	1198	844	1.0	1/4	1/4	3/4	4	1		vi		Bb	I		vi		vi							m	0	0	3, 0, 4		3	3
220	219	314	219a	1199	845	1.0	1/2	1/2	3/4	4	1		#viio7/vi		Bb	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
221	220	315	220a	1200	846	3.0	0	0	4/4	4	1		vi		Bb	I		vi		vi							m	0	0	3, 0, 4		3	3
221	220	315	220a	1203	849	1.0	3/4	3/4	4/4	4	1		IV6		Bb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
222	221	316	221a	1204	850	1.0	0	0	3/4	4	1		IV+6		Bb	I		IV+6		IV	+	6					+	0	0	3, 7, -1		-1	3
222	221	316	221a	1205	851	1.0	1/4	1/4	3/4	4	1		viio		Bb	I		viio		vii	o						o	0	0	5, 2, -1		5	5
222	221	316	221a	1206	852	1.0	1/2	1/2	3/4	4	1		IV+6		Bb	I		IV+6		IV	+	6					+	0	0	3, 7, -1		-1	3
223	222	317	222a	1207	853	1.0	0	0	4/4	4	1		V6		Bb	I		V6		V		6					M	0	0	5, 2, 1		1	5
223	222	317	222a	1208	854	3.0	1/4	1/4	4/4	4	1		V		Bb	I		V		V							M	0	0	1, 5, 2		1	1
224	223	318	223a	1211	857	1.0	0	0	3/4	4	1		V+		Bb	I		V+		V	+						+	0	0	1, 5, 9		1	1
224	223	318	223a	1212	858	1.0	1/4	1/4	3/4	4	1		I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
224	223	318	223a	1213	859	1.0	1/2	1/2	3/4	4	1		V+		Bb	I		V+		V	+						+	0	0	1, 5, 9		1	1
225	224	319	224a	1214	860	4.0	0	0	4/4	4	1		V(64)		Bb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
226	225	320	225a	1218	864	1.0	0	0	4/4	4	1		V[I		Bb	I	V	I		I							M	0	0	0, 4, 1		0	0
226	225	320	225a	1219	865	0.5	1/4	1/4	4/4	4	1		i		Bb	I	V	i		i							m	0	0	0, -3, 1		0	0
226	225	320	225a	2439/2	1731/2	1.5	3/8	3/8	4/4	4	1		viio43/V		Bb	I	V	viio43/V		vii	o	43		V			o7	0	0	0, -3, 6, 3		6	0
226	225	320	225a	1221	867	0.5	3/4	3/4	4/4	4	1		V6		Bb	I	V	V6		V		6					M	0	0	5, 2, 1		1	5
226	225	320	225a	2443/2	1735/2	1.5	7/8	7/8	4/4	4	1		#viio6/vi		Bb	I	V	#viio6/vi		#vii	o	6		vi			o	0	0	5, 2, 8		8	5
227	226	321	226a	1223	869	2.0	1/4	1/4	4/4	4	1		V7/ii		Bb	I	V	V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
227	226	321	226a	1225	871	0.5	3/4	3/4	4/4	4	1		ii		Bb	I	V	ii		ii							m	0	0	2, -1, 3		2	2
227	226	321	226a	2451/2	1743/2	1.5	7/8	7/8	4/4	4	1		viio43/V		Bb	I	V	viio43/V		vii	o	43		V			o7	0	0	0, -3, 6, 3		6	0
228	227	322	227a	1227	873	0.5	1/4	1/4	4/4	4	1		viio(6)		Bb	I	V	viio(6)		vii	o		6				o	0	0	5, 2, 1		5	5
228	227	322	227a	2455/2	1747/2	1.5	3/8	3/8	4/4	4	1		viio		Bb	I	V	viio		vii	o						o	0	0	5, 2, -1		5	5
228	227	322	227a	1229	875	1.0	3/4	3/4	4/4	4	1		V2/IV		Bb	I	V	V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
229	228	323	228a	1230	876	1.0	0	0	4/4	4	1		V2/IV]		Bb	I	V	V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
229	228	323	228a	1231	877	2.0	1/4	1/4	4/4	4	1		IV		Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
229	228	323	228a	1233	879	1.0	3/4	3/4	4/4	4	1		iv		Bb	I		iv		iv							m	0	0	-1, -4, 0		-1	-1
230	229	324	229a	1234	880	1.0	0	0	4/4	4	1		I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
230	229	324	229a	1235	881	1.0	1/4	1/4	4/4	4	1		V43		Bb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
230	229	324	229a	1236	882	1.0	1/2	1/2	4/4	4	1		I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
230	229	324	229a	1237	883	1.0	3/4	3/4	4/4	4	1		ii6		Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
231	230	325	230a	1238	884	1.0	0	0	4/4	4	1		viio/V		Bb	I		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
231	230	325	230a	1239	885	1.0	1/4	1/4	4/4	4	1		V		Bb	I		V		V							M	0	0	1, 5, 2		1	1
231	230	325	230a	1240	886	2.0	1/2	1/2	4/4	4	1		V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
232	231	326	231a	1242	888	1.0	0	0	4/4	4	1		I\\		Bb	I		I		I						\\	M	0	0	0, 4, 1		0	0
232	231	326	231a	1243	889	3.0	1/4	1/4	4/4	4	1		I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
233	232	327	232a	1246	892	4.0	0	0	4/4	4	1		V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
234	233	328	233a	1250	896	4.0	0	0	4/4	4	1		I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
235	234	329	234a	1254	900	4.0	0	0	4/4	4	1		V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
236	235	330	235a	1258	904	1.0	0	0	4/4	4	1		I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
236	235	330	235a	1259	905	1.0	1/4	1/4	4/4	4	1		V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
236	235	330	235a	1260	906	1.0	1/2	1/2	4/4	4	1		I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
236	235	330	235a	1261	907	1.0	3/4	3/4	4/4	4	1		V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
237	236	331	236a	1262	908	4.0	0	0	4/4	4	1		I\\		Bb	I		I		I						\\	M	0	0	0, 4, 1		0	0
