mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
261	260	493	260a	2037	1086	2.0	0	0	4/4	4	1		vi7	f	I		vi7	vi		7					mm7	1	0	3, 0, 4, 1		3	3
261	260	493	260a	2039	1088	2.0	1/2	1/2	4/4	4	1		vi2	f	I		vi2	vi		2					mm7	1	0	1, 3, 0, 4		3	1
262	261	494	261a	2041	1090	2.0	0	0	4/4	4	1		ii65	f	I		ii65	ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
262	261	494	261a	2043	1092	2.0	1/2	1/2	4/4	4	1		V	f	I		V	V							M	1	0	1, 5, 2		1	1
263	262	495	262a	2045	1094	4.0	0	0	4/4	4	1		I\\	f	I		I	I						\\	M	1	0	0, 4, 1		0	0
264	263	496	263a	2049	1098	6.0	0	0	4/4	4	1		I	f	I		I	I							M	1	0	0, 4, 1		0	0
265	264	497	264a	2055	1104	2.0	1/2	1/2	4/4	4	1		IV(+4)	f	I		IV(+4)	IV			+4				M	1	0	-1, 3, 0	5	-1	-1
266	265	498	265a	2057	1106	1.0	0	0	4/4	4	1		vi(4)	f	I		vi(4)	vi			4				m	1	0	3, 2, 4		3	3
266	265	498	265a	2058	1107	1.0	1/4	1/4	4/4	4	1		vi	f	I		vi	vi							m	1	0	3, 0, 4		3	3
266	265	498	265a	2059	1108	1.0	1/2	1/2	4/4	4	1		V	f	I		V	V							M	1	0	1, 5, 2		1	1
266	265	498	265a	2060	1109	1.0	3/4	3/4	4/4	4	1		vii%7(+2)/V	f	I		vii%7(+2)/V	vii	%	7	+2	V			%7	1	0	6, 3, 0, 4	1	6	6
267	266	499	266a	2061	1110	1.0	0	0	4/4	4	1		V(6)	f	I		V(6)	V			6				M	1	0	1, 5, 4		1	1
267	266	499	266a	2062	1111	3.0	1/4	1/4	4/4	4	1		V\\	f	I		V	V						\\	M	1	0	1, 5, 2		1	1
268	267	500	267a	2065	1114	4.0	0	0	4/4	4	1		I	f	I		I	I							M	1	0	0, 4, 1		0	0
269	268	501	268a	2069	1118	2.0	0	0	4/4	4	1		vi7	f	I		vi7	vi		7					mm7	1	0	3, 0, 4, 1		3	3
269	268	501	268a	2071	1120	2.0	1/2	1/2	4/4	4	1		vi2	f	I		vi2	vi		2					mm7	1	0	1, 3, 0, 4		3	1
270	269	502	269a	2073	1122	2.0	0	0	4/4	4	1		ii65	f	I		ii65	ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
270	269	502	269a	2075	1124	2.0	1/2	1/2	4/4	4	1		V	f	I		V	V							M	1	0	1, 5, 2		1	1
271	270	503	270a	2077	1126	1.0	0	0	4/4	4	1		I(+2)	f	I		I(+2)	I			+2				M	1	0	0, 4, 1	2	0	0
271	270	503	270a	2078	1127	1.0	1/4	1/4	4/4	4	1		I\\	f	I		I	I						\\	M	1	0	0, 4, 1		0	0
271	270	503	270a	2079	1128	1.0	1/2	1/2	4/4	4	1		I64	f	I		I64	I		64					M	1	0	1, 0, 4		0	1
271	270	503	270a	2080	1129	3.0	3/4	3/4	4/4	4	1		V[I64	f	I	V	I64	I		64					M	1	0	1, 0, 4		0	1
272	271	504	271a	2083	1132	1.0	1/2	1/2	4/4	4	1		V(4)	f	I	V	V(4)	V			4				M	1	0	1, 0, 2		1	1
272	271	504	271a	2084	1133	1.0	3/4	3/4	4/4	4	1		V	f	I	V	V	V							M	1	0	1, 5, 2		1	1
273	272	505	272a	2085	1134	2.0	0	0	4/4	4	1		V7	f	I	V	V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
273	272	505	272a	2087	1136	4.0	1/2	1/2	4/4	4	1		vi2	f	I	V	vi2	vi		2					mm7	1	0	1, 3, 0, 4		3	1
274	273	506	273a	2091	1140	2.0	1/2	1/2	4/4	4	1		V	f	I	V	V	V							M	1	0	1, 5, 2		1	1
275	274	507	274a	2093	1142	2.0	0	0	4/4	4	1		V7	f	I	V	V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
275	274	507	274a	2095	1144	2.0	1/2	1/2	4/4	4	1		I64	f	I	V	I64	I		64					M	1	0	1, 0, 4		0	1
276	275	508	275a	2097	1146	2.0	0	0	4/4	4	1		I	f	I	V	I	I							M	1	0	0, 4, 1		0	0
276	275	508	275a	2099	1148	2.0	1/2	1/2	4/4	4	1		V6	f	I	V	V6	V		6					M	1	0	5, 2, 1		1	5
277	276	509	276a	2101	1150	2.0	0	0	4/4	4	1		viio	f	I	V	viio	vii	o						o	1	0	5, 2, -1		5	5
277	276	509	276a	2103	1152	4.0	1/2	1/2	4/4	4	1		vi	f	I	V	vi	vi							m	1	0	3, 0, 4		3	3
278	277	510	277a	2107	1156	2.0	1/2	1/2	4/4	4	1		V	f	I	V	V	V							M	1	0	1, 5, 2		1	1
279	278	511	278a	2109	1158	2.0	0	0	4/4	4	1		V7	f	I	V	V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
279	278	511	278a	2111	1160	1.0	1/2	1/2	4/4	4	1		IV]	f	I	V	IV	IV							M	1	0	-1, 3, 0		-1	-1
279	278	511	278a	2112	1161	1.0	3/4	3/4	4/4	4	1		I6	f	I		I6	I		6					M	1	0	4, 1, 0		0	4
280	279	512	279a	2113	1162	2.0	0	0	4/4	4	1		V	f	I		V	V							M	1	0	1, 5, 2		1	1
280	279	512	279a	2115	1164	2.0	1/2	1/2	4/4	4	1		V64	f	I		V64	V		64					M	1	0	2, 1, 5		1	2
281	280	513	280a	2117	1166	2.0	0	0	4/4	4	1		I6	f	I		I6	I		6					M	1	0	4, 1, 0		0	4
281	280	513	280a	2119	1168	1.0	1/2	1/2	4/4	4	1		I	f	I		I	I							M	1	0	0, 4, 1		0	0
281	280	513	280a	2120	1169	1.0	3/4	3/4	4/4	4	1		I6	f	I		I6	I		6					M	1	0	4, 1, 0		0	4
282	281	514	281a	2121	1170	2.0	0	0	4/4	4	1		V(64)	f	I		V(64)	V			64				M	1	0	1, 0, 4		1	1
282	281	514	281a	2123	1172	2.0	1/2	1/2	4/4	4	1		V7	f	I		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
283	282	515	282a	2125	1174	4.0	0	0	4/4	4	1		I\\	f	I		I	I						\\	M	1	0	0, 4, 1		0	0
