key_regions	globalkey	localkey	length	length_norepeat	n_stepwise	%_stepwise	n_ascending	n_descending	bd	stepwise_bd	stepwise_chords	ascending_bd	ascending_chords	descending_bd	descending_chords	ixa	ixb
323	g	III	30	29	10	34.5	3	7	1 7 1 3 1 4 3 2 1 5 3 6 #4 5 3 1 6 3 1 4 3 2 1 5 3 6 4 5 1	['1 7 1', '4 3 2 1', '#4 5', '4 3 2 1', '4 5 5']	['I V65 I', 'IV I6 V43 I', 'V65/V V', 'IV I6 V43 I', 'ii65 V(64) V']	['7 1', '#4 5', '4 5 5']	['V65 I', 'V65/V V', 'ii65 V(64) V']	['1 7', '4 3 2 1', '4 3 2 1']	['I V65', 'IV I6 V43 I', 'IV I6 V43 I']	('couperin_concerts', 'c08n07_air', 21)	('couperin_concerts', 'c08n07_air', 50)
324	g	iv	6	6	3	50.0	2	1	5 3 #7 1 2 1	['#7 1 2']	['V65 i V43']	['#7 1 2']	['V65 i V43']	['2']	['V43']	('couperin_concerts', 'c08n07_air', 51)	('couperin_concerts', 'c08n07_air', 57)
325	g	i	16	15	5	33.3	1	4	3 2 1 5 3 1 4 2 3 5 4 3 1 5 1	['3 2 1', '2 3', '5 4 3']	['i6 V43 i', 'ii i6', 'V V2 i6']	['2 3']	['ii i6']	['3 2 1', '5 4 3']	['i6 V43 i', 'V V2 i6']	('couperin_concerts', 'c08n07_air', 58)	('couperin_concerts', 'c08n07_air', 73)
326	G	I	15	10	6	60.0	2	4	1 7 6 3 4 5 1 7 6 4	['1 1 7 6', '3 3 4 5 5', '1 1 1 7 6']	['I IV64 V6 vi', 'I6 IM65 ii65 V(4) V7', 'I I IV64 V6 vi']	['3 3 4 5 5']	['I6 IM65 ii65 V(4) V7']	['1 1 7 6', '1 1 1 7 6']	['I IV64 V6 vi', 'I I IV64 V6 vi']	('couperin_concerts', 'c08n08_sarabande', 0)	('couperin_concerts', 'c08n08_sarabande', 14)
327	G	v	6	5	3	60.0	1	2	6 5 4 5 1	['6 5 4 5 5']	['ii%43 V IV7 V(4) V']	['4 5 5']	['IV7 V(4) V']	['6 5 4']	['ii%43 V IV7']	('couperin_concerts', 'c08n08_sarabande', 15)	('couperin_concerts', 'c08n08_sarabande', 21)
328	G	I	6	6	1	16.7	0	1	5 1 4 3 1 4	['4 3']	['V2 I6']	[]	[]	['4 3']	['V2 I6']	('couperin_concerts', 'c08n08_sarabande', 22)	('couperin_concerts', 'c08n08_sarabande', 27)
329	G	vi	13	12	4	33.3	3	1	4 2 5 #3 4 2 5 1 #7 1 5 6	['#3 4', '1 #7 1', '5 5']	['V6/iv IV', 'i V65 i', 'V(4) V']	['#3 4', '#7 1', '5 5']	['V6/iv IV', 'V65 i', 'V(4) V']	['1 #7']	['i V65']	('couperin_concerts', 'c08n08_sarabande', 28)	('couperin_concerts', 'c08n08_sarabande', 40)
330	G	I	22	19	12	63.2	8	4	4 3 2 1 7 1 6 3 5 1 2 3 4 5 6 7 1 5 1	['4 4 3 2 2 1 7 1', '1 2 3 4 5 6 7 1']	['IV V2 I6 ii7 V43 IV64 V65 I', 'I V43 I6 ii65 V IV6 V65 I']	['7 1', '1 2 3 4 5 6 7 1']	['V65 I', 'I V43 I6 ii65 V IV6 V65 I']	['4 4 3 2 2 1 7']	['IV V2 I6 ii7 V43 IV64 V65']	('couperin_concerts', 'c08n08_sarabande', 41)	('couperin_concerts', 'c08n08_sarabande', 63)
331	G	I	9	9	4	44.4	1	3	1 3 5 3 4 3 2 1 6	['3 4 3 2 1']	['I6 IV V65/IV V43 I']	['3 4']	['I6 IV']	['4 3 2 1']	['IV V65/IV V43 I']	('couperin_concerts', 'c08n09_air_leger', 0)	('couperin_concerts', 'c08n09_air_leger', 10)
332	G	V	8	7	0	0.0	0	0	5 3 1 4 2 5 1	[]	[]	[]	[]	[]	[]	('couperin_concerts', 'c08n09_air_leger', 11)	('couperin_concerts', 'c08n09_air_leger', 19)
333	G	I	6	6	1	16.7	1	0	5 3 7 1 6 4	['7 1']	['V65 I']	['7 1']	['V65 I']	[]	[]	('couperin_concerts', 'c08n09_air_leger', 20)	('couperin_concerts', 'c08n09_air_leger', 25)
334	G	vi	7	6	1	16.7	1	0	4 5 1 5 1 4	['4 5']	['ii%65 V']	['4 5']	['ii%65 V']	[]	[]	('couperin_concerts', 'c08n09_air_leger', 26)	('couperin_concerts', 'c08n09_air_leger', 32)
335	G	I	14	13	5	38.5	2	3	7 5 3 1 7 6 5 3 4 6 4 5 1	['1 7 6 5', '3 4', '4 5 5']	['I V6 V43/V V', 'I6 ii65', 'ii65 V V7']	['3 4', '4 5 5']	['I6 ii65', 'ii65 V V7']	['1 7 6 5']	['I V6 V43/V V']	('couperin_concerts', 'c08n09_air_leger', 34)	('couperin_concerts', 'c08n09_air_leger', 48)
336	g	i	35	30	6	20.0	5	1	1 4 1 3 1 6 4 5 #7 5 3 4 2 1 3 1 6 7 5 6 4 5 #7 5 3 5 1 3 1 6	['4 5', '3 3 4', '2 2 1', '6 6 7', '5 5 6', '4 4 5']	['ii%65 V', 'III+M7(9) i6 iv', 'ii%7 V43 i', 'VIM7 iv6 VII', 'v7 III6 VI', 'iv7 ii%65 V']	['4 5', '3 3 4', '6 6 7', '5 5 6', '4 4 5']	['ii%65 V', 'III+M7(9) i6 iv', 'VIM7 iv6 VII', 'v7 III6 VI', 'iv7 ii%65 V']	['2 2 1']	['ii%7 V43 i']	('couperin_concerts', 'c08n10_air_lentement', 0)	('couperin_concerts', 'c08n10_air_lentement', 34)
337	g	III	10	9	5	55.6	5	0	2 5 #5 6 7 1 4 5 1	['5 #5 6 7 1', '4 5 5']	['V III6 vi V65 I', 'ii65 V V7']	['5 #5 6 7 1', '4 5 5']	['V III6 vi V65 I', 'ii65 V V7']	[]	[]	('couperin_concerts', 'c08n10_air_lentement', 35)	('couperin_concerts', 'c08n10_air_lentement', 45)
338	g	i	7	5	1	20.0	1	0	3 1 6 4 5	['4']	['ii%65']	['4']	['ii%65']	[]	[]	('couperin_concerts', 'c08n10_air_lentement', 46)	('couperin_concerts', 'c08n10_air_lentement', 52)
339	g	v	14	12	4	33.3	2	2	1 3 1 6 4 5 3 2 1 4 5 1	['4 5', '3 2 1', '4 5 5']	['ii%65 V', 'i6 V43 i', 'ii%65 V(#64) V7']	['4 5', '4 5 5']	['ii%65 V', 'ii%65 V(#64) V7']	['3 2 1']	['i6 V43 i']	('couperin_concerts', 'c08n10_air_lentement', 53)	('couperin_concerts', 'c08n10_air_lentement', 66)
340	g	i	32	21	13	61.9	4	9	1 7 6 4 5 1 5 4 3 2 1 4 5 1 7 6 5 6 4 5 1	['1 1 1 7 6 6', '4 5', '5 5 5 4 3 3 2 1', '4 5 5', '1 1 1 7 6 6 5 6', '4 5 5']	['i iv64 ii%2 III64 VIM7 ii%43', 'ii%65 V', 'V v #vi%2 ii%65 III+7 #vi%43 V43 i', 'ii%65 V(4) V', 'i iv64 ii%2 III64 VIM7 ii%43 V ii%43', 'ii%65 V V7']	['4 5', '4 5 5', '5 6', '4 5 5']	['ii%65 V', 'ii%65 V(4) V', 'V ii%43', 'ii%65 V V7']	['1 1 1 7 6 6', '5 5 5 4 3 3 2 1', '1 1 1 7 6 6 5']	['i iv64 ii%2 III64 VIM7 ii%43', 'V v #vi%2 ii%65 III+7 #vi%43 V43 i', 'i iv64 ii%2 III64 VIM7 ii%43 V']	('couperin_concerts', 'c08n10_air_lentement', 67)	('couperin_concerts', 'c08n10_air_lentement', 101)
341	G	I	8	8	3	37.5	2	1	1 7 1 5 3 4 2 5	['1 7 1', '3 4']	['I V65 I', 'I6 IV']	['7 1', '3 4']	['V65 I', 'I6 IV']	['1 7']	['I V65']	('couperin_concerts', 'c08n11_air_baccantes', 0)	('couperin_concerts', 'c08n11_air_baccantes', 7)
342	G	V	16	15	7	46.7	2	5	7 5 1 7 6 2 5 4 3 1 7 1 4 5 1	['1 7 6', '5 4 3', '1 7 1', '4 5 5']	['I V6 vi7', 'V V2 I6', 'I V65 I', 'ii65 V V7']	['7 1', '4 5 5']	['V65 I', 'ii65 V V7']	['1 7 6', '5 4 3', '1 7']	['I V6 vi7', 'V V2 I6', 'I V65']	('couperin_concerts', 'c08n11_air_baccantes', 8)	('couperin_concerts', 'c08n11_air_baccantes', 23)
343	G	I	8	8	1	12.5	1	0	5 3 1 5 1 6 3 4	['3']	['I6']	['3']	['I6']	[]	[]	('couperin_concerts', 'c08n11_air_baccantes', 24)	('couperin_concerts', 'c08n11_air_baccantes', 31)
344	G	vi	10	7	1	14.3	1	0	4 2 5 1 4 5 1	['4 4 5 5']	['iv ii%65 V V7']	['4 4 5 5']	['iv ii%65 V V7']	[]	[]	('couperin_concerts', 'c08n11_air_baccantes', 32)	('couperin_concerts', 'c08n11_air_baccantes', 41)
345	G	I	16	15	3	20.0	3	0	6 4 2 5 1 6 3 1 4 #4 5 1 4 5 1	['4 #4 5', '4 5 5']	['IV V65/V V', 'ii65 V V7']	['4 #4 5', '4 5 5']	['IV V65/V V', 'ii65 V V7']	[]	[]	('couperin_concerts', 'c08n11_air_baccantes', 43)	('couperin_concerts', 'c08n11_air_baccantes', 58)
346	E	I	55	53	20	37.7	12	8	1 2 3 4 5 1 4 3 4 2 1 2 3 1 7 1 7 6 5 3 1 4 6 4 2 5 7 5 3 6 1 6 4 7 2 7 5 1 4 5 1 5 1 7 1 5 1 7 1 2 5 3 1	['1 2 3 4 5 5', '4 3 4', '2 1 2 3', '1 7 1 7 6 5', '4 5 5', '1 7 1', '1 7 1 2']	['I V43 I6 ii65 V(64) V7', 'IV I6 IV', 'V43 I V43 I6', 'I V65 I V65 V43/V V', 'IV V V7', 'I V65 I', 'I V65 I V/V']	['1 2 3 4 5 5', '3 4', '1 2 3', '7 1', '4 5 5', '7 1', '7 1 2']	['I V43 I6 ii65 V(64) V7', 'I6 IV', 'I V43 I6', 'V65 I', 'IV V V7', 'V65 I', 'V65 I V/V']	['4 3', '2 1', '1 7', '1 7 6 5', '1 7', '1 7']	['IV I6', 'V43 I', 'I V65', 'I V65 V43/V V', 'I V65', 'I V65']	('couperin_concerts', 'c09n01_charme', 0)	('couperin_concerts', 'c09n01_charme', 56)
347	E	vi	26	24	9	37.5	7	2	6 5 6 4 5 1 4 5 6 3 1 4 2 5 #7 5 1 5 3 2 3 4 5 1	['6 5 6', '4 5 5', '4 5 6', '3 2 3 4 5 5']	['VI VIM2 ii%43', 'ii%65 V V7', 'iv i64 ii%43', 'i6 V43 i6 ii%65 V V7']	['5 6', '4 5 5', '4 5 6', '2 3 4 5 5']	['VIM2 ii%43', 'ii%65 V V7', 'iv i64 ii%43', 'V43 i6 ii%65 V V7']	['6 5', '3 2']	['VI VIM2', 'i6 V43']	('couperin_concerts', 'c09n01_charme', 57)	('couperin_concerts', 'c09n01_charme', 82)
348	E	I	44	36	10	27.8	7	3	6 3 2 4 6 #4 2 5 6 7 5 1 5 1 7 1 6 3 1 4 3 4 2 5 3 1 3 5 6 7 5 1 6 4 5 1	['3 3 2', '5 6 7', '1 7 1', '4 3 4', '5 5 6 6 7', '4 5 5']	['I6 V65/IV V7/V', 'V IV6 V65', 'I V65 I', 'IV IVM2 ii6', 'V V7 vi IV6 V65', 'ii%65 V V7']	['5 6 7', '7 1', '3 4', '5 5 6 6 7', '4 5 5']	['V IV6 V65', 'V65 I', 'IVM2 ii6', 'V V7 vi IV6 V65', 'ii%65 V V7']	['3 3 2', '1 7', '4 3']	['I6 V65/IV V7/V', 'I V65', 'IV IVM2']	('couperin_concerts', 'c09n01_charme', 84)	('couperin_concerts', 'c09n01_charme', 128)
349	E	I	33	31	13	41.9	3	10	1 5 3 5 3 6 5 1 7 6 5 1 7 6 5 3 2 5 3 1 7 5 1 7 5 6 4 5 7 1 5	['6 5', '1 7 6 5', '1 7 6 5', '3 2', '1 7 7', '1 7', '5 6 6', '4 5', '7 1']	['ii43 V', 'I V6 V43/V V', 'I V6 V43/V V', 'I6 ii7', 'I V6 V65', 'I V6', 'V vi7 ii43', 'ii65 V', 'V6 I']	['5 6 6', '4 5', '7 1']	['V vi7 ii43', 'ii65 V', 'V6 I']	['6 5', '1 7 6 5', '1 7 6 5', '3 2', '1 7 7', '1 7']	['ii43 V', 'I V6 V43/V V', 'I V6 V43/V V', 'I6 ii7', 'I V6 V65', 'I V6']	('couperin_concerts', 'c09n02_lenjouement', 0)	('couperin_concerts', 'c09n02_lenjouement', 33)
350	E	V	41	33	7	21.2	1	6	1 7 6 5 3 6 5 3 1 5 1 5 1 5 1 4 5 1 5 1 7 3 6 2 5 1 4 3 5 1 6 1 4	['1 7 6 5 5', '6 5 5', '4 5', '1 1 7', '4 4 4 3']	['vi6 V6 V43/V V(4) V', 'V43/V V(4) V', 'IV V', 'I vi6 vii%7', 'IVM7 ii65 V2 I6']	['4 5']	['IV V']	['1 7 6 5 5', '6 5 5', '1 1 7', '4 4 4 3']	['vi6 V6 V43/V V(4) V', 'V43/V V(4) V', 'I vi6 vii%7', 'IVM7 ii65 V2 I6']	('couperin_concerts', 'c09n02_lenjouement', 35)	('couperin_concerts', 'c09n02_lenjouement', 78)
351	E	IV	8	7	1	14.3	1	0	4 2 3 1 5 1 3	['2 3']	['V43 I6']	['2 3']	['V43 I6']	[]	[]	('couperin_concerts', 'c09n02_lenjouement', 79)	('couperin_concerts', 'c09n02_lenjouement', 87)
352	E	ii	17	13	8	61.5	2	6	4 6 5 3 1 7 6 5 4 3 4 5 1	['6 5', '1 7 6 5 5 4 4 3 4 5 5']	['ii%43 V', 'i(6) v6 ii%43 V7 V(64) iv7 V2 i6 ii%65 V V7']	['3 4 5 5']	['i6 ii%65 V V7']	['6 5', '1 7 6 5 5 4 4 3']	['ii%43 V', 'i(6) v6 ii%43 V7 V(64) iv7 V2 i6']	('couperin_concerts', 'c09n02_lenjouement', 88)	('couperin_concerts', 'c09n02_lenjouement', 105)
353	E	I	14	8	1	12.5	0	1	4 6 1 4 2 1 5 1	['2 1']	['V43 I']	[]	[]	['2 1']	['V43 I']	('couperin_concerts', 'c09n02_lenjouement', 107)	('couperin_concerts', 'c09n02_lenjouement', 121)
354	E	vi	15	12	7	58.3	5	2	3 4 5 1 7 6 4 5 6 4 5 1	['3 4 4 5', '1 7 6 6', '4 5 6', '4 5 5']	['i6 iv ii6 V', 'i v6 VIM7 ii%43', 'ii%65 V ii%43', 'ii%65 V V7']	['3 4 4 5', '4 5 6', '4 5 5']	['i6 iv ii6 V', 'ii%65 V ii%43', 'ii%65 V V7']	['1 7 6 6']	['i v6 VIM7 ii%43']	('couperin_concerts', 'c09n02_lenjouement', 123)	('couperin_concerts', 'c09n02_lenjouement', 138)
355	E	I	41	32	6	18.8	1	5	1 3 5 1 7 6 5 3 5 3 1 5 1 5 1 5 1 4 5 3 5 1 7 3 6 2 5 1 4 3 5 1	['1 1 7 6 5 5', '4 5', '1 1 7', '4 4 4 3']	['I vi6 V6 V43/V V(4) V', 'ii65 V', 'I vi6 vii%7', 'IVM7 ii65 V2 I6']	['4 5']	['ii65 V']	['1 1 7 6 5 5', '1 1 7', '4 4 4 3']	['I vi6 V6 V43/V V(4) V', 'I vi6 vii%7', 'IVM7 ii65 V2 I6']	('couperin_concerts', 'c09n02_lenjouement', 140)	('couperin_concerts', 'c09n02_lenjouement', 183)
356	E	I	18	15	6	40.0	2	4	1 3 4 2 1 5 3 4 7 5 1 7 6 5 1	['3 4', '2 1', '3 4', '1 1 7 7 6 6 5']	['I6 IV', 'V43 I', 'I6 IV', 'I vi6 vii7 V6 vi7 V43/V V']	['3 4', '3 4']	['I6 IV', 'I6 IV']	['2 1', '1 1 7 7 6 6 5']	['V43 I', 'I vi6 vii7 V6 vi7 V43/V V']	('couperin_concerts', 'c09n03_graces', 0)	('couperin_concerts', 'c09n03_graces', 19)
357	E	V	16	14	2	14.3	2	0	4 2 5 7 5 1 5 6 4 2 3 1 5 1	['5 6', '2 3']	['V ii43', 'V43 I6']	['5 6', '2 3']	['V ii43', 'V43 I6']	[]	[]	('couperin_concerts', 'c09n03_graces', 20)	('couperin_concerts', 'c09n03_graces', 36)
358	E	I	7	7	3	42.9	1	2	5 4 3 4 2 5 1	['5 4 3 4']	['V V2 I6 ii65']	['3 4']	['I6 ii65']	['5 4 3']	['V V2 I6']	('couperin_concerts', 'c09n03_graces', 38)	('couperin_concerts', 'c09n03_graces', 44)
359	E	IV	10	9	3	33.3	1	2	5 3 2 1 4 7 1 5 1	['3 2 1', '7 1']	['I6 V43 I', 'V65 I']	['7 1']	['V65 I']	['3 2 1']	['I6 V43 I']	('couperin_concerts', 'c09n03_graces', 45)	('couperin_concerts', 'c09n03_graces', 55)
360	E	ii	5	3	1	33.3	1	0	4 5 1	['4 4 5']	['iv7 ii%65 V7']	['4 4 5']	['iv7 ii%65 V7']	[]	[]	('couperin_concerts', 'c09n03_graces', 56)	('couperin_concerts', 'c09n03_graces', 60)
361	E	v	12	9	3	33.3	1	2	4 3 1 6 5 1 4 5 1	['4 4 3', '6 6 5', '4 5 5']	['ii65 V2 i6', 'VIM7 ii%43 V7', 'ii%65 V(64)/I V']	['4 5 5']	['ii%65 V(64)/I V']	['4 4 3', '6 6 5']	['ii65 V2 i6', 'VIM7 ii%43 V7']	('couperin_concerts', 'c09n03_graces', 61)	('couperin_concerts', 'c09n03_graces', 72)
362	E	I	19	15	9	60.0	4	5	1 7 6 5 7 1 3 4 2 1 4 3 4 5 1	['1 1 7 7 6 6 5', '7 1', '3 4', '2 1', '4 3 4 5 5']	['I IV64 vii%7 V6 vi7 ii43 V', 'V65 I', 'I6 IV', 'V43 I', 'V2 I6 ii65 V V7']	['7 1', '3 4', '3 4 5 5']	['V65 I', 'I6 IV', 'I6 ii65 V V7']	['1 1 7 7 6 6 5', '2 1', '4 3']	['I IV64 vii%7 V6 vi7 ii43 V', 'V43 I', 'V2 I6']	('couperin_concerts', 'c09n03_graces', 74)	('couperin_concerts', 'c09n03_graces', 92)
363	E	I	12	12	5	41.7	1	4	1 3 1 4 2 1 5 6 5 3 2 1	['2 1', '5 6 5', '3 2']	['V43 I', 'V V43/V V', 'I6 V43']	['5 6']	['V V43/V']	['2 1', '6 5', '3 2']	['V43 I', 'V43/V V', 'I6 V43']	('couperin_concerts', 'c09n04_Lejene', 0)	('couperin_concerts', 'c09n04_Lejene', 11)
364	E	V	29	27	12	44.4	2	10	2 5 3 2 1 7 5 1 7 5 3 1 4 2 #4 5 3 2 1 4 3 2 1 7 1 5 1	['3 2 1 7', '1 7', '#4 #4 5', '3 2 1', '4 3 2 1 7 1']	['I6 V43 I V65', 'I V65', 'V6/V V65/V V', 'I6 V43 I', 'V2 I6 V43 I V65 I']	['#4 #4 5', '7 1']	['V6/V V65/V V', 'V65 I']	['3 2 1 7', '1 7', '3 2 1', '4 3 2 1 7']	['I6 V43 I V65', 'I V65', 'I6 V43 I', 'V2 I6 V43 I V65']	('couperin_concerts', 'c09n04_Lejene', 12)	('couperin_concerts', 'c09n04_Lejene', 42)
365	E	vi	31	29	18	62.1	4	14	5 4 3 2 1 5 1 #7 1 5 1 #7 1 #7 1 6 5 3 6 5 4 3 2 1 #7 1 5 1 4	['5 4 3 2 1', '1 #7 1', '1 #7 1 #7 1', '6 5', '6 5 4 3 2 1 #7 1']	['v V2 i6 V43 i', 'i V65 i', 'i V65 i V65 i', 'ii%43 V', 'ii%43 i64 V2 i6 V43 i V65 i']	['#7 1', '#7 1', '#7 1', '#7 1']	['V65 i', 'V65 i', 'V65 i', 'V65 i']	['5 4 3 2 1', '1 #7', '1 #7', '1 #7', '6 5', '6 5 4 3 2 1 #7']	['v V2 i6 V43 i', 'i V65', 'i V65', 'i V65', 'ii%43 V', 'ii%43 i64 V2 i6 V43 i V65']	('couperin_concerts', 'c09n04_Lejene', 43)	('couperin_concerts', 'c09n04_Lejene', 73)
366	E	V	16	15	6	40.0	2	4	4 5 3 1 5 1 7 1 7 6 5 3 1 5 1	['4 5', '1 7 1 7 6 5']	['V2 V', 'I V65 I V6 V43/V V']	['4 5', '7 1']	['V2 V', 'V65 I']	['1 7', '1 7 6 5']	['I V65', 'I V6 V43/V V']	('couperin_concerts', 'c09n04_Lejene', 74)	('couperin_concerts', 'c09n04_Lejene', 89)
367	E	I	22	17	1	5.9	0	1	1 6 4 2 7 5 3 1 4 3 5 1 3 1 3 5 1	['4 4 3 3']	['IVM7 ii6 IIIM7 I6']	[]	[]	['4 4 3 3']	['IVM7 ii6 IIIM7 I6']	('couperin_concerts', 'c09n04_Lejene', 90)	('couperin_concerts', 'c09n04_Lejene', 112)
368	E	I	28	24	13	54.2	8	5	1 7 6 5 3 4 5 1 3 2 7 1 4 6 7 1 7 1 5 1 6 7 1 5	['1 7 6 6 5 5', '3 4 5 5', '3 2', '7 1', '6 7 1 1 7 1', '6 7 1']	['I V6 vi7 IV6 V7 I64', 'I6 ii65 V(4) V', 'I6 V43', 'V65 I', 'IV6 V65 I ii2 V65 I', 'IV6 V65 I']	['3 4 5 5', '7 1', '6 7 1 1', '7 1', '6 7 1']	['I6 ii65 V(4) V', 'V65 I', 'IV6 V65 I ii2', 'V65 I', 'IV6 V65 I']	['1 7 6 6 5 5', '3 2', '1 1 7']	['I V6 vi7 IV6 V7 I64', 'I6 V43', 'I ii2 V65']	('couperin_concerts', 'c09n05_vivacite', 0)	('couperin_concerts', 'c09n05_vivacite', 29)
369	E	V	27	24	8	33.3	2	6	1 7 6 5 1 3 5 1 2 5 7 1 4 6 5 3 1 5 1 7 6 3 5 1	['1 7 6 6 5', '1 2', '7 1', '6 5', '1 7 6 6']	['I V6 vi7 IV6 V', 'I V43', 'V65 I', 'vi V', 'I V6 vi7 IV6']	['1 2', '7 1']	['I V43', 'V65 I']	['1 7 6 6 5', '6 5', '1 7 6 6']	['I V6 vi7 IV6 V', 'vi V', 'I V6 vi7 IV6']	('couperin_concerts', 'c09n05_vivacite', 31)	('couperin_concerts', 'c09n05_vivacite', 58)
370	E	vi	22	21	2	9.5	1	1	4 6 4 1 3 1 6 4 5 3 1 4 2 #7 3 1 6 4 6 5 1	['4 5', '6 5']	['ii%65 V', 'ii%43 V']	['4 5']	['ii%65 V']	['6 5']	['ii%43 V']	('couperin_concerts', 'c09n05_vivacite', 60)	('couperin_concerts', 'c09n05_vivacite', 81)
371	E	ii	14	14	4	28.6	0	4	4 2 #7 5 3 1 3 2 1 #7 2 1 #3 1	['3 2 1 #7', '2 1']	['i6 ii%7 ii%2 V65', 'V43 I']	[]	[]	['3 2 1 #7', '2 1']	['i6 ii%7 ii%2 V65', 'V43 I']	('couperin_concerts', 'c09n05_vivacite', 83)	('couperin_concerts', 'c09n05_vivacite', 96)
372	E	v	14	14	1	7.1	1	0	4 2 #7 5 3 1 4 2 5 3 1 4 5 1	['4 5']	['iv V']	['4 5']	['iv V']	[]	[]	('couperin_concerts', 'c09n05_vivacite', 97)	('couperin_concerts', 'c09n05_vivacite', 110)
373	E	I	15	12	4	33.3	3	1	5 6 4 7 2 1 6 4 5 2 7 1	['5 5 5 5 6', '2 1', '4 5', '7']	['V7 V(64) V(4) V vi7(9)', 'V43 I', 'ii65 V', 'V65']	['5 5 5 5 6', '4 5', '7']	['V7 V(64) V(4) V vi7(9)', 'ii65 V', 'V65']	['2 1']	['V43 I']	('couperin_concerts', 'c09n05_vivacite', 112)	('couperin_concerts', 'c09n05_vivacite', 127)
374	E	IV	11	11	1	9.1	1	0	2 7 1 3 5 3 6 4 1 5 1	['7 1']	['V65 I']	['7 1']	['V65 I']	[]	[]	('couperin_concerts', 'c09n05_vivacite', 128)	('couperin_concerts', 'c09n05_vivacite', 138)
375	E	I	31	27	13	48.1	3	10	3 2 1 7 6 5 4 3 1 4 2 3 1 2 1 3 4 1 5 1 5 1 7 6 3 5 1	['3 2 1 7 6 5 4 3', '2 3', '1 2 2 1', '3 4', '1 7 6 6']	['I6 V43 I V6 V43/V V V2 I6', 'ii iii(9)', 'I ii(9) V43 I(9)', 'I6 ii65', 'I V6 vi7 IV6']	['2 3', '1 2 2', '3 4']	['ii iii(9)', 'I ii(9) V43', 'I6 ii65']	['3 2 1 7 6 5 4 3', '2 2 1', '1 7 6 6']	['I6 V43 I V6 V43/V V V2 I6', 'ii(9) V43 I(9)', 'I V6 vi7 IV6']	('couperin_concerts', 'c09n05_vivacite', 140)	('couperin_concerts', 'c09n05_vivacite', 172)
376	e	i	14	12	7	58.3	4	3	1 2 3 4 5 #3 1 4 3 2 1 5	['1 2 3 4 5', '4 4 3 2 1']	['i V43 i6 ii%65 V', 'iv IV IV2 V43 i']	['1 2 3 4 5']	['i V43 i6 ii%65 V']	['4 4 3 2 1']	['iv IV IV2 V43 i']	('couperin_concerts', 'c09n06_Sarabande', 0)	('couperin_concerts', 'c09n06_Sarabande', 14)
377	e	III	15	12	4	33.3	4	0	1 5 6 7 5 1 3 4 5 3 5 1	['5 5 6 7', '3 4 4 5']	['V(4) V vi V65', 'I6 IV ii6 V']	['5 5 6 7', '3 4 4 5']	['V(4) V vi V65', 'I6 IV ii6 V']	[]	[]	('couperin_concerts', 'c09n06_Sarabande', 15)	('couperin_concerts', 'c09n06_Sarabande', 29)
378	e	i	20	19	10	52.6	7	3	#3 4 #4 5 6 5 4 3 1 3 4 2 4 5 3 6 4 5 1	['#3 4 #4 5 6 5 4 3', '3 4', '4 5', '4 5 5']	['V65/iv IV V65/V V ii%43 i64 V2 i6', 'i6 iv', 'ii6 V', 'ii%65 V V7']	['#3 4 #4 5 6', '3 4', '4 5', '4 5 5']	['V65/iv IV V65/V V ii%43', 'i6 iv', 'ii6 V', 'ii%65 V V7']	['6 5 4 3']	['ii%43 i64 V2 i6']	('couperin_concerts', 'c09n06_Sarabande', 30)	('couperin_concerts', 'c09n06_Sarabande', 49)
379	e	i	20	20	12	60.0	4	8	1 2 3 2 1 #7 5 1 2 3 2 1 #7 5 1 #7 5 1 6 5	['1 2 3 2 1 #7', '1 2 3 2 1 #7', '1 #7', '6']	['i V43 i6 V43 i V65', 'i V43 i6 V43 i V65', 'i V65', 'ii%43']	['1 2 3', '1 2 3']	['i V43 i6', 'i V43 i6']	['3 2 1 #7', '3 2 1 #7', '1 #7', '6']	['i6 V43 i V65', 'i6 V43 i V65', 'i V65', 'ii%43']	('couperin_concerts', 'c09n07_douceur', 0)	('couperin_concerts', 'c09n07_douceur', 19)
380	e	III	19	18	9	50.0	6	3	7 #1 2 6 7 1 7 6 5 3 6 4 2 5 3 4 5 1	['7 #1 2', '6 7 1 7 6 5', '3 4 5 5']	['V6 V65/ii ii', 'IV6 V65 I viio V43/V V', 'I6 ii65 V V7']	['7 #1 2', '6 7 1', '3 4 5 5']	['V6 V65/ii ii', 'IV6 V65 I', 'I6 ii65 V V7']	['1 7 6 5']	['I viio V43/V V']	('couperin_concerts', 'c09n07_douceur', 21)	('couperin_concerts', 'c09n07_douceur', 40)
381	e	iv	18	13	5	38.5	2	3	6 5 3 1 6 4 5 1 7 6 4 5 1	['6 5', '4 5 5', '1 1 7 7 6 6', '4 5 5']	['ii%43 V', 'iv7(9) V(4) V7', 'i iv64 V7/III III64 VIM7 ii%43', 'ii%65 V(4) V7']	['4 5 5', '4 5 5']	['iv7(9) V(4) V7', 'ii%65 V(4) V7']	['6 5', '1 1 7 7 6 6']	['ii%43 V', 'i iv64 V7/III III64 VIM7 ii%43']	('couperin_concerts', 'c09n07_douceur', 42)	('couperin_concerts', 'c09n07_douceur', 59)
