mc	mn	quarterbeats	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	tremolo	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
169	167	1333/2	0.5		3/8	3/8	4/4	1	1	1/8			1/8	1		1	79	G5	5	3157
169	167	667	0.5		1/2	1/2	4/4	4	1	1/8			1/8	1		4	52	E3	3	3175
169	167	667	1.0		1/2	1/2	4/4	3	1	1/4			1/4	1		0	60	C4	4	3172
169	167	667	1.0		1/2	1/2	4/4	2	1	1/4			1/4	1		0	72	C5	5	3166
169	167	667	0.5		1/2	1/2	4/4	1	1	1/8			1/8	1		0	84	C6	6	3158
169	167	1335/2	0.5		5/8	5/8	4/4	4	1	1/8			1/8	1		1	55	G3	3	3176
169	167	1335/2	0.5		5/8	5/8	4/4	1	1	1/8			1/8	1		1	79	G5	5	3159
169	167	668	0.5		3/4	3/4	4/4	4	1	1/8			1/8	1		4	52	E3	3	3177
169	167	668	1.0		3/4	3/4	4/4	3	1	1/4			1/4	1		4	52	E3	3	3173
169	167	668	1.0		3/4	3/4	4/4	2	1	1/4			1/4	1		1	67	G4	4	3167
169	167	668	0.5		3/4	3/4	4/4	1	1	1/8			1/8	1		4	88	E6	6	3160
169	167	1337/2	0.5		7/8	7/8	4/4	4	1	1/8			1/8	1		0	48	C3	3	3178
169	167	1337/2	0.5		7/8	7/8	4/4	1	1	1/8			1/8	1		1	79	G5	5	3161
170	168	669	0.5		0	0	4/4	4	1	1/8			1/8	1		5	47	B2	2	3188
170	168	669	0.5		0	0	4/4	3	1	1/8			1/8	1		2	50	D3	3	3184
170	168	669	0.5		0	0	4/4	2	1	1/8			1/8	1		1	67	G4	4	3180
170	168	669	4.0		0	0	4/4	1	1	1			1	1	1	1	79	G5	5	3179
170	168	1339/2	0.5		1/8	1/8	4/4	4	1	1/8			1/8	1		5	59	B3	3	3189
170	168	1339/2	0.5		1/8	1/8	4/4	3	1	1/8			1/8	1		2	62	D4	4	3185
170	168	1339/2	0.5		1/8	1/8	4/4	2	1	1/8			1/8	1		-1	77	F5	5	3181
170	168	670	1.0		1/4	1/4	4/4	4	1	1/4			1/4	1		5	59	B3	3	3190
170	168	670	2.0		1/4	1/4	4/4	3	1	1/2			1/2	1		2	62	D4	4	3186
170	168	670	2.0		1/4	1/4	4/4	2	1	1/2			1/2	1		-1	77	F5	5	3182
170	168	671	1.0		1/2	1/2	4/4	4	1	1/4			1/4	1		0	60	C4	4	3191
170	168	672	1.0		3/4	3/4	4/4	4	1	1/4			1/4	1		6	54	F#3	3	3192
170	168	672	1.0		3/4	3/4	4/4	3	1	1/4			1/4	1		0	60	C4	4	3187
170	168	672	1.0		3/4	3/4	4/4	2	1	1/4			1/4	1		4	76	E5	5	3183
171	169	673	0.0		0	0	4/4	1	1	0		grace16after	1/16	1		1	79	G5	5	3193
171	169	673	0.0		0	0	4/4	1	1	0		grace16after	1/16	1		6	78	F#5	5	3194
171	169	673	0.0		0	0	4/4	2	1	0		grace16	1/16	1		2	74	D5	5	3196
171	169	673	0.0		0	0	4/4	2	1	0		grace16	1/16	1		4	76	E5	5	3197
171	169	673	0.0		0	0	4/4	2	1	0		grace16	1/16	1		-1	77	F5	5	3198
171	169	673	0.0		0	0	4/4	3	1	0		grace16	1/16	1		5	59	B3	3	3202
171	169	673	0.0		0	0	4/4	3	1	0		grace16	1/16	1		0	60	C4	4	3203
171	169	673	0.0		0	0	4/4	3	1	0		grace16	1/16	1		2	62	D4	4	3204
171	169	673	0.5		0	0	4/4	4	1	1/8			1/8	1		1	43	G2	2	3208
171	169	673	2.0		0	0	4/4	3	1	1/2			1/2	1		0	60	C4	4	3205
171	169	673	2.0		0	0	4/4	2	1	1/2			1/2	1		4	76	E5	5	3199
171	169	673	4.0		0	0	4/4	1	1	1			1	1	-1	1	79	G5	5	3195
171	169	1347/2	0.5		1/8	1/8	4/4	4	1	1/8			1/8	1		1	55	G3	3	3209
171	169	674	0.5		1/4	1/4	4/4	4	1	1/8			1/8	1		1	55	G3	3	3210
171	169	1349/2	0.5		3/8	3/8	4/4	4	1	1/8			1/8	1		1	55	G3	3	3211
171	169	675	0.5		1/2	1/2	4/4	4	1	1/8			1/8	1		6	54	F#3	3	3212
171	169	675	1.0		1/2	1/2	4/4	3	1	1/4			1/4	1		5	59	B3	3	3206
171	169	675	1.0		1/2	1/2	4/4	2	1	1/4			1/4	1		2	74	D5	5	3200
171	169	1351/2	0.5		5/8	5/8	4/4	4	1	1/8			1/8	1		1	55	G3	3	3213
171	169	676	0.5		3/4	3/4	4/4	4	1	1/8			1/8	1		-1	53	F3	3	3214
171	169	676	1.0		3/4	3/4	4/4	2	1	1/4			1/4	1		1	67	G4	4	3201
171	169	1353/2	0.5		7/8	7/8	4/4	4	1	1/8			1/8	1		1	55	G3	3	3215
171	169	1353/2	0.5		7/8	7/8	4/4	3	1	1/8			1/8	1		5	59	B3	3	3207
172	170	677	2.0		0	0	4/4	4	1	1/2			1/2	1		4	52	E3	3	3232
172	170	677	0.5		0	0	4/4	3	1	1/8			1/8	1		0	60	C4	4	3224
172	170	677	0.5		0	0	4/4	2	1	1/8			1/8	1		1	67	G4	4	3220
172	170	677	0.5		0	0	4/4	1	1	1/8			1/8	1		1	79	G5	5	3216
172	170	1355/2	0.5		1/8	1/8	4/4	3	1	1/8			1/8	1		1	55	G3	3	3225
172	170	1355/2	0.5		1/8	1/8	4/4	2	1	1/8			1/8	1		1	79	G5	5	3221
172	170	1355/2	0.5		1/8	1/8	4/4	1	1	1/8			1/8	1		1	91	G6	6	3217
172	170	678	0.5		1/4	1/4	4/4	3	1	1/8			1/8	1		4	64	E4	4	3226
172	170	678	2.0		1/4	1/4	4/4	2	1	1/2			1/2	1		1	79	G5	5	3222
172	170	678	2.0		1/4	1/4	4/4	1	1	1/2			1/2	1		1	91	G6	6	3218
172	170	1357/2	0.5		3/8	3/8	4/4	3	1	1/8			1/8	1		0	60	C4	4	3227
172	170	679	2.0		1/2	1/2	4/4	4	1	1/2			1/2	1		2	50	D3	3	3233
172	170	679	0.5		1/2	1/2	4/4	3	1	1/8			1/8	1		0	60	C4	4	3228
172	170	1359/2	0.5		5/8	5/8	4/4	3	1	1/8			1/8	1		5	59	B3	3	3229
172	170	680	0.5		3/4	3/4	4/4	3	1	1/8			1/8	1		3	57	A3	3	3230
172	170	680	1.0		3/4	3/4	4/4	2	1	1/4			1/4	1	1	-1	77	F5	5	3223
172	170	680	1.0		3/4	3/4	4/4	1	1	1/4			1/4	1	1	-1	89	F6	6	3219
172	170	1361/2	0.5		7/8	7/8	4/4	3	1	1/8			1/8	1		5	59	B3	3	3231
173	171	681	2.0		0	0	4/4	4	1	1/2			1/2	1		0	48	C3	3	3248
173	171	681	0.5		0	0	4/4	3	1	1/8			1/8	1		0	60	C4	4	3240
173	171	681	1.0		0	0	4/4	2	1	1/4			1/4	1	-1	-1	77	F5	5	3237
173	171	681	1.0		0	0	4/4	1	1	1/4			1/4	1	-1	-1	89	F6	6	3234
173	171	1363/2	0.5		1/8	1/8	4/4	3	1	1/8			1/8	1		4	52	E3	3	3241
173	171	682	0.5		1/4	1/4	4/4	3	1	1/8			1/8	1		0	60	C4	4	3242
173	171	682	2.0		1/4	1/4	4/4	2	1	1/2			1/2	1		4	76	E5	5	3238
173	171	682	2.0		1/4	1/4	4/4	1	1	1/2			1/2	1		4	88	E6	6	3235
173	171	1365/2	0.5		3/8	3/8	4/4	3	1	1/8			1/8	1		3	57	A3	3	3243
173	171	683	2.0		1/2	1/2	4/4	4	1	1/2			1/2	1		5	47	B2	2	3249
173	171	683	0.5		1/2	1/2	4/4	3	1	1/8			1/8	1		3	57	A3	3	3244
173	171	1367/2	0.5		5/8	5/8	4/4	3	1	1/8			1/8	1		8	56	G#3	3	3245
173	171	684	0.5		3/4	3/4	4/4	3	1	1/8			1/8	1		6	54	F#3	3	3246
173	171	684	1.0		3/4	3/4	4/4	2	1	1/4			1/4	1	1	2	74	D5	5	3239
173	171	684	1.0		3/4	3/4	4/4	1	1	1/4			1/4	1	1	2	86	D6	6	3236
173	171	1369/2	0.5		7/8	7/8	4/4	3	1	1/8			1/8	1		8	56	G#3	3	3247
174	172	685	2.0		0	0	4/4	4	1	1/2			1/2	1		3	45	A2	2	3266
174	172	685	1.0		0	0	4/4	3	1	1/4			1/4	1		3	57	A3	3	3262
174	172	685	1.0		0	0	4/4	2	1	1/4			1/4	1	-1	2	74	D5	5	3258
174	172	685	0.5		0	0	4/4	1	1	1/8			1/8	1	-1	2	86	D6	6	3250
174	172	1371/2	0.5		1/8	1/8	4/4	1	1	1/8			1/8	1		0	84	C6	6	3251
174	172	686	1.0		1/4	1/4	4/4	3	1	1/4			1/4	1		4	52	E3	3	3263
174	172	686	1.0		1/4	1/4	4/4	2	1	1/4			1/4	1		0	72	C5	5	3259
174	172	686	0.5		1/4	1/4	4/4	1	1	1/8			1/8	1		5	83	B5	5	3252
174	172	1373/2	0.5		3/8	3/8	4/4	1	1	1/8			1/8	1		3	81	A5	5	3253
174	172	687	2.0		1/2	1/2	4/4	4	1	1/2			1/2	1		2	38	D2	2	3267
174	172	687	1.0		1/2	1/2	4/4	3	1	1/4			1/4	1		0	48	C3	3	3264
174	172	687	1.0		1/2	1/2	4/4	2	1	1/4			1/4	1		3	69	A4	4	3260
174	172	687	0.5		1/2	1/2	4/4	1	1	1/8			1/8	1		3	81	A5	5	3254
174	172	1375/2	0.5		5/8	5/8	4/4	1	1	1/8			1/8	1		1	79	G5	5	3255
174	172	688	1.0		3/4	3/4	4/4	3	1	1/4			1/4	1		0	60	C4	4	3265
174	172	688	1.0		3/4	3/4	4/4	2	1	1/4			1/4	1		6	66	F#4	4	3261
174	172	688	0.5		3/4	3/4	4/4	1	1	1/8			1/8	1		1	79	G5	5	3256
174	172	1377/2	0.5		7/8	7/8	4/4	1	1	1/8			1/8	1		6	78	F#5	5	3257
175	173	689	0.5		0	0	4/4	4	1	1/8			1/8	1		1	43	G2	2	3286
175	173	689	0.5		0	0	4/4	3	1	1/8			1/8	1		5	59	B3	3	3281
175	173	689	0.5		0	0	4/4	2	1	1/8			1/8	1		1	67	G4	4	3276
175	173	689	2.0		0	0	4/4	1	1	1/2			1/2	1	1	1	79	G5	5	3268
175	173	1379/2	0.5		1/8	1/8	4/4	4	1	1/8			1/8	1		1	55	G3	3	3287
175	173	1379/2	0.5		1/8	1/8	4/4	3	1	1/8			1/8	1		5	59	B3	3	3282
175	173	1379/2	0.5		1/8	1/8	4/4	2	1	1/8			1/8	1		2	62	D4	4	3277
175	173	690	0.5		1/4	1/4	4/4	4	1	1/8			1/8	1		1	55	G3	3	3288
175	173	690	0.5		1/4	1/4	4/4	3	1	1/8			1/8	1		5	59	B3	3	3283
175	173	690	0.5		1/4	1/4	4/4	2	1	1/8			1/8	1		2	62	D4	4	3278
175	173	1381/2	0.5		3/8	3/8	4/4	4	1	1/8			1/8	1		1	55	G3	3	3289
175	173	1381/2	0.5		3/8	3/8	4/4	3	1	1/8			1/8	1		5	59	B3	3	3284
175	173	1381/2	0.5		3/8	3/8	4/4	2	1	1/8			1/8	1		2	62	D4	4	3279
175	173	691	1.0		1/2	1/2	4/4	4	1	1/4			1/4	1		1	55	G3	3	3290
175	173	691	1.0		1/2	1/2	4/4	3	1	1/4			1/4	1		5	59	B3	3	3285
175	173	691	1.0		1/2	1/2	4/4	2	1	1/4			1/4	1		2	62	D4	4	3280
175	173	691	0.5		1/2	1/2	4/4	1	1	1/8			1/8	1	-1	1	79	G5	5	3269
175	173	1383/2	0.25		5/8	5/8	4/4	1	1	1/16			1/16	1		6	78	F#5	5	3270
175	173	2767/4	0.25		11/16	11/16	4/4	1	1	1/16			1/16	1		1	79	G5	5	3271
175	173	692	0.25		3/4	3/4	4/4	1	1	1/16			1/16	1		6	78	F#5	5	3272
175	173	2769/4	0.25		13/16	13/16	4/4	1	1	1/16			1/16	1		1	79	G5	5	3273
175	173	1385/2	0.25		7/8	7/8	4/4	1	1	1/16			1/16	1		0	84	C6	6	3274
175	173	2771/4	0.25		15/16	15/16	4/4	1	1	1/16			1/16	1		5	83	B5	5	3275
176	174	693	1.0		0	0	4/4	1	1	1/4			1/4	1		8	80	G#5	5	3291
176	174	1387/2	0.5		1/8	1/8	4/4	4	1	1/8			1/8	1		1	55	G3	3	3308
176	174	1387/2	0.5		1/8	1/8	4/4	3	1	1/8			1/8	1		0	60	C4	4	3304
176	174	1387/2	0.5		1/8	1/8	4/4	2	1	1/8			1/8	1		6	66	F#4	4	3300
176	174	694	0.5		1/4	1/4	4/4	4	1	1/8			1/8	1		1	55	G3	3	3309
176	174	694	0.5		1/4	1/4	4/4	3	1	1/8			1/8	1		0	60	C4	4	3305
176	174	694	0.5		1/4	1/4	4/4	2	1	1/8			1/8	1		6	66	F#4	4	3301
176	174	694	1.0		1/4	1/4	4/4	1	1	1/4			1/4	1	1	3	81	A5	5	3292
176	174	1389/2	0.5		3/8	3/8	4/4	4	1	1/8			1/8	1		1	55	G3	3	3310
176	174	1389/2	0.5		3/8	3/8	4/4	3	1	1/8			1/8	1		0	60	C4	4	3306
176	174	1389/2	0.5		3/8	3/8	4/4	2	1	1/8			1/8	1		6	66	F#4	4	3302
176	174	695	1.0		1/2	1/2	4/4	4	1	1/4			1/4	1		1	55	G3	3	3311
176	174	695	1.0		1/2	1/2	4/4	3	1	1/4			1/4	1		0	60	C4	4	3307
176	174	695	1.0		1/2	1/2	4/4	2	1	1/4			1/4	1		6	66	F#4	4	3303
176	174	695	0.5		1/2	1/2	4/4	1	1	1/8			1/8	1	-1	3	81	A5	5	3293
176	174	1391/2	0.25		5/8	5/8	4/4	1	1	1/16			1/16	1		8	80	G#5	5	3294
176	174	2783/4	0.25		11/16	11/16	4/4	1	1	1/16			1/16	1		3	81	A5	5	3295
176	174	696	0.25		3/4	3/4	4/4	1	1	1/16			1/16	1		8	80	G#5	5	3296
176	174	2785/4	0.25		13/16	13/16	4/4	1	1	1/16			1/16	1		3	81	A5	5	3297
176	174	1393/2	0.25		7/8	7/8	4/4	1	1	1/16			1/16	1		2	86	D6	6	3298
176	174	2787/4	0.25		15/16	15/16	4/4	1	1	1/16			1/16	1		0	84	C6	6	3299
177	175	697	0.25		0	0	4/4	1	1	1/16			1/16	1		10	82	A#5	5	3312
177	175	2789/4	0.25		1/16	1/16	4/4	1	1	1/16			1/16	1		5	83	B5	5	3313
177	175	1395/2	0.25		1/8	1/8	4/4	1	1	1/16			1/16	1		10	82	A#5	5	3314
177	175	2791/4	0.25		3/16	3/16	4/4	1	1	1/16			1/16	1		5	83	B5	5	3315
177	175	698	1.0		1/4	1/4	4/4	4	1	1/4			1/4	1		1	55	G3	3	3332
177	175	698	1.0		1/4	1/4	4/4	3	1	1/4			1/4	1		2	62	D4	4	3330
177	175	698	1.0		1/4	1/4	4/4	2	1	1/4			1/4	1		-1	65	F4	4	3328
177	175	698	0.25		1/4	1/4	4/4	1	1	1/16			1/16	1		10	82	A#5	5	3316
177	175	2793/4	0.25		5/16	5/16	4/4	1	1	1/16			1/16	1		5	83	B5	5	3317
177	175	1397/2	0.25		3/8	3/8	4/4	1	1	1/16			1/16	1		4	88	E6	6	3318
177	175	2795/4	0.25		7/16	7/16	4/4	1	1	1/16			1/16	1		2	86	D6	6	3319
177	175	699	0.25		1/2	1/2	4/4	1	1	1/16			1/16	1		5	83	B5	5	3320
177	175	2797/4	0.25		9/16	9/16	4/4	1	1	1/16			1/16	1		0	84	C6	6	3321
177	175	1399/2	0.25		5/8	5/8	4/4	1	1	1/16			1/16	1		5	83	B5	5	3322
177	175	2799/4	0.25		11/16	11/16	4/4	1	1	1/16			1/16	1		0	84	C6	6	3323
177	175	700	1.0		3/4	3/4	4/4	4	1	1/4			1/4	1		1	55	G3	3	3333
177	175	700	1.0		3/4	3/4	4/4	3	1	1/4			1/4	1		0	60	C4	4	3331
177	175	700	1.0		3/4	3/4	4/4	2	1	1/4			1/4	1		4	64	E4	4	3329
177	175	700	0.25		3/4	3/4	4/4	1	1	1/16			1/16	1		5	83	B5	5	3324
177	175	2801/4	0.25		13/16	13/16	4/4	1	1	1/16			1/16	1		0	84	C6	6	3325
177	175	1401/2	0.25		7/8	7/8	4/4	1	1	1/16			1/16	1		-1	89	F6	6	3326
177	175	2803/4	0.25		15/16	15/16	4/4	1	1	1/16			1/16	1		4	88	E6	6	3327
178	176	701	0.25		0	0	4/4	1	1	1/16			1/16	1		2	86	D6	6	3334
178	176	2805/4	0.25		1/16	1/16	4/4	1	1	1/16			1/16	1		4	88	E6	6	3335
178	176	1403/2	0.25		1/8	1/8	4/4	1	1	1/16			1/16	1		2	86	D6	6	3336
178	176	2807/4	0.25		3/16	3/16	4/4	1	1	1/16			1/16	1		7	85	C#6	6	3337
178	176	702	1.0		1/4	1/4	4/4	4	1	1/4			1/4	1		1	43	G2	2	3352
178	176	702	1.0		1/4	1/4	4/4	3	1	1/4			1/4	1		5	59	B3	3	3351
178	176	702	1.0		1/4	1/4	4/4	2	1	1/4			1/4	1		-1	65	F4	4	3350
178	176	702	1.0		1/4	1/4	4/4	2	1	1/4			1/4	1		2	74	D5	5	3350
178	176	702	0.25		1/4	1/4	4/4	1	1	1/16			1/16	1		2	86	D6	6	3338
178	176	2809/4	0.25		5/16	5/16	4/4	1	1	1/16			1/16	1		4	88	E6	6	3339
178	176	1405/2	0.25		3/8	3/8	4/4	1	1	1/16			1/16	1		-1	89	F6	6	3340
178	176	2811/4	0.25		7/16	7/16	4/4	1	1	1/16			1/16	1		4	88	E6	6	3341
178	176	703	0.25		1/2	1/2	4/4	1	1	1/16			1/16	1		-1	89	F6	6	3342
178	176	2813/4	0.25		9/16	9/16	4/4	1	1	1/16			1/16	1		2	86	D6	6	3343
178	176	1407/2	0.25		5/8	5/8	4/4	1	1	1/16			1/16	1		5	83	B5	5	3344
178	176	2815/4	0.25		11/16	11/16	4/4	1	1	1/16			1/16	1		1	79	G5	5	3345
178	176	704	0.25		3/4	3/4	4/4	1	1	1/16			1/16	1		-1	77	F5	5	3346
178	176	2817/4	0.25		13/16	13/16	4/4	1	1	1/16			1/16	1		2	74	D5	5	3347
178	176	1409/2	0.25		7/8	7/8	4/4	1	1	1/16			1/16	1		5	71	B4	4	3348
178	176	2819/4	0.25		15/16	15/16	4/4	1	1	1/16			1/16	1		-1	65	F4	4	3349
179	177	705	1.0		0	0	4/4	4	1	1/4			1/4	1		0	48	C3	3	3368
179	177	705	1.0		0	0	4/4	3	1	1/4			1/4	1		1	55	G3	3	3363
179	177	705	1.0		0	0	4/4	2	1	1/4			1/4	1		0	60	C4	4	3358
179	177	705	1.0		0	0	4/4	1	1	1/4			1/4	1		4	64	E4	4	3353
179	177	706	1.5		1/4	1/4	4/4	4	1	3/8			1/4	3/2		4	52	E3	3	3369
179	177	706	1.5		1/4	1/4	4/4	3	1	3/8			1/4	3/2		1	55	G3	3	3364
179	177	706	1.5		1/4	1/4	4/4	2	1	3/8			1/4	3/2		0	60	C4	4	3359
179	177	706	1.5		1/4	1/4	4/4	1	1	3/8			1/4	3/2		1	67	G4	4	3354
179	177	1415/2	0.5		5/8	5/8	4/4	4	1	1/8			1/8	1		4	52	E3	3	3370
179	177	1415/2	0.5		5/8	5/8	4/4	3	1	1/8			1/8	1		1	55	G3	3	3365
179	177	1415/2	0.5		5/8	5/8	4/4	2	1	1/8			1/8	1		0	60	C4	4	3360
179	177	1415/2	0.5		5/8	5/8	4/4	1	1	1/8			1/8	1		1	67	G4	4	3355
179	177	708	0.5		3/4	3/4	4/4	4	1	1/8			1/8	1		2	50	D3	3	3371
179	177	708	0.5		3/4	3/4	4/4	3	1	1/8			1/8	1		1	55	G3	3	3366
179	177	708	0.5		3/4	3/4	4/4	2	1	1/8			1/8	1		-1	65	F4	4	3361
179	177	708	0.5		3/4	3/4	4/4	1	1	1/8			1/8	1		5	71	B4	4	3356
179	177	1417/2	0.5		7/8	7/8	4/4	4	1	1/8			1/8	1		0	48	C3	3	3372
179	177	1417/2	0.5		7/8	7/8	4/4	3	1	1/8			1/8	1		1	55	G3	3	3367
179	177	1417/2	0.5		7/8	7/8	4/4	2	1	1/8			1/8	1		4	64	E4	4	3362
179	177	1417/2	0.5		7/8	7/8	4/4	1	1	1/8			1/8	1		0	72	C5	5	3357
180	178	709	1.0		0	0	4/4	4	1	1/4			1/4	1		5	47	B2	2	3388
180	178	709	1.0		0	0	4/4	3	1	1/4			1/4	1		1	55	G3	3	3384
180	178	709	1.0		0	0	4/4	2	1	1/4			1/4	1		2	62	D4	4	3380
180	178	709	0.5		0	0	4/4	1	1	1/8			1/8	1		2	74	D5	5	3373
180	178	1419/2	0.5		1/8	1/8	4/4	1	1	1/8			1/8	1		5	71	B4	4	3374
180	178	710	1.0		1/4	1/4	4/4	4	1	1/4			1/4	1		2	50	D3	3	3389
180	178	710	1.0		1/4	1/4	4/4	3	1	1/4			1/4	1		5	59	B3	3	3385
180	178	710	1.0		1/4	1/4	4/4	2	1	1/4			1/4	1		-1	65	F4	4	3381
180	178	710	2.0		1/4	1/4	4/4	1	1	1/2			1/2	1		1	67	G4	4	3375
180	178	711	1.0		1/2	1/2	4/4	4	1	1/4			1/4	1		1	43	G2	2	3390
180	178	711	1.0		1/2	1/2	4/4	2	1	1/4			1/4	1		5	59	B3	3	3382
180	178	711	1.0		1/2	1/2	4/4	3	1	1/4			1/4	1		2	62	D4	4	3386
180	178	712	0.0		3/4	3/4	4/4	1	1	0		grace16	1/16	1		1	67	G4	4	3376
180	178	712	1.0		3/4	3/4	4/4	4	1	1/4			1/4	1		5	47	B2	2	3391
180	178	712	1.0		3/4	3/4	4/4	3	1	1/4			1/4	1		1	55	G3	3	3387
180	178	712	1.0		3/4	3/4	4/4	2	1	1/4			1/4	1		2	62	D4	4	3383
180	178	712	0.5		3/4	3/4	4/4	1	1	1/8			1/8	1		-1	65	F4	4	3377
180	178	1425/2	0.25		7/8	7/8	4/4	1	1	1/16			1/16	1		4	64	E4	4	3378
180	178	2851/4	0.25		15/16	15/16	4/4	1	1	1/16			1/16	1		-1	65	F4	4	3379
181	179	713	1.0		0	0	4/4	4	1	1/4			1/4	1		0	48	C3	3	3407
181	179	713	1.0		0	0	4/4	2	1	1/4			1/4	1		1	55	G3	3	3397
181	179	713	1.0		0	0	4/4	3	1	1/4			1/4	1		1	55	G3	3	3402
181	179	713	1.0		0	0	4/4	1	1	1/4			1/4	1		4	64	E4	4	3392
181	179	714	1.5		1/4	1/4	4/4	4	1	3/8			1/4	3/2		4	52	E3	3	3408
181	179	714	1.5		1/4	1/4	4/4	3	1	3/8			1/4	3/2		1	55	G3	3	3403
181	179	714	1.5		1/4	1/4	4/4	2	1	3/8			1/4	3/2		0	60	C4	4	3398
181	179	714	1.5		1/4	1/4	4/4	1	1	3/8			1/4	3/2		1	67	G4	4	3393
181	179	1431/2	0.5		5/8	5/8	4/4	4	1	1/8			1/8	1		4	52	E3	3	3409
181	179	1431/2	0.5		5/8	5/8	4/4	3	1	1/8			1/8	1		1	55	G3	3	3404
181	179	1431/2	0.5		5/8	5/8	4/4	2	1	1/8			1/8	1		0	60	C4	4	3399
181	179	1431/2	0.5		5/8	5/8	4/4	1	1	1/8			1/8	1		1	67	G4	4	3394
181	179	716	0.5		3/4	3/4	4/4	4	1	1/8			1/8	1		2	50	D3	3	3410
181	179	716	0.5		3/4	3/4	4/4	3	1	1/8			1/8	1		1	55	G3	3	3405
181	179	716	0.5		3/4	3/4	4/4	2	1	1/8			1/8	1		-1	65	F4	4	3400
181	179	716	0.5		3/4	3/4	4/4	1	1	1/8			1/8	1		5	71	B4	4	3395
181	179	1433/2	0.5		7/8	7/8	4/4	4	1	1/8			1/8	1		0	48	C3	3	3411
181	179	1433/2	0.5		7/8	7/8	4/4	3	1	1/8			1/8	1		1	55	G3	3	3406
181	179	1433/2	0.5		7/8	7/8	4/4	2	1	1/8			1/8	1		4	64	E4	4	3401
181	179	1433/2	0.5		7/8	7/8	4/4	1	1	1/8			1/8	1		0	72	C5	5	3396
182	180	717	1.0		0	0	4/4	4	1	1/4			1/4	1		5	47	B2	2	3427
182	180	717	1.0		0	0	4/4	3	1	1/4			1/4	1		1	55	G3	3	3423
182	180	717	1.0		0	0	4/4	2	1	1/4			1/4	1		2	62	D4	4	3419
182	180	717	0.5		0	0	4/4	1	1	1/8			1/8	1		2	74	D5	5	3412
182	180	1435/2	0.5		1/8	1/8	4/4	1	1	1/8			1/8	1		5	71	B4	4	3413
182	180	718	1.0		1/4	1/4	4/4	4	1	1/4			1/4	1		2	50	D3	3	3428
182	180	718	1.0		1/4	1/4	4/4	3	1	1/4			1/4	1		5	59	B3	3	3424
182	180	718	1.0		1/4	1/4	4/4	2	1	1/4			1/4	1		-1	65	F4	4	3420
182	180	718	2.0		1/4	1/4	4/4	1	1	1/2			1/2	1		1	67	G4	4	3414
182	180	719	1.0		1/2	1/2	4/4	4	1	1/4			1/4	1		1	43	G2	2	3429
182	180	719	1.0		1/2	1/2	4/4	2	1	1/4			1/4	1		5	59	B3	3	3421
182	180	719	1.0		1/2	1/2	4/4	3	1	1/4			1/4	1		2	62	D4	4	3425
182	180	720	0.0		3/4	3/4	4/4	1	1	0		grace16	1/16	1		1	67	G4	4	3415
182	180	720	1.0		3/4	3/4	4/4	4	1	1/4			1/4	1		5	47	B2	2	3430
182	180	720	1.0		3/4	3/4	4/4	3	1	1/4			1/4	1		1	55	G3	3	3426
182	180	720	1.0		3/4	3/4	4/4	2	1	1/4			1/4	1		2	62	D4	4	3422
182	180	720	0.5		3/4	3/4	4/4	1	1	1/8			1/8	1		-1	65	F4	4	3416
182	180	1441/2	0.25		7/8	7/8	4/4	1	1	1/16			1/16	1		4	64	E4	4	3417
182	180	2883/4	0.25		15/16	15/16	4/4	1	1	1/16			1/16	1		-1	65	F4	4	3418
183	181	721	1.0		0	0	4/4	4	1	1/4			1/4	1		0	48	C3	3	3446
183	181	721	1.0		0	0	4/4	2	1	1/4			1/4	1		1	55	G3	3	3436
183	181	721	1.0		0	0	4/4	3	1	1/4			1/4	1		1	55	G3	3	3441
183	181	721	1.0		0	0	4/4	1	1	1/4			1/4	1		4	64	E4	4	3431
183	181	722	1.5		1/4	1/4	4/4	4	1	3/8			1/4	3/2		4	52	E3	3	3447
183	181	722	1.5		1/4	1/4	4/4	3	1	3/8			1/4	3/2		1	55	G3	3	3442
183	181	722	1.5		1/4	1/4	4/4	2	1	3/8			1/4	3/2		0	60	C4	4	3437
183	181	722	1.5		1/4	1/4	4/4	1	1	3/8			1/4	3/2		1	67	G4	4	3432
183	181	1447/2	0.5		5/8	5/8	4/4	4	1	1/8			1/8	1		4	52	E3	3	3448
183	181	1447/2	0.5		5/8	5/8	4/4	3	1	1/8			1/8	1		1	55	G3	3	3443
183	181	1447/2	0.5		5/8	5/8	4/4	2	1	1/8			1/8	1		0	60	C4	4	3438
183	181	1447/2	0.5		5/8	5/8	4/4	1	1	1/8			1/8	1		1	67	G4	4	3433
183	181	724	0.5		3/4	3/4	4/4	4	1	1/8			1/8	1		2	50	D3	3	3449
183	181	724	0.5		3/4	3/4	4/4	3	1	1/8			1/8	1		1	55	G3	3	3444
183	181	724	0.5		3/4	3/4	4/4	2	1	1/8			1/8	1		-1	65	F4	4	3439
183	181	724	0.5		3/4	3/4	4/4	1	1	1/8			1/8	1		5	71	B4	4	3434
183	181	1449/2	0.5		7/8	7/8	4/4	4	1	1/8			1/8	1		0	48	C3	3	3450
183	181	1449/2	0.5		7/8	7/8	4/4	3	1	1/8			1/8	1		1	55	G3	3	3445
183	181	1449/2	0.5		7/8	7/8	4/4	2	1	1/8			1/8	1		4	64	E4	4	3440
